   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.62966      0.523912      0.868006      0.520730      0.867529      0.318229E-02  0.477725E-03   1.38826      0.520730      0.520517      0.347011       0.00000       0.00000       0.00000      0.347011    
  0.109648E-03  -1.45370      0.518036      0.857828      0.514612      0.857304      0.342313E-02  0.523841E-03   1.37192      0.514612      0.514383      0.342922       0.00000       0.00000       0.00000      0.342922    
  0.120226E-03  -1.28826      0.512298      0.847835      0.508604      0.847258      0.369414E-02  0.577421E-03   1.35586      0.508604      0.508355      0.338903       0.00000       0.00000       0.00000      0.338903    
  0.131825E-03  -1.12694      0.506619      0.837917      0.502640      0.837283      0.397922E-02  0.634599E-03   1.33992      0.502640      0.502370      0.334913       0.00000       0.00000       0.00000      0.334913    
  0.144543E-03  -.971521      0.501023      0.828107      0.496739      0.827410      0.428448E-02  0.696931E-03   1.32415      0.496739      0.496446      0.330964       0.00000       0.00000       0.00000      0.330964    
  0.158489E-03  -.823795      0.495544      0.818443      0.490923      0.817676      0.462113E-02  0.767554E-03   1.30860      0.490923      0.490606      0.327070       0.00000       0.00000       0.00000      0.327070    
  0.173779E-03  -.679763      0.490123      0.808851      0.485149      0.808009      0.497439E-02  0.842640E-03   1.29316      0.485149      0.484805      0.323204       0.00000       0.00000       0.00000      0.323204    
  0.190545E-03  -.542711      0.484817      0.799397      0.479455      0.798470      0.536163E-02  0.926994E-03   1.27793      0.479455      0.479082      0.319388       0.00000       0.00000       0.00000      0.319388    
  0.208928E-03  -.410880      0.479602      0.790051      0.473823      0.789031      0.577920E-02  0.101989E-02   1.26285      0.473823      0.473419      0.315612       0.00000       0.00000       0.00000      0.315612    
  0.229085E-03  -.282430      0.474447      0.780774      0.468230      0.779656      0.621662E-02  0.111839E-02   1.24789      0.468230      0.467793      0.311862       0.00000       0.00000       0.00000      0.311862    
  0.251186E-03  -.161732      0.469440      0.771663      0.462732      0.770430      0.670779E-02  0.123253E-02   1.23316      0.462732      0.462258      0.308172       0.00000       0.00000       0.00000      0.308172    
  0.275420E-03  -.442293E-01  0.464500      0.762623      0.457275      0.761269      0.722538E-02  0.135461E-02   1.21854      0.457275      0.456761      0.304507       0.00000       0.00000       0.00000      0.304507    
  0.301992E-03  0.689794E-01  0.459650      0.753679      0.451871      0.752192      0.777849E-02  0.148737E-02   1.20406      0.451871      0.451315      0.300877       0.00000       0.00000       0.00000      0.300877    
  0.331127E-03  0.176327      0.454933      0.744872      0.446543      0.743234      0.838945E-02  0.163808E-02   1.18978      0.446543      0.445940      0.297293       0.00000       0.00000       0.00000      0.297293    
  0.363073E-03  0.280921      0.450282      0.736129      0.441252      0.734331      0.903055E-02  0.179835E-02   1.17558      0.441252      0.440599      0.293732       0.00000       0.00000       0.00000      0.293732    
  0.398101E-03  0.380402      0.445760      0.727511      0.436028      0.725533      0.973184E-02  0.197792E-02   1.16156      0.436028      0.435320      0.290213       0.00000       0.00000       0.00000      0.290213    
  0.436509E-03  0.475887      0.441347      0.718994      0.430858      0.716818      0.104893E-01  0.217609E-02   1.14768      0.430858      0.430091      0.286727       0.00000       0.00000       0.00000      0.286727    
  0.478622E-03  0.568854      0.437005      0.710541      0.425723      0.708155      0.112827E-01  0.238623E-02   1.13388      0.425723      0.424893      0.283262       0.00000       0.00000       0.00000      0.283262    
  0.524798E-03  0.656123      0.432838      0.702239      0.420666      0.699610      0.121715E-01  0.262905E-02   1.12028      0.420666      0.419766      0.279844       0.00000       0.00000       0.00000      0.279844    
  0.575429E-03  0.740921      0.428754      0.694006      0.415645      0.691116      0.131097E-01  0.288932E-02   1.10676      0.415645      0.414670      0.276447       0.00000       0.00000       0.00000      0.276447    
  0.630945E-03  0.822600      0.424777      0.685859      0.410667      0.682687      0.141102E-01  0.317163E-02   1.09335      0.410667      0.409612      0.273075       0.00000       0.00000       0.00000      0.273075    
  0.691816E-03  0.899821      0.420970      0.677841      0.405753      0.674348      0.152168E-01  0.349272E-02   1.08010      0.405753      0.404609      0.269739       0.00000       0.00000       0.00000      0.269739    
  0.758561E-03  0.974991      0.417247      0.669885      0.400869      0.666051      0.163778E-01  0.383413E-02   1.06692      0.400869      0.399631      0.266420       0.00000       0.00000       0.00000      0.266420    
  0.831745E-03   1.04642      0.413684      0.662044      0.396039      0.657828      0.176449E-01  0.421561E-02   1.05387      0.396039      0.394697      0.263131       0.00000       0.00000       0.00000      0.263131    
  0.911989E-03   1.11479      0.410268      0.654301      0.391252      0.649664      0.190152E-01  0.463736E-02   1.04092      0.391252      0.389798      0.259866       0.00000       0.00000       0.00000      0.259866    
  0.999975E-03   1.18128      0.406944      0.646620      0.386493      0.641535      0.204504E-01  0.508460E-02   1.02803      0.386493      0.384921      0.256614       0.00000       0.00000       0.00000      0.256614    
  0.109645E-02   1.24357      0.403848      0.639082      0.381794      0.633482      0.220539E-01  0.559972E-02   1.01528      0.381794      0.380089      0.253393       0.00000       0.00000       0.00000      0.253393    
  0.120223E-02   1.30394      0.400871      0.631613      0.377122      0.625460      0.237487E-01  0.615294E-02   1.00258      0.377122      0.375276      0.250184       0.00000       0.00000       0.00000      0.250184    
  0.131822E-02   1.36204      0.398034      0.624227      0.372482      0.617476      0.255519E-01  0.675134E-02  0.989957      0.372482      0.370485      0.246990       0.00000       0.00000       0.00000      0.246990    
  0.144540E-02   1.41672      0.395436      0.616972      0.367888      0.609540      0.275478E-01  0.743284E-02  0.977428      0.367888      0.365724      0.243816       0.00000       0.00000       0.00000      0.243816    
  0.158485E-02   1.46986      0.392956      0.609780      0.363315      0.601623      0.296411E-01  0.815730E-02  0.964938      0.363315      0.360974      0.240649       0.00000       0.00000       0.00000      0.240649    
  0.173775E-02   1.52023      0.390697      0.602703      0.358778      0.593739      0.319194E-01  0.896417E-02  0.952516      0.358778      0.356243      0.237495       0.00000       0.00000       0.00000      0.237495    
  0.190540E-02   1.56821      0.388654      0.595731      0.354269      0.585873      0.343850E-01  0.985743E-02  0.940143      0.354269      0.351524      0.234349       0.00000       0.00000       0.00000      0.234349    
  0.208923E-02   1.61477      0.386744      0.588823      0.349777      0.578019      0.369663E-01  0.108044E-01  0.927796      0.349777      0.346811      0.231208       0.00000       0.00000       0.00000      0.231208    
  0.229079E-02   1.65816      0.385160      0.582068      0.345320      0.570177      0.398402E-01  0.118908E-01  0.915496      0.345320      0.342106      0.228071       0.00000       0.00000       0.00000      0.228071    
  0.251180E-02   1.70002      0.383756      0.575392      0.340876      0.562332      0.428803E-01  0.130592E-01  0.903209      0.340876      0.337399      0.224933       0.00000       0.00000       0.00000      0.224933    
  0.275413E-02   1.74016      0.382554      0.568805      0.336448      0.554486      0.461058E-01  0.143190E-01  0.890934      0.336448      0.332692      0.221794       0.00000       0.00000       0.00000      0.221794    
  0.301984E-02   1.77757      0.381714      0.562373      0.332040      0.546619      0.496749E-01  0.157543E-01  0.878658      0.332040      0.327971      0.218647       0.00000       0.00000       0.00000      0.218647    
  0.331118E-02   1.81375      0.381052      0.556015      0.327638      0.538736      0.534147E-01  0.172788E-01  0.866374      0.327638      0.323242      0.215494       0.00000       0.00000       0.00000      0.215494    
  0.363064E-02   1.84776      0.380715      0.549791      0.323245      0.530822      0.574698E-01  0.189699E-01  0.854067      0.323245      0.318493      0.212329       0.00000       0.00000       0.00000      0.212329    
  0.398091E-02   1.87978      0.380713      0.543703      0.318856      0.522861      0.618566E-01  0.208425E-01  0.841717      0.318856      0.313716      0.209144       0.00000       0.00000       0.00000      0.209144    
  0.436498E-02   1.91062      0.380912      0.537696      0.314468      0.514870      0.664441E-01  0.228257E-01  0.829338      0.314468      0.308922      0.205948       0.00000       0.00000       0.00000      0.205948    
  0.478610E-02   1.93884      0.381601      0.531883      0.310075      0.506794      0.715258E-01  0.250890E-01  0.816869      0.310075      0.304077      0.202718       0.00000       0.00000       0.00000      0.202718    
  0.524785E-02   1.96567      0.382573      0.526183      0.305673      0.498660      0.768995E-01  0.275237E-01  0.804333      0.305673      0.299196      0.199464       0.00000       0.00000       0.00000      0.199464    
  0.575415E-02   1.99105      0.383842      0.520601      0.301263      0.490463      0.825794E-01  0.301383E-01  0.791726      0.301263      0.294278      0.196185       0.00000       0.00000       0.00000      0.196185    
  0.630929E-02   2.01390      0.385674      0.515243      0.296826      0.482132      0.888482E-01  0.331113E-01  0.778958      0.296826      0.289279      0.192853       0.00000       0.00000       0.00000      0.192853    
  0.691799E-02   2.03560      0.387777      0.509993      0.292374      0.473730      0.954029E-01  0.362634E-01  0.766104      0.292374      0.284238      0.189492       0.00000       0.00000       0.00000      0.189492    
  0.758542E-02   2.05527      0.390362      0.504938      0.287891      0.465198      0.102471      0.397396E-01  0.753089      0.287891      0.279119      0.186079       0.00000       0.00000       0.00000      0.186079    
  0.831724E-02   2.07288      0.393463      0.500095      0.283368      0.456514      0.110096      0.435805E-01  0.739882      0.283368      0.273908      0.182606       0.00000       0.00000       0.00000      0.182606    
  0.911966E-02   2.08928      0.396869      0.495377      0.278819      0.447738      0.118049      0.476393E-01  0.726557      0.278819      0.268643      0.179095       0.00000       0.00000       0.00000      0.179095    
