   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.1483       3.00920       4.00709       2.99962       4.00390      0.957503E-02  0.319131E-02   7.00353       1.81182       1.81134       1.64998       1.18781      0.542760       0.00000       1.64981    
  0.109648E-03   32.4101       2.94158       3.91740       2.93141       3.91401      0.101749E-01  0.339668E-02   6.84541       1.77317       1.77266       1.61324       1.15824      0.528284       0.00000       1.61307    
  0.120226E-03   31.6797       2.87533       3.82946       2.86450       3.82583      0.108365E-01  0.362515E-02   6.69033       1.73524       1.73468       1.57718       1.12926      0.514159       0.00000       1.57700    
  0.131825E-03   30.9530       2.80967       3.74226       2.79815       3.73840      0.115264E-01  0.386434E-02   6.53655       1.69760       1.69700       1.54140       1.10055      0.500183       0.00000       1.54122    
  0.144543E-03   30.2317       2.74486       3.65614       2.73260       3.65202      0.122568E-01  0.411890E-02   6.38462       1.66040       1.65975       1.50604       1.07220      0.486419       0.00000       1.50585    
  0.158489E-03   29.5186       2.68124       3.57153       2.66819       3.56713      0.130489E-01  0.439725E-02   6.23532       1.62381       1.62311       1.47126       1.04438      0.472950       0.00000       1.47107    
  0.173779E-03   28.8097       2.61823       3.48768       2.60436       3.48299      0.138733E-01  0.468816E-02   6.08735       1.58753       1.58677       1.43677       1.01683      0.459628       0.00000       1.43659    
  0.190545E-03   28.1094       2.55641       3.40532       2.54165       3.40032      0.147631E-01  0.500472E-02   5.94197       1.55186       1.55104       1.40287      0.989790      0.446593       0.00000       1.40268    
  0.208928E-03   27.4163       2.49556       3.32416       2.47985       3.31882      0.157102E-01  0.534408E-02   5.79867       1.51667       1.51579       1.36943      0.963172      0.433785       0.00000       1.36925    
  0.229085E-03   26.7280       2.43533       3.24379       2.41863       3.23809      0.166947E-01  0.569836E-02   5.65672       1.48180       1.48085       1.33630      0.936827      0.421125       0.00000       1.33611    
  0.251186E-03   26.0519       2.37664       3.16532       2.35887       3.15923      0.177784E-01  0.609291E-02   5.51810       1.44771       1.44668       1.30391      0.911152      0.408824       0.00000       1.30372    
  0.275420E-03   25.3813       2.31865       3.08770       2.29974       3.08120      0.189099E-01  0.650720E-02   5.38094       1.41396       1.41286       1.27184      0.885773      0.396679       0.00000       1.27166    
  0.301992E-03   24.7182       2.26157       3.01122       2.24147       3.00427      0.201057E-01  0.694802E-02   5.24574       1.38068       1.37948       1.24023      0.860792      0.384744       0.00000       1.24004    
  0.331127E-03   24.0665       2.20585       2.93639       2.18445       2.92896      0.214039E-01  0.743191E-02   5.11341       1.34806       1.34677       1.20925      0.836389      0.373113       0.00000       1.20907    
  0.363073E-03   23.4203       2.15080       2.86237       2.12804       2.85443      0.227548E-01  0.793821E-02   4.98247       1.31577       1.31439       1.17859      0.812269      0.361628       0.00000       1.17841    
  0.398101E-03   22.7849       2.09700       2.78988       2.07279       2.78139      0.242099E-01  0.848923E-02   4.85418       1.28410       1.28261       1.14853      0.788687      0.350421       0.00000       1.14835    
  0.436509E-03   22.1588       2.04426       2.71866       2.01850       2.70958      0.257601E-01  0.908182E-02   4.72808       1.25295       1.25135       1.11896      0.765551      0.339444       0.00000       1.11879    
  0.478622E-03   21.5385       1.99219       2.64826       1.96482       2.63856      0.273713E-01  0.970109E-02   4.60338       1.22213       1.22040       1.08971      0.742697      0.328612       0.00000       1.08954    
