   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.3066       6.37203       9.08216       6.35783       9.07698      0.141980E-01  0.517881E-02   15.4348       3.47675       3.47601       3.32085       2.88108       2.28032       0.00000       3.32065    
  0.109648E-03   75.5616       6.17646       8.79970       6.16141       8.79420      0.150441E-01  0.549897E-02   14.9556       3.37411       3.37332       3.22006       2.78730       2.20103       0.00000       3.21985    
  0.120226E-03   72.9313       5.98812       8.52775       5.97215       8.52190      0.159718E-01  0.585290E-02   14.4941       3.27511       3.27425       3.12287       2.69704       2.12499       0.00000       3.12266    
  0.131825E-03   70.3472       5.80273       8.26008       5.78579       8.25385      0.169367E-01  0.622236E-02   14.0396       3.17758       3.17666       3.02713       2.60821       2.05027       0.00000       3.02692    
  0.144543E-03   67.8294       5.62155       7.99851       5.60360       7.99189      0.179546E-01  0.661408E-02   13.5955       3.08217       3.08118       2.93349       2.52143       1.97743       0.00000       2.93328    
  0.158489E-03   65.4007       5.44610       7.74520       5.42704       7.73816      0.190529E-01  0.703994E-02   13.1652       2.98962       2.98855       2.84269       2.43743       1.90712       0.00000       2.84248    
  0.173779E-03   63.0154       5.27344       7.49593       5.25325       7.48845      0.201929E-01  0.748372E-02   12.7417       2.89847       2.89733       2.75328       2.35478       1.83805       0.00000       2.75307    
  0.190545E-03   60.7134       5.10617       7.25443       5.08476       7.24646      0.214175E-01  0.796393E-02   12.3312       2.81001       2.80879       2.66653       2.27475       1.77135       0.00000       2.66632    
  0.208928E-03   58.4755       4.94309       7.01893       4.92037       7.01045      0.227153E-01  0.847620E-02   11.9308       2.72364       2.72233       2.58185       2.19673       1.70648       0.00000       2.58164    
  0.229085E-03   56.2791       4.78271       6.78732       4.75865       6.77831      0.240609E-01  0.900943E-02   11.5370       2.63863       2.63722       2.49851       2.12002       1.64279       0.00000       2.49831    
  0.251186E-03   54.1805       4.62877       6.56494       4.60324       6.55534      0.255325E-01  0.959867E-02   11.1586       2.55682       2.55531       2.41835       2.04642       1.58188       0.00000       2.41815    
  0.275420E-03   52.1233       4.47758       6.34647       4.45051       6.33626      0.270642E-01  0.102150E-01   10.7868       2.47638       2.47476       2.33954       1.97414       1.52215       0.00000       2.33934    
  0.301992E-03   50.1218       4.33008       6.13328       4.30140       6.12241      0.286767E-01  0.108679E-01   10.4238       2.39777       2.39604       2.26255       1.90363       1.46402       0.00000       2.26236    
  0.331127E-03   48.1983       4.18779       5.92751       4.15738       5.91594      0.304168E-01  0.115794E-01   10.0733       2.32176       2.31990       2.18812       1.83562       1.40810       0.00000       2.18793    
  0.363073E-03   46.3120       4.04801       5.72530       4.01579       5.71298      0.322222E-01  0.123211E-01   9.72877       2.24698       2.24499       2.11492       1.76881       1.35325       0.00000       2.11474    
  0.398101E-03   44.4954       3.91293       5.52977       3.87878       5.51664      0.341562E-01  0.131228E-01   9.39542       2.17454       2.17240       2.04403       1.70424       1.30039       0.00000       2.04385    
  0.436509E-03   42.7348       3.78166       5.33961       3.74546       5.32563      0.362065E-01  0.139798E-01   9.07108       2.10397       2.10168       1.97500       1.64149       1.24912       0.00000       1.97482    
  0.478622E-03   41.0094       3.65279       5.15285       3.61446       5.13798      0.383311E-01  0.148721E-01   8.75244       2.03458       2.03214       1.90713       1.57988       1.19887       0.00000       1.90697    
  0.524798E-03   39.3658       3.52953       4.97399       3.48888       4.95813      0.406470E-01  0.158569E-01   8.44702       1.96796       1.96535       1.84200       1.52093       1.15095       0.00000       1.84184    
  0.575429E-03   37.7583       3.40877       4.79865       3.36572       4.78176      0.430585E-01  0.168888E-01   8.14748       1.90256       1.89977       1.77808       1.46316       1.10406       0.00000       1.77793    
