   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   2.84618      0.773166       1.26225      0.768431       1.26110      0.473471E-02  0.114390E-02   2.02953      0.715845      0.715583      0.545589      0.525859E-01   0.00000       0.00000      0.545519    
  0.109648E-03   2.99151      0.764926       1.24636      0.759862       1.24513      0.506454E-02  0.122880E-02   2.00499      0.706873      0.706589      0.538610      0.529889E-01   0.00000       0.00000      0.538539    
  0.120226E-03   3.12243      0.756680       1.23050      0.751248       1.22917      0.543263E-02  0.132498E-02   1.98042      0.697931      0.697623      0.531625      0.533168E-01   0.00000       0.00000      0.531552    
  0.131825E-03   3.24772      0.748442       1.21467      0.742623       1.21324      0.581844E-02  0.142651E-02   1.95586      0.689006      0.688672      0.524642      0.536171E-01   0.00000       0.00000      0.524568    
  0.144543E-03   3.36495      0.740212       1.19886      0.733983       1.19733      0.622963E-02  0.153570E-02   1.93131      0.680105      0.679743      0.517661      0.538775E-01   0.00000       0.00000      0.517586    
  0.158489E-03   3.47171      0.732014       1.18312      0.725334       1.18147      0.668007E-02  0.165701E-02   1.90680      0.671245      0.670852      0.510691      0.540892E-01   0.00000       0.00000      0.510615    
  0.173779E-03   3.57344      0.723836       1.16742      0.716685       1.16563      0.715117E-02  0.178477E-02   1.88232      0.662407      0.661981      0.503729      0.542781E-01   0.00000       0.00000      0.503651    
  0.190545E-03   3.66569      0.715703       1.15178      0.708039       1.14986      0.766443E-02  0.192586E-02   1.85790      0.653614      0.653152      0.496784      0.544254E-01   0.00000       0.00000      0.496705    
  0.208928E-03   3.75088      0.707619       1.13622      0.699404       1.13414      0.821505E-02  0.207905E-02   1.83354      0.644861      0.644361      0.489857      0.545435E-01   0.00000       0.00000      0.489778    
  0.229085E-03   3.83150      0.699567       1.12070      0.690777       1.11846      0.879011E-02  0.224016E-02   1.80923      0.636134      0.635593      0.482943      0.546428E-01   0.00000       0.00000      0.482863    
  0.251186E-03   3.90168      0.691609       1.10530      0.682178       1.10287      0.943088E-02  0.242308E-02   1.78505      0.627477      0.626890      0.476064      0.547014E-01   0.00000       0.00000      0.475983    
  0.275420E-03   3.96757      0.683701       1.08996      0.673597       1.08734      0.101037E-01  0.261692E-02   1.76094      0.618853      0.618217      0.469203      0.547444E-01   0.00000       0.00000      0.469122    
  0.301992E-03   4.02770      0.675858       1.07470      0.665039       1.07187      0.108197E-01  0.282543E-02   1.73691      0.610272      0.609585      0.462367      0.547664E-01   0.00000       0.00000      0.462286    
  0.331127E-03   4.08001      0.668126       1.05956      0.656521       1.05650      0.116055E-01  0.305829E-02   1.71302      0.601759      0.601014      0.455571      0.547614E-01   0.00000       0.00000      0.455489    
  0.363073E-03   4.12866      0.660452       1.04449      0.648025       1.04119      0.124274E-01  0.330398E-02   1.68921      0.593280      0.592474      0.448794      0.547443E-01   0.00000       0.00000      0.448713    
  0.398101E-03   4.17053      0.652894       1.02955      0.639572       1.02597      0.133213E-01  0.357549E-02   1.66554      0.584867      0.583994      0.442058      0.547052E-01   0.00000       0.00000      0.441977    
  0.436509E-03   4.20713      0.645442       1.01471      0.631160       1.01084      0.142820E-01  0.387155E-02   1.64200      0.576510      0.575565      0.435358      0.546499E-01   0.00000       0.00000      0.435277    
  0.478622E-03   4.24041      0.638059      0.999951      0.622774      0.995768      0.152854E-01  0.418338E-02   1.61854      0.568189      0.567168      0.428680      0.545843E-01   0.00000       0.00000      0.428600    
  0.524798E-03   4.26624      0.630855      0.985366      0.614453      0.980829      0.164014E-01  0.453778E-02   1.59528      0.559956      0.558849      0.422058      0.544968E-01   0.00000       0.00000      0.421979    
  0.575429E-03   4.28886      0.623740      0.970868      0.606165      0.965953      0.175753E-01  0.491463E-02   1.57212      0.551765      0.550567      0.415464      0.544001E-01   0.00000       0.00000      0.415386    
  0.630945E-03   4.30743      0.616739      0.956478      0.597917      0.951158      0.188221E-01  0.531983E-02   1.54907      0.543625      0.542331      0.408903      0.542918E-01   0.00000       0.00000      0.408827    
  0.691816E-03   4.32026      0.609924      0.942259      0.589732      0.936485      0.201924E-01  0.577430E-02   1.52622      0.535565      0.534163      0.402396      0.541673E-01   0.00000       0.00000      0.402321    
  0.758561E-03   4.33048      0.603204      0.928124      0.581578      0.921870      0.216256E-01  0.625440E-02   1.50345      0.527543      0.526029      0.395914      0.540354E-01   0.00000       0.00000      0.395841    
  0.831745E-03   4.33592      0.596664      0.914148      0.573482      0.907363      0.231814E-01  0.678478E-02   1.48085      0.519593      0.517955      0.389479      0.538898E-01   0.00000       0.00000      0.389408    
  0.911989E-03   4.33752      0.590292      0.900315      0.565436      0.892950      0.248554E-01  0.736512E-02   1.45839      0.511704      0.509933      0.383085      0.537329E-01   0.00000       0.00000      0.383017    
  0.999975E-03   4.33675      0.584025      0.886570      0.557422      0.878593      0.266038E-01  0.797701E-02   1.43601      0.503853      0.501942      0.376717      0.535689E-01   0.00000       0.00000      0.376651    
  0.109645E-02   4.33077      0.578023      0.873039      0.549479      0.864367      0.285437E-01  0.867211E-02   1.41385      0.496090      0.494023      0.370407      0.533885E-01   0.00000       0.00000      0.370345    
  0.120223E-02   4.32244      0.572157      0.859616      0.541570      0.850202      0.305867E-01  0.941336E-02   1.39177      0.488370      0.486136      0.364125      0.532000E-01   0.00000       0.00000      0.364066    
  0.131822E-02   4.31131      0.566453      0.846319      0.533701      0.836109      0.327522E-01  0.102094E-01   1.36981      0.480699      0.478289      0.357876      0.530019E-01   0.00000       0.00000      0.357821    
  0.144540E-02   4.29607      0.561026      0.833229      0.525893      0.822124      0.351336E-01  0.111048E-01   1.34802      0.473105      0.470498      0.351677      0.527879E-01   0.00000       0.00000      0.351626    
  0.158485E-02   4.27899      0.555736      0.820239      0.518112      0.808187      0.376236E-01  0.120514E-01   1.32630      0.465546      0.462734      0.345501      0.525662E-01   0.00000       0.00000      0.345454    
  0.173775E-02   4.25862      0.550699      0.807431      0.510380      0.794336      0.403192E-01  0.130954E-01   1.30472      0.458050      0.455014      0.339365      0.523299E-01   0.00000       0.00000      0.339322    
  0.190540E-02   4.23548      0.545909      0.794795      0.502687      0.780554      0.432215E-01  0.142406E-01   1.28324      0.450608      0.447329      0.333263      0.520793E-01   0.00000       0.00000      0.333225    
  0.208923E-02   4.21070      0.541270      0.782262      0.495019      0.766814      0.462512E-01  0.154483E-01   1.26183      0.443199      0.439666      0.327180      0.518199E-01   0.00000       0.00000      0.327148    
  0.229079E-02   4.18232      0.537000      0.769975      0.487399      0.753158      0.496012E-01  0.168174E-01   1.24056      0.435860      0.432045      0.321140      0.515387E-01   0.00000       0.00000      0.321113    
  0.251180E-02   4.15223      0.532932      0.757818      0.479800      0.739538      0.531314E-01  0.182802E-01   1.21934      0.428555      0.424441      0.315119      0.512452E-01   0.00000       0.00000      0.315098    
  0.275413E-02   4.12025      0.529087      0.745806      0.472225      0.725958      0.568627E-01  0.198474E-01   1.19818      0.421287      0.416855      0.309119      0.509379E-01   0.00000       0.00000      0.309103    
  0.301984E-02   4.08533      0.525643      0.734042      0.464679      0.712429      0.609637E-01  0.216128E-01   1.17711      0.414074      0.409291      0.303147      0.506054E-01   0.00000       0.00000      0.303138    
  0.331118E-02   4.04911      0.522391      0.722395      0.457144      0.698917      0.652471E-01  0.234781E-01   1.15606      0.406883      0.401734      0.297186      0.502604E-01   0.00000       0.00000      0.297184    
