   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.43520      0.906227       1.39202      0.901081       1.39070      0.514624E-02  0.131899E-02   2.29178      0.780239      0.779962      0.610824      0.120841       0.00000       0.00000      0.610739    
  0.109648E-03   4.55602      0.895570       1.37372      0.890071       1.37231      0.549948E-02  0.141416E-02   2.26238      0.770062      0.769762      0.602631      0.120009       0.00000       0.00000      0.602545    
  0.120226E-03   4.66183      0.884898       1.35544      0.879005       1.35392      0.589307E-02  0.152162E-02   2.23293      0.759909      0.759583      0.594427      0.119096       0.00000       0.00000      0.594339    
  0.131825E-03   4.76181      0.874231       1.33719      0.867926       1.33555      0.630534E-02  0.163490E-02   2.20348      0.749772      0.749419      0.586224      0.118154       0.00000       0.00000      0.586134    
  0.144543E-03   4.85344      0.863572       1.31896      0.856827       1.31720      0.674435E-02  0.175650E-02   2.17403      0.739657      0.739275      0.578021      0.117170       0.00000       0.00000      0.577930    
  0.158489E-03   4.93422      0.852945       1.30080      0.845720       1.29890      0.722463E-02  0.189123E-02   2.14462      0.729583      0.729168      0.569829      0.116138       0.00000       0.00000      0.569737    
  0.173779E-03   5.00981      0.842340       1.28267      0.834614       1.28063      0.772662E-02  0.203294E-02   2.11525      0.719531      0.719081      0.561645      0.115083       0.00000       0.00000      0.561552    
  0.190545E-03   5.07564      0.831787       1.26461      0.823515       1.26242      0.827288E-02  0.218906E-02   2.08594      0.709526      0.709039      0.553481      0.113989       0.00000       0.00000      0.553386    
  0.208928E-03   5.13422      0.821291       1.24664      0.812433       1.24428      0.885831E-02  0.235821E-02   2.05671      0.699564      0.699036      0.545338      0.112868       0.00000       0.00000      0.545242    
  0.229085E-03   5.18810      0.810832       1.22871      0.801362       1.22617      0.946935E-02  0.253590E-02   2.02754      0.689631      0.689060      0.537209      0.111731       0.00000       0.00000      0.537113    
  0.251186E-03   5.23131      0.800484       1.21092      0.790335       1.20818      0.101492E-01  0.273701E-02   1.99852      0.679775      0.679155      0.529124      0.110560       0.00000       0.00000      0.529027    
  0.275420E-03   5.27016      0.790195       1.19320      0.779333       1.19025      0.108626E-01  0.294983E-02   1.96958      0.669954      0.669284      0.521060      0.109378       0.00000       0.00000      0.520963    
  0.301992E-03   5.30315      0.779985       1.17557      0.768364       1.17239      0.116210E-01  0.317838E-02   1.94075      0.660183      0.659458      0.513026      0.108180       0.00000       0.00000      0.512929    
  0.331127E-03   5.32822      0.769906       1.15808      0.757454       1.15465      0.124523E-01  0.343294E-02   1.91210      0.650489      0.649703      0.505041      0.106965       0.00000       0.00000      0.504944    
  0.363073E-03   5.34959      0.759897       1.14067      0.746575       1.13697      0.133212E-01  0.370119E-02   1.88354      0.640834      0.639983      0.497081      0.105742       0.00000       0.00000      0.496984    
  0.398101E-03   5.36412      0.750025       1.12340      0.735760       1.11941      0.142652E-01  0.399696E-02   1.85517      0.631253      0.630333      0.489171      0.104507       0.00000       0.00000      0.489074    
  0.436509E-03   5.37338      0.740282       1.10627      0.725003       1.10195      0.152786E-01  0.431882E-02   1.82695      0.621738      0.620742      0.481305      0.103265       0.00000       0.00000      0.481209    
  0.478622E-03   5.37932      0.730620       1.08922      0.714283       1.08456      0.163365E-01  0.465744E-02   1.79885      0.612265      0.611189      0.473468      0.102019       0.00000       0.00000      0.473373    
  0.524798E-03   5.37783      0.721171       1.07238      0.703659       1.06734      0.175113E-01  0.504117E-02   1.77100      0.602894      0.601729      0.465702      0.100766       0.00000       0.00000      0.465608    
  0.575429E-03   5.37316      0.711828       1.05564      0.693082       1.05019      0.187460E-01  0.544865E-02   1.74327      0.593572      0.592312      0.457970      0.995107E-01   0.00000       0.00000      0.457878    
  0.630945E-03   5.36449      0.702621       1.03903      0.682564       1.03314      0.200564E-01  0.588611E-02   1.71571      0.584310      0.582949      0.450282      0.982538E-01   0.00000       0.00000      0.450192    
  0.691816E-03   5.35019      0.693634       1.02262      0.672140       1.01624      0.214945E-01  0.637551E-02   1.68838      0.575144      0.573671      0.442661      0.969959E-01   0.00000       0.00000      0.442573    
  0.758561E-03   5.33332      0.684758       1.00631      0.661761      0.999419      0.229978E-01  0.689188E-02   1.66118      0.566023      0.564432      0.435073      0.957380E-01   0.00000       0.00000      0.434987    
  0.831745E-03   5.31181      0.676095      0.990192      0.651467      0.982731      0.246277E-01  0.746115E-02   1.63420      0.556986      0.555267      0.427547      0.944809E-01   0.00000       0.00000      0.427463    
  0.911989E-03   5.28657      0.667629      0.974242      0.641250      0.966159      0.263795E-01  0.808282E-02   1.60741      0.548024      0.546166      0.420073      0.932252E-01   0.00000       0.00000      0.419993    
  0.999975E-03   5.25905      0.659287      0.958398      0.631078      0.949660      0.282081E-01  0.873756E-02   1.58074      0.539108      0.537104      0.412633      0.919706E-01   0.00000       0.00000      0.412556    
  0.109645E-02   5.22653      0.651251      0.942808      0.621017      0.933329      0.302338E-01  0.947936E-02   1.55435      0.530299      0.528131      0.405271      0.907189E-01   0.00000       0.00000      0.405198    
