   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   34.3175       2.84694       3.77449       2.80179       3.72935      0.451424E-01  0.451424E-01   6.53115       1.60029       1.60029       1.60071       1.20150      0.528351       0.00000    
  0.109648E-03   33.4816       2.78896       3.69152       2.73184       3.63440      0.571141E-01  0.571141E-01   6.36625       1.56059       1.56059       1.56102       1.17125      0.512796       0.00000    
  0.120226E-03   32.6526       2.73179       3.61023       2.66313       3.54157      0.686630E-01  0.686630E-01   6.20470       1.52180       1.52180       1.52223       1.14133      0.497537       0.00000    
  0.131825E-03   31.8323       2.67535       3.53045       2.59565       3.45075      0.796993E-01  0.796993E-01   6.04640       1.48387       1.48387       1.48431       1.11178      0.482576       0.00000    
  0.144543E-03   31.0227       2.61951       3.45195       2.52940       3.36184      0.901139E-01  0.901139E-01   5.89124       1.44674       1.44674       1.44718       1.08266      0.467916       0.00000    
  0.158489E-03   30.2246       2.56422       3.37464       2.46438       3.27480      0.998371E-01  0.998371E-01   5.73919       1.41040       1.41040       1.41085       1.05399      0.453561       0.00000    
  0.173779E-03   29.4365       2.50954       3.29867       2.40061       3.18974      0.108930      0.108930       5.59035       1.37488       1.37488       1.37534       1.02573      0.439510       0.00000    
  0.190545E-03   28.6593       2.45548       3.22396       2.33806       3.10654      0.117413      0.117413       5.44461       1.34016       1.34016       1.34062      0.997903      0.425759       0.00000    
  0.208928E-03   27.8942       2.40201       3.15042       2.27671       3.02512      0.125300      0.125300       5.30183       1.30617       1.30617       1.30664      0.970535      0.412304       0.00000    
  0.229085E-03   27.1419       2.34913       3.07801       2.21655       2.94543      0.132582      0.132582       5.16198       1.27290       1.27290       1.27338      0.943641      0.399147       0.00000    
  0.251186E-03   26.4013       2.29682       3.00679       2.15760       2.86757      0.139224      0.139224       5.02516       1.24040       1.24040       1.24088      0.917201      0.386291       0.00000    
  0.275420E-03   25.6730       2.24513       2.93673       2.09983       2.79144      0.145294      0.145294       4.89127       1.20861       1.20861       1.20910      0.891223      0.373729       0.00000    
  0.301992E-03   24.9574       2.19408       2.86781       2.04321       2.71694      0.150867      0.150867       4.76015       1.17750       1.17750       1.17799      0.865713      0.361454       0.00000    
  0.331127E-03   24.2550       2.14369       2.80000       1.98771       2.64403      0.155973      0.155973       4.63174       1.14703       1.14703       1.14753      0.840680      0.349463       0.00000    
  0.363073E-03   23.5653       2.09391       2.73333       1.93338       2.57280      0.160529      0.160529       4.50618       1.11726       1.11726       1.11777      0.816118      0.337764       0.00000    
  0.398101E-03   22.8884       2.04480       2.66779       1.88018       2.50317      0.164618      0.164618       4.38335       1.08815       1.08815       1.08867      0.792026      0.326349       0.00000    
  0.436509E-03   22.2245       1.99639       2.60337       1.82805       2.43503      0.168341      0.168341       4.26308       1.05965       1.05965       1.06017      0.768399      0.315206       0.00000    
  0.478622E-03   21.5736       1.94872       2.54008       1.77697       2.36832      0.171752      0.171752       4.14529       1.03173       1.03173       1.03226      0.745237      0.304332       0.00000    
  0.524798E-03   20.9358       1.90174       2.47790       1.72699       2.30316      0.174746      0.174746       4.03015       1.00445       1.00445       1.00497      0.722547      0.293737       0.00000    
  0.575429E-03   20.3109       1.85548       2.41686       1.67807       2.23945      0.177407      0.177407       3.91752      0.977753      0.977753      0.978287      0.700320      0.283411       0.00000    
  0.630945E-03   19.6987       1.81000       2.35694       1.63015       2.17710      0.179845      0.179845       3.80725      0.951608      0.951608      0.952146      0.678545      0.273342       0.00000    
  0.691816E-03   19.0992       1.76533       2.29816       1.58320       2.11603      0.182129      0.182129       3.69923      0.925981      0.925981      0.926524      0.657217      0.263523       0.00000    
  0.758561E-03   18.5126       1.72141       2.24050       1.53727       2.05635      0.184144      0.184144       3.59362      0.900920      0.900920      0.901467      0.636347      0.253967       0.00000    
  0.831745E-03   17.9387       1.67829       2.18397       1.49232       1.99800      0.185972      0.185972       3.49032      0.876393      0.876393      0.876943      0.615926      0.244665       0.00000    
  0.911989E-03   17.3771       1.63601       2.12858       1.44829       1.94086      0.187721      0.187721       3.38915      0.852353      0.852353      0.852906      0.595937      0.235603       0.00000    
  0.999975E-03   16.8275       1.59460       2.07433       1.40514       1.88487      0.189464      0.189464       3.29001      0.828770      0.828770      0.829326      0.576370      0.226773       0.00000    
  0.109645E-02   16.2905       1.55403       2.02122       1.36293       1.83013      0.191093      0.191093       3.19306      0.805690      0.805690      0.806247      0.557243      0.218188       0.00000    
  0.120223E-02   15.7657       1.51430       1.96924       1.32163       1.77656      0.192677      0.192677       3.09819      0.783083      0.783083      0.783642      0.538543      0.209839       0.00000    
  0.131822E-02   15.2526       1.47548       1.91841       1.28116       1.72409      0.194319      0.194319       3.00524      0.760906      0.760906      0.761467      0.520251      0.201714       0.00000    
  0.144540E-02   14.7509       1.43758       1.86871       1.24148       1.67262      0.196095      0.196095       2.91410      0.739128      0.739128      0.739688      0.502356      0.193803       0.00000    
  0.158485E-02   14.2611       1.40057       1.82016       1.20267       1.62226      0.197904      0.197904       2.82493      0.717791      0.717791      0.718351      0.484876      0.186118       0.00000    
  0.173775E-02   13.7829       1.36447       1.77276       1.16467       1.57295      0.199802      0.199802       2.73762      0.696872      0.696872      0.697430      0.467799      0.178653       0.00000    
  0.190540E-02   13.3157       1.32932       1.72649       1.12743       1.52461      0.201883      0.201883       2.65204      0.676328      0.676328      0.676884      0.451105      0.171394       0.00000    
  0.208923E-02   12.8592       1.29513       1.68136       1.09091       1.47714      0.204220      0.204220       2.56805      0.656130      0.656130      0.656683      0.434781      0.164331       0.00000    
  0.229079E-02   12.4138       1.26189       1.63738       1.05516       1.43066      0.206727      0.206727       2.48582      0.636315      0.636315      0.636865      0.418845      0.157477       0.00000    
  0.251180E-02   11.9794       1.22960       1.59454       1.02015       1.38510      0.209444      0.209444       2.40525      0.616864      0.616864      0.617410      0.403287      0.150825       0.00000    
  0.275413E-02   11.5552       1.19828       1.55284      0.985828       1.34039      0.212452      0.212452       2.32621      0.597741      0.597741      0.598281      0.388087      0.144363       0.00000    
  0.301984E-02   11.1409       1.16796       1.51226      0.952145       1.29645      0.215816      0.215816       2.24859      0.578916      0.578916      0.579450      0.373228      0.138081       0.00000    
  0.331118E-02   10.7371       1.13862       1.47283      0.919154       1.25336      0.219469      0.219469       2.17252      0.560423      0.560423      0.560949      0.358731      0.131990       0.00000    
  0.363064E-02   10.3434       1.11027       1.43453      0.886832       1.21109      0.223436      0.223436       2.09793      0.542245      0.542245      0.542764      0.344586      0.126085       0.00000    
  0.398091E-02   9.95927       1.08290       1.39735      0.855126       1.16957      0.227778      0.227778       2.02470      0.524353      0.524353      0.524862      0.330774      0.120354       0.00000    
  0.436498E-02   9.58426       1.05654       1.36127      0.823994       1.12872      0.232548      0.232548       1.95272      0.506717      0.506717      0.507217      0.317277      0.114787       0.00000    
  0.478610E-02   9.21891       1.03118       1.32632      0.793481       1.08862      0.237703      0.237703       1.88210      0.489367      0.489367      0.489856      0.304114      0.109394       0.00000    
  0.524785E-02   8.86297       1.00682       1.29248      0.763569       1.04923      0.243252      0.243252       1.81280      0.472291      0.472291      0.472769      0.291278      0.104172       0.00000    
  0.575415E-02   8.51586      0.983442       1.25973      0.734212       1.01050      0.249231      0.249231       1.74471      0.455463      0.455463      0.455928      0.278748      0.991081E-01   0.00000    
  0.630929E-02   8.17710      0.961040       1.22803      0.705368      0.972363      0.255671      0.255671       1.67773      0.438859      0.438859      0.439311      0.266509      0.941938E-01   0.00000    
  0.691799E-02   7.84721      0.939640       1.19744      0.677076      0.934874      0.262563      0.262563       1.61195      0.422499      0.422499      0.422937      0.254577      0.894382E-01   0.00000    
  0.758542E-02   7.52598      0.919222       1.16791      0.649325      0.898018      0.269897      0.269897       1.54734      0.406378      0.406378      0.406801      0.242947      0.848382E-01   0.00000    
  0.831724E-02   7.21282      0.899748       1.13942      0.622075      0.861743      0.277673      0.277673       1.48382      0.390476      0.390476      0.390884      0.231599      0.803833E-01   0.00000    
  0.911966E-02   6.90716      0.881185       1.11190      0.595291      0.826002      0.285894      0.285894       1.42129      0.374773      0.374773      0.375165      0.220518      0.760642E-01   0.00000    
  0.999950E-02   6.60958      0.863589       1.08542      0.568997      0.790825      0.294592      0.294592       1.35982      0.359280      0.359280      0.359656      0.209717      0.718889E-01   0.00000    
  0.109642E-01   6.31987      0.846928       1.05995      0.543192      0.756211      0.303736      0.303736       1.29940      0.343999      0.343999      0.344357      0.199193      0.678555E-01   0.00000    
  0.120220E-01   6.03739      0.831128       1.03541      0.517851      0.722136      0.313276      0.313276       1.23999      0.328920      0.328920      0.329261      0.188931      0.639550E-01   0.00000    
  0.131819E-01   5.76153      0.816121       1.01174      0.492952      0.688573      0.323169      0.323169       1.18152      0.314035      0.314035      0.314358      0.178917      0.601790E-01   0.00000    
  0.144536E-01   5.49283      0.801996      0.989014      0.468496      0.655514      0.333499      0.333499       1.12401      0.299338      0.299338      0.299643      0.169158      0.565335E-01   0.00000    
  0.158481E-01   5.23116      0.788715      0.967201      0.444494      0.622981      0.344220      0.344220       1.06747      0.284838      0.284838      0.285125      0.159656      0.530178E-01   0.00000    
  0.173770E-01   4.97585      0.776158      0.946198      0.420951      0.590992      0.355207      0.355207       1.01194      0.270549      0.270549      0.270817      0.150402      0.496254E-01   0.00000    
  0.190535E-01   4.72628      0.764211      0.925907      0.397871      0.559567      0.366340      0.366340      0.957438      0.256483      0.256483      0.256734      0.141387      0.463496E-01   0.00000    
  0.208917E-01   4.48285      0.752994      0.906420      0.375222      0.528647      0.377772      0.377772      0.903869      0.242611      0.242611      0.242843      0.132611      0.431936E-01   0.00000    
  0.229073E-01   4.24558      0.742473      0.887715      0.353026      0.498267      0.389448      0.389448      0.851293      0.228947      0.228947      0.229162      0.124078      0.401581E-01   0.00000    
  0.251174E-01   4.01388      0.732477      0.869663      0.331333      0.468519      0.401143      0.401143      0.799852      0.215541      0.215541      0.215738      0.115792      0.372398E-01   0.00000    
  0.275406E-01   3.78723      0.722838      0.852135      0.310194      0.439490      0.412644      0.412644      0.749684      0.202438      0.202438      0.202618      0.107756      0.344352E-01   0.00000    
  0.301976E-01   3.56573      0.713692      0.835227      0.289542      0.411076      0.424151      0.424151      0.700618      0.189584      0.189584      0.189748      0.999574E-01  0.317443E-01   0.00000    
  0.331110E-01   3.34956      0.705025      0.818934      0.269398      0.383307      0.435627      0.435627      0.652705      0.176995      0.176995      0.177143      0.924027E-01  0.291686E-01   0.00000    
  0.363055E-01   3.13860      0.696632      0.803111      0.249867      0.356346      0.446765      0.446765      0.606213      0.164753      0.164753      0.164885      0.851144E-01  0.267088E-01   0.00000    
  0.398081E-01   2.93273      0.688312      0.787618      0.231052      0.330358      0.457260      0.457260      0.561410      0.152938      0.152938      0.153055      0.781143E-01  0.243652E-01   0.00000    
  0.436487E-01   2.73174      0.680277      0.772633      0.212892      0.305249      0.467385      0.467385      0.518141      0.141504      0.141504      0.141608      0.713885E-01  0.221371E-01   0.00000    
  0.478598E-01   2.53581      0.672492      0.758115      0.195378      0.281000      0.477114      0.477114      0.476378      0.130442      0.130442      0.130533      0.649353E-01  0.200247E-01   0.00000    
  0.524772E-01   2.34530      0.664594      0.743756      0.178611      0.257773      0.485983      0.485983      0.436384      0.119832      0.119832      0.119911      0.587788E-01  0.180294E-01   0.00000    
  0.575400E-01   2.16057      0.656219      0.729249      0.162694      0.235724      0.493525      0.493525      0.398419      0.109752      0.109752      0.109820      0.529426E-01  0.161527E-01   0.00000    
  0.630913E-01   1.98153      0.647302      0.714563      0.147682      0.214942      0.499621      0.499621      0.362624      0.100239      0.100239      0.100297      0.474424E-01  0.144057E-01   0.00000    
  0.691782E-01   1.80807      0.638032      0.699846      0.133502      0.195316      0.504530      0.504530      0.328818      0.912419E-01  0.912419E-01  0.912912E-01  0.422605E-01  0.127826E-01   0.00000    
  0.758523E-01   1.64038      0.628493      0.685126      0.120070      0.176703      0.508423      0.508423      0.296773      0.826993E-01  0.826993E-01  0.827405E-01  0.373704E-01  0.112629E-01   0.00000    
  0.831703E-01   1.47869      0.618767      0.670432      0.107297      0.158961      0.511470      0.511470      0.266258      0.745507E-01  0.745507E-01  0.745845E-01  0.327462E-01  0.982630E-02   0.00000    
  0.911943E-01   1.32713      0.609068      0.656145      0.956897E-01  0.142767      0.513378      0.513378      0.238456      0.671013E-01  0.671013E-01  0.671286E-01  0.285884E-01  0.853685E-02   0.00000    
  0.999925E-01   1.18526      0.598306      0.641149      0.851499E-01  0.127992      0.513156      0.513156      0.213142      0.602906E-01  0.602906E-01  0.603125E-01  0.248593E-01  0.738932E-02   0.00000    
  0.109639       1.05040      0.585322      0.624155      0.752971E-01  0.114131      0.510024      0.510024      0.189428      0.538882E-01  0.538882E-01  0.539055E-01  0.214088E-01  0.633713E-02   0.00000    
  0.120217      0.924210      0.570988      0.606034      0.662062E-01  0.101252      0.504782      0.504782      0.167458      0.479247E-01  0.479247E-01  0.479381E-01  0.182815E-01  0.538950E-02   0.00000    
  0.131815      0.807944      0.555681      0.587142      0.578974E-01  0.893583E-01  0.497783      0.497783      0.147256      0.423993E-01  0.423993E-01  0.424095E-01  0.154981E-01  0.454946E-02   0.00000    
  0.144533      0.701019      0.538690      0.566713      0.502456E-01  0.782687E-01  0.488444      0.488444      0.128514      0.372289E-01  0.372289E-01  0.372365E-01  0.130168E-01  0.380336E-02   0.00000    
  0.158477      0.603659      0.519755      0.544472      0.432276E-01  0.679447E-01  0.476527      0.476527      0.111172      0.323949E-01  0.323949E-01  0.324004E-01  0.108328E-01  0.314939E-02   0.00000    
  0.173766      0.515615      0.498644      0.520163      0.367817E-01  0.583011E-01  0.461862      0.461862      0.950828E-01  0.278585E-01  0.278585E-01  0.278625E-01  0.892315E-02  0.258014E-02   0.00000    
  0.190530      0.436372      0.475185      0.493618      0.308694E-01  0.493025E-01  0.444315      0.444315      0.801719E-01  0.236059E-01  0.236059E-01  0.236087E-01  0.726347E-02  0.208788E-02   0.00000    
  0.208912      0.365422      0.449180      0.464660      0.254795E-01  0.409598E-01  0.423700      0.423700      0.664393E-01  0.196459E-01  0.196459E-01  0.196477E-01  0.583367E-02  0.166622E-02   0.00000    
  0.229067      0.302277      0.420509      0.433212      0.206238E-01  0.333267E-01  0.399885      0.399885      0.539505E-01  0.160082E-01  0.160082E-01  0.160093E-01  0.461562E-02  0.130922E-02   0.00000    
  0.251167      0.246525      0.389146      0.399299      0.163259E-01  0.264792E-01  0.372820      0.372820      0.428050E-01  0.127336E-01  0.127336E-01  0.127344E-01  0.359224E-02  0.101121E-02   0.00000    
  0.275399      0.197856      0.355142      0.363024      0.126075E-01  0.204893E-01  0.342535      0.342535      0.330968E-01  0.986118E-02  0.986118E-02  0.986162E-02  0.274631E-02  0.766471E-03   0.00000    
  0.301969      0.155988      0.318683      0.324609      0.947341E-02  0.153998E-01  0.309209      0.309209      0.248732E-01  0.741543E-02  0.741543E-02  0.741568E-02  0.205798E-02  0.568666E-03   0.00000    
  0.331102      0.120641      0.280069      0.284384      0.691836E-02  0.112336E-01  0.273151      0.273151      0.181519E-01  0.541084E-02  0.541084E-02  0.541098E-02  0.150752E-02  0.411737E-03   0.00000    
  0.363046      0.913739E-01  0.239884      0.242943      0.491657E-02  0.797486E-02  0.234968      0.234968      0.128914E-01  0.384267E-02  0.384267E-02  0.384273E-02  0.107391E-02  0.289463E-03   0.00000    
  0.398071      0.675301E-01  0.199115      0.201258      0.342365E-02  0.556708E-02  0.195691      0.195691      0.899073E-02  0.268542E-02  0.268542E-02  0.268545E-02  0.738234E-03  0.196214E-03   0.00000    
  0.436476      0.483540E-01  0.159074      0.160617      0.238490E-02  0.392787E-02  0.156689      0.156689      0.631277E-02  0.190043E-02  0.190043E-02  0.190044E-02  0.484473E-03  0.127000E-03   0.00000    
  0.478586      0.331994E-01  0.121229      0.122430      0.172263E-02  0.292400E-02  0.119506      0.119506      0.464663E-02  0.142322E-02  0.142322E-02  0.142323E-02  0.299410E-03  0.775466E-04   0.00000    
  0.524759      0.215287E-01  0.870749E-01  0.881049E-01  0.132897E-02  0.235896E-02  0.857459E-01  0.857459E-01  0.368793E-02  0.115746E-02  0.115746E-02  0.115746E-02  0.171509E-03  0.440374E-04   0.00000    
  0.575386      0.129364E-01  0.579205E-01  0.588572E-01  0.109352E-02  0.203022E-02  0.568270E-01  0.568270E-01  0.312374E-02  0.100362E-02  0.100362E-02  0.100362E-02  0.898976E-04  0.229758E-04   0.00000    
  0.630897      0.706927E-02  0.347343E-01  0.355700E-01  0.910454E-03  0.174615E-02  0.338238E-01  0.338238E-01  0.265660E-02  0.867615E-03  0.867615E-03  0.867615E-03  0.428392E-04  0.109159E-04   0.00000    
  0.691764      0.348811E-02  0.179297E-01  0.186019E-01  0.704862E-03  0.137707E-02  0.172248E-01  0.172248E-01  0.208194E-02  0.686171E-03  0.686171E-03  0.686171E-03  0.186908E-04  0.473147E-05   0.00000    
  0.758504      0.156754E-02  0.729648E-02  0.773180E-02  0.447809E-03  0.883125E-03  0.684867E-02  0.684867E-02  0.133093E-02  0.440661E-03  0.440661E-03  0.440661E-03  0.714779E-05  0.180338E-05   0.00000    
  0.831682      0.650965E-03  0.188692E-02  0.206885E-02  0.185125E-03  0.367054E-03  0.170179E-02  0.170179E-02  0.552178E-03  0.183270E-03  0.183270E-03  0.183270E-03  0.185442E-05  0.512765E-06   0.00000    
  0.911920      0.207208E-03  0.132917E-03  0.137957E-03  0.478654E-05  0.982639E-05  0.128131E-03  0.128131E-03  0.146129E-04  0.489181E-05  0.489181E-05  0.489181E-05  -.105270E-06  0.427768E-07   0.00000    
  0.999900      0.656334E-06  0.160071E-04  0.762837E-05  -.838288E-05  -.167616E-04  0.243900E-04  0.243900E-04  -.251445E-04  -.838078E-05  -.838078E-05  -.838078E-05  -.209757E-08  -.843355E-10   0.00000    
