   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   6.34796      0.702174       1.11119      0.699580       1.10859      0.259356E-02  0.259356E-02   1.80817      0.554246      0.554246      0.554347      0.145334       0.00000       0.00000    
  0.109648E-03   6.31983      0.699620       1.11119      0.696819       1.10839      0.280121E-02  0.280121E-02   1.80521      0.554143      0.554143      0.554249      0.142675       0.00000       0.00000    
  0.120226E-03   6.28661      0.696507       1.11008      0.693485       1.10706      0.302233E-02  0.302233E-02   1.80054      0.553472      0.553472      0.553583      0.140012       0.00000       0.00000    
  0.131825E-03   6.24907      0.692916       1.10799      0.689655       1.10472      0.326104E-02  0.326104E-02   1.79438      0.552304      0.552304      0.552420      0.137351       0.00000       0.00000    
  0.144543E-03   6.20805      0.688937       1.10507      0.685415       1.10155      0.352177E-02  0.352177E-02   1.78697      0.550716      0.550716      0.550836      0.134699       0.00000       0.00000    
  0.158489E-03   6.16388      0.684600       1.10140      0.680795       1.09760      0.380550E-02  0.380550E-02   1.77839      0.548735      0.548735      0.548861      0.132060       0.00000       0.00000    
  0.173779E-03   6.11579      0.679828       1.09683      0.675720       1.09272      0.410770E-02  0.410770E-02   1.76844      0.546294      0.546294      0.546425      0.129426       0.00000       0.00000    
  0.190545E-03   6.06447      0.674691       1.09148      0.670257       1.08704      0.443390E-02  0.443390E-02   1.75730      0.543454      0.543454      0.543590      0.126803       0.00000       0.00000    
  0.208928E-03   6.01064      0.669270       1.08550      0.664480       1.08071      0.479020E-02  0.479020E-02   1.74519      0.540283      0.540283      0.540425      0.124197       0.00000       0.00000    
  0.229085E-03   5.95465      0.663599       1.07895      0.658421       1.07377      0.517850E-02  0.517850E-02   1.73219      0.536811      0.536811      0.536959      0.121610       0.00000       0.00000    
  0.251186E-03   5.89580      0.657605       1.07170      0.652012       1.06610      0.559217E-02  0.559217E-02   1.71812      0.532976      0.532976      0.533129      0.119037       0.00000       0.00000    
  0.275420E-03   5.83467      0.651349       1.06386      0.645310       1.05782      0.603859E-02  0.603859E-02   1.70313      0.528829      0.528829      0.528988      0.116481       0.00000       0.00000    
  0.301992E-03   5.77188      0.644906       1.05555      0.638380       1.04903      0.652622E-02  0.652622E-02   1.68741      0.524431      0.524431      0.524596      0.113948       0.00000       0.00000    
  0.331127E-03   5.70778      0.638312       1.04686      0.631254       1.03980      0.705835E-02  0.705835E-02   1.67105      0.519814      0.519814      0.519985      0.111440       0.00000       0.00000    
  0.363073E-03   5.64177      0.631497       1.03764      0.623872       1.03002      0.762544E-02  0.762544E-02   1.65389      0.514920      0.514920      0.515097      0.108952       0.00000       0.00000    
  0.398101E-03   5.57428      0.624516       1.02801      0.616279       1.01977      0.823723E-02  0.823723E-02   1.63605      0.509793      0.509793      0.509975      0.106487       0.00000       0.00000    
  0.436509E-03   5.50588      0.617440       1.01807      0.608535       1.00916      0.890540E-02  0.890540E-02   1.61770      0.504487      0.504487      0.504676      0.104048       0.00000       0.00000    
  0.478622E-03   5.43688      0.610307       1.00790      0.600672      0.998263      0.963538E-02  0.963538E-02   1.59893      0.499034      0.499034      0.499229      0.101637       0.00000       0.00000    
  0.524798E-03   5.36677      0.603048      0.997379      0.592634      0.986965      0.104136E-01  0.104136E-01   1.57960      0.493382      0.493382      0.493583      0.992523E-01   0.00000       0.00000    
  0.575429E-03   5.29590      0.595714      0.986594      0.584461      0.975341      0.112528E-01  0.112528E-01   1.55980      0.487567      0.487567      0.487774      0.968942E-01   0.00000       0.00000    
  0.630945E-03   5.22473      0.588372      0.975657      0.576203      0.963488      0.121690E-01  0.121690E-01   1.53969      0.481638      0.481638      0.481850      0.945651E-01   0.00000       0.00000    
  0.691816E-03   5.15356      0.581061      0.964637      0.567890      0.951466      0.131709E-01  0.131709E-01   1.51936      0.475624      0.475624      0.475842      0.922665E-01   0.00000       0.00000    
  0.758561E-03   5.08195      0.573716      0.953423      0.559476      0.939184      0.142394E-01  0.142394E-01   1.49866      0.469480      0.469480      0.469704      0.899968E-01   0.00000       0.00000    
