   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   82.1209       6.49788       9.07478       6.23506       8.81196      0.262823      0.262823       15.0470       3.22218       3.22218       3.22281       3.01288       2.36697       0.00000    
  0.109648E-03   79.1270       6.29864       8.79015       6.03287       8.52437      0.265774      0.265774       14.5572       3.12119       3.12119       3.12183       2.91167       2.28135       0.00000    
  0.120226E-03   76.2272       6.10488       8.51358       5.83628       8.24498      0.268597      0.268597       14.0813       3.02299       3.02299       3.02363       2.81329       2.19835       0.00000    
  0.131825E-03   73.4154       5.91623       8.24453       5.64499       7.97328      0.271247      0.271247       13.6183       2.92742       2.92742       2.92806       2.71757       2.11780       0.00000    
  0.144543E-03   70.6853       5.73230       7.98243       5.45862       7.70875      0.273674      0.273674       13.1674       2.83428       2.83428       2.83493       2.62435       2.03955       0.00000    
  0.158489E-03   68.0347       5.55293       7.72705       5.27707       7.45120      0.275858      0.275858       12.7283       2.74351       2.74351       2.74416       2.53356       1.96353       0.00000    
  0.173779E-03   65.4691       5.37847       7.47892       5.10063       7.20108      0.277841      0.277841       12.3017       2.65527       2.65527       2.65592       2.44536       1.88988       0.00000    
  0.190545E-03   62.9835       5.20862       7.23757       4.92903       6.95798      0.279590      0.279590       11.8870       2.56942       2.56942       2.57008       2.35961       1.81849       0.00000    
  0.208928E-03   60.5721       5.04303       7.00249       4.76196       6.72142      0.281070      0.281070       11.4834       2.48579       2.48579       2.48645       2.27617       1.74918       0.00000    
  0.229085E-03   58.2324       4.88154       6.77346       4.59928       6.49121      0.282258      0.282258       11.0905       2.40431       2.40431       2.40498       2.19497       1.68191       0.00000    
  0.251186E-03   55.9697       4.72446       6.55093       4.44129       6.26776      0.283175      0.283175       10.7090       2.32514       2.32514       2.32581       2.11615       1.61681       0.00000    
  0.275420E-03   53.7796       4.57157       6.33455       4.28774       6.05073      0.283823      0.283823       10.3385       2.24815       2.24815       2.24882       2.03960       1.55376       0.00000    
  0.301992E-03   51.6569       4.42257       6.12388       4.13837       5.83968      0.284200      0.284200       9.97806       2.17319       2.17319       2.17387       1.96518       1.49262       0.00000    
  0.331127E-03   49.5991       4.27734       5.91872       3.99304       5.63443      0.284292      0.284292       9.62747       2.10021       2.10021       2.10089       1.89284       1.43333       0.00000    
  0.363073E-03   47.6110       4.13610       5.71943       3.85201       5.43535      0.284081      0.284081       9.28736       2.02932       2.02932       2.03001       1.82269       1.37602       0.00000    
  0.398101E-03   45.6889       3.99870       5.52575       3.71508       5.24214      0.283612      0.283612       8.95723       1.96044       1.96044       1.96113       1.75465       1.32058       0.00000    
  0.436509E-03   43.8281       3.86494       5.33737       3.58201       5.05443      0.282936      0.282936       8.63644       1.89343       1.89343       1.89412       1.68858       1.26688       0.00000    
  0.478622E-03   42.0260       3.73471       5.15407       3.45264       4.87200      0.282069      0.282069       8.32465       1.82822       1.82822       1.82892       1.62442       1.21486       0.00000    
  0.524798E-03   40.2871       3.60818       4.97617       3.32725       4.69523      0.280937      0.280937       8.02248       1.76495       1.76495       1.76565       1.56230       1.16464       0.00000    
  0.575429E-03   38.6081       3.48525       4.80347       3.20563       4.52385      0.279626      0.279626       7.72947       1.70351       1.70351       1.70421       1.50211       1.11612       0.00000    
  0.630945E-03   36.9847       3.36578       4.63572       3.08754       4.35748      0.278241      0.278241       7.44502       1.64379       1.64379       1.64450       1.44375       1.06918       0.00000    
  0.691816E-03   35.4142       3.24969       4.47275       2.97285       4.19590      0.276840      0.276840       7.16876       1.58573       1.58573       1.58643       1.38712       1.02375       0.00000    
  0.758561E-03   33.9010       3.13710       4.31481       2.86180       4.03951      0.275301      0.275301       6.90131       1.52943       1.52943       1.53014       1.33237      0.979939       0.00000    
  0.831745E-03   32.4421       3.02794       4.16174       2.75422       3.88802      0.273727      0.273727       6.64223       1.47482       1.47482       1.47552       1.27940      0.937670       0.00000    
  0.911989E-03   31.0332       2.92209       4.01331       2.64983       3.74105      0.272257      0.272257       6.39088       1.42177       1.42177       1.42247       1.22806      0.896817       0.00000    
  0.999975E-03   29.6716       2.81947       3.86936       2.54848       3.59838      0.270982      0.270982       6.14687       1.37019       1.37019       1.37089       1.17829      0.857295       0.00000    
  0.109645E-02   28.3615       2.72021       3.73016       2.45045       3.46039      0.269764      0.269764       5.91084       1.32023       1.32023       1.32093       1.13022      0.819231       0.00000    
  0.120223E-02   27.1002       2.62422       3.59551       2.35553       3.32681      0.268692      0.268692       5.68234       1.27179       1.27179       1.27248       1.08374      0.782544       0.00000    
  0.131822E-02   25.8836       2.53136       3.46516       2.26346       3.19726      0.267897      0.267897       5.46072       1.22473       1.22473       1.22542       1.03873      0.747112       0.00000    
  0.144540E-02   24.7086       2.44152       3.33893       2.17404       3.07145      0.267478      0.267478       5.24550       1.17896       1.17896       1.17965      0.995083      0.712846       0.00000    
  0.158485E-02   23.5795       2.35488       3.21712       2.08756       2.94979      0.267324      0.267324       5.03735       1.13462       1.13462       1.13530      0.952940      0.679868       0.00000    
  0.173775E-02   22.4938       2.27132       3.09952       2.00384       2.83203      0.267483      0.267483       4.83587       1.09162       1.09162       1.09230      0.912216      0.648107       0.00000    
  0.190540E-02   21.4474       2.19065       2.98583       1.92260       2.71778      0.268044      0.268044       4.64039       1.04983       1.04983       1.05050      0.872774      0.617451       0.00000    
  0.208923E-02   20.4372       2.11272       2.87582       1.84364       2.60674      0.269080      0.269080       4.45038       1.00913       1.00913       1.00980      0.834505      0.587810       0.00000    
  0.229079E-02   19.4671       2.03774       2.76981       1.76721       2.49928      0.270535      0.270535       4.26648      0.969665      0.969665      0.970319      0.797541      0.559293       0.00000    
  0.251180E-02   18.5352       1.96559       2.66762       1.69318       2.39521      0.272414      0.272414       4.08838      0.931358      0.931358      0.932003      0.761817      0.531845       0.00000    
  0.275413E-02   17.6376       1.89604       2.56891       1.62129       2.29417      0.274748      0.274748       3.91546      0.894082      0.894082      0.894716      0.727208      0.505368       0.00000    
