   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   35.1696       2.88643       3.86573       2.87611       3.85541      0.103217E-01  0.103217E-01   6.73151       1.66203       1.66203       1.66231       1.21407      0.531070       0.00000    
  0.109648E-03   34.1954       2.81512       3.77363       2.80410       3.76261      0.110230E-01  0.110230E-01   6.56671       1.62388       1.62388       1.62416       1.18022      0.514566       0.00000    
  0.120226E-03   33.2442       2.74546       3.68361       2.73369       3.67185      0.117638E-01  0.117638E-01   6.40554       1.58653       1.58653       1.58682       1.14716      0.498494       0.00000    
  0.131825E-03   32.3150       2.67736       3.59556       2.66481       3.58300      0.125529E-01  0.125529E-01   6.24781       1.54993       1.54993       1.55024       1.11487      0.482831       0.00000    
  0.144543E-03   31.4065       2.61075       3.50936       2.59735       3.49596      0.133999E-01  0.133999E-01   6.09330       1.51405       1.51405       1.51436       1.08330      0.467552       0.00000    
  0.158489E-03   30.5183       2.54559       3.42497       2.53128       3.41066      0.143072E-01  0.143072E-01   5.94194       1.47884       1.47884       1.47917       1.05244      0.452650       0.00000    
  0.173779E-03   29.6514       2.48196       3.34250       2.46669       3.32723      0.152653E-01  0.152653E-01   5.79393       1.44438       1.44438       1.44471       1.02231      0.438145       0.00000    
  0.190545E-03   28.8050       2.41979       3.26185       2.40350       3.24557      0.162852E-01  0.162852E-01   5.64907       1.41060       1.41060       1.41095      0.992900      0.424017       0.00000    
  0.208928E-03   27.9778       2.35900       3.18291       2.34162       3.16554      0.173791E-01  0.173791E-01   5.50716       1.37747       1.37747       1.37782      0.964153      0.410243       0.00000    
  0.229085E-03   27.1694       2.29956       3.10565       2.28101       3.08710      0.185509E-01  0.185509E-01   5.36811       1.34496       1.34496       1.34532      0.936055      0.396813       0.00000    
  0.251186E-03   26.3807       2.24155       3.03015       2.22176       3.01036      0.197881E-01  0.197881E-01   5.23212       1.31312       1.31312       1.31349      0.908646      0.383749       0.00000    
  0.275420E-03   25.6111       2.18490       2.95633       2.16379       2.93522      0.211040E-01  0.211040E-01   5.09902       1.28190       1.28190       1.28229      0.881891      0.371031       0.00000    
  0.301992E-03   24.8592       2.12954       2.88409       2.10702       2.86158      0.225140E-01  0.225140E-01   4.96860       1.25127       1.25127       1.25167      0.855751      0.358639       0.00000    
  0.331127E-03   24.1247       2.07543       2.81338       2.05140       2.78936      0.240243E-01  0.240243E-01   4.84076       1.22120       1.22120       1.22160      0.830208      0.346561       0.00000    
  0.363073E-03   23.4085       2.02265       2.74431       1.99703       2.71869      0.256184E-01  0.256184E-01   4.71572       1.19173       1.19173       1.19214      0.805300      0.334818       0.00000    
  0.398101E-03   22.7099       1.97113       2.67678       1.94382       2.64947      0.273124E-01  0.273124E-01   4.59329       1.16283       1.16283       1.16325      0.780995      0.323394       0.00000    
  0.436509E-03   22.0278       1.92083       2.61072       1.89170       2.58159      0.291254E-01  0.291254E-01   4.47329       1.13445       1.13445       1.13488      0.757256      0.312267       0.00000    
  0.478622E-03   21.3617       1.87169       2.54606       1.84062       2.51499      0.310669E-01  0.310669E-01   4.35562       1.10656       1.10656       1.10701      0.734064      0.301427       0.00000    
  0.524798E-03   20.7125       1.82379       2.48290       1.79067       2.44978      0.331158E-01  0.331158E-01   4.24045       1.07922       1.07922       1.07967      0.711454      0.290893       0.00000    
  0.575429E-03   20.0795       1.77707       2.42117       1.74178       2.38588      0.352906E-01  0.352906E-01   4.12766       1.05238       1.05238       1.05284      0.689399      0.280651       0.00000    
  0.630945E-03   19.4618       1.73149       2.36078       1.69387       2.32317      0.376151E-01  0.376151E-01   4.01704       1.02601       1.02601       1.02648      0.667862      0.270681       0.00000    
  0.691816E-03   18.8587       1.68699       2.30169       1.64689       2.26159      0.401028E-01  0.401028E-01   3.90848       1.00007       1.00007       1.00055      0.646821      0.260971       0.00000    
  0.758561E-03   18.2712       1.64365       2.24397       1.60092       2.20125      0.427270E-01  0.427270E-01   3.80217      0.974610      0.974610      0.975096      0.626314      0.251541       0.00000    
  0.831745E-03   17.6987       1.60142       2.18758       1.55591       2.14207      0.455093E-01  0.455093E-01   3.69798      0.949599      0.949599      0.950092      0.606313      0.242376       0.00000    
  0.911989E-03   17.1403       1.56025       2.13242       1.51178       2.08394      0.484784E-01  0.484784E-01   3.59572      0.924991      0.924991      0.925490      0.586784      0.233459       0.00000    
  0.999975E-03   16.5952       1.52011       2.07845       1.46846       2.02680      0.516523E-01  0.516523E-01   3.49526      0.900757      0.900757      0.901262      0.567702      0.224777       0.00000    
  0.109645E-02   16.0645       1.48105       2.02574       1.42605       1.97074      0.549992E-01  0.549992E-01   3.39679      0.876942      0.876942      0.877452      0.549104      0.216349       0.00000    
  0.120223E-02   15.5475       1.44303       1.97425       1.38448       1.91571      0.585425E-01  0.585425E-01   3.30019      0.853517      0.853517      0.854031      0.530967      0.208162       0.00000    
  0.131822E-02   15.0433       1.40601       1.92391       1.34369       1.86160      0.623161E-01  0.623161E-01   3.20529      0.830438      0.830438      0.830957      0.513254      0.200200       0.00000    
  0.144540E-02   14.5513       1.36996       1.87467       1.30362       1.80832      0.663437E-01  0.663437E-01   3.11194      0.807676      0.807676      0.808197      0.495942      0.192450       0.00000    
  0.158485E-02   14.0724       1.33493       1.82658       1.26434       1.75599      0.705882E-01  0.705882E-01   3.02033      0.785272      0.785272      0.785795      0.479066      0.184928       0.00000    
  0.173775E-02   13.6061       1.30088       1.77963       1.22580       1.70455      0.750739E-01  0.750739E-01   2.93036      0.763201      0.763201      0.763727      0.462604      0.177626       0.00000    
  0.190540E-02   13.1514       1.26779       1.73374       1.18795       1.65390      0.798396E-01  0.798396E-01   2.84185      0.741425      0.741425      0.741951      0.446522      0.170526       0.00000    
  0.208923E-02   12.7076       1.23562       1.68888       1.15071       1.60397      0.849140E-01  0.849140E-01   2.75467      0.719913      0.719913      0.720439      0.430794      0.163616       0.00000    
  0.229079E-02   12.2757       1.20441       1.64509       1.11416       1.55484      0.902573E-01  0.902573E-01   2.66899      0.698701      0.698701      0.699225      0.415455      0.156911       0.00000    
  0.251180E-02   11.8551       1.17415       1.60236       1.07826       1.50647      0.958924E-01  0.958924E-01   2.58472      0.677771      0.677771      0.678293      0.400485      0.150404       0.00000    
  0.275413E-02   11.4450       1.14480       1.56064       1.04294       1.45878      0.101860      0.101860       2.50172      0.657090      0.657090      0.657610      0.385852      0.144079       0.00000    
  0.301984E-02   11.0446       1.11636       1.51990       1.00816       1.41170      0.108194      0.108194       2.41986      0.636631      0.636631      0.637146      0.371531      0.137924       0.00000    
  0.331118E-02   10.6548       1.08883       1.48016      0.973972       1.36530      0.114854      0.114854       2.33928      0.616420      0.616420      0.616930      0.357551      0.131953       0.00000    
  0.363064E-02   10.2752       1.06221       1.44142      0.940348       1.31956      0.121859      0.121859       2.25991      0.596449      0.596449      0.596953      0.343899      0.126160       0.00000    
  0.398091E-02   9.90487       1.03649       1.40366      0.907239       1.27441      0.129248      0.129248       2.18165      0.576694      0.576694      0.577190      0.330545      0.120530       0.00000    
  0.436498E-02   9.54305       1.01165       1.36686      0.874599       1.22981      0.137054      0.137054       2.10441      0.557135      0.557135      0.557624      0.317464      0.115052       0.00000    
  0.478610E-02   9.19058      0.987713       1.33103      0.842467       1.18579      0.145246      0.145246       2.02825      0.537785      0.537785      0.538265      0.304681      0.109738       0.00000    
  0.524785E-02   8.84711      0.964667       1.29618      0.810833       1.14234      0.153834      0.153834       1.95318      0.518645      0.518645      0.519114      0.292188      0.104584       0.00000    
  0.575415E-02   8.51176      0.942510       1.26229      0.779667       1.09945      0.162843      0.162843       1.87912      0.499707      0.499707      0.500165      0.279960      0.995782E-01   0.00000    
  0.630929E-02   8.18375      0.921240       1.22939      0.748940       1.05709      0.172300      0.172300       1.80603      0.480965      0.480965      0.481412      0.267975      0.947095E-01   0.00000    
  0.691799E-02   7.86384      0.900859       1.19744      0.718665       1.01525      0.182194      0.182194       1.73391      0.462413      0.462413      0.462847      0.256251      0.899875E-01   0.00000    
  0.758542E-02   7.55178      0.881367       1.16647      0.688846      0.973952      0.192521      0.192521       1.66280      0.444061      0.444061      0.444481      0.244785      0.854097E-01   0.00000    
  0.831724E-02   7.24676      0.862760       1.13649      0.659482      0.933215      0.203278      0.203278       1.59270      0.425922      0.425922      0.426327      0.233560      0.809669E-01   0.00000    
  0.911966E-02   6.94805      0.845035       1.10752      0.630566      0.893051      0.214469      0.214469       1.52362      0.408006      0.408006      0.408395      0.222560      0.766506E-01   0.00000    
  0.999950E-02   6.65624      0.828207       1.07954      0.602084      0.853420      0.226123      0.226123       1.45550      0.390290      0.390290      0.390664      0.211795      0.724671E-01   0.00000    
  0.109642E-01   6.37122      0.812265       1.05256      0.574053      0.814350      0.238212      0.238212       1.38840      0.372789      0.372789      0.373146      0.201264      0.684155E-01   0.00000    
  0.120220E-01   6.09232      0.797187       1.02659      0.546498      0.775900      0.250690      0.250690       1.32240      0.355535      0.355535      0.355875      0.190963      0.644896E-01   0.00000    
