 First iteration    1368.7430074328083             1145   1.1954087401159899     
After minimisation    1368.74  1145     1.195

  Partial chi2s 
Dataset    1    448.27( +5.16)   377  HERA1+2 NCep 920                                
Dataset    2     66.09( -0.40)    70  HERA1+2 NCep 820                                
Dataset    3    220.89( -0.34)   254  HERA1+2 NCep 575                                
Dataset    4    218.59( -2.10)   204  HERA1+2 NCep 460                                
Dataset    5    219.76( -1.54)   159  HERA1+2 NCem                                    
Dataset    6     47.04( +0.83)    39  HERA1+2 CCep                                    
Dataset    7     58.64( -2.52)    42  HERA1+2 CCem                                    

 Correlated Chi2    90.383181157481260     
 Log penalty Chi2  -0.91822244529798125     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1630   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5004   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2446   +/-   0.5568        :N:M:D
    4  sysHZComb1004                          0.2203   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.5016   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.6552   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1276   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0709   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0187   +/-   0.8997        :N:M:D
   10  sysHZComb1010                         -0.4044   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7267   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4611   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.5872   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0485   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1204   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1045   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3544   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1519   +/-   0.8227        :N:M:D
   19  sysHZComb1019                         -0.3726   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3719   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1235   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1085   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.0918   +/-   0.9453        :N:M:D
   24  sysHZComb1024                         -0.0100   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1063   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9256   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.1150   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8363   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4528   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3433   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.7428   +/-   0.8388        :N:M:D
   32  sysHZComb1032                          0.6488   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7015   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.4193   +/-   0.9841        :N:M:D
   35  sysHZComb1035                          0.1049   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4716   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4198   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.7113   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.4744   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1685   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.6234   +/-   0.8125        :N:M:D
   42  sysHZComb1042                         -0.1246   +/-   0.8746        :N:M:D
   43  sysHZComb1043                          0.1541   +/-   0.9097        :N:M:D
   44  sysHZComb1044                         -0.0270   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.5399   +/-   0.9311        :N:M:D
   46  sysHZComb1046                         -0.3591   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.3318   +/-   0.9470        :N:M:D
   48  sysHZComb1048                         -0.0432   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.4150   +/-   0.9458        :N:M:D
   50  sysHZComb1050                          0.3624   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.3217   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.9036   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6819   +/-   0.9192        :N:M:D
   54  sysHZComb1054                         -0.0029   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.6754   +/-   0.9057        :N:M:D
   56  sysHZComb1056                         -1.3254   +/-   0.8906        :N:M:D
