 First iteration    1366.6427214906093             1145   1.1935744292494406     
After minimisation    1366.64  1145     1.194

  Partial chi2s 
Dataset    1    446.02( +6.00)   377  HERA1+2 NCep 920                                
Dataset    2     66.30( -0.21)    70  HERA1+2 NCep 820                                
Dataset    3    221.55( -0.05)   254  HERA1+2 NCep 575                                
Dataset    4    217.99( -1.86)   204  HERA1+2 NCep 460                                
Dataset    5    218.89( -0.94)   159  HERA1+2 NCem                                    
Dataset    6     45.11( +0.10)    39  HERA1+2 CCep                                    
Dataset    7     56.98( -2.37)    42  HERA1+2 CCem                                    

 Correlated Chi2    93.152310115463692     
 Log penalty Chi2   0.66430567225253956     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2295   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5308   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3562   +/-   0.5568        :N:M:D
    4  sysHZComb1004                          0.3650   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.6027   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.6717   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1257   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0744   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0294   +/-   0.8997        :N:M:D
   10  sysHZComb1010                         -0.3987   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7188   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4380   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.5667   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0581   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1294   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1245   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3436   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1502   +/-   0.8227        :N:M:D
   19  sysHZComb1019                         -0.3657   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3715   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1267   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.0890   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1714   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0629   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1274   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8805   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.1356   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8606   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4756   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3823   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.7887   +/-   0.8389        :N:M:D
   32  sysHZComb1032                          0.6275   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7600   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.3952   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0151   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.5133   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4655   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6497   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.4915   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.0912   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6207   +/-   0.8124        :N:M:D
   42  sysHZComb1042                         -0.1778   +/-   0.8745        :N:M:D
   43  sysHZComb1043                          0.1764   +/-   0.9097        :N:M:D
   44  sysHZComb1044                         -0.0453   +/-   0.9368        :N:M:D
