   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   83.9896       6.51820       9.10420       6.49522       9.09108      0.229759E-01  0.131186E-01   15.5863       3.48511       3.41663       3.29185       3.01011       2.38260       0.00000    
  0.109648E-03   80.8595       6.30855       8.80216       6.28435       8.78835      0.242048E-01  0.138143E-01   15.0727       3.37513       3.30646       3.18588       2.90922       2.29601       0.00000    
  0.120226E-03   77.8296       6.10493       8.50893       6.07943       8.49439      0.254953E-01  0.145442E-01   14.5738       3.26820       3.19941       3.08291       2.81123       2.21207       0.00000    
  0.131825E-03   74.8946       5.90701       8.22405       5.88016       8.20874      0.268552E-01  0.153146E-01   14.0889       3.16417       3.09533       2.98277       2.71599       2.13064       0.00000    
  0.144543E-03   72.0546       5.71483       7.94755       5.68654       7.93143      0.282836E-01  0.161240E-01   13.6180       3.06303       2.99423       2.88547       2.62352       2.05173       0.00000    
  0.158489E-03   69.3045       5.52808       7.67902       5.49830       7.66205      0.297854E-01  0.169708E-01   13.1604       2.96464       2.89596       2.79088       2.53366       1.97521       0.00000    
  0.173779E-03   66.6447       5.34682       7.41851       5.31546       7.40065      0.313601E-01  0.178550E-01   12.7161       2.86902       2.80056       2.69899       2.44644       1.90110       0.00000    
  0.190545E-03   64.0695       5.17071       7.16555       5.13771       7.14676      0.330097E-01  0.187877E-01   12.2845       2.77601       2.70785       2.60966       2.36169       1.82925       0.00000    
  0.208928E-03   61.5793       4.99979       6.92018       4.96506       6.90042      0.347318E-01  0.197698E-01   11.8655       2.68562       2.61785       2.52290       2.27944       1.75967       0.00000    
  0.229085E-03   59.1695       4.83381       6.68204       4.79727       6.66124      0.365420E-01  0.207986E-01   11.4585       2.59772       2.53044       2.43858       2.19955       1.69223       0.00000    
  0.251186E-03   56.8400       4.67276       6.45110       4.63432       6.42923      0.384437E-01  0.218718E-01   11.0635       2.51230       2.44561       2.35667       2.12202       1.62694       0.00000    
