   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   79.9604       6.21659       8.59326       6.19948       8.58283      0.171133E-01  0.104273E-01   14.7823       3.35105       3.21711       3.12867       2.84843       2.23705       0.00000    
  0.109648E-03   77.0259       6.01940       8.30959       6.00125       8.29854      0.181494E-01  0.110530E-01   14.2998       3.24698       3.11280       3.02899       2.75428       2.15675       0.00000    
  0.120226E-03   74.1842       5.82780       8.03417       5.80856       8.02246      0.192446E-01  0.117124E-01   13.8310       3.14576       3.01149       2.93209       2.66280       2.07888       0.00000    
  0.131825E-03   71.4300       5.64150       7.76657       5.62110       7.75416      0.204034E-01  0.124098E-01   13.3753       3.04725       2.91303       2.83782       2.57385       2.00331       0.00000    
  0.144543E-03   68.7638       5.46052       7.50683       5.43889       7.49369      0.216262E-01  0.131453E-01   12.9326       2.95144       2.81743       2.74620       2.48745       1.93006       0.00000    
  0.158489E-03   66.1806       5.28461       7.25458       5.26168       7.24065      0.229225E-01  0.139253E-01   12.5023       2.85822       2.72456       2.65709       2.40346       1.85900       0.00000    
  0.173779E-03   63.6810       5.11379       7.00985       5.08950       6.99510      0.242913E-01  0.147490E-01   12.0846       2.76759       2.63445       2.57050       2.32191       1.79015       0.00000    
  0.190545E-03   61.2597       4.94778       6.77223       4.92204       6.75660      0.257424E-01  0.156214E-01   11.6786       2.67940       2.54695       2.48629       2.24264       1.72336       0.00000    
  0.208928E-03   58.9172       4.78659       6.54173       4.75931       6.52519      0.272762E-01  0.165426E-01   11.2845       2.59366       2.46207       2.40446       2.16565       1.65866       0.00000    
  0.229085E-03   56.6491       4.63000       6.31804       4.60110       6.30053      0.288937E-01  0.175125E-01   10.9016       2.51025       2.37970       2.32490       2.09085       1.59593       0.00000    
  0.251186E-03   54.4554       4.47798       6.10114       4.44739       6.08262      0.305910E-01  0.185286E-01   10.5300       2.42916       2.29985       2.24761       2.01823       1.53516       0.00000    
  0.275420E-03   52.3325       4.33037       5.89076       4.29799       5.87116      0.323838E-01  0.196012E-01   10.1692       2.35030       2.22240       2.17248       1.94769       1.47628       0.00000    
  0.301992E-03   50.2789       4.18708       5.68677       4.15280       5.66604      0.342799E-01  0.207364E-01   9.81884       2.27361       2.14733       2.09946       1.87919       1.41924       0.00000    
  0.331127E-03   48.2929       4.04800       5.48904       4.01172       5.46710      0.362816E-01  0.219336E-01   9.47882       2.19905       2.07458       2.02852       1.81267       1.36400       0.00000    
  0.363073E-03   46.3717       3.91301       5.29734       3.87461       5.27414      0.383946E-01  0.231941E-01   9.14875       2.12654       2.00409       1.95957       1.74807       1.31049       0.00000    
  0.398101E-03   44.5150       3.78206       5.11163       3.74144       5.08711      0.406207E-01  0.245201E-01   8.82855       2.05607       1.93583       1.89259       1.68537       1.25869       0.00000    
  0.436509E-03   42.7191       3.65497       4.93164       3.61201       4.90572      0.429676E-01  0.259184E-01   8.51773       1.98753       1.86971       1.82750       1.62447       1.20851       0.00000    
  0.478622E-03   40.9842       3.53176       4.75738       3.48632       4.72999      0.454357E-01  0.273886E-01   8.21632       1.92094       1.80574       1.76428       1.56539       1.15997       0.00000    
  0.524798E-03   39.3067       3.41222       4.58854       3.36418       4.55960      0.480406E-01  0.289377E-01   7.92378       1.85617       1.74380       1.70284       1.50800       1.11296       0.00000    
  0.575429E-03   37.6868       3.29637       4.42514       3.24559       4.39458      0.507806E-01  0.305649E-01   7.64017       1.79325       1.68390       1.64318       1.45234       1.06749       0.00000    
  0.630945E-03   36.1210       3.18402       4.26689       3.13035       4.23462      0.536681E-01  0.322765E-01   7.36497       1.73207       1.62594       1.58520       1.39828       1.02348       0.00000    
  0.691816E-03   34.6094       3.07517       4.11381       3.01847       4.07974      0.567019E-01  0.340715E-01   7.09821       1.67262       1.56992       1.52890       1.34585      0.980919       0.00000    
  0.758561E-03   33.1490       2.96967       3.96563       2.90977       3.92967      0.598955E-01  0.359587E-01   6.83944       1.61483       1.51573       1.47420       1.29494      0.939736       0.00000    
  0.831745E-03   31.7394       2.86749       3.82231       2.80425       3.78437      0.632495E-01  0.379402E-01   6.58861       1.55868       1.46337       1.42107       1.24556      0.899921       0.00000    
  0.911989E-03   30.3784       2.76854       3.68366       2.70176       3.64364      0.667761E-01  0.400189E-01   6.34541       1.50412       1.41276       1.36947       1.19764      0.861417       0.00000    
  0.999975E-03   29.0649       2.67274       3.54960       2.60226       3.50741      0.704835E-01  0.421956E-01   6.10966       1.45111       1.36386       1.31935       1.15114      0.824195       0.00000    
  0.109645E-02   27.7976       2.58003       3.42000       2.50566       3.37553      0.743739E-01  0.444758E-01   5.88119       1.39962       1.31662       1.27068       1.10604      0.788223       0.00000    
  0.120223E-02   26.5744       2.49029       3.29467       2.41184       3.24780      0.784525E-01  0.468676E-01   5.65964       1.34957       1.27097       1.22339       1.06227      0.753443       0.00000    
  0.131822E-02   25.3950       2.40352       3.17357       2.32079       3.12420      0.827244E-01  0.493705E-01   5.44499       1.30097       1.22688       1.17747       1.01982      0.719851       0.00000    
  0.144540E-02   24.2569       2.31958       3.05648       2.23237       3.00450      0.872107E-01  0.519894E-01   5.23687       1.25374       1.18425       1.13286      0.978630      0.687382       0.00000    
  0.158485E-02   23.1603       2.23850       2.94342       2.14659       2.88869      0.919089E-01  0.547241E-01   5.03528       1.20789       1.14310       1.08955      0.938694      0.656041       0.00000    
  0.173775E-02   22.1025       2.16011       2.83410       2.06328       2.77652      0.968324E-01  0.575838E-01   4.83980       1.16335       1.10330       1.04746      0.899935      0.625756       0.00000    
  0.190540E-02   21.0837       2.08445       2.72856       1.98247       2.66799      0.101979      0.605675E-01   4.65046       1.12011       1.06486       1.00660      0.862360      0.596533       0.00000    
  0.208923E-02   20.1012       2.01137       2.62654       1.90401       2.56286      0.107367      0.636820E-01   4.46686       1.07811       1.02765      0.966894      0.825900      0.568308       0.00000    
  0.229079E-02   19.1553       1.94090       2.52805       1.82790       2.46112      0.112995      0.669273E-01   4.28902       1.03735      0.991695      0.928344      0.790557      0.541082       0.00000    
  0.251180E-02   18.2438       1.87291       2.43287       1.75403       2.36256      0.118876      0.703085E-01   4.11659      0.997763      0.956872      0.890884      0.756269      0.514803       0.00000    
  0.275413E-02   17.3663       1.80739       2.34096       1.68237       2.26713      0.125012      0.738266E-01   3.94951      0.959348      0.923167      0.854504      0.723026      0.489461       0.00000    
  0.301984E-02   16.5214       1.74426       2.25217       1.61285       2.17468      0.131414      0.774849E-01   3.78753      0.922060      0.890503      0.819162      0.690788      0.465019       0.00000    
  0.331118E-02   15.7081       1.68348       2.16639       1.54540       2.08510      0.138088      0.812861E-01   3.63050      0.885872      0.858827      0.784828      0.659524      0.441450       0.00000    
  0.363064E-02   14.9256       1.62502       2.08355       1.47998       1.99832      0.145038      0.852310E-01   3.47830      0.850762      0.828104      0.751481      0.629218      0.418738       0.00000    
  0.398091E-02   14.1725       1.56878       2.00348       1.41651       1.91416      0.152275      0.893234E-01   3.33067      0.816681      0.798245      0.719072      0.599828      0.396844       0.00000    
  0.436498E-02   13.4485       1.51477       1.92617       1.35498       1.83261      0.159799      0.935620E-01   3.18759      0.783625      0.769247      0.687600      0.571351      0.375765       0.00000    
  0.478610E-02   12.7518       1.46289       1.85142       1.29527       1.75347      0.167619      0.979463E-01   3.04874      0.751540      0.741007      0.657011      0.543730      0.355453       0.00000    
  0.524785E-02   12.0825       1.41314       1.77923       1.23740       1.67676      0.175734      0.102476       2.91416      0.720428      0.713536      0.627308      0.516973      0.335912       0.00000    
  0.575415E-02   11.4388       1.36541       1.70943       1.18126       1.60228      0.184154      0.107153       2.78354      0.690228      0.686740      0.598439      0.491032      0.317097       0.00000    
  0.630929E-02   10.8207       1.31974       1.64203       1.12686       1.53005      0.192879      0.111978       2.65690      0.660947      0.660628      0.570407      0.465911      0.299012       0.00000    
  0.691799E-02   10.2266       1.27600       1.57685       1.07409       1.45991      0.201911      0.116942       2.53399      0.632521      0.635124      0.543168      0.441567      0.281613       0.00000    
  0.758542E-02   9.65645       1.23420       1.51389       1.02295       1.39185      0.211251      0.122046       2.41480      0.604953      0.610225      0.516719      0.418000      0.264903       0.00000    
  0.831724E-02   9.10885       1.19427       1.45305      0.973373       1.32577      0.220899      0.127283       2.29914      0.578192      0.585888      0.491031      0.395182      0.248849       0.00000    
  0.911966E-02   8.58527       1.15634       1.39447      0.925462       1.26181      0.230878      0.132661       2.18727      0.552295      0.562151      0.466160      0.373167      0.233497       0.00000    
  0.999950E-02   8.07964       1.11990       1.33756      0.878777       1.19941      0.241123      0.138148       2.07819      0.527024      0.538843      0.441892      0.351753      0.218673       0.00000    
  0.109642E-01   7.59213       1.08497       1.28228      0.833287       1.13852      0.251680      0.143754       1.97181      0.502345      0.515916      0.418216      0.330942      0.204390       0.00000    
  0.120220E-01   7.13187       1.05238       1.22977      0.789842       1.08030      0.262543      0.149473       1.87014      0.478726      0.493816      0.395569      0.311115      0.190913       0.00000    
  0.131819E-01   6.68602       1.02100       1.17853      0.747302       1.02325      0.273696      0.155288       1.77055      0.455527      0.471984      0.373384      0.291775      0.177878       0.00000    
  0.144536E-01   6.26208      0.991514       1.12953      0.706388      0.968344      0.285126      0.161189       1.67473      0.433143      0.450808      0.352032      0.273244      0.165503       0.00000    
