LHAPDF set=                         CT14nlo
  28
    1  0.732707 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000
    2 -0.094430  0.248053 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000
    3 -0.043221 -0.095428  0.350034 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000
    4 -0.255989 -0.011708  0.096050  0.183706  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000
    5 -0.063794 -0.000104  0.172230  0.087421  0.279009 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000
    6  0.051241  0.024126  0.090044 -0.157180 -0.052003  0.306319  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000
    7  0.106443  0.079296  0.268879 -0.117733 -0.181704  0.073615  0.256678  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000
    8  0.149631 -0.120528 -0.027717  0.012745  0.060550 -0.004265 -0.064214  0.633461  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
    9 -0.016538 -0.101947 -0.238104 -0.046184  0.124812  0.085141 -0.182890  0.050561  0.341884 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000
   10 -0.127608  0.003250 -0.083010 -0.109617  0.302224 -0.072462 -0.118264  0.040013  0.058432  0.465276  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000
   11  0.105693  0.175904 -0.115213 -0.310352  0.235053 -0.084407  0.011883  0.159016 -0.129362 -0.010793  0.350937 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000
   12 -0.078444  0.021306 -0.321220  0.011415  0.164738 -0.040909 -0.060915 -0.092863 -0.174537  0.109251 -0.113345  0.423665  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000
   13 -0.056891 -0.215863 -0.006815 -0.012224 -0.289726  0.001278  0.079502  0.047227 -0.202638 -0.175203 -0.032189  0.134803  0.210532 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000
   14 -0.219848 -0.004393  0.118379 -0.025822 -0.082117 -0.179631 -0.010835  0.121515 -0.021881  0.091629 -0.094947 -0.281421  0.072989  0.682670  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000
   15  0.034993  0.051861 -0.097520 -0.043668 -0.145189 -0.201134 -0.011243  0.051384  0.077423  0.128275  0.036627 -0.242934  0.040832 -0.226105  0.696284  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000
   16 -0.083725 -0.055461  0.110790 -0.018387  0.012428  0.051242 -0.033603  0.128532  0.106915 -0.059797 -0.064181  0.098720 -0.003555 -0.096706  0.183444  0.897172 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000
   17  0.031644  0.233869 -0.118858  0.096390  0.008612 -0.131160  0.095071  0.003389  0.059160 -0.095962 -0.041959  0.081436 -0.128727 -0.035485 -0.406843  0.205275  0.324079 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000
   18 -0.032113  0.064733 -0.153891 -0.050054 -0.022080  0.078130  0.183211  0.108411  0.208769 -0.083486 -0.001399  0.216148  0.105893  0.155779  0.036222 -0.022177 -0.424680  0.710021 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000
   19 -0.069123 -0.108766  0.027890 -0.175785  0.041374 -0.019388  0.258609  0.059438 -0.102939  0.081649  0.297859 -0.131773  0.048819 -0.193601 -0.106661  0.016431  0.063974  0.069582  0.649479 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000
   20  0.032417 -0.070868 -0.001863 -0.063440 -0.077352  0.053584 -0.040056  0.138845  0.090062 -0.015498 -0.083199  0.043385  0.073210  0.026906 -0.076059 -0.025241  0.101602 -0.040139  0.021700  0.914128  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000
