   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   80.7320       6.27315       8.70858       6.25180       8.69622      0.213513E-01  0.123533E-01   14.9480       3.36570       3.27593       3.16072       2.88610       2.25958       0.00000    
  0.109648E-03   77.7538       6.07331       8.42156       6.05077       8.40853      0.225405E-01  0.130345E-01   14.4593       3.26067       3.17055       3.06002       2.79010       2.17795       0.00000    
  0.120226E-03   74.8700       5.87913       8.14283       5.85534       8.12909      0.237907E-01  0.137491E-01   13.9844       3.15850       3.06814       2.96214       2.69684       2.09881       0.00000    
  0.131825E-03   72.0754       5.69031       7.87198       5.66521       7.85747      0.251031E-01  0.145074E-01   13.5227       3.05905       2.96854       2.86692       2.60616       2.02202       0.00000    
  0.144543E-03   69.3702       5.50688       7.60903       5.48040       7.59372      0.264794E-01  0.153069E-01   13.0741       2.96233       2.87177       2.77436       2.51807       1.94759       0.00000    
  0.158489E-03   66.7497       5.32859       7.35359       5.30065       7.33745      0.279329E-01  0.161444E-01   12.6381       2.86821       2.77771       2.68434       2.43245       1.87540       0.00000    
  0.173779E-03   64.2144       5.15547       7.10571       5.12601       7.08869      0.294623E-01  0.170200E-01   12.2147       2.77669       2.68637       2.59687       2.34931       1.80545       0.00000    
  0.190545E-03   61.7588       4.98722       6.86497       4.95615       6.84703      0.310764E-01  0.179466E-01   11.8032       2.68764       2.59762       2.51179       2.26851       1.73762       0.00000    
  0.208928E-03   59.3833       4.82387       6.63141       4.79110       6.61248      0.327762E-01  0.189260E-01   11.4036       2.60104       2.51145       2.42913       2.19005       1.67191       0.00000    
  0.229085E-03   57.0836       4.66518       6.40468       4.63063       6.38473      0.345580E-01  0.199512E-01   11.0154       2.51681       2.42777       2.34875       2.11382       1.60821       0.00000    
  0.251186E-03   54.8596       4.51115       6.18476       4.47473       6.16374      0.364163E-01  0.210176E-01   10.6385       2.43492       2.34657       2.27065       2.03981       1.54653       0.00000    
  0.275420E-03   52.7077       4.36158       5.97139       4.32321       5.94926      0.383689E-01  0.221370E-01   10.2725       2.35529       2.26776       2.19474       1.96792       1.48676       0.00000    
  0.301992E-03   50.6265       4.21639       5.76445       4.17596       5.74113      0.404254E-01  0.233155E-01   9.91709       2.27785       2.19129       2.12097       1.89811       1.42887       0.00000    
  0.331127E-03   48.6141       4.07549       5.56378       4.03291       5.53923      0.425846E-01  0.245527E-01   9.57214       2.20257       2.11712       2.04930       1.83034       1.37282       0.00000    
  0.363073E-03   46.6678       3.93873       5.36918       3.89389       5.34333      0.448485E-01  0.258511E-01   9.23722       2.12936       2.04518       1.97963       1.76452       1.31853       0.00000    
  0.398101E-03   44.7870       3.80609       5.18061       3.75887       5.15340      0.472206E-01  0.272116E-01   8.91227       2.05823       1.97545       1.91196       1.70065       1.26599       0.00000    
  0.436509E-03   42.9682       3.67737       4.99778       3.62766       4.96914      0.497121E-01  0.286388E-01   8.59680       1.98905       1.90784       1.84619       1.63861       1.21510       0.00000    
  0.478622E-03   41.2115       3.55259       4.82070       3.50027       4.79057      0.523220E-01  0.301325E-01   8.29084       1.92184       1.84236       1.78232       1.57843       1.16589       0.00000    
  0.524798E-03   39.5132       3.43154       4.64907       3.37648       4.61737      0.550586E-01  0.316973E-01   7.99386       1.85650       1.77890       1.72024       1.51999       1.11824       0.00000    
  0.575429E-03   37.8736       3.31425       4.48292       3.25633       4.44959      0.579208E-01  0.333325E-01   7.70593       1.79303       1.71747       1.65996       1.46330       1.07216       0.00000    
  0.630945E-03   36.2890       3.20052       4.32195       3.13960       4.28691      0.609204E-01  0.350469E-01   7.42651       1.73134       1.65797       1.60137       1.40826       1.02757       0.00000    
  0.691816E-03   34.7596       3.09035       4.16618       3.02629       4.12934      0.640566E-01  0.368410E-01   7.15563       1.67142       1.60039       1.54449       1.35487      0.984458       0.00000    
  0.758561E-03   33.2823       2.98358       4.01534       2.91624       3.97662      0.673400E-01  0.387165E-01   6.89287       1.61319       1.54466       1.48921       1.30305      0.942753       0.00000    
  0.831745E-03   31.8567       2.88020       3.86941       2.80943       3.82873      0.707718E-01  0.406723E-01   6.63816       1.55664       1.49075       1.43554       1.25279      0.902442       0.00000    
  0.911989E-03   30.4806       2.78009       3.72819       2.70573       3.68547      0.743597E-01  0.427155E-01   6.39121       1.50171       1.43861       1.38340       1.20402      0.863470       0.00000    
  0.999975E-03   29.1528       2.68320       3.59159       2.60509       3.54674      0.781072E-01  0.448507E-01   6.15183       1.44838       1.38818       1.33275       1.15672      0.825805       0.00000    
  0.109645E-02   27.8721       2.58945       3.45951       2.50743       3.41243      0.820199E-01  0.470781E-01   5.91986       1.39659       1.33944       1.28357       1.11084      0.789417       0.00000    
  0.120223E-02   26.6361       2.49872       3.33174       2.41261       3.28234      0.861070E-01  0.493994E-01   5.69495       1.34629       1.29230       1.23579       1.06632      0.754245       0.00000    
  0.131822E-02   25.4447       2.41100       3.20826       2.32063       3.15644      0.903695E-01  0.518168E-01   5.47707       1.29748       1.24676       1.18940       1.02315      0.720286       0.00000    
  0.144540E-02   24.2954       2.32617       3.08886       2.23135       3.03452      0.948182E-01  0.543386E-01   5.26587       1.25008       1.20272       1.14432      0.981272      0.687473       0.00000    
  0.158485E-02   23.1883       2.24424       2.97354       2.14479       2.91657      0.994522E-01  0.569639E-01   5.06136       1.20410       1.16020       1.10057      0.940682      0.655812       0.00000    
  0.173775E-02   22.1206       2.16505       2.86204       2.06077       2.80234      0.104283      0.596974E-01   4.86311       1.15947       1.11907       1.05804      0.901299      0.625228       0.00000    
  0.190540E-02   21.0925       2.08862       2.75439       1.97931       2.69185      0.109310      0.625385E-01   4.67117       1.11618       1.07936       1.01677      0.863133      0.595729       0.00000    
  0.208923E-02   20.1015       2.01483       2.65035       1.90028       2.58485      0.114545      0.654926E-01   4.48514       1.07417       1.04095      0.976658      0.826111      0.567250       0.00000    
  0.229079E-02   19.1475       1.94367       2.54992       1.82368       2.48136      0.119988      0.685593E-01   4.30504       1.03344       1.00385      0.937720      0.790235      0.539791       0.00000    
  0.251180E-02   18.2286       1.87503       2.45289       1.74938       2.38115      0.125648      0.717435E-01   4.13053      0.993936      0.967961      0.899889      0.755446      0.513298       0.00000    
  0.275413E-02   17.3443       1.80890       2.35923       1.67737       2.28418      0.131528      0.750460E-01   3.96155      0.955635      0.933269      0.863153      0.721734      0.487761       0.00000    
  0.301984E-02   16.4931       1.74519       2.26879       1.60756       2.19032      0.137635      0.784695E-01   3.79788      0.918501      0.899705      0.827470      0.689057      0.463143       0.00000    
  0.331118E-02   15.6740       1.68386       2.18147       1.53989       2.09945      0.143971      0.820166E-01   3.63934      0.882504      0.867221      0.792810      0.657388      0.439420       0.00000    
  0.363064E-02   14.8862       1.62487       2.09719       1.47433       2.01151      0.150542      0.856872E-01   3.48584      0.847622      0.835781      0.759153      0.626707      0.416573       0.00000    
  0.398091E-02   14.1283       1.56813       2.01580       1.41077       1.92632      0.157358      0.894828E-01   3.33709      0.813804      0.805306      0.726453      0.596970      0.394561       0.00000    
  0.436498E-02   13.4001       1.51364       1.93728       1.34922       1.84388      0.164417      0.934039E-01   3.19310      0.781046      0.775791      0.694706      0.568176      0.373383       0.00000    
  0.478610E-02   12.6995       1.46129       1.86144       1.28956       1.76398      0.171728      0.974555E-01   3.05355      0.749288      0.747136      0.663858      0.540274      0.352990       0.00000    
  0.524785E-02   12.0269       1.41110       1.78829       1.23181       1.68665      0.179289      0.101636       2.91846      0.718536      0.719352      0.633914      0.513270      0.333385       0.00000    
  0.575415E-02   11.3802       1.36294       1.71763       1.17583       1.61168      0.187108      0.105944       2.78752      0.688721      0.692341      0.604820      0.487114      0.314522       0.00000    
  0.630929E-02   10.7597       1.31684       1.64948       1.12166       1.53910      0.195183      0.110378       2.66076      0.659852      0.666113      0.576581      0.461809      0.296406       0.00000    
  0.691799E-02   10.1635       1.27270       1.58367       1.06917       1.46873      0.203524      0.114939       2.53790      0.631858      0.640583      0.549151      0.437315      0.278993       0.00000    
  0.758542E-02   9.59171       1.23050       1.52019       1.01837       1.40056      0.212132      0.119628       2.41894      0.604742      0.615750      0.522531      0.413630      0.262284       0.00000    
  0.831724E-02   9.04289       1.19018       1.45893      0.969172       1.33449      0.221007      0.124439       2.30366      0.578445      0.591556      0.496687      0.390726      0.246246       0.00000    
  0.911966E-02   8.51853       1.15186       1.40003      0.921688       1.27065      0.230171      0.129382       2.19233      0.553026      0.568041      0.471679      0.368662      0.230926       0.00000    
  0.999950E-02   8.01247       1.11503       1.34287      0.875464       1.20844      0.239568      0.134427       2.08391      0.528240      0.545007      0.447288      0.347224      0.216146       0.00000    
  0.109642E-01   7.52492       1.07972       1.28742      0.830471       1.14783      0.249245      0.139590       1.97830      0.504049      0.522404      0.423504      0.326422      0.201920       0.00000    
  0.120220E-01   7.06502       1.04676       1.23482      0.787552       1.08995      0.259204      0.144869       1.87751      0.480916      0.500673      0.400767      0.306637      0.188513       0.00000    
  0.131819E-01   6.61989       1.01499       1.18354      0.745563       1.03329      0.269429      0.150249       1.77885      0.458197      0.479228      0.378503      0.287367      0.175560       0.00000    
  0.144536E-01   6.19704      0.985136       1.13454      0.705216      0.978816      0.279919      0.155726       1.68403      0.436282      0.458451      0.357087      0.268934      0.163278       0.00000    
  0.158481E-01   5.79133      0.956705       1.08719      0.666028      0.925895      0.290677      0.161292       1.59192      0.414889      0.438088      0.336282      0.251139      0.151525       0.00000    
  0.173770E-01   5.40345      0.929790       1.04162      0.628104      0.874687      0.301686      0.166934       1.50279      0.394074      0.418212      0.316153      0.234030      0.140321       0.00000    
  0.190535E-01   5.03474      0.904506      0.998002      0.591554      0.825358      0.312953      0.172644       1.41691      0.373880      0.398880      0.296768      0.217673      0.129711       0.00000    
  0.208917E-01   4.68020      0.880400      0.955753      0.555951      0.777353      0.324449      0.178401       1.33330      0.354070      0.379884      0.277918      0.201881      0.119550       0.00000    
  0.229073E-01   4.34606      0.858057      0.915658      0.521873      0.731461      0.336184      0.184196       1.25333      0.334949      0.361526      0.259914      0.186924      0.110022       0.00000    
  0.251174E-01   4.02349      0.836632      0.876612      0.488518      0.686609      0.348115      0.190003       1.17513      0.316069      0.343388      0.242347      0.172449      0.100873       0.00000    
  0.275406E-01   3.72146      0.816993      0.839776      0.456746      0.643968      0.360246      0.195808       1.10071      0.297900      0.325928      0.225677      0.158846      0.923628E-01   0.00000    
  0.301976E-01   3.42987      0.798142      0.803826      0.425617      0.602257      0.372525      0.201569       1.02787      0.279914      0.308636      0.209419      0.145703      0.842023E-01   0.00000    
  0.331110E-01   3.15771      0.780961      0.769950      0.396019      0.562680      0.384941      0.207270      0.958700      0.262606      0.291989      0.194043      0.133413      0.766477E-01   0.00000    
  0.363055E-01   2.89616      0.764538      0.736922      0.367113      0.524067      0.397425      0.212855      0.891180      0.245501      0.275504      0.179116      0.121612      0.694476E-01   0.00000    
  0.398081E-01   2.65193      0.749545      0.705656      0.339596      0.487356      0.409949      0.218300      0.826952      0.228999      0.259563      0.165003      0.110596      0.627900E-01   0.00000    
  0.436487E-01   2.41934      0.735347      0.675290      0.312925      0.451756      0.422422      0.223534      0.764681      0.212793      0.243822      0.151421      0.100132      0.565135E-01   0.00000    
  0.478598E-01   2.20157      0.722257      0.646267      0.287469      0.417746      0.434788      0.228520      0.705215      0.197106      0.228486      0.138558      0.903623E-01  0.507027E-01   0.00000    
  0.524772E-01   1.99666      0.709976      0.618193      0.263051      0.385026      0.446925      0.233167      0.648077      0.181841      0.213408      0.126317      0.812095E-01  0.453015E-01   0.00000    
  0.575400E-01   1.80416      0.698423      0.590999      0.239685      0.353579      0.458738      0.237420      0.593264      0.167029      0.198593      0.114696      0.726561E-01  0.402902E-01   0.00000    
  0.630913E-01   1.62544      0.687607      0.564751      0.217543      0.323582      0.470063      0.241169      0.541125      0.152776      0.184100      0.103777      0.647675E-01  0.357056E-01   0.00000    
  0.691782E-01   1.45715      0.677087      0.538940      0.196336      0.294602      0.480751      0.244338      0.490938      0.138944      0.169764      0.933925E-01  0.573925E-01  0.314451E-01   0.00000    
  0.758523E-01   1.30296      0.667093      0.513985      0.176492      0.267186      0.490601      0.246800      0.443678      0.125794      0.155819      0.837576E-01  0.506978E-01  0.276088E-01   0.00000    
  0.831703E-01   1.15777      0.656917      0.489090      0.157526      0.240649      0.499391      0.248441      0.398175      0.113077      0.142002      0.746003E-01  0.444495E-01  0.240470E-01   0.00000    
  0.911943E-01   1.02624      0.646869      0.464864      0.139990      0.215728      0.506879      0.249135      0.355718      0.101134      0.128649      0.661960E-01  0.388559E-01  0.208837E-01   0.00000    
  0.999925E-01  0.902894      0.636071      0.440416      0.123341      0.191698      0.512730      0.248718      0.315039      0.896755E-01  0.115490      0.582456E-01  0.336652E-01  0.179628E-01   0.00000    
  0.109639      0.791959      0.624792      0.416362      0.108098      0.169278      0.516694      0.247084      0.277377      0.790359E-01  0.102879      0.510059E-01  0.290625E-01  0.153931E-01   0.00000    
  0.120217      0.688674      0.612060      0.391866      0.937693E-01  0.147852      0.518290      0.244014      0.241622      0.689405E-01  0.905978E-01  0.442116E-01  0.248288E-01  0.130428E-01   0.00000    
  0.131815      0.596643      0.598066      0.367539      0.808376E-01  0.128122      0.517229      0.239417      0.208960      0.597202E-01  0.790287E-01  0.380943E-01  0.211173E-01  0.109992E-01   0.00000    
  0.144533      0.512499      0.582179      0.342892      0.689307E-01  0.109665      0.513248      0.233226      0.178596      0.511576E-01  0.680302E-01  0.324636E-01  0.177731E-01  0.917128E-02   0.00000    
  0.158477      0.436488      0.563878      0.317882      0.581276E-01  0.926622E-01  0.505750      0.225219      0.150790      0.433255E-01  0.577491E-01  0.273517E-01  0.148022E-01  0.756153E-02   0.00000    
  0.173766      0.368230      0.542862      0.292542      0.484144E-01  0.771785E-01  0.494448      0.215364      0.125593      0.362320E-01  0.482724E-01  0.227500E-01  0.121824E-01  0.615607E-02   0.00000    
  0.190530      0.307256      0.518777      0.266881      0.397625E-01  0.632526E-01  0.479015      0.203629      0.103015      0.298739E-01  0.396688E-01  0.186444E-01  0.988867E-02  0.493935E-02   0.00000    
  0.208912      0.253082      0.491332      0.240942      0.321319E-01  0.508976E-01  0.459200      0.190045      0.830295E-01  0.242359E-01  0.319843E-01  0.150175E-01  0.789602E-02  0.389577E-02   0.00000    
  0.229067      0.205331      0.460349      0.214839      0.254879E-01  0.401183E-01  0.434861      0.174721      0.656062E-01  0.193038E-01  0.252504E-01  0.118559E-01  0.618409E-02  0.301203E-02   0.00000    
  0.251167      0.163607      0.425792      0.188739      0.197837E-01  0.308840E-01  0.406009      0.157855      0.506677E-01  0.150516E-01  0.194684E-01  0.914133E-02  0.473208E-02  0.227430E-02   0.00000    
  0.275399      0.127571      0.387819      0.162887      0.149700E-01  0.231383E-01  0.372849      0.139749      0.381083E-01  0.114488E-01  0.146146E-01  0.685407E-02  0.352117E-02  0.166961E-02   0.00000    
  0.301969      0.969294E-01  0.346811      0.137608      0.109936E-01  0.168018E-01  0.335818      0.120806      0.277954E-01  0.846007E-02  0.106442E-01  0.497215E-02  0.253356E-02  0.118545E-02   0.00000    
  0.331102      0.713604E-01  0.303405      0.113297      0.778902E-02  0.117592E-01  0.295616      0.101537      0.195482E-01  0.603955E-02  0.748476E-02  0.346617E-02  0.174946E-02  0.808295E-03   0.00000    
  0.363046      0.505653E-01  0.258525      0.904156E-01  0.528704E-02  0.788053E-02  0.253238      0.825350E-01  0.131676E-01  0.413809E-02  0.505219E-02  0.230341E-02  0.114895E-02  0.524929E-03   0.00000    
  0.398071      0.341901E-01  0.213362      0.694616E-01  0.340711E-02  0.501308E-02  0.209954      0.644485E-01  0.842019E-02  0.269791E-02  0.324803E-02  0.144385E-02  0.709203E-03  0.321198E-03   0.00000    
  0.436476      0.218100E-01  0.169329      0.509143E-01  0.205919E-02  0.299123E-02  0.167270      0.479230E-01  0.505042E-02  0.165436E-02  0.196722E-02  0.841528E-03  0.404828E-03  0.182482E-03   0.00000    
  0.478586      0.129445E-01  0.127995      0.351961E-01  0.115028E-02  0.165051E-02  0.126844      0.335456E-01  0.280079E-02  0.940810E-03  0.110773E-02  0.448151E-03  0.209475E-03  0.946218E-04   0.00000    
  0.524759      0.700121E-02  0.909456E-01  0.225830E-01  0.580251E-03  0.822644E-03  0.903653E-01  0.217604E-01  0.140289E-02  0.485181E-03  0.567180E-03  0.211951E-03  0.950700E-04  0.435129E-04   0.00000    
  0.575386      0.336336E-02  0.596033E-01  0.131573E-01  0.257081E-03  0.360252E-03  0.593463E-01  0.127971E-01  0.617333E-03  0.220757E-03  0.257062E-03  0.860116E-04  0.363233E-04  0.171783E-04   0.00000    
  0.630897      0.137592E-02  0.349920E-01  0.673262E-02  0.952545E-04  0.131864E-03  0.348967E-01  0.660075E-02  0.227119E-03  0.844436E-04  0.982497E-04  0.281332E-04  0.108108E-04  0.548155E-05   0.00000    
  0.691764      0.449736E-03  0.175352E-01  0.287205E-02  0.273605E-04  0.373530E-04  0.175078E-01  0.283470E-02  0.647135E-04  0.251692E-04  0.293443E-04  0.671834E-05  0.219135E-05  0.129044E-05   0.00000    
  0.758504      0.104759E-03  0.685512E-02  0.931598E-03  0.528109E-05  0.708257E-05  0.684984E-02  0.924515E-03  0.123637E-04  0.506199E-05  0.592705E-05  0.966908E-06  0.219099E-06  0.188614E-06   0.00000    
  0.831682      0.135954E-04  0.170972E-02  0.189134E-03  0.497456E-06  0.650507E-06  0.170923E-02  0.188484E-03  0.114796E-05  0.497456E-06  0.585712E-06  0.532838E-07   0.00000      0.115110E-07   0.00000    
  0.911920      0.447003E-06  0.143233E-03  0.130631E-04  0.840056E-08  0.101142E-07  0.143225E-03  0.130530E-04  0.185148E-07  0.840056E-08  0.995423E-08  0.111821E-09   0.00000      0.481614E-10   0.00000    
  0.999900      0.323870E-12  0.293187E-09  0.247129E-10  0.150299E-14  0.180472E-14  0.293186E-09  0.247111E-10  0.330771E-14  0.150299E-14  0.180472E-14   0.00000       0.00000       0.00000       0.00000    
