   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   80.9576       6.29144       8.73286       6.26987       8.72041      0.215650E-01  0.124455E-01   14.9903       3.37323       3.28426       3.16985       2.89664       2.26629       0.00000    
  0.109648E-03   77.9683       6.09072       8.44485       6.06795       8.43172      0.227627E-01  0.131344E-01   14.4997       3.26775       3.17863       3.06875       2.80020       2.18434       0.00000    
  0.120226E-03   75.0738       5.89568       8.16518       5.87166       8.15132      0.240224E-01  0.138590E-01   14.0230       3.16515       3.07598       2.97046       2.70651       2.10488       0.00000    
  0.131825E-03   72.2689       5.70605       7.89342       5.68070       7.87880      0.253455E-01  0.146224E-01   13.5595       3.06528       2.97617       2.87485       2.61542       2.02778       0.00000    
  0.144543E-03   69.5539       5.52183       7.62959       5.49509       7.61417      0.267334E-01  0.154244E-01   13.1093       2.96815       2.87920       2.78192       2.52694       1.95305       0.00000    
  0.158489E-03   66.9238       5.34276       7.37333       5.31456       7.35706      0.281969E-01  0.162666E-01   12.6716       2.87363       2.78497       2.69153       2.44093       1.88057       0.00000    
  0.173779E-03   64.3792       5.16887       7.12466       5.13914       7.10751      0.297348E-01  0.171487E-01   12.2467       2.78172       2.69348       2.60369       2.35742       1.81034       0.00000    
  0.190545E-03   61.9148       4.99989       6.88317       4.96853       6.86510      0.313566E-01  0.180751E-01   11.8336       2.69229       2.60459       2.51827       2.27624       1.74224       0.00000    
  0.208928E-03   59.5307       4.83582       6.64889       4.80275       6.62984      0.330632E-01  0.190444E-01   11.4326       2.60534       2.51830       2.43527       2.19742       1.67628       0.00000    
  0.229085E-03   57.2229       4.67643       6.42148       4.64158       6.40141      0.348518E-01  0.200672E-01   11.0430       2.52075       2.43452       2.35457       2.12083       1.61233       0.00000    
  0.251186E-03   54.9911       4.52172       6.20094       4.48501       6.17980      0.367169E-01  0.211469E-01   10.6648       2.43852       2.35323       2.27616       2.04648       1.55040       0.00000    
  0.275420E-03   52.8317       4.37150       5.98699       4.33282       5.96471      0.386771E-01  0.222805E-01   10.2975       2.35855       2.27435       2.19995       1.97427       1.49041       0.00000    
  0.301992E-03   50.7431       4.22568       5.77948       4.18494       5.75601      0.407429E-01  0.234651E-01   9.94095       2.28080       2.19782       2.12589       1.90414       1.43230       0.00000    
  0.331127E-03   48.7237       4.08417       5.57827       4.04126       5.55357      0.429125E-01  0.247065E-01   9.59483       2.20520       2.12362       2.05393       1.83606       1.37603       0.00000    
  0.363073E-03   46.7707       3.94683       5.38317       3.90164       5.35716      0.451874E-01  0.260109E-01   9.25880       2.13170       2.05165       1.98398       1.76994       1.32153       0.00000    
  0.398101E-03   44.8836       3.81362       5.19412       3.76605       5.16674      0.475704E-01  0.273775E-01   8.93279       2.06028       1.98191       1.91604       1.70577       1.26879       0.00000    
  0.436509E-03   43.0586       3.68435       5.01084       3.63428       4.98203      0.500693E-01  0.288092E-01   8.61631       1.99083       1.91430       1.85001       1.64345       1.21772       0.00000    
  0.478622E-03   41.2959       3.55904       4.83334       3.50635       4.80304      0.526841E-01  0.303063E-01   8.30939       1.92336       1.84882       1.78589       1.58299       1.16832       0.00000    
