   3.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   3.74363      0.780235      0.997239      0.770902      0.991773      0.933220E-02  0.546564E-02   1.76268      0.660262      0.570083      0.421690      0.110641       0.00000       0.00000    
  0.109648E-03   3.71561      0.767717      0.978065      0.757793      0.972254      0.992353E-02  0.581195E-02   1.73005      0.648656      0.557322      0.414931      0.109137       0.00000       0.00000    
  0.120226E-03   3.68855      0.755408      0.959229      0.744857      0.953050      0.105508E-01  0.617916E-02   1.69791      0.637212      0.544778      0.408271      0.107645       0.00000       0.00000    
  0.131825E-03   3.66244      0.743300      0.940728      0.732082      0.934159      0.112179E-01  0.656979E-02   1.66624      0.625919      0.532454      0.401705      0.106163       0.00000       0.00000    
  0.144543E-03   3.63727      0.731395      0.922566      0.719470      0.915582      0.119247E-01  0.698374E-02   1.63505      0.614780      0.520350      0.395232      0.104691       0.00000       0.00000    
  0.158489E-03   3.61305      0.719695      0.904752      0.707019      0.897329      0.126757E-01  0.742367E-02   1.60435      0.603791      0.508478      0.388851      0.103229       0.00000       0.00000    
  0.173779E-03   3.58980      0.708199      0.887286      0.694729      0.879397      0.134702E-01  0.788923E-02   1.57413      0.592952      0.496836      0.382561      0.101776       0.00000       0.00000    
  0.190545E-03   3.56749      0.696905      0.870176      0.682589      0.861791      0.143157E-01  0.838468E-02   1.54438      0.582256      0.485434      0.376358      0.100333       0.00000       0.00000    
  0.208928E-03   3.54610      0.685812      0.853420      0.670600      0.844510      0.152118E-01  0.890984E-02   1.51511      0.571702      0.474269      0.370241      0.988987E-01   0.00000       0.00000    
  0.229085E-03   3.52566      0.674924      0.837030      0.658760      0.827563      0.161633E-01  0.946738E-02   1.48632      0.561287      0.463355      0.364208      0.974730E-01   0.00000       0.00000    
  0.251186E-03   3.50618      0.664240      0.821009      0.647070      0.810952      0.171701E-01  0.100571E-01   1.45802      0.551014      0.452693      0.358259      0.960562E-01   0.00000       0.00000    
