   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   7.51753       1.01929       1.20803       1.00870       1.20178      0.105901E-01  0.624667E-02   2.21048      0.773360      0.668990      0.532791      0.235335       0.00000       0.00000    
  0.109648E-03   7.41661       1.00235       1.18457      0.991107       1.17793      0.112455E-01  0.663330E-02   2.16904      0.759646      0.654084      0.523850      0.231461       0.00000       0.00000    
  0.120226E-03   7.31753      0.985691       1.16152      0.973751       1.15448      0.119396E-01  0.704268E-02   2.12823      0.746121      0.639440      0.515036      0.227630       0.00000       0.00000    
  0.131825E-03   7.22021      0.969289       1.13888      0.956612       1.13140      0.126766E-01  0.747669E-02   2.08801      0.732775      0.625060      0.506341      0.223837       0.00000       0.00000    
  0.144543E-03   7.12466      0.953150       1.11665      0.939693       1.10871      0.134564E-01  0.793556E-02   2.04840      0.719609      0.610947      0.497765      0.220084       0.00000       0.00000    
  0.158489E-03   7.03087      0.937272       1.09484      0.922989       1.08642      0.142836E-01  0.842323E-02   2.00941      0.706619      0.597111      0.489306      0.216370       0.00000       0.00000    
  0.173779E-03   6.93882      0.921658       1.07346      0.906500       1.06452      0.151578E-01  0.893929E-02   1.97102      0.693806      0.583553      0.480964      0.212694       0.00000       0.00000    
  0.190545E-03   6.84845      0.906300       1.05250      0.890215       1.04301      0.160855E-01  0.948682E-02   1.93323      0.681159      0.570281      0.472733      0.209055       0.00000       0.00000    
  0.208928E-03   6.75975      0.891199       1.03197      0.874133       1.02190      0.170662E-01  0.100655E-01   1.89604      0.668680      0.557293      0.464611      0.205453       0.00000       0.00000    
  0.229085E-03   6.67270      0.876357       1.01188      0.858250       1.00120      0.181065E-01  0.106786E-01   1.85945      0.656365      0.544605      0.456596      0.201885       0.00000       0.00000    
  0.251186E-03   6.58728      0.861774      0.992233      0.842567      0.980907      0.192065E-01  0.113261E-01   1.82347      0.644213      0.532217      0.448690      0.198354       0.00000       0.00000    
  0.275420E-03   6.50345      0.847448      0.973036      0.827076      0.961024      0.203721E-01  0.120117E-01   1.78810      0.632220      0.520138      0.440886      0.194856       0.00000       0.00000    
  0.301992E-03   6.42118      0.833380      0.954292      0.811774      0.941555      0.216060E-01  0.127369E-01   1.75333      0.620383      0.508372      0.433183      0.191391       0.00000       0.00000    
  0.331127E-03   6.34044      0.819569      0.936008      0.796658      0.922503      0.229110E-01  0.135041E-01   1.71916      0.608700      0.496926      0.425577      0.187959       0.00000       0.00000    
  0.363073E-03   6.26120      0.806017      0.918191      0.781726      0.903875      0.242908E-01  0.143168E-01   1.68560      0.597168      0.485807      0.418067      0.184558       0.00000       0.00000    
  0.398101E-03   6.18343      0.792724      0.900846      0.766977      0.885671      0.257474E-01  0.151754E-01   1.65265      0.585789      0.475019      0.410652      0.181188       0.00000       0.00000    
  0.436509E-03   6.10709      0.779693      0.883986      0.752405      0.867902      0.272882E-01  0.160839E-01   1.62031      0.574557      0.464574      0.403327      0.177848       0.00000       0.00000    
  0.478622E-03   6.03217      0.766925      0.867609      0.738011      0.850567      0.289134E-01  0.170422E-01   1.58858      0.563474      0.454473      0.396093      0.174537       0.00000       0.00000    
  0.524798E-03   5.95859      0.754427      0.851729      0.723792      0.833673      0.306350E-01  0.180565E-01   1.55746      0.552537      0.444727      0.388945      0.171255       0.00000       0.00000    
  0.575429E-03   5.88638      0.742200      0.836345      0.709748      0.817219      0.324517E-01  0.191260E-01   1.52697      0.541747      0.435336      0.381883      0.168002       0.00000       0.00000    
  0.630945E-03   5.81542      0.730247      0.821469      0.695875      0.801212      0.343727E-01  0.202569E-01   1.49709      0.531101      0.426310      0.374902      0.164774       0.00000       0.00000    
  0.691816E-03   5.74573      0.718568      0.807099      0.682171      0.785651      0.363965E-01  0.214486E-01   1.46782      0.520598      0.417649      0.368002      0.161573       0.00000       0.00000    
  0.758561E-03   5.67722      0.707172      0.793245      0.668637      0.770537      0.385347E-01  0.227075E-01   1.43917      0.510240      0.409359      0.361178      0.158397       0.00000       0.00000    
  0.831745E-03   5.60988      0.696060      0.779907      0.655271      0.755873      0.407884E-01  0.240340E-01   1.41114      0.500026      0.401443      0.354430      0.155245       0.00000       0.00000    
  0.911989E-03   5.54364      0.685241      0.767088      0.642075      0.741655      0.431663E-01  0.254335E-01   1.38373      0.489958      0.393902      0.347753      0.152117       0.00000       0.00000    
  0.999975E-03   5.47847      0.674720      0.754794      0.629047      0.727886      0.456731E-01  0.269086E-01   1.35693      0.480036      0.386738      0.341147      0.149011       0.00000       0.00000    
  0.109645E-02   5.41430      0.664502      0.743020      0.616188      0.714558      0.483139E-01  0.284623E-01   1.33075      0.470261      0.379949      0.334609      0.145928       0.00000       0.00000    
  0.120223E-02   5.35104      0.654594      0.731764      0.603496      0.701665      0.510978E-01  0.300998E-01   1.30516      0.460632      0.373532      0.328133      0.142864       0.00000       0.00000    
  0.131822E-02   5.28866      0.644999      0.721025      0.590973      0.689203      0.540265E-01  0.318222E-01   1.28018      0.451153      0.367483      0.321720      0.139820       0.00000       0.00000    
  0.144540E-02   5.22707      0.635735      0.710797      0.578622      0.677159      0.571132E-01  0.336372E-01   1.25578      0.441827      0.361795      0.315364      0.136795       0.00000       0.00000    
  0.158485E-02   5.16627      0.626799      0.701078      0.566442      0.665534      0.603570E-01  0.355440E-01   1.23198      0.432654      0.356468      0.309066      0.133788       0.00000       0.00000    
  0.173775E-02   5.10607      0.618209      0.691850      0.554436      0.654298      0.637735E-01  0.375521E-01   1.20873      0.423639      0.351478      0.302820      0.130797       0.00000       0.00000    
  0.190540E-02   5.04650      0.609964      0.683115      0.542604      0.643455      0.673608E-01  0.396601E-01   1.18606      0.414782      0.346830      0.296625      0.127822       0.00000       0.00000    
  0.208923E-02   4.98737      0.602084      0.674843      0.530949      0.632966      0.711348E-01  0.418773E-01   1.16392      0.406089      0.342490      0.290475      0.124860       0.00000       0.00000    
  0.229079E-02   4.92870      0.594567      0.667039      0.519473      0.622836      0.750941E-01  0.442032E-01   1.14231      0.397560      0.338463      0.284373      0.121913       0.00000       0.00000    
  0.251180E-02   4.87028      0.587433      0.659664      0.508178      0.613018      0.792554E-01  0.466461E-01   1.12120      0.389201      0.334709      0.278309      0.118977       0.00000       0.00000    
  0.275413E-02   4.81211      0.580685      0.652714      0.497064      0.603507      0.836214E-01  0.492065E-01   1.10057      0.381011      0.331225      0.272282      0.116053       0.00000       0.00000    
  0.301984E-02   4.75402      0.574338      0.646154      0.486135      0.594262      0.882031E-01  0.518924E-01   1.08040      0.372996      0.327972      0.266289      0.113138       0.00000       0.00000    
  0.331118E-02   4.69590      0.568399      0.639966      0.475391      0.585257      0.930073E-01  0.547088E-01   1.06065      0.365159      0.324929      0.260328      0.110233       0.00000       0.00000    
  0.363064E-02   4.63766      0.562876      0.634125      0.464835      0.576466      0.980411E-01  0.576585E-01   1.04130      0.357500      0.322072      0.254394      0.107334       0.00000       0.00000    
  0.398091E-02   4.57909      0.557784      0.628586      0.454465      0.567838      0.103319      0.607482E-01   1.02230      0.350023      0.319356      0.248482      0.104442       0.00000       0.00000    
  0.436498E-02   4.52017      0.553125      0.623344      0.444283      0.559365      0.108842      0.639788E-01   1.00365      0.342727      0.316772      0.242592      0.101556       0.00000       0.00000    
  0.478610E-02   4.46060      0.548915      0.618332      0.434286      0.550972      0.114629      0.673607E-01  0.985258      0.335612      0.314255      0.236717      0.986735E-01   0.00000       0.00000    
  0.524785E-02   4.40040      0.545153      0.613558      0.424474      0.542665      0.120678      0.708928E-01  0.967139      0.328679      0.311809      0.230856      0.957951E-01   0.00000       0.00000    
  0.575415E-02   4.33922      0.541854      0.608945      0.414841      0.534359      0.127012      0.745867E-01  0.949200      0.321923      0.309356      0.225002      0.929185E-01   0.00000       0.00000    
  0.630929E-02   4.27711      0.539018      0.604503      0.405389      0.526062      0.133629      0.784411E-01  0.931451      0.315345      0.306905      0.219157      0.900439E-01   0.00000       0.00000    
  0.691799E-02   4.21367      0.536652      0.600161      0.396101      0.517694      0.140551      0.824669E-01  0.913795      0.308931      0.304382      0.213312      0.871703E-01   0.00000       0.00000    
  0.758542E-02   4.14892      0.534760      0.595918      0.386982      0.509255      0.147778      0.866639E-01  0.896236      0.302684      0.301787      0.207468      0.842975E-01   0.00000       0.00000    
  0.831724E-02   4.08250      0.533341      0.591726      0.378009      0.500684      0.155332      0.910419E-01  0.878692      0.296583      0.299066      0.201618      0.814252E-01   0.00000       0.00000    
  0.911966E-02   4.01426      0.532439      0.587575      0.369195      0.491959      0.163244      0.956164E-01  0.861154      0.290640      0.296193      0.195766      0.785551E-01   0.00000       0.00000    
  0.999950E-02   3.94419      0.531930      0.583422      0.360475      0.483067      0.171455      0.100355      0.843542      0.284794      0.293170      0.189896      0.756813E-01   0.00000       0.00000    
  0.109642E-01   3.87126      0.531838      0.579181      0.351794      0.473884      0.180044      0.105297      0.825678      0.279003      0.289909      0.183975      0.727917E-01   0.00000       0.00000    
  0.120220E-01   3.79714      0.532368      0.575078      0.343351      0.464633      0.189017      0.110445      0.807984      0.273412      0.286516      0.178117      0.699391E-01   0.00000       0.00000    
  0.131819E-01   3.71948      0.533244      0.570826      0.334858      0.455025      0.198386      0.115801      0.789883      0.267796      0.282843      0.172182      0.670623E-01   0.00000       0.00000    
  0.144536E-01   3.63984      0.534643      0.566633      0.326487      0.445269      0.208156      0.121364      0.771756      0.262277      0.278994      0.166275      0.642099E-01   0.00000       0.00000    
  0.158481E-01   3.55679      0.536445      0.562363      0.318081      0.435214      0.218364      0.127149      0.753295      0.256728      0.274892      0.160322      0.613533E-01   0.00000       0.00000    
  0.173770E-01   3.47084      0.538676      0.558087      0.309668      0.424938      0.229007      0.133150      0.734606      0.251160      0.270580      0.154358      0.585084E-01   0.00000       0.00000    
