   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   81.0635       6.30868       8.73196       6.28846       8.72022      0.202212E-01  0.117381E-01   15.0087       3.39099       3.29384       3.15701       2.89746       2.26938       0.00000    
  0.109648E-03   78.0755       6.10839       8.44476       6.08701       8.43235      0.213753E-01  0.124073E-01   14.5194       3.28572       3.18800       3.05685       2.80129       2.18750       0.00000    
  0.120226E-03   75.1821       5.91373       8.16581       5.89114       8.15270      0.225898E-01  0.131112E-01   14.0438       3.18329       3.08511       2.95949       2.70785       2.10811       0.00000    
  0.131825E-03   72.3780       5.72443       7.89470       5.70056       7.88085      0.238730E-01  0.138532E-01   13.5814       3.08356       2.98501       2.86476       2.61700       2.03108       0.00000    
  0.144543E-03   69.6637       5.54050       7.63146       5.51528       7.61683      0.252244E-01  0.146333E-01   13.1321       2.98653       2.88772       2.77270       2.52875       1.95641       0.00000    
  0.158489E-03   67.0341       5.36169       7.37572       5.33503       7.36026      0.266522E-01  0.154575E-01   12.6953       2.89206       2.79312       2.68315       2.44297       1.88399       0.00000    
  0.173779E-03   64.4899       5.18802       7.12752       5.15987       7.11119      0.281557E-01  0.163253E-01   12.2711       2.80018       2.70122       2.59615       2.35969       1.81382       0.00000    
  0.190545E-03   62.0256       5.01921       6.88643       4.98947       6.86919      0.297365E-01  0.172389E-01   11.8587       2.71074       2.61190       2.51153       2.27873       1.74576       0.00000    
  0.208928E-03   59.6417       4.85526       6.65247       4.82386       6.63428      0.313928E-01  0.181975E-01   11.4581       2.62374       2.52515       2.42930       2.20012       1.67984       0.00000    
  0.229085E-03   57.3338       4.69596       6.42534       4.66282       6.40613      0.331377E-01  0.192068E-01   11.0690       2.53907       2.44086       2.34934       2.12375       1.61593       0.00000    
