   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   7.40748       1.01034       1.22739       1.00002       1.22143      0.103160E-01  0.596686E-02   2.22145      0.767615      0.696816      0.524610      0.232405       0.00000       0.00000    
  0.109648E-03   7.30709      0.993368       1.20438      0.982405       1.19804      0.109632E-01  0.634114E-02   2.18044      0.753823      0.682144      0.515893      0.228582       0.00000       0.00000    
  0.120226E-03   7.20853      0.976671       1.18174      0.965022       1.17501      0.116492E-01  0.673776E-02   2.14003      0.740219      0.667705      0.507300      0.224803       0.00000       0.00000    
  0.131825E-03   7.11176      0.960235       1.15948      0.947857       1.15232      0.123779E-01  0.715915E-02   2.10018      0.726795      0.653500      0.498824      0.221062       0.00000       0.00000    
  0.144543E-03   7.01677      0.944063       1.13760      0.930914       1.13000      0.131494E-01  0.760528E-02   2.06091      0.713551      0.639529      0.490467      0.217362       0.00000       0.00000    
  0.158489E-03   6.92354      0.928155       1.11610      0.914186       1.10802      0.139690E-01  0.807924E-02   2.02221      0.700485      0.625799      0.482224      0.213701       0.00000       0.00000    
  0.173779E-03   6.83207      0.912511       1.09499      0.897675       1.08641      0.148363E-01  0.858063E-02   1.98408      0.687596      0.612310      0.474096      0.210079       0.00000       0.00000    
  0.190545E-03   6.74230      0.897127       1.07426      0.881370       1.06514      0.157570E-01  0.911359E-02   1.94651      0.674876      0.599066      0.466077      0.206494       0.00000       0.00000    
  0.208928E-03   6.65422      0.882003       1.05391      0.865273       1.04423      0.167303E-01  0.967791E-02   1.90951      0.662326      0.586067      0.458167      0.202946       0.00000       0.00000    
  0.229085E-03   6.56782      0.867141       1.03396      0.849378       1.02369      0.177638E-01  0.102763E-01   1.87306      0.649943      0.573322      0.450364      0.199434       0.00000       0.00000    
  0.251186E-03   6.48309      0.852544       1.01441      0.833686       1.00350      0.188584E-01  0.109083E-01   1.83718      0.637727      0.560832      0.442667      0.195959       0.00000       0.00000    
