* Theory file for HERA1+2 CCep
&Data 
   Name = "Theory for HERA1+2 CCep"
   NData =    39
   NColumn =    60
   ColumnType = 3*"Bin","Theory", 56*"Error"
   ColumnName = "Q2","x","y","theory","PDF_nuisance_param_01+","PDF_nuisance_param_01-","PDF_nuisance_param_02+","PDF_nuisance_param_02-","PDF_nuisance_param_03+","PDF_nuisance_param_03-","PDF_nuisance_param_04+","PDF_nuisance_param_04-","PDF_nuisance_param_05+","PDF_nuisance_param_05-","PDF_nuisance_param_06+","PDF_nuisance_param_06-","PDF_nuisance_param_07+","PDF_nuisance_param_07-","PDF_nuisance_param_08+","PDF_nuisance_param_08-","PDF_nuisance_param_09+","PDF_nuisance_param_09-","PDF_nuisance_param_10+","PDF_nuisance_param_10-","PDF_nuisance_param_11+","PDF_nuisance_param_11-","PDF_nuisance_param_12+","PDF_nuisance_param_12-","PDF_nuisance_param_13+","PDF_nuisance_param_13-","PDF_nuisance_param_14+","PDF_nuisance_param_14-","PDF_nuisance_param_15+","PDF_nuisance_param_15-","PDF_nuisance_param_16+","PDF_nuisance_param_16-","PDF_nuisance_param_17+","PDF_nuisance_param_17-","PDF_nuisance_param_18+","PDF_nuisance_param_18-","PDF_nuisance_param_19+","PDF_nuisance_param_19-","PDF_nuisance_param_20+","PDF_nuisance_param_20-","PDF_nuisance_param_21+","PDF_nuisance_param_21-","PDF_nuisance_param_22+","PDF_nuisance_param_22-","PDF_nuisance_param_23+","PDF_nuisance_param_23-","PDF_nuisance_param_24+","PDF_nuisance_param_24-","PDF_nuisance_param_25+","PDF_nuisance_param_25-","PDF_nuisance_param_26+","PDF_nuisance_param_26-","PDF_nuisance_param_27+","PDF_nuisance_param_27-","PDF_nuisance_param_28+","PDF_nuisance_param_28-"
   Percent =  56*True
&End 
  0.300000E+03  0.800000E-02  0.370550E+00  0.106347E+01  0.349747E+00  0.136171E+00  0.986482E+00  0.798724E-01  0.460058E+00 -0.197986E+00  0.660878E+00  0.902375E+00 -0.112963E+01  0.957689E+00 -0.196716E+00  0.315811E+00 -0.148796E+01  0.389401E+00 -0.622597E+00  0.377849E+00  0.106639E+01 -0.120268E+01  0.386503E+00 -0.501517E+00  0.116342E+00 -0.321895E+00  0.425998E+00 -0.544401E+00  0.228812E+00 -0.965854E-01 -0.123033E+00  0.949930E-01 -0.327975E+00  0.106596E+00 -0.148835E+00  0.182006E+00  0.274987E+00 -0.626467E+00  0.293589E+00 -0.215832E+00  0.186926E+00 -0.705656E+00 -0.717636E+00 -0.914288E-01  0.578760E+00 -0.545197E+00  0.380035E+00 -0.656505E+00 -0.785698E+00 -0.219504E+00 -0.804715E+00  0.375901E+00  0.107879E+00 -0.653641E+00 -0.832338E+00 -0.721795E+00 -0.734108E+00 -0.398761E+00  0.994631E-01 -0.369273E+00
  0.300000E+03  0.130000E-01  0.228030E+00  0.636103E+00  0.515125E+00  0.728821E-01  0.787722E+00 -0.260380E+00  0.574242E+00 -0.233015E+00  0.570896E+00  0.762715E+00 -0.970032E+00  0.677235E+00 -0.517647E+00  0.558865E+00 -0.991461E+00  0.111174E-01 -0.112779E+01  0.843724E+00  0.121497E+01 -0.136261E+01  0.210539E+00 -0.291825E+00 -0.266308E-01 -0.581979E-01  0.579519E+00 -0.691564E+00  0.617933E-01 -0.141021E-01 -0.118789E+00  0.913697E-01 -0.700887E-01  0.204767E-01 -0.103600E+00  0.121302E+00  0.236931E+00 -0.546700E+00  0.780782E-01  0.114927E-01  0.240154E+00 -0.799829E+00 -0.709131E+00 -0.176161E+00  0.268232E+00 -0.136860E+00  0.215455E+00 -0.392280E+00 -0.110918E+01 -0.232218E+00 -0.865800E+00 -0.755268E-01 -0.233718E+00 -0.928454E+00 -0.878775E+00 -0.821156E+00 -0.605571E+00 -0.279322E+00  0.113054E+00 -0.519499E+00
  0.300000E+03  0.320000E-01  0.926380E-01  0.206704E+00  0.103305E+01  0.202910E+00  0.167136E+00 -0.657051E+00  0.859467E+00 -0.315932E+00  0.971895E-01  0.353044E+00 -0.412096E+00 -0.140139E+00 -0.131042E+01  0.118843E+01  0.148987E-01 -0.715367E+00 -0.141924E+01  0.101334E+01  0.144642E+01 -0.164442E+01 -0.621238E-02 -0.218730E-01 -0.233418E+00  0.348213E+00  0.446417E+00 -0.479182E+00 -0.406323E+00  0.290189E+00  0.694570E-01 -0.110831E+00 -0.517720E-01  0.178674E-01  0.103179E+00 -0.145784E+00 -0.553656E-01  0.107292E+00 -0.228200E+00  0.362924E+00  0.323430E+00 -0.906954E+00 -0.365541E+00 -0.471226E+00 -0.454071E-01  0.489544E+00 -0.228955E+00  0.554820E-02 -0.113589E+01 -0.562569E+00 -0.937002E+00 -0.799308E+00 -0.904382E+00 -0.959011E+00 -0.950702E+00 -0.946579E+00 -0.430885E+00 -0.897884E-01  0.681046E-01 -0.564411E+00
  0.300000E+03  0.800000E-01  0.370550E-01  0.564520E-01  0.149561E+01  0.234377E+00 -0.638846E+00 -0.366745E+00  0.122636E+01 -0.440345E+00  0.159817E+00 -0.110641E+01  0.407110E+00 -0.817966E+00 -0.167154E+01  0.132436E+01  0.551444E+00 -0.820764E+00 -0.127713E+01  0.704347E+00  0.138215E+01 -0.163464E+01 -0.122945E+00  0.150899E+00 -0.227780E+00  0.417912E+00 -0.117397E+00  0.301913E+00  0.303874E-01 -0.945869E-01 -0.285758E+00  0.463467E+00 -0.112000E+00  0.441648E-01 -0.484326E-01  0.541256E-01 -0.118722E+00  0.272121E+00  0.760855E+00 -0.610658E+00 -0.141808E+00 -0.882854E-01  0.209497E+00 -0.621407E+00  0.993812E-01  0.640082E+00 -0.114285E+01  0.689576E+00 -0.178863E+00 -0.328041E+00 -0.588878E+00 -0.435987E+00 -0.729959E+00 -0.189838E+00 -0.722873E+00 -0.994591E+00 -0.596518E+00 -0.195500E+00  0.244015E+00 -0.108417E+01
  0.300000E+03  0.130000E+00  0.228030E-01  0.262015E-01  0.937421E+00 -0.768552E-01 -0.376765E+00 -0.137426E+00  0.843871E+00 -0.233816E+00  0.362308E+00 -0.128207E+01  0.783206E+00 -0.967535E+00 -0.186953E+01  0.127934E+01  0.186236E+00 -0.148356E+00 -0.123833E+01  0.575507E+00  0.119976E+01 -0.145958E+01 -0.173097E+00  0.220448E+00 -0.170563E+00  0.326398E+00 -0.307991E+00  0.536283E+00  0.387661E+00 -0.369620E+00 -0.607446E+00  0.936758E+00  0.108368E+00 -0.309954E-01 -0.224770E+00  0.287967E+00  0.623993E-01 -0.127962E+00  0.105853E+01 -0.962112E+00  0.917871E-01 -0.238279E+00  0.588684E+00 -0.495051E+00 -0.208789E+00  0.786651E+00 -0.131384E+01  0.103190E+01  0.234101E+00  0.437043E+00 -0.427548E+00  0.546472E+00 -0.948775E-01  0.373947E+00 -0.241613E+00 -0.105106E+01 -0.582508E+00 -0.140342E+00  0.242192E+00 -0.682167E+00
  0.500000E+03  0.800000E-02  0.617590E+00  0.798883E+00  0.245900E+00  0.323703E+00  0.953873E+00  0.104659E+00  0.220848E+00 -0.648450E-01  0.473728E+00  0.114333E+01 -0.122384E+01  0.107014E+01  0.947260E-01  0.103963E+00 -0.176654E+01  0.622515E+00  0.385621E+00 -0.665098E+00  0.105525E+01 -0.119450E+01  0.559284E+00 -0.690126E+00  0.254298E+00 -0.585946E+00  0.218593E+00 -0.326306E+00  0.216438E+00 -0.847647E-01  0.450194E-01 -0.111929E+00 -0.445603E+00  0.147635E+00 -0.161063E+00  0.199642E+00  0.350241E+00 -0.785801E+00  0.145578E+00 -0.680699E-01  0.274004E+00 -0.791523E+00 -0.712532E+00  0.354386E-01  0.799810E+00 -0.788951E+00  0.474411E+00 -0.739295E+00 -0.688831E+00 -0.310480E+00 -0.748513E+00  0.416181E+00  0.773483E-01 -0.562658E+00 -0.771384E+00 -0.674043E+00 -0.652493E+00 -0.358917E+00 -0.662029E+00  0.678635E+00
  0.500000E+03  0.130000E-01  0.380050E+00  0.517969E+00  0.449041E+00  0.128309E+00  0.732450E+00 -0.242556E+00  0.437776E+00 -0.158400E+00  0.564668E+00  0.754521E+00 -0.103038E+01  0.747659E+00 -0.340746E+00  0.426609E+00 -0.118758E+01  0.184029E+00 -0.468839E+00  0.184561E+00  0.117448E+01 -0.131629E+01  0.307756E+00 -0.397067E+00  0.464783E-01 -0.199054E+00  0.446758E+00 -0.551058E+00  0.470273E-01 -0.347359E-02 -0.156712E-01 -0.362365E-01 -0.157593E+00  0.508559E-01 -0.157284E+00  0.190578E+00  0.244060E+00 -0.560609E+00  0.460928E-01  0.414004E-01  0.284958E+00 -0.833162E+00 -0.712271E+00 -0.837036E-01  0.348947E+00 -0.232613E+00  0.293980E+00 -0.448502E+00 -0.102450E+01 -0.311965E+00 -0.871636E+00 -0.193099E-01 -0.289176E+00 -0.832352E+00 -0.803018E+00 -0.803913E+00 -0.595785E+00 -0.246288E+00 -0.206593E+00  0.222169E-01
  0.500000E+03  0.320000E-01  0.154400E+00  0.183346E+00  0.979759E+00  0.186269E+00  0.984293E-01 -0.639293E+00  0.810660E+00 -0.288765E+00  0.166038E+00  0.233632E+00 -0.420893E+00 -0.119448E+00 -0.122632E+01  0.111509E+01 -0.486337E-01 -0.641769E+00 -0.112241E+01  0.738393E+00  0.138257E+01 -0.157004E+01  0.308945E-01 -0.606479E-01 -0.204946E+00  0.295056E+00  0.384519E+00 -0.416761E+00 -0.393686E+00  0.276312E+00  0.614072E-01 -0.986743E-01 -0.961681E-01  0.334297E-01  0.544215E-01 -0.823610E-01 -0.799256E-01  0.162385E+00 -0.235029E+00  0.365684E+00  0.299934E+00 -0.853203E+00 -0.389302E+00 -0.407617E+00 -0.647099E-01  0.492652E+00 -0.186935E+00 -0.489093E-02 -0.108477E+01 -0.578582E+00 -0.947680E+00 -0.781071E+00 -0.952300E+00 -0.885814E+00 -0.895983E+00 -0.936882E+00 -0.452864E+00 -0.672614E-01  0.136706E-01 -0.413010E+00
  0.500000E+03  0.800000E-01  0.617590E-01  0.513568E-01  0.142822E+01  0.219214E+00 -0.691234E+00 -0.347568E+00  0.120102E+01 -0.427360E+00  0.161205E+00 -0.112111E+01  0.435193E+00 -0.821801E+00 -0.164720E+01  0.129250E+01  0.558279E+00 -0.796791E+00 -0.115797E+01  0.604364E+00  0.132332E+01 -0.156645E+01 -0.117032E+00  0.144407E+00 -0.205758E+00  0.375327E+00 -0.125858E+00  0.304475E+00  0.740986E-01 -0.134113E+00 -0.288089E+00  0.465300E+00 -0.130073E+00  0.505699E-01 -0.548141E-01  0.629072E-01 -0.114494E+00  0.262366E+00  0.714028E+00 -0.569149E+00 -0.163640E+00 -0.442536E-01  0.187656E+00 -0.578089E+00  0.477468E-01  0.667719E+00 -0.114151E+01  0.720714E+00 -0.139707E+00 -0.297407E+00 -0.580791E+00 -0.436702E+00 -0.746308E+00 -0.138612E+00 -0.687820E+00 -0.982145E+00 -0.634097E+00 -0.178636E+00  0.237393E+00 -0.991381E+00
  0.500000E+03  0.130000E+00  0.380050E-01  0.238634E-01  0.860457E+00 -0.872731E-01 -0.408983E+00 -0.118569E+00  0.815819E+00 -0.220977E+00  0.348135E+00 -0.126168E+01  0.810276E+00 -0.957279E+00 -0.187042E+01  0.126877E+01  0.220959E+00 -0.141395E+00 -0.116548E+01  0.520159E+00  0.115710E+01 -0.140891E+01 -0.190099E+00  0.236775E+00 -0.163699E+00  0.309621E+00 -0.294006E+00  0.512488E+00  0.417918E+00 -0.396902E+00 -0.587134E+00  0.907555E+00  0.103890E+00 -0.288210E-01 -0.219215E+00  0.281695E+00  0.687362E-01 -0.141435E+00  0.990327E+00 -0.899544E+00  0.886679E-01 -0.217230E+00  0.572313E+00 -0.460467E+00 -0.270135E+00  0.818733E+00 -0.130429E+01  0.104450E+01  0.283627E+00  0.450300E+00 -0.412210E+00  0.553044E+00 -0.848416E-01  0.405853E+00 -0.213244E+00 -0.103480E+01 -0.614599E+00 -0.125579E+00  0.237041E+00 -0.634372E+00
