* Theory file for HERA1+2 CCem
&Data 
   Name = "Theory for HERA1+2 CCem"
   NData =    42
   NColumn =    60
   ColumnType = 3*"Bin","Theory", 56*"Error"
   ColumnName = "Q2","x","y","theory","PDF_nuisance_param_01+","PDF_nuisance_param_01-","PDF_nuisance_param_02+","PDF_nuisance_param_02-","PDF_nuisance_param_03+","PDF_nuisance_param_03-","PDF_nuisance_param_04+","PDF_nuisance_param_04-","PDF_nuisance_param_05+","PDF_nuisance_param_05-","PDF_nuisance_param_06+","PDF_nuisance_param_06-","PDF_nuisance_param_07+","PDF_nuisance_param_07-","PDF_nuisance_param_08+","PDF_nuisance_param_08-","PDF_nuisance_param_09+","PDF_nuisance_param_09-","PDF_nuisance_param_10+","PDF_nuisance_param_10-","PDF_nuisance_param_11+","PDF_nuisance_param_11-","PDF_nuisance_param_12+","PDF_nuisance_param_12-","PDF_nuisance_param_13+","PDF_nuisance_param_13-","PDF_nuisance_param_14+","PDF_nuisance_param_14-","PDF_nuisance_param_15+","PDF_nuisance_param_15-","PDF_nuisance_param_16+","PDF_nuisance_param_16-","PDF_nuisance_param_17+","PDF_nuisance_param_17-","PDF_nuisance_param_18+","PDF_nuisance_param_18-","PDF_nuisance_param_19+","PDF_nuisance_param_19-","PDF_nuisance_param_20+","PDF_nuisance_param_20-","PDF_nuisance_param_21+","PDF_nuisance_param_21-","PDF_nuisance_param_22+","PDF_nuisance_param_22-","PDF_nuisance_param_23+","PDF_nuisance_param_23-","PDF_nuisance_param_24+","PDF_nuisance_param_24-","PDF_nuisance_param_25+","PDF_nuisance_param_25-","PDF_nuisance_param_26+","PDF_nuisance_param_26-","PDF_nuisance_param_27+","PDF_nuisance_param_27-","PDF_nuisance_param_28+","PDF_nuisance_param_28-"
   Percent =  56*True
&End 
  0.300000E+03  0.800000E-02  0.370550E+00  0.120691E+01  0.276100E+00  0.135235E+00  0.889474E+00  0.544363E-01  0.764166E+00 -0.409272E+00  0.705918E+00  0.650315E+00 -0.859250E+00  0.601954E+00 -0.388965E+00  0.329946E+00 -0.134566E+01  0.389798E+00 -0.562816E+00  0.330501E+00  0.903999E+00 -0.101994E+01  0.255285E+00 -0.366376E+00  0.128808E+00 -0.335381E+00  0.542431E+00 -0.671587E+00  0.218111E+00 -0.100067E+00 -0.178075E+00  0.183563E+00 -0.333492E+00  0.109865E+00 -0.137073E+00  0.167815E+00  0.224276E+00 -0.511507E+00  0.385537E+00 -0.307156E+00  0.175729E+00 -0.639874E+00 -0.587842E+00 -0.115383E+00  0.449578E+00 -0.409037E+00  0.289769E+00 -0.536939E+00 -0.713370E+00 -0.181431E+00 -0.681546E+00  0.306378E+00  0.115799E+00 -0.683123E+00 -0.956815E+00 -0.757685E+00 -0.672150E+00 -0.367750E+00  0.113283E+00 -0.241455E+00
  0.300000E+03  0.130000E-01  0.228030E+00  0.730993E+00  0.275913E+00  0.166943E+00  0.723570E+00 -0.257070E+00  0.779584E+00 -0.272881E+00  0.471048E+00  0.650685E+00 -0.767095E+00  0.524503E+00 -0.465078E+00  0.398019E+00 -0.949996E+00  0.118039E+00 -0.108746E+01  0.792240E+00  0.105154E+01 -0.118123E+01  0.148556E+00 -0.232628E+00  0.122975E-01 -0.118441E+00  0.711292E+00 -0.832414E+00  0.885577E-01 -0.429235E-01 -0.182472E+00  0.191487E+00 -0.103119E+00  0.331286E-01 -0.808348E-01  0.935155E-01  0.202640E+00 -0.467297E+00  0.145745E+00 -0.589786E-01  0.220875E+00 -0.712692E+00 -0.563416E+00 -0.194620E+00  0.186595E+00 -0.949250E-01  0.173482E+00 -0.321396E+00 -0.999401E+00 -0.181844E+00 -0.688293E+00 -0.105179E+00 -0.141606E+00 -0.978408E+00 -0.958917E+00 -0.772735E+00 -0.545796E+00 -0.247656E+00  0.653714E-01 -0.342094E+00
  0.300000E+03  0.320000E-01  0.926380E-01  0.253270E+00  0.823465E-01  0.620457E+00  0.166003E+00 -0.569056E+00  0.527338E+00  0.282005E+00 -0.425352E+00  0.735812E+00 -0.575560E+00  0.612494E+00 -0.590453E+00  0.575187E+00  0.179759E-01 -0.503877E+00 -0.140630E+01  0.986789E+00  0.118755E+01 -0.135498E+01  0.130235E+00 -0.172095E+00 -0.139679E+00  0.194257E+00  0.500513E+00 -0.591214E+00 -0.242609E+00  0.161291E+00  0.166233E-01 -0.514835E-01 -0.288401E-01  0.107338E-01  0.128089E+00 -0.173516E+00  0.139150E-01 -0.426721E-01 -0.364865E+00  0.463734E+00  0.288170E+00 -0.764541E+00 -0.265757E+00 -0.407402E+00 -0.173823E+00  0.332388E+00  0.645460E-01 -0.187278E+00 -0.101256E+01 -0.415715E+00 -0.685142E+00 -0.796909E+00 -0.579762E+00 -0.112867E+01 -0.803500E+00 -0.645342E+00 -0.303761E+00 -0.164032E-01 -0.201012E+00 -0.317494E+00
  0.300000E+03  0.800000E-01  0.370550E-01  0.806424E-01 -0.989556E-01  0.916422E+00 -0.480876E+00 -0.254081E+00  0.424087E-01  0.800108E+00 -0.898526E+00  0.215287E+00 -0.472285E+00  0.121227E+01 -0.103205E+00  0.237598E+00  0.100289E+01 -0.101272E+01 -0.106664E+01  0.622295E+00  0.927544E+00 -0.110654E+01  0.415703E+00 -0.406365E+00 -0.147456E+00  0.282631E+00 -0.256287E+00  0.265585E+00  0.100662E+00 -0.131463E+00 -0.854689E-01  0.115915E+00  0.351889E-01 -0.988799E-02  0.118243E-01 -0.180361E-01  0.463551E-01 -0.959202E-01 -0.344069E-01  0.907855E-01 -0.818971E-01 -0.670215E-01  0.585798E-01 -0.363284E+00 -0.681951E-01  0.172338E+00 -0.947549E-01 -0.923363E-01 -0.114576E+00 -0.265836E+00 -0.108663E+00 -0.904537E+00 -0.180273E+00 -0.798214E+00 -0.321066E+00 -0.371775E-01 -0.250746E+00 -0.228787E-03 -0.344470E+00 -0.575540E+00
  0.300000E+03  0.130000E+00  0.228030E-01  0.429988E-01  0.558829E-02  0.521347E+00 -0.264547E+00 -0.736595E-01 -0.240020E+00  0.647264E+00 -0.768688E+00  0.189171E+00 -0.355084E+00  0.109378E+01  0.188439E+00 -0.585206E-01  0.114086E+01 -0.987784E+00 -0.762272E+00  0.374947E+00  0.697100E+00 -0.854910E+00  0.599333E+00 -0.563579E+00 -0.139787E+00  0.278817E+00 -0.503955E+00  0.576004E+00  0.221555E+00 -0.208748E+00 -0.170948E+00  0.252088E+00  0.175557E+00 -0.589126E-01 -0.128981E+00  0.166946E+00  0.148693E+00 -0.323198E+00  0.569043E-01 -0.466315E-01  0.460401E-01 -0.111963E+00  0.184969E+00 -0.164796E+00  0.615646E-01 -0.192718E-01 -0.154361E+00  0.840586E-01  0.348705E+00  0.109753E+00  0.330303E+00 -0.586998E+00  0.353808E+00 -0.564428E+00  0.596755E-01  0.448730E+00 -0.157690E+00  0.438703E-01 -0.306525E+00 -0.130193E+00
  0.500000E+03  0.130000E-01  0.380050E+00  0.624069E+00  0.186781E+00  0.287173E+00  0.661618E+00 -0.243881E+00  0.704214E+00 -0.226312E+00  0.388345E+00  0.658939E+00 -0.794533E+00  0.583856E+00 -0.202933E+00  0.186629E+00 -0.102902E+01  0.214190E+00 -0.518350E+00  0.224558E+00  0.957848E+00 -0.107592E+01  0.233037E+00 -0.321152E+00  0.910732E-01 -0.263670E+00  0.628598E+00 -0.747661E+00  0.821216E-01 -0.404191E-01 -0.109038E+00  0.105374E+00 -0.185890E+00  0.620793E-01 -0.121778E+00  0.146870E+00  0.202736E+00 -0.464608E+00  0.120000E+00 -0.368236E-01  0.261193E+00 -0.724709E+00 -0.534839E+00 -0.112814E+00  0.273191E+00 -0.204068E+00  0.225861E+00 -0.351313E+00 -0.880850E+00 -0.242070E+00 -0.617723E+00 -0.127808E+00 -0.138634E+00 -0.963080E+00 -0.935399E+00 -0.672953E+00 -0.506459E+00 -0.204730E+00 -0.235371E+00  0.201225E+00
  0.500000E+03  0.320000E-01  0.154400E+00  0.232235E+00  0.567360E-01  0.625098E+00  0.123673E+00 -0.549373E+00  0.477266E+00  0.318261E+00 -0.417150E+00  0.673664E+00 -0.584440E+00  0.652468E+00 -0.382358E+00  0.417988E+00 -0.297042E-01 -0.440120E+00 -0.116169E+01  0.760499E+00  0.110544E+01 -0.126081E+01  0.183054E+00 -0.225488E+00 -0.104672E+00  0.131810E+00  0.479078E+00 -0.563071E+00 -0.220630E+00  0.141355E+00 -0.224183E-02 -0.224870E-01 -0.707471E-01  0.252917E-01  0.882288E-01 -0.121916E+00 -0.189162E-02 -0.620819E-02 -0.363839E+00  0.458650E+00  0.268524E+00 -0.707552E+00 -0.274592E+00 -0.345042E+00 -0.130020E+00  0.276051E+00  0.847484E-01 -0.182136E+00 -0.928609E+00 -0.421023E+00 -0.620964E+00 -0.804678E+00 -0.565738E+00 -0.109903E+01 -0.764355E+00 -0.560750E+00 -0.309896E+00  0.428424E-02 -0.261733E+00 -0.149809E+00
  0.500000E+03  0.800000E-01  0.617590E-01  0.752624E-01 -0.943241E-01  0.872598E+00 -0.496590E+00 -0.239454E+00  0.676508E-02  0.803179E+00 -0.898062E+00  0.222811E+00 -0.449301E+00  0.118844E+01 -0.143418E-01  0.168026E+00  0.972051E+00 -0.970055E+00 -0.973966E+00  0.549034E+00  0.877029E+00 -0.104687E+01  0.436897E+00 -0.427605E+00 -0.131898E+00  0.253004E+00 -0.246483E+00  0.260870E+00  0.123562E+00 -0.151146E+00 -0.840578E-01  0.115359E+00  0.203992E-01 -0.463716E-02  0.880072E-02 -0.136434E-01  0.483857E-01 -0.100407E+00 -0.707802E-01  0.123857E+00 -0.948847E-01 -0.340536E-01  0.395439E-01 -0.322593E+00 -0.557969E-01  0.153758E+00 -0.107806E+00 -0.567849E-01 -0.709389E-01 -0.245807E+00 -0.721918E-01 -0.896454E+00 -0.177170E+00 -0.752644E+00 -0.283762E+00  0.114481E-01 -0.271200E+00  0.100563E-01 -0.340696E+00 -0.496020E+00
  0.500000E+03  0.130000E+00  0.380050E-01  0.400509E-01  0.117421E-01  0.484285E+00 -0.273208E+00 -0.632758E-01 -0.260802E+00  0.630786E+00 -0.767189E+00  0.200633E+00 -0.327151E+00  0.105208E+01  0.230379E+00 -0.949934E-01  0.111819E+01 -0.955928E+00 -0.710811E+00  0.339609E+00  0.671313E+00 -0.822790E+00  0.594160E+00 -0.558905E+00 -0.136752E+00  0.270511E+00 -0.489153E+00  0.563608E+00  0.228005E+00 -0.214258E+00 -0.151249E+00  0.225862E+00  0.167576E+00 -0.559299E-01 -0.122120E+00  0.159078E+00  0.147555E+00 -0.319791E+00  0.147193E-01 -0.694499E-02  0.391568E-01 -0.910572E-01  0.168812E+00 -0.138630E+00  0.620114E-01 -0.231287E-01 -0.173346E+00  0.111366E+00  0.380886E+00  0.110419E+00  0.338785E+00 -0.565015E+00  0.350025E+00 -0.521304E+00  0.877215E-01  0.477841E+00 -0.174115E+00  0.491127E-01 -0.291311E+00 -0.993666E-01
  0.100000E+04  0.130000E-01  0.760110E+00  0.428607E+00  0.163472E-01  0.532447E+00  0.482529E+00 -0.160041E+00  0.590862E+00 -0.144671E+00  0.205948E+00  0.745128E+00 -0.830397E+00  0.694683E+00  0.278308E+00 -0.213410E+00 -0.114802E+01  0.366661E+00  0.606258E+00 -0.926515E+00  0.864002E+00 -0.971825E+00  0.371285E+00 -0.467952E+00  0.250600E+00 -0.561131E+00  0.531533E+00 -0.652106E+00  0.122871E+00 -0.779522E-01  0.382059E-01 -0.692995E-01 -0.347932E+00  0.118733E+00 -0.235903E+00  0.295574E+00  0.225675E+00 -0.508518E+00  0.404628E-01  0.393052E-01  0.319867E+00 -0.730045E+00 -0.525086E+00  0.681978E-01  0.451523E+00 -0.428475E+00  0.307535E+00 -0.398689E+00 -0.629470E+00 -0.368423E+00 -0.448969E+00 -0.201717E+00 -0.139621E+00 -0.898936E+00 -0.944764E+00 -0.495329E+00 -0.386468E+00 -0.173811E+00 -0.822165E+00  0.129875E+01
