   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.928357      0.616912      0.840982      0.609413      0.835706      0.749864E-02  0.527539E-02   1.44512      0.609413      0.460441      0.375265       0.00000       0.00000       0.00000    
  0.109648E-03  0.936975      0.606135      0.821357      0.598150      0.815744      0.798444E-02  0.561294E-02   1.41389      0.598150      0.447499      0.368245       0.00000       0.00000       0.00000    
  0.120226E-03  0.946321      0.595577      0.802168      0.587077      0.796197      0.850023E-02  0.597166E-02   1.38327      0.587077      0.434840      0.361356       0.00000       0.00000       0.00000    
  0.131825E-03  0.956433      0.585227      0.783411      0.576181      0.777059      0.904540E-02  0.635200E-02   1.35324      0.576181      0.422470      0.354590       0.00000       0.00000       0.00000    
  0.144543E-03  0.967312      0.575085      0.765089      0.565463      0.758335      0.962168E-02  0.675448E-02   1.32380      0.565463      0.410388      0.347947       0.00000       0.00000       0.00000    
  0.158489E-03  0.979006      0.565151      0.747215      0.554911      0.740033      0.102399E-01  0.718272E-02   1.29494      0.554911      0.398607      0.341425       0.00000       0.00000       0.00000    
  0.173779E-03  0.991511      0.555424      0.729788      0.544525      0.722152      0.108990E-01  0.763629E-02   1.26668      0.544525      0.387126      0.335026       0.00000       0.00000       0.00000    
  0.190545E-03   1.00488      0.545893      0.712817      0.534293      0.704697      0.116000E-01  0.812034E-02   1.23899      0.534293      0.375954      0.328743       0.00000       0.00000       0.00000    
  0.208928E-03   1.01912      0.536556      0.696302      0.524214      0.687667      0.123418E-01  0.863519E-02   1.21188      0.524214      0.365089      0.322578       0.00000       0.00000       0.00000    
  0.229085E-03   1.03427      0.527415      0.680253      0.514284      0.671072      0.131310E-01  0.918074E-02   1.18536      0.514284      0.354550      0.316522       0.00000       0.00000       0.00000    
  0.251186E-03   1.05034      0.518472      0.664671      0.504505      0.654916      0.139679E-01  0.975550E-02   1.15942      0.504505      0.344341      0.310575       0.00000       0.00000       0.00000    
  0.275420E-03   1.06736      0.509720      0.649566      0.494862      0.639201      0.148574E-01  0.103654E-01   1.13406      0.494862      0.334467      0.304733       0.00000       0.00000       0.00000    
  0.301992E-03   1.08536      0.501150      0.634940      0.485350      0.623927      0.158007E-01  0.110130E-01   1.10928      0.485350      0.324930      0.298997       0.00000       0.00000       0.00000    
  0.331127E-03   1.10436      0.492768      0.620803      0.475965      0.609103      0.168032E-01  0.116998E-01   1.08507      0.475965      0.315739      0.293364       0.00000       0.00000       0.00000    
  0.363073E-03   1.12439      0.484578      0.607168      0.466705      0.594739      0.178726E-01  0.124284E-01   1.06144      0.466705      0.306908      0.287831       0.00000       0.00000       0.00000    
  0.398101E-03   1.14547      0.476576      0.594035      0.457568      0.580836      0.190080E-01  0.131997E-01   1.03840      0.457568      0.298439      0.282397       0.00000       0.00000       0.00000    
  0.436509E-03   1.16763      0.468758      0.581419      0.448546      0.567401      0.202118E-01  0.140181E-01   1.01595      0.448546      0.290344      0.277057       0.00000       0.00000       0.00000    
  0.478622E-03   1.19086      0.461125      0.569319      0.439640      0.554435      0.214851E-01  0.148836E-01  0.994075      0.439640      0.282623      0.271812       0.00000       0.00000       0.00000    
  0.524798E-03   1.21523      0.453685      0.557751      0.430844      0.541950      0.228405E-01  0.158018E-01  0.972794      0.430844      0.275292      0.266658       0.00000       0.00000       0.00000    
  0.575429E-03   1.24071      0.446436      0.546715      0.422159      0.529943      0.242767E-01  0.167720E-01  0.952102      0.422159      0.268349      0.261593       0.00000       0.00000       0.00000    
  0.630945E-03   1.26736      0.439382      0.536224      0.413581      0.518424      0.258019E-01  0.177994E-01  0.932005      0.413581      0.261810      0.256615       0.00000       0.00000       0.00000    
  0.691816E-03   1.29517      0.432523      0.526279      0.405108      0.507396      0.274146E-01  0.188831E-01  0.912504      0.405108      0.255673      0.251722       0.00000       0.00000       0.00000    
  0.758561E-03   1.32417      0.425869      0.516889      0.396741      0.496858      0.291282E-01  0.200310E-01  0.893599      0.396741      0.249947      0.246911       0.00000       0.00000       0.00000    
  0.831745E-03   1.35435      0.419421      0.508058      0.388476      0.486813      0.309450E-01  0.212446E-01  0.875290      0.388476      0.244631      0.242182       0.00000       0.00000       0.00000    
  0.911989E-03   1.38573      0.413189      0.499789      0.380318      0.477261      0.328712E-01  0.225273E-01  0.857579      0.380318      0.239731      0.237531       0.00000       0.00000       0.00000    
  0.999975E-03   1.41830      0.407176      0.492086      0.372267      0.468206      0.349090E-01  0.238802E-01  0.840473      0.372267      0.235252      0.232954       0.00000       0.00000       0.00000    
  0.109645E-02   1.45205      0.401392      0.484949      0.364325      0.459641      0.370666E-01  0.253076E-01  0.823967      0.364325      0.231190      0.228451       0.00000       0.00000       0.00000    
  0.120223E-02   1.48698      0.395848      0.478380      0.356492      0.451565      0.393566E-01  0.268155E-01  0.808057      0.356492      0.227543      0.224022       0.00000       0.00000       0.00000    
  0.131822E-02   1.52308      0.390549      0.472377      0.348770      0.443973      0.417790E-01  0.284049E-01  0.792743      0.348770      0.224309      0.219664       0.00000       0.00000       0.00000    
  0.144540E-02   1.56031      0.385515      0.466935      0.341170      0.436850      0.443451E-01  0.300845E-01  0.778021      0.341170      0.221481      0.215370       0.00000       0.00000       0.00000    
  0.158485E-02   1.59868      0.380747      0.462051      0.333692      0.430198      0.470545E-01  0.318534E-01  0.763890      0.333692      0.219057      0.211141       0.00000       0.00000       0.00000    
  0.173775E-02   1.63807      0.376277      0.457705      0.326349      0.423989      0.499273E-01  0.337163E-01  0.750338      0.326349      0.217015      0.206974       0.00000       0.00000       0.00000    
  0.190540E-02   1.67852      0.372100      0.453900      0.319139      0.418228      0.529613E-01  0.356721E-01  0.737367      0.319139      0.215360      0.202868       0.00000       0.00000       0.00000    
  0.208923E-02   1.71988      0.368254      0.450611      0.312078      0.412876      0.561758E-01  0.377348E-01  0.724954      0.312078      0.214057      0.198819       0.00000       0.00000       0.00000    
  0.229079E-02   1.76218      0.364735      0.447843      0.305165      0.407938      0.595700E-01  0.399051E-01  0.713103      0.305165      0.213111      0.194827       0.00000       0.00000       0.00000    
  0.251180E-02   1.80523      0.361580      0.445554      0.298420      0.403366      0.631603E-01  0.421883E-01  0.701785      0.298420      0.212479      0.190887       0.00000       0.00000       0.00000    
  0.275413E-02   1.84903      0.358793      0.443740      0.291846      0.399156      0.669471E-01  0.445844E-01  0.691002      0.291846      0.212158      0.186998       0.00000       0.00000       0.00000    
  0.301984E-02   1.89337      0.356407      0.442365      0.285459      0.395264      0.709488E-01  0.471008E-01  0.680722      0.285459      0.212107      0.183157       0.00000       0.00000       0.00000    
  0.331118E-02   1.93817      0.354443      0.441407      0.279266      0.391665      0.751775E-01  0.497424E-01  0.670930      0.279266      0.212303      0.179361       0.00000       0.00000       0.00000    
  0.363064E-02   1.98328      0.352916      0.440842      0.273276      0.388330      0.796400E-01  0.525121E-01  0.661606      0.273276      0.212721      0.175609       0.00000       0.00000       0.00000    
  0.398091E-02   2.02846      0.351860      0.440622      0.267508      0.385205      0.843523E-01  0.554169E-01  0.652713      0.267508      0.213310      0.171896       0.00000       0.00000       0.00000    
  0.436498E-02   2.07366      0.351279      0.440740      0.261961      0.382283      0.893175E-01  0.584576E-01  0.644244      0.261961      0.214062      0.168221       0.00000       0.00000       0.00000    
  0.478610E-02   2.11844      0.351219      0.441126      0.256657      0.379482      0.945624E-01  0.616443E-01  0.636139      0.256657      0.214903      0.164579       0.00000       0.00000       0.00000    
  0.524785E-02   2.16285      0.351677      0.441786      0.251592      0.376810      0.100085      0.649761E-01  0.628402      0.251592      0.215839      0.160971       0.00000       0.00000       0.00000    
  0.575415E-02   2.20629      0.352699      0.442636      0.246784      0.374172      0.105915      0.684641E-01  0.620956      0.246784      0.216784      0.157389       0.00000       0.00000       0.00000    
  0.630929E-02   2.24883      0.354280      0.443687      0.242230      0.371580      0.112049      0.721074E-01  0.613810      0.242230      0.217747      0.153833       0.00000       0.00000       0.00000    
  0.691799E-02   2.28977      0.356457      0.444861      0.237934      0.368946      0.118523      0.759149E-01  0.606879      0.237934      0.218647      0.150299       0.00000       0.00000       0.00000    
  0.758542E-02   2.32916      0.359232      0.446156      0.233896      0.366270      0.125335      0.798860E-01  0.600166      0.233896      0.219485      0.146786       0.00000       0.00000       0.00000    
  0.831724E-02   2.36625      0.362624      0.447518      0.230106      0.363487      0.132518      0.840316E-01  0.593593      0.230106      0.220199      0.143287       0.00000       0.00000       0.00000    
  0.911966E-02   2.40069      0.366690      0.448936      0.226587      0.360568      0.140103      0.883674E-01  0.587155      0.226587      0.220761      0.139807       0.00000       0.00000       0.00000    
  0.999950E-02   2.43262      0.371290      0.450368      0.223257      0.357506      0.148033      0.928613E-01  0.580763      0.223257      0.221178      0.136329       0.00000       0.00000       0.00000    
