   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   9.94747       1.33442       1.81059       1.32818       1.80874      0.624182E-02  0.184987E-02   3.13691      0.987773      0.987590      0.821269      0.340402       0.00000       0.00000      0.821149    
  0.109648E-03   9.96016       1.31502       1.78362       1.30836       1.78164      0.665715E-02  0.197681E-02   3.09000      0.973257      0.973058      0.808707      0.335103       0.00000       0.00000      0.808585    
  0.120226E-03   9.95699       1.29562       1.75669       1.28850       1.75457      0.711841E-02  0.211927E-02   3.04308      0.958773      0.958555      0.796142      0.329731       0.00000       0.00000      0.796018    
  0.131825E-03   9.94775       1.27625       1.72980       1.26865       1.72753      0.760084E-02  0.226901E-02   2.99618      0.944311      0.944074      0.783585      0.324338       0.00000       0.00000      0.783460    
  0.144543E-03   9.92982       1.25691       1.70297       1.24880       1.70054      0.811359E-02  0.242917E-02   2.94933      0.929882      0.929623      0.771040      0.318914       0.00000       0.00000      0.770913    
  0.158489E-03   9.90083       1.23765       1.67624       1.22898       1.67363      0.867299E-02  0.260567E-02   2.90261      0.915513      0.915231      0.758528      0.313464       0.00000       0.00000      0.758400    
  0.173779E-03   9.86660       1.21844       1.64957       1.20918       1.64678      0.925687E-02  0.279085E-02   2.85596      0.901178      0.900872      0.746038      0.308005       0.00000       0.00000      0.745908    
  0.190545E-03   9.82259       1.19934       1.62304       1.18945       1.62005      0.989061E-02  0.299383E-02   2.80950      0.886917      0.886584      0.733594      0.302535       0.00000       0.00000      0.733463    
  0.208928E-03   9.77147       1.18036       1.59664       1.16979       1.59343      0.105683E-01  0.321282E-02   2.76322      0.872724      0.872361      0.721199      0.297066       0.00000       0.00000      0.721067    
  0.229085E-03   9.71576       1.16145       1.57033       1.15017       1.56689      0.112747E-01  0.344229E-02   2.71706      0.858576      0.858182      0.708835      0.291597       0.00000       0.00000      0.708703    
  0.251186E-03   9.64982       1.14275       1.54425       1.13069       1.54055      0.120581E-01  0.370036E-02   2.67125      0.844550      0.844122      0.696563      0.286144       0.00000       0.00000      0.696430    
  0.275420E-03   9.57980       1.12417       1.51829       1.11129       1.51432      0.128789E-01  0.397261E-02   2.62561      0.830583      0.830118      0.684337      0.280704       0.00000       0.00000      0.684204    
  0.301992E-03   9.50430       1.10573       1.49249       1.09198       1.48823      0.137498E-01  0.426393E-02   2.58021      0.816696      0.816191      0.672173      0.275279       0.00000       0.00000      0.672039    
  0.331127E-03   9.42159       1.08752       1.46695       1.07282       1.46236      0.147016E-01  0.458658E-02   2.53518      0.802934      0.802385      0.660108      0.269889       0.00000       0.00000      0.659975    
  0.363073E-03   9.33557       1.06945       1.44153       1.05375       1.43660      0.156951E-01  0.492565E-02   2.49035      0.789234      0.788639      0.648093      0.264516       0.00000       0.00000      0.647961    
  0.398101E-03   9.24350       1.05161       1.41636       1.03484       1.41106      0.167716E-01  0.529765E-02   2.44590      0.775657      0.775012      0.636179      0.259183       0.00000       0.00000      0.636048    
  0.436509E-03   9.14692       1.03400       1.39141       1.01608       1.38571      0.179246E-01  0.570064E-02   2.40179      0.762188      0.761489      0.624354      0.253888       0.00000       0.00000      0.624225    
  0.478622E-03   9.04751       1.01653       1.36661      0.997404       1.36049      0.191266E-01  0.612354E-02   2.35789      0.748788      0.748031      0.612586      0.248616       0.00000       0.00000      0.612458    
  0.524798E-03   8.94196      0.999423       1.34217      0.978966       1.33557      0.204569E-01  0.659971E-02   2.31454      0.735557      0.734735      0.600960      0.243409       0.00000       0.00000      0.600834    
