   3.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  0.839281      0.603467       1.09635      0.599362       1.09542      0.410439E-02  0.924724E-03   1.69478      0.633210      0.633062      0.462408      -.338479E-01   0.00000       0.00000      0.462360    
  0.109648E-03   1.01544      0.598112       1.08338      0.593714       1.08239      0.439817E-02  0.997313E-03   1.67610      0.625703      0.625542      0.456894      -.319894E-01   0.00000       0.00000      0.456845    
  0.120226E-03   1.17750      0.592770       1.07048      0.588043       1.06940      0.472696E-02  0.108004E-02   1.65744      0.618237      0.618061      0.451385      -.301935E-01   0.00000       0.00000      0.451336    
  0.131825E-03   1.33405      0.587440       1.05760      0.582368       1.05643      0.507202E-02  0.116759E-02   1.63880      0.610790      0.610599      0.445881      -.284217E-01   0.00000       0.00000      0.445831    
  0.144543E-03   1.48272      0.582127       1.04476      0.576686       1.04350      0.544038E-02  0.126205E-02   1.62018      0.603371      0.603163      0.440384      -.266845E-01   0.00000       0.00000      0.440333    
  0.158489E-03   1.62110      0.576847       1.03199      0.571002       1.03062      0.584486E-02  0.136750E-02   1.60162      0.595994      0.595769      0.434901      -.249921E-01   0.00000       0.00000      0.434849    
  0.173779E-03   1.75454      0.571587       1.01925      0.565319       1.01777      0.626838E-02  0.147882E-02   1.58309      0.588640      0.588395      0.429427      -.233211E-01   0.00000       0.00000      0.429374    
  0.190545E-03   1.87868      0.566371       1.00658      0.559640       1.00498      0.673081E-02  0.160228E-02   1.56462      0.581331      0.581064      0.423970      -.216904E-01   0.00000       0.00000      0.423916    
  0.208928E-03   1.99586      0.561197      0.993983      0.553969      0.992246      0.722782E-02  0.173680E-02   1.54622      0.574059      0.573770      0.418531      -.200898E-01   0.00000       0.00000      0.418476    
  0.229085E-03   2.10854      0.556051      0.981425      0.548303      0.979546      0.774745E-02  0.187857E-02   1.52785      0.566812      0.566499      0.413102      -.185088E-01   0.00000       0.00000      0.413048    
  0.251186E-03   2.21092      0.550984      0.968978      0.542656      0.966938      0.832807E-02  0.204038E-02   1.50959      0.559629      0.559288      0.407705      -.169725E-01   0.00000       0.00000      0.407650    
  0.275420E-03   2.30905      0.545958      0.956584      0.537019      0.954372      0.893856E-02  0.221226E-02   1.49139      0.552474      0.552104      0.402323      -.154548E-01   0.00000       0.00000      0.402268    
