   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   2.89105      0.785481       1.28205      0.780767       1.28088      0.471348E-02  0.116960E-02   2.06164      0.727710      0.727445      0.553502      0.530575E-01   0.00000       0.00000      0.553431    
  0.109648E-03   3.03630      0.777005       1.26575      0.771964       1.26449      0.504182E-02  0.125644E-02   2.03645      0.718496      0.718209      0.546352      0.534681E-01   0.00000       0.00000      0.546281    
  0.120226E-03   3.16682      0.768524       1.24949      0.763115       1.24813      0.540824E-02  0.135480E-02   2.01125      0.709317      0.709006      0.539200      0.537985E-01   0.00000       0.00000      0.539127    
  0.131825E-03   3.29160      0.760048       1.23325      0.754256       1.23180      0.579231E-02  0.145862E-02   1.98605      0.700157      0.699820      0.532050      0.540992E-01   0.00000       0.00000      0.531976    
  0.144543E-03   3.40816      0.751583       1.21706      0.745381       1.21549      0.620165E-02  0.157024E-02   1.96087      0.691024      0.690659      0.524905      0.543572E-01   0.00000       0.00000      0.524829    
  0.158489E-03   3.51402      0.743148       1.20093      0.736498       1.19924      0.665006E-02  0.169422E-02   1.93573      0.681935      0.681539      0.517773      0.545628E-01   0.00000       0.00000      0.517696    
  0.173779E-03   3.61476      0.734733       1.18484      0.727614       1.18301      0.711903E-02  0.182479E-02   1.91063      0.672870      0.672442      0.510650      0.547440E-01   0.00000       0.00000      0.510572    
  0.190545E-03   3.70584      0.726365       1.16883      0.718735       1.16686      0.762997E-02  0.196894E-02   1.88559      0.663855      0.663390      0.503547      0.548803E-01   0.00000       0.00000      0.503468    
  0.208928E-03   3.78974      0.718046       1.15289      0.709867       1.15076      0.817811E-02  0.212540E-02   1.86063      0.654882      0.654379      0.496464      0.549850E-01   0.00000       0.00000      0.496385    
  0.229085E-03   3.86898      0.709759       1.13700      0.701008       1.13471      0.875058E-02  0.228994E-02   1.83572      0.645939      0.645394      0.489395      0.550694E-01   0.00000       0.00000      0.489315    
  0.251186E-03   3.93760      0.701567       1.12124      0.692179       1.11876      0.938848E-02  0.247667E-02   1.81094      0.637069      0.636479      0.482365      0.551098E-01   0.00000       0.00000      0.482285    
  0.275420E-03   4.00187      0.693426       1.10554      0.683368       1.10287      0.100583E-01  0.267451E-02   1.78624      0.628235      0.627595      0.475356      0.551333E-01   0.00000       0.00000      0.475275    
  0.301992E-03   4.06029      0.685352       1.08993      0.674581       1.08705      0.107711E-01  0.288728E-02   1.76163      0.619447      0.618756      0.468372      0.551339E-01   0.00000       0.00000      0.468291    
  0.331127E-03   4.11078      0.677391       1.07446      0.665838       1.07133      0.115533E-01  0.312480E-02   1.73717      0.610732      0.609982      0.461432      0.551054E-01   0.00000       0.00000      0.461350    
  0.363073E-03   4.15756      0.669488       1.05905      0.657116       1.05567      0.123716E-01  0.337536E-02   1.71279      0.602053      0.601242      0.454513      0.550636E-01   0.00000       0.00000      0.454432    
  0.398101E-03   4.19746      0.661703       1.04377      0.648441       1.04012      0.132615E-01  0.365215E-02   1.68856      0.593443      0.592565      0.447637      0.549979E-01   0.00000       0.00000      0.447556    
  0.436509E-03   4.23205      0.654026       1.02862      0.639808       1.02466      0.142179E-01  0.395386E-02   1.66447      0.584893      0.583943      0.440800      0.549146E-01   0.00000       0.00000      0.440719    
  0.478622E-03   4.26327      0.646419       1.01353      0.631202       1.00926      0.152169E-01  0.427158E-02   1.64046      0.576382      0.575355      0.433987      0.548204E-01   0.00000       0.00000      0.433907    
  0.524798E-03   4.28697      0.638993      0.998638      0.622665      0.994006      0.163279E-01  0.463248E-02   1.61667      0.567963      0.566851      0.427234      0.547024E-01   0.00000       0.00000      0.427155    
