 First iteration    1369.3893479137287             1145   1.1959732296189769     
After minimisation    1369.39  1145     1.196

  Partial chi2s 
Dataset    1    449.47( +5.71)   377  HERA1+2 NCep 920                                
Dataset    2     66.58( -0.34)    70  HERA1+2 NCep 820                                
Dataset    3    220.94( -0.33)   254  HERA1+2 NCep 575                                
Dataset    4    219.83( -2.03)   204  HERA1+2 NCep 460                                
Dataset    5    222.43( -0.90)   159  HERA1+2 NCem                                    
Dataset    6     45.46( -0.32)    39  HERA1+2 CCep                                    
Dataset    7     57.84( -2.00)    42  HERA1+2 CCem                                    

 Correlated Chi2    87.050998991817849     
 Log penalty Chi2  -0.21381370069408945     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1993   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5015   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2775   +/-   0.5568        :N:M:D
    4  sysHZComb1004                          0.3310   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.5246   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.6158   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1248   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0705   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0102   +/-   0.8998        :N:M:D
   10  sysHZComb1010                         -0.4118   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7180   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4675   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.5942   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0428   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1098   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0923   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3590   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1795   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.3700   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3710   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1442   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1095   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1557   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0241   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1234   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9285   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.1106   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8445   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5166   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3028   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6526   +/-   0.8389        :N:M:D
