   3.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   1.59510      0.615665       1.10679      0.611374       1.10600      0.429101E-02  0.786867E-03   1.71738      0.638623      0.638313      0.467737      -.272489E-01   0.00000       0.00000    
  0.109648E-03   1.72962      0.609608       1.09308      0.605012       1.09223      0.459592E-02  0.848530E-03   1.69725      0.630756      0.630422      0.461861      -.257441E-01   0.00000       0.00000    
  0.120226E-03   1.85312      0.603622       1.07949      0.598685       1.07857      0.493686E-02  0.918926E-03   1.67725      0.622961      0.622598      0.456018      -.242764E-01   0.00000       0.00000    
  0.131825E-03   1.97230      0.597669       1.06594      0.592375       1.06494      0.529452E-02  0.993494E-03   1.65732      0.615198      0.614804      0.450191      -.228230E-01   0.00000       0.00000    
  0.144543E-03   2.08531      0.591765       1.05246      0.586089       1.05139      0.567614E-02  0.107404E-02   1.63748      0.607479      0.607053      0.444387      -.213901E-01   0.00000       0.00000    
  0.158489E-03   2.19023      0.585935       1.03909      0.579841       1.03793      0.609485E-02  0.116411E-02   1.61777      0.599824      0.599362      0.438617      -.199837E-01   0.00000       0.00000    
  0.173779E-03   2.29128      0.580146       1.02577      0.573612       1.02452      0.653310E-02  0.125929E-02   1.59813      0.592202      0.591703      0.432866      -.185899E-01   0.00000       0.00000    
  0.190545E-03   2.38501      0.574436       1.01256      0.567425       1.01120      0.701127E-02  0.136503E-02   1.57862      0.584645      0.584103      0.427150      -.172199E-01   0.00000       0.00000    
  0.208928E-03   2.47324      0.568797      0.999442      0.561272      0.997962      0.752488E-02  0.148045E-02   1.55923      0.577140      0.576553      0.421464      -.158677E-01   0.00000       0.00000    
  0.229085E-03   2.55792      0.563203      0.986379      0.555141      0.984777      0.806167E-02  0.160221E-02   1.53992      0.569668      0.569034      0.415798      -.145271E-01   0.00000       0.00000    
  0.251186E-03   2.63446      0.557730      0.973461      0.549069      0.971719      0.866090E-02  0.174155E-02   1.52079      0.562282      0.561594      0.410181      -.132131E-01   0.00000       0.00000    
  0.275420E-03   2.70763      0.552313      0.960609      0.543022      0.958719      0.929067E-02  0.188977E-02   1.50174      0.554933      0.554188      0.404587      -.119104E-01   0.00000       0.00000    
  0.301992E-03   2.77628      0.546973      0.947846      0.537012      0.945796      0.996150E-02  0.204992E-02   1.48281      0.547634      0.546828      0.399024      -.106227E-01   0.00000       0.00000    
  0.331127E-03   2.83877      0.541752      0.935215      0.531054      0.932985      0.106988E-01  0.223002E-02   1.46404      0.540410      0.539536      0.393505      -.935617E-02   0.00000       0.00000    
  0.363073E-03   2.89837      0.536592      0.922649      0.525121      0.920229      0.114707E-01  0.242069E-02   1.44535      0.533221      0.532276      0.388009      -.809976E-02   0.00000       0.00000    
  0.398101E-03   2.95258      0.531550      0.910210      0.519239      0.907577      0.123113E-01  0.263271E-02   1.42682      0.526102      0.525078      0.382555      -.686251E-02   0.00000       0.00000    
  0.436509E-03   3.00260      0.526614      0.897877      0.513398      0.895011      0.132158E-01  0.286517E-02   1.40841      0.519039      0.517931      0.377136      -.564101E-02   0.00000       0.00000    
  0.478622E-03   3.04996      0.521745      0.885611      0.507584      0.882500      0.141612E-01  0.311080E-02   1.39008      0.512013      0.510816      0.371740      -.442951E-02   0.00000       0.00000    
  0.524798E-03   3.09134      0.517046      0.873511      0.501832      0.870118      0.152146E-01  0.339220E-02   1.37195      0.505074      0.503776      0.366397      -.324191E-02   0.00000       0.00000    
  0.575429E-03   3.13012      0.512431      0.861487      0.496108      0.857794      0.163235E-01  0.369261E-02   1.35390      0.498173      0.496770      0.361079      -.206547E-02   0.00000       0.00000    
  0.630945E-03   3.16562      0.507922      0.849561      0.490420      0.845544      0.175024E-01  0.401706E-02   1.33596      0.491323      0.489806      0.355791      -.903134E-03   0.00000       0.00000    
  0.691816E-03   3.19645      0.503585      0.837784      0.484785      0.833401      0.188001E-01  0.438359E-02   1.31819      0.484547      0.482904      0.350550      0.237280E-03   0.00000       0.00000    
  0.758561E-03   3.22512      0.499332      0.826080      0.479174      0.821308      0.201585E-01  0.477213E-02   1.30048      0.477807      0.476031      0.345329      0.136700E-02   0.00000       0.00000    
  0.831745E-03   3.24988      0.495243      0.814512      0.473608      0.809308      0.216349E-01  0.520400E-02   1.28292      0.471131      0.469210      0.340148      0.247648E-02   0.00000       0.00000    
  0.911989E-03   3.27144      0.491304      0.803063      0.468078      0.797383      0.232256E-01  0.567928E-02   1.26546      0.464511      0.462432      0.335000      0.356761E-02   0.00000       0.00000    
  0.999975E-03   3.29103      0.487460      0.791687      0.462572      0.785505      0.248881E-01  0.618200E-02   1.24808      0.457924      0.455680      0.329872      0.464730E-02   0.00000       0.00000    
  0.109645E-02   3.30625      0.483850      0.780488      0.457114      0.773730      0.267358E-01  0.675763E-02   1.23084      0.451416      0.448986      0.324789      0.569888E-02   0.00000       0.00000    
  0.120223E-02   3.31948      0.480362      0.769374      0.451679      0.762000      0.286835E-01  0.737402E-02   1.21368      0.444943      0.442317      0.319726      0.673602E-02   0.00000       0.00000    
  0.131822E-02   3.33034      0.477019      0.758363      0.446269      0.750325      0.307498E-01  0.803880E-02   1.19659      0.438513      0.435677      0.314687      0.775603E-02   0.00000       0.00000    
  0.144540E-02   3.33766      0.473921      0.747518      0.440895      0.738726      0.330260E-01  0.879222E-02   1.17962      0.432148      0.429080      0.309683      0.874704E-02   0.00000       0.00000    
  0.158485E-02   3.34339      0.470943      0.736751      0.435536      0.727159      0.354077E-01  0.959140E-02   1.16269      0.425812      0.422500      0.304694      0.972384E-02   0.00000       0.00000    
