   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   10.7638       1.36776       1.84199       1.36129       1.84033      0.646661E-02  0.165672E-02   3.20162       1.00376       1.00333      0.837115      0.357533       0.00000       0.00000    
  0.109648E-03   10.7279       1.34626       1.81287       1.33936       1.81110      0.689466E-02  0.176966E-02   3.15046      0.988184      0.987729      0.823490      0.351178       0.00000       0.00000    
  0.120226E-03   10.6801       1.32494       1.78397       1.31758       1.78207      0.736971E-02  0.189646E-02   3.09965      0.972737      0.972243      0.809951      0.344838       0.00000       0.00000    
  0.131825E-03   10.6277       1.30372       1.75517       1.29586       1.75314      0.786642E-02  0.202979E-02   3.04900      0.957348      0.956814      0.796456      0.338510       0.00000       0.00000    
  0.144543E-03   10.5688       1.28264       1.72653       1.27424       1.72436      0.839414E-02  0.217246E-02   2.99860      0.942042      0.941465      0.783022      0.332201       0.00000       0.00000    
  0.158489E-03   10.5015       1.26176       1.69812       1.25279       1.69579      0.896952E-02  0.232981E-02   2.94858      0.926862      0.926237      0.769685      0.325927       0.00000       0.00000    
  0.173779E-03   10.4304       1.24099       1.66984       1.23142       1.66734      0.956991E-02  0.249495E-02   2.89876      0.911748      0.911072      0.756399      0.319674       0.00000       0.00000    
  0.190545E-03   10.3518       1.22045       1.64179       1.21023       1.63912      0.102212E-01  0.267612E-02   2.84935      0.896764      0.896034      0.743216      0.313465       0.00000       0.00000    
  0.208928E-03   10.2680       1.20011       1.61396       1.18919       1.61109      0.109173E-01  0.287173E-02   2.80028      0.881892      0.881102      0.730122      0.307297       0.00000       0.00000    
  0.229085E-03   10.1808       1.17989       1.58627       1.16825       1.58319      0.116428E-01  0.307681E-02   2.75144      0.867092      0.866239      0.717086      0.301155       0.00000       0.00000    
  0.251186E-03   10.0859       1.16001       1.55893       1.14756       1.55562      0.124466E-01  0.330777E-02   2.70319      0.852476      0.851554      0.704201      0.295089       0.00000       0.00000    
  0.275420E-03   9.98803       1.14029       1.53175       1.12700       1.52820      0.132885E-01  0.355160E-02   2.65520      0.837945      0.836948      0.691384      0.289058       0.00000       0.00000    
  0.301992E-03   9.88611       1.12078       1.50479       1.10660       1.50098      0.141816E-01  0.381273E-02   2.60758      0.823526      0.822450      0.678661      0.283075       0.00000       0.00000    
  0.331127E-03   9.77890       1.10160       1.47816       1.08645       1.47406      0.151568E-01  0.410237E-02   2.56051      0.809277      0.808114      0.666079      0.277169       0.00000       0.00000    
  0.363073E-03   9.66926       1.08259       1.45170       1.06641       1.44729      0.161745E-01  0.440700E-02   2.51370      0.795112      0.793857      0.653567      0.271300       0.00000       0.00000    
  0.398101E-03   9.55523       1.06389       1.42555       1.04662       1.42081      0.172766E-01  0.474167E-02   2.46743      0.781109      0.779754      0.641190      0.265507       0.00000       0.00000    
  0.436509E-03   9.43793       1.04548       1.39968       1.02702       1.39458      0.184563E-01  0.510475E-02   2.42160      0.767243      0.765779      0.628929      0.259780       0.00000       0.00000    
  0.478622E-03   9.31860       1.02724       1.37399       1.00756       1.36850      0.196857E-01  0.548607E-02   2.37606      0.753463      0.751886      0.616741      0.254093       0.00000       0.00000    
  0.524798E-03   9.19488       1.00945       1.34871      0.988405       1.34280      0.210454E-01  0.591634E-02   2.33120      0.739895      0.738191      0.604731      0.248510       0.00000       0.00000    
  0.575429E-03   9.06939      0.991872       1.32364      0.969400       1.31727      0.224715E-01  0.637228E-02   2.28667      0.726425      0.724587      0.592805      0.242976       0.00000       0.00000    
  0.630945E-03   8.94166      0.974563       1.29882      0.950581       1.29196      0.239814E-01  0.686064E-02   2.24254      0.713078      0.711098      0.580983      0.237503       0.00000       0.00000    
  0.691816E-03   8.81097      0.957679       1.27439      0.932046       1.26699      0.256322E-01  0.740499E-02   2.19903      0.699921      0.697783      0.569322      0.232125       0.00000       0.00000    
  0.758561E-03   8.67898      0.941002       1.25015      0.913648       1.24217      0.273547E-01  0.797836E-02   2.15582      0.686854      0.684551      0.557737      0.226794       0.00000       0.00000    
  0.831745E-03   8.54472      0.924720       1.22627      0.895504       1.21766      0.292160E-01  0.860857E-02   2.11316      0.673956      0.671473      0.546296      0.221548       0.00000       0.00000    
  0.911989E-03   8.40877      0.908791       1.20269      0.877580       1.19340      0.312105E-01  0.929492E-02   2.07098      0.661203      0.658527      0.534978      0.216377       0.00000       0.00000    
  0.999975E-03   8.27181      0.893082       1.17932      0.859793       1.16930      0.332886E-01  0.100167E-01   2.02909      0.648541      0.645661      0.523737      0.211252       0.00000       0.00000    
  0.109645E-02   8.13280      0.877906       1.15639      0.842325       1.14556      0.355809E-01  0.108314E-01   1.98789      0.636089      0.632983      0.512674      0.206236       0.00000       0.00000    
  0.120223E-02   7.99299      0.862997       1.13370      0.825010       1.12200      0.379877E-01  0.116974E-01   1.94701      0.623737      0.620394      0.501695      0.201272       0.00000       0.00000    
  0.131822E-02   7.85221      0.848406       1.11127      0.807876       1.09864      0.405303E-01  0.126243E-01   1.90652      0.611505      0.607909      0.490817      0.196370       0.00000       0.00000    
  0.144540E-02   7.71023      0.834335       1.08927      0.791024       1.07561      0.433110E-01  0.136610E-01   1.86663      0.599459      0.595584      0.480096      0.191565       0.00000       0.00000    
  0.158485E-02   7.56777      0.820515       1.06747      0.774304       1.05271      0.462107E-01  0.147540E-01   1.82702      0.587499      0.583332      0.469447      0.186805       0.00000       0.00000    
  0.173775E-02   7.42453      0.807156       1.04604      0.757821       1.03008      0.493353E-01  0.159540E-01   1.78790      0.575695      0.571212      0.458928      0.182126       0.00000       0.00000    
  0.190540E-02   7.28079      0.794230       1.02494      0.741546       1.00768      0.526843E-01  0.172645E-01   1.74922      0.564028      0.559205      0.448523      0.177518       0.00000       0.00000    
  0.208923E-02   7.13676      0.781569       1.00405      0.725397      0.985410      0.561713E-01  0.186434E-01   1.71081      0.552444      0.547265      0.438186      0.172954       0.00000       0.00000    
  0.229079E-02   6.99231      0.769534      0.983640      0.709530      0.963443      0.600031E-01  0.201974E-01   1.67297      0.541044      0.535472      0.428002      0.168486       0.00000       0.00000    
  0.251180E-02   6.84776      0.757829      0.963472      0.693801      0.941619      0.640275E-01  0.218526E-01   1.63542      0.529736      0.523749      0.417891      0.164065       0.00000       0.00000    
  0.275413E-02   6.70310      0.746492      0.943576      0.678225      0.919956      0.682666E-01  0.236206E-01   1.59818      0.518528      0.512104      0.407863      0.159698       0.00000       0.00000    
  0.301984E-02   6.55848      0.735790      0.924139      0.662893      0.898538      0.728971E-01  0.256012E-01   1.56143      0.507480      0.500575      0.397963      0.155413       0.00000       0.00000    
  0.331118E-02   6.41394      0.725387      0.904915      0.647668      0.877227      0.777195E-01  0.276886E-01   1.52489      0.496502      0.489096      0.388119      0.151166       0.00000       0.00000    
  0.363064E-02   6.26957      0.715527      0.886074      0.632632      0.856100      0.828947E-01  0.299744E-01   1.48873      0.485649      0.477703      0.378374      0.146984       0.00000       0.00000    
  0.398091E-02   6.12550      0.706198      0.867601      0.617764      0.835128      0.884342E-01  0.324722E-01   1.45289      0.474905      0.466380      0.368714      0.142860       0.00000       0.00000    
  0.436498E-02   5.98162      0.697187      0.849346      0.602994      0.814247      0.941932E-01  0.350989E-01   1.41724      0.464224      0.455096      0.359103      0.138769       0.00000       0.00000    
  0.478610E-02   5.83828      0.688916      0.831594      0.588431      0.793547      0.100485      0.380466E-01   1.38198      0.453680      0.443891      0.349596      0.134751       0.00000       0.00000    
  0.524785E-02   5.69529      0.681054      0.814116      0.573970      0.772929      0.107084      0.411872E-01   1.34690      0.443201      0.432719      0.340138      0.130769       0.00000       0.00000    
