 First iteration    1375.1427310586052             1145   1.2009980183917950     
After minimisation    1375.14  1145     1.201

  Partial chi2s 
Dataset    1    438.93(+10.93)   377  HERA1+2 NCep 920                                
Dataset    2     65.18( +0.56)    70  HERA1+2 NCep 820                                
Dataset    3    218.73( +2.66)   254  HERA1+2 NCep 575                                
Dataset    4    216.17( +0.47)   204  HERA1+2 NCep 460                                
Dataset    5    216.81( +1.03)   159  HERA1+2 NCem                                    
Dataset    6     47.22( +0.95)    39  HERA1+2 CCep                                    
Dataset    7     55.12( -2.19)    42  HERA1+2 CCem                                    

 Correlated Chi2    102.54950836501979     
 Log penalty Chi2    14.420276316027351     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.5042   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5600   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3993   +/-   0.5565        :N:M:D
    4  sysHZComb1004                          0.2541   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          1.6084   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.3946   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1263   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0575   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0160   +/-   0.8992        :N:M:D
   10  sysHZComb1010                         -0.3584   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8847   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3594   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6180   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0682   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0749   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.1072   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2509   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.2215   +/-   0.8224        :N:M:D
   19  sysHZComb1019                         -0.3484   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3557   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0659   +/-   0.9743        :N:M:D
   22  sysHZComb1022                          0.2051   +/-   0.9686        :N:M:D
   23  sysHZComb1023                         -0.1543   +/-   0.9451        :N:M:D
   24  sysHZComb1024                          0.1663   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1679   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8257   +/-   0.9200        :N:M:D
   27  sysHZComb1027                         -1.0915   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.8079   +/-   0.9749        :N:M:D
