   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.5962       1.38365       1.62581       1.36230       1.61141      0.213581E-01  0.143990E-01   2.97371      0.877235      0.881331      0.729883      0.485062       0.00000       0.00000    
  0.109648E-03   13.3146       1.35853       1.59599       1.33629       1.58106      0.222360E-01  0.149261E-01   2.91735      0.862444      0.866663      0.714170      0.473847       0.00000       0.00000    
  0.120226E-03   13.0387       1.33385       1.56656       1.31070       1.55109      0.231488E-01  0.154710E-01   2.86179      0.847835      0.852182      0.698646      0.462866       0.00000       0.00000    
  0.131825E-03   12.7681       1.30960       1.53750       1.28550       1.52146      0.240991E-01  0.160349E-01   2.80697      0.833396      0.837877      0.683298      0.452109       0.00000       0.00000    
  0.144543E-03   12.5028       1.28577       1.50879       1.26068       1.49217      0.250897E-01  0.166193E-01   2.75285      0.819115      0.823733      0.668116      0.441562       0.00000       0.00000    
  0.158489E-03   12.2426       1.26233       1.48042       1.23621       1.46320      0.261203E-01  0.172241E-01   2.69941      0.804987      0.809747      0.653096      0.431223       0.00000       0.00000    
  0.173779E-03   11.9877       1.23931       1.45242       1.21213       1.43457      0.271869E-01  0.178474E-01   2.64670      0.791026      0.795932      0.638247      0.421101       0.00000       0.00000    
  0.190545E-03   11.7380       1.21670       1.42476       1.18840       1.40626      0.282964E-01  0.184923E-01   2.59467      0.777217      0.782275      0.623561      0.411187       0.00000       0.00000    
  0.208928E-03   11.4933       1.19447       1.39742       1.16501       1.37825      0.294559E-01  0.191617E-01   2.54327      0.763546      0.768761      0.609025      0.401467       0.00000       0.00000    
  0.229085E-03   11.2535       1.17261       1.37038       1.14194       1.35053      0.306693E-01  0.198573E-01   2.49247      0.750005      0.755382      0.594632      0.391937       0.00000       0.00000    
  0.251186E-03   11.0187       1.15114       1.34367       1.11921       1.32310      0.319307E-01  0.205765E-01   2.44231      0.736603      0.742148      0.580391      0.382608       0.00000       0.00000    
  0.275420E-03   10.7889       1.13005       1.31728       1.09681       1.29596      0.332435E-01  0.213208E-01   2.39277      0.723338      0.729057      0.566299      0.373470       0.00000       0.00000    
  0.301992E-03   10.5638       1.10933       1.29121       1.07472       1.26911      0.346117E-01  0.220919E-01   2.34383      0.710206      0.716105      0.552354      0.364511       0.00000       0.00000    
  0.331127E-03   10.3432       1.08896       1.26543       1.05293       1.24254      0.360360E-01  0.228902E-01   2.29547      0.697199      0.703284      0.538552      0.355727       0.00000       0.00000    
  0.363073E-03   10.1275       1.06895       1.23995       1.03144       1.21624      0.375100E-01  0.237129E-01   2.24768      0.684316      0.690592      0.524885      0.347128       0.00000       0.00000    
  0.398101E-03   9.91632       1.04932       1.21480       1.01027       1.19024      0.390425E-01  0.245636E-01   2.20051      0.671568      0.678042      0.511370      0.338705       0.00000       0.00000    
  0.436509E-03   9.70962       1.03006       1.19001      0.989416       1.16456      0.406436E-01  0.254463E-01   2.15398      0.658971      0.665649      0.498027      0.330445       0.00000       0.00000    
  0.478622E-03   9.50728       1.01120       1.16561      0.968875       1.13924      0.423198E-01  0.263634E-01   2.10812      0.646533      0.653424      0.484869      0.322343       0.00000       0.00000    
  0.524798E-03   9.30952      0.992719       1.14157      0.948656       1.11426      0.440627E-01  0.273117E-01   2.06292      0.634247      0.641359      0.471883      0.314409       0.00000       0.00000    
  0.575429E-03   9.11613      0.974624       1.11791      0.928747       1.08961      0.458765E-01  0.282928E-01   2.01836      0.622112      0.629451      0.459071      0.306636       0.00000       0.00000    
  0.630945E-03   8.92684      0.956904       1.09461      0.909137       1.06530      0.477669E-01  0.293091E-01   1.97444      0.610126      0.617702      0.446435      0.299011       0.00000       0.00000    
  0.691816E-03   8.74150      0.939548       1.07168      0.889812       1.04132      0.497361E-01  0.303617E-01   1.93113      0.598285      0.606104      0.433971      0.291527       0.00000       0.00000    
  0.758561E-03   8.56035      0.922546       1.04908      0.870772       1.01763      0.517742E-01  0.314466E-01   1.88841      0.586574      0.594645      0.421659      0.284198       0.00000       0.00000    
  0.831745E-03   8.38323      0.905924       1.02687      0.852032      0.994298      0.538924E-01  0.325682E-01   1.84633      0.575019      0.583349      0.409532      0.277013       0.00000       0.00000    
  0.911989E-03   8.20993      0.889713       1.00511      0.833607      0.971377      0.561052E-01  0.337317E-01   1.80498      0.563647      0.572247      0.397623      0.269961       0.00000       0.00000    
  0.999975E-03   8.04031      0.873937      0.983868      0.815514      0.948928      0.584226E-01  0.349409E-01   1.76444      0.552482      0.561362      0.385963      0.263033       0.00000       0.00000    
  0.109645E-02   7.87466      0.858589      0.963116      0.797756      0.926925      0.608328E-01  0.361911E-01   1.72468      0.541515      0.550685      0.374536      0.256242       0.00000       0.00000    
