   3.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   3.71737      0.730061       1.09752      0.722165       1.09290      0.789564E-02  0.462127E-02   1.81506      0.612542      0.566928      0.525967      0.109623       0.00000       0.00000    
  0.109648E-03   3.68784      0.720191       1.08046      0.711771       1.07553      0.841978E-02  0.492722E-02   1.78730      0.603675      0.557348      0.518185      0.108096       0.00000       0.00000    
  0.120226E-03   3.65920      0.710425       1.06356      0.701448       1.05831      0.897748E-02  0.525251E-02   1.75976      0.594867      0.547859      0.510449      0.106580       0.00000       0.00000    
  0.131825E-03   3.63144      0.700761       1.04682      0.691189       1.04122      0.957164E-02  0.559950E-02   1.73241      0.586113      0.538462      0.502756      0.105075       0.00000       0.00000    
  0.144543E-03   3.60456      0.691199       1.03024      0.680996       1.02427      0.102026E-01  0.596815E-02   1.70526      0.577415      0.529160      0.495107      0.103581       0.00000       0.00000    
  0.158489E-03   3.57858      0.681745       1.01383      0.670869       1.00746      0.108760E-01  0.636147E-02   1.67833      0.568771      0.519963      0.487501      0.102098       0.00000       0.00000    
  0.173779E-03   3.55351      0.672399      0.997586      0.660807      0.990807      0.115914E-01  0.677911E-02   1.65161      0.560182      0.510869      0.479938      0.100625       0.00000       0.00000    
  0.190545E-03   3.52932      0.663163      0.981528      0.650809      0.974304      0.123543E-01  0.722414E-02   1.62511      0.551646      0.501888      0.472416      0.991626E-01   0.00000       0.00000    
  0.208928E-03   3.50602      0.654037      0.965648      0.640873      0.957952      0.131642E-01  0.769606E-02   1.59882      0.543163      0.493018      0.464933      0.977096E-01   0.00000       0.00000    
  0.229085E-03   3.48363      0.645027      0.949963      0.631000      0.941763      0.140270E-01  0.819915E-02   1.57276      0.534734      0.484272      0.457492      0.962664E-01   0.00000       0.00000    
  0.251186E-03   3.46214      0.636134      0.934474      0.621191      0.925741      0.149427E-01  0.873381E-02   1.54693      0.526358      0.475650      0.450091      0.948330E-01   0.00000       0.00000    
  0.275420E-03   3.44155      0.627362      0.919193      0.611445      0.909890      0.159174E-01  0.930274E-02   1.52133      0.518036      0.467161      0.442729      0.934087E-01   0.00000       0.00000    
