   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.71554      0.834963       1.39650      0.825893       1.39140      0.906982E-02  0.510446E-02   2.21729      0.651025      0.615488      0.775908      0.174869       0.00000       0.00000    
  0.109648E-03   5.64557      0.823259       1.37358      0.813599       1.36815      0.965940E-02  0.543653E-02   2.18175      0.641511      0.605414      0.762733      0.172088       0.00000       0.00000    
  0.120226E-03   5.57699      0.811683       1.35081      0.801398       1.34502      0.102855E-01  0.578936E-02   2.14642      0.632060      0.595428      0.749596      0.169338       0.00000       0.00000    
  0.131825E-03   5.50976      0.800233       1.32819      0.789281       1.32202      0.109519E-01  0.616479E-02   2.11130      0.622666      0.585531      0.736492      0.166615       0.00000       0.00000    
  0.144543E-03   5.44389      0.788910       1.30571      0.777251       1.29914      0.116589E-01  0.656298E-02   2.07640      0.613330      0.575723      0.723421      0.163922       0.00000       0.00000    
  0.158489E-03   5.37938      0.777720       1.28339      0.765308       1.27640      0.124122E-01  0.698738E-02   2.04171      0.604052      0.566014      0.710384      0.161256       0.00000       0.00000    
  0.173779E-03   5.31624      0.766663       1.26122      0.753451       1.25378      0.132113E-01  0.743761E-02   2.00724      0.594833      0.556403      0.697381      0.158618       0.00000       0.00000    
  0.190545E-03   5.25443      0.755740       1.23922      0.741678       1.23131      0.140618E-01  0.791684E-02   1.97298      0.585671      0.546897      0.684409      0.156007       0.00000       0.00000    
  0.208928E-03   5.19395      0.744951       1.21739      0.729988       1.20896      0.149630E-01  0.842467E-02   1.93895      0.576565      0.537494      0.671467      0.153423       0.00000       0.00000    
  0.229085E-03   5.13481      0.734304       1.19573      0.718382       1.18676      0.159218E-01  0.896484E-02   1.90515      0.567517      0.528206      0.658557      0.150865       0.00000       0.00000    
  0.251186E-03   5.07701      0.723799       1.17425      0.706860       1.16472      0.169386E-01  0.953739E-02   1.87158      0.558527      0.519035      0.645681      0.148333       0.00000       0.00000    
  0.275420E-03   5.02052      0.713439       1.15297      0.695420       1.14282      0.180191E-01  0.101459E-01   1.83824      0.549594      0.509986      0.632836      0.145826       0.00000       0.00000    
  0.301992E-03   4.96533      0.703228       1.13188      0.684063       1.12108      0.191653E-01  0.107917E-01   1.80515      0.540719      0.501062      0.620022      0.143343       0.00000       0.00000    
  0.331127E-03   4.91142      0.693168       1.11099      0.672787       1.09951      0.203812E-01  0.114771E-01   1.77230      0.531903      0.492270      0.607241      0.140884       0.00000       0.00000    
  0.363073E-03   4.85879      0.683265       1.09032      0.661593       1.07811      0.216719E-01  0.122047E-01   1.73970      0.523144      0.483616      0.594495      0.138449       0.00000       0.00000    
  0.398101E-03   4.80742      0.673521       1.06986      0.650481       1.05689      0.230393E-01  0.129755E-01   1.70737      0.514444      0.475104      0.581784      0.136037       0.00000       0.00000    
  0.436509E-03   4.75730      0.663947       1.04965      0.639454       1.03586      0.244924E-01  0.137941E-01   1.67531      0.505807      0.466745      0.569113      0.133647       0.00000       0.00000    
  0.478622E-03   4.70842      0.654542       1.02968      0.628512       1.01502      0.260305E-01  0.146604E-01   1.64353      0.497233      0.458537      0.556480      0.131279       0.00000       0.00000    
  0.524798E-03   4.66075      0.645318       1.00997      0.617656      0.994389      0.276618E-01  0.155803E-01   1.61205      0.488724      0.450497      0.543892      0.128933       0.00000       0.00000    
  0.575429E-03   4.61429      0.636273      0.990522      0.606888      0.973969      0.293852E-01  0.165531E-01   1.58086      0.480280      0.442622      0.531347      0.126607       0.00000       0.00000    
  0.630945E-03   4.56899      0.627422      0.971364      0.596208      0.953779      0.312143E-01  0.175856E-01   1.54999      0.471906      0.434925      0.518853      0.124301       0.00000       0.00000    
  0.691816E-03   4.52486      0.618764      0.952493      0.585616      0.933816      0.331485E-01  0.186770E-01   1.51943      0.463601      0.427406      0.506410      0.122015       0.00000       0.00000    
  0.758561E-03   4.48184      0.610316      0.933936      0.575117      0.914102      0.351986E-01  0.198341E-01   1.48922      0.455370      0.420076      0.494026      0.119747       0.00000       0.00000    
  0.831745E-03   4.43993      0.602077      0.915696      0.564712      0.894638      0.373656E-01  0.210574E-01   1.45935      0.447213      0.412938      0.481701      0.117498       0.00000       0.00000    
  0.911989E-03   4.39908      0.594062      0.897793      0.554403      0.875441      0.396587E-01  0.223521E-01   1.42984      0.439137      0.405998      0.469444      0.115266       0.00000       0.00000    
  0.999975E-03   4.35927      0.586277      0.880242      0.544194      0.856522      0.420826E-01  0.237205E-01   1.40072      0.431143      0.399263      0.457259      0.113051       0.00000       0.00000    
  0.109645E-02   4.32047      0.578729      0.863051      0.534086      0.837884      0.446433E-01  0.251664E-01   1.37197      0.423234      0.392734      0.445151      0.110852       0.00000       0.00000    
  0.120223E-02   4.28259      0.571432      0.846237      0.524082      0.819540      0.473508E-01  0.266961E-01   1.34362      0.415414      0.386415      0.433125      0.108667       0.00000       0.00000    
  0.131822E-02   4.24563      0.564390      0.829804      0.514183      0.801494      0.502069E-01  0.283105E-01   1.31568      0.407685      0.380308      0.421186      0.106498       0.00000       0.00000    
  0.144540E-02   4.20951      0.557622      0.813783      0.504397      0.783766      0.532255E-01  0.300172E-01   1.28816      0.400056      0.374418      0.409348      0.104341       0.00000       0.00000    
  0.158485E-02   4.17424      0.551128      0.798170      0.494722      0.766354      0.564059E-01  0.318158E-01   1.26108      0.392525      0.368745      0.397609      0.102197       0.00000       0.00000    
  0.173775E-02   4.13966      0.544932      0.782990      0.485166      0.749273      0.597653E-01  0.337163E-01   1.23444      0.385101      0.363287      0.385986      0.100065       0.00000       0.00000    
  0.190540E-02   4.10581      0.539029      0.768239      0.475728      0.732522      0.633017E-01  0.357174E-01   1.20825      0.377784      0.358045      0.374477      0.979438E-01   0.00000       0.00000    
