   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   1.00080      0.536453      0.930231      0.529593      0.926204      0.686018E-02  0.402687E-02   1.45580      0.529593      0.484188      0.442015       0.00000       0.00000       0.00000    
  0.109648E-03   1.00957      0.529317      0.915626      0.521992      0.911330      0.732448E-02  0.429651E-02   1.43332      0.521992      0.475819      0.435511       0.00000       0.00000       0.00000    
  0.120226E-03   1.01895      0.522258      0.901151      0.514440      0.896569      0.781827E-02  0.458219E-02   1.41101      0.514440      0.467527      0.429043       0.00000       0.00000       0.00000    
  0.131825E-03   1.02895      0.515277      0.886810      0.506930      0.881919      0.834719E-02  0.489120E-02   1.38885      0.506930      0.459310      0.422608       0.00000       0.00000       0.00000    
  0.144543E-03   1.03960      0.508375      0.872603      0.499465      0.867381      0.891063E-02  0.522222E-02   1.36685      0.499465      0.451172      0.416208       0.00000       0.00000       0.00000    
  0.158489E-03   1.05091      0.501556      0.858542      0.492044      0.852965      0.951215E-02  0.557710E-02   1.34501      0.492044      0.443125      0.409841       0.00000       0.00000       0.00000    
  0.173779E-03   1.06289      0.494819      0.844627      0.484668      0.838672      0.101513E-01  0.595563E-02   1.32334      0.484668      0.435166      0.403505       0.00000       0.00000       0.00000    
  0.190545E-03   1.07557      0.488169      0.830866      0.477335      0.824509      0.108341E-01  0.635748E-02   1.30184      0.477335      0.427308      0.397200       0.00000       0.00000       0.00000    
  0.208928E-03   1.08895      0.481606      0.817257      0.470046      0.810475      0.115600E-01  0.678149E-02   1.28052      0.470046      0.419549      0.390926       0.00000       0.00000       0.00000    
  0.229085E-03   1.10307      0.475134      0.803818      0.462799      0.796583      0.123352E-01  0.723501E-02   1.25938      0.462799      0.411899      0.384684       0.00000       0.00000       0.00000    
  0.251186E-03   1.11792      0.468751      0.790551      0.455592      0.782831      0.131597E-01  0.771979E-02   1.23842      0.455592      0.404358      0.378474       0.00000       0.00000       0.00000    
  0.275420E-03   1.13353      0.462468      0.777465      0.448428      0.769229      0.140398E-01  0.823600E-02   1.21766      0.448428      0.396936      0.372294       0.00000       0.00000       0.00000    
  0.301992E-03   1.14991      0.456288      0.764561      0.441308      0.755778      0.149796E-01  0.878296E-02   1.19709      0.441308      0.389636      0.366142       0.00000       0.00000       0.00000    
