   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   7.18862      0.958602       1.36447      0.949972       1.35939      0.862976E-02  0.507515E-02   2.30936      0.724362      0.682844      0.676547      0.225610       0.00000       0.00000    
  0.109648E-03   7.08698      0.944688       1.34212      0.935494       1.33672      0.919442E-02  0.540668E-02   2.27221      0.713655      0.671402      0.665316      0.221839       0.00000       0.00000    
  0.120226E-03   6.98717      0.930918       1.31993      0.921124       1.31417      0.979442E-02  0.575904E-02   2.23529      0.703011      0.660048      0.654122      0.218113       0.00000       0.00000    
  0.131825E-03   6.88911      0.917289       1.29788      0.906855       1.29175      0.104339E-01  0.613373E-02   2.19860      0.692426      0.648784      0.642962      0.214429       0.00000       0.00000    
  0.144543E-03   6.79283      0.903803       1.27598      0.892690       1.26945      0.111128E-01  0.653101E-02   2.16214      0.681901      0.637612      0.631836      0.210789       0.00000       0.00000    
  0.158489E-03   6.69832      0.890464       1.25424      0.878628       1.24728      0.118361E-01  0.695460E-02   2.12591      0.671437      0.626540      0.620744      0.207190       0.00000       0.00000    
  0.173779E-03   6.60558      0.877272       1.23266      0.864669       1.22526      0.126032E-01  0.740408E-02   2.08992      0.661035      0.615569      0.609687      0.203634       0.00000       0.00000    
  0.190545E-03   6.51458      0.864230       1.21125      0.850809       1.20337      0.134208E-01  0.788298E-02   2.05418      0.650692      0.604706      0.598661      0.200117       0.00000       0.00000    
  0.208928E-03   6.42531      0.851337       1.19001      0.837048       1.18162      0.142883E-01  0.839099E-02   2.01866      0.640407      0.593951      0.587666      0.196642       0.00000       0.00000    
  0.229085E-03   6.33776      0.838600       1.16895      0.823388       1.16002      0.152122E-01  0.893131E-02   1.98341      0.630182      0.583315      0.576704      0.193206       0.00000       0.00000    
  0.251186E-03   6.25195      0.826020       1.14808      0.809827       1.13858      0.161926E-01  0.950369E-02   1.94840      0.620018      0.572800      0.565775      0.189809       0.00000       0.00000    
  0.275420E-03   6.16783      0.813601       1.12741      0.796366       1.11729      0.172356E-01  0.101123E-01   1.91366      0.609915      0.562415      0.554879      0.186450       0.00000       0.00000    
  0.301992E-03   6.08538      0.801345       1.10694      0.783001       1.09618      0.183439E-01  0.107586E-01   1.87918      0.599873      0.552162      0.544016      0.183129       0.00000       0.00000    
  0.331127E-03   6.00460      0.789256       1.08668      0.769735       1.07524      0.195209E-01  0.114451E-01   1.84497      0.589891      0.542049      0.533187      0.179844       0.00000       0.00000    
  0.363073E-03   5.92548      0.777338       1.06665      0.756567       1.05447      0.207708E-01  0.121759E-01   1.81104      0.579973      0.532083      0.522391      0.176594       0.00000       0.00000    
  0.398101E-03   5.84801      0.765594       1.04685      0.743498       1.03390      0.220957E-01  0.129507E-01   1.77740      0.570117      0.522269      0.511632      0.173381       0.00000       0.00000    
  0.436509E-03   5.77213      0.754035       1.02730      0.730530       1.01353      0.235048E-01  0.137713E-01   1.74406      0.560329      0.512622      0.500911      0.170201       0.00000       0.00000    
  0.478622E-03   5.69785      0.742660       1.00801      0.717662      0.993369      0.249975E-01  0.146385E-01   1.71103      0.550606      0.503141      0.490228      0.167056       0.00000       0.00000    
  0.524798E-03   5.62515      0.731481      0.988990      0.704897      0.973428      0.265833E-01  0.155617E-01   1.67833      0.540954      0.493839      0.479589      0.163944       0.00000       0.00000    
  0.575429E-03   5.55404      0.720496      0.970250      0.692235      0.953710      0.282610E-01  0.165401E-01   1.64595      0.531371      0.484716      0.468993      0.160864       0.00000       0.00000    
  0.630945E-03   5.48443      0.709722      0.951815      0.679678      0.934236      0.300441E-01  0.175785E-01   1.61391      0.521863      0.475790      0.458447      0.157815       0.00000       0.00000    
  0.691816E-03   5.41633      0.699156      0.933682      0.667224      0.915006      0.319316E-01  0.186759E-01   1.58223      0.512428      0.467058      0.447949      0.154796       0.00000       0.00000    
  0.758561E-03   5.34969      0.688814      0.915881      0.654879      0.896041      0.339351E-01  0.198401E-01   1.55092      0.503072      0.458534      0.437506      0.151807       0.00000       0.00000    
  0.831745E-03   5.28452      0.678698      0.898413      0.642642      0.877341      0.360555E-01  0.210719E-01   1.51998      0.493796      0.450221      0.427120      0.148847       0.00000       0.00000    
  0.911989E-03   5.22074      0.668821      0.881302      0.630517      0.858926      0.383030E-01  0.223765E-01   1.48944      0.484603      0.442128      0.416798      0.145914       0.00000       0.00000    
  0.999975E-03   5.15835      0.659190      0.864561      0.618507      0.840804      0.406831E-01  0.237564E-01   1.45931      0.475499      0.434262      0.406543      0.143009       0.00000       0.00000    
  0.109645E-02   5.09730      0.649814      0.848198      0.606612      0.822983      0.432017E-01  0.252155E-01   1.42959      0.466483      0.426624      0.396359      0.140129       0.00000       0.00000    
  0.120223E-02   5.03750      0.640702      0.832234      0.594833      0.805474      0.458688E-01  0.267602E-01   1.40031      0.457560      0.419221      0.386252      0.137273       0.00000       0.00000    
  0.131822E-02   4.97895      0.631860      0.816671      0.583173      0.788279      0.486868E-01  0.283913E-01   1.37145      0.448732      0.412054      0.376225      0.134440       0.00000       0.00000    
  0.144540E-02   4.92158      0.623308      0.801538      0.571637      0.771420      0.516714E-01  0.301174E-01   1.34306      0.440007      0.405130      0.366290      0.131630       0.00000       0.00000    
  0.158485E-02   4.86537      0.615045      0.786831      0.560224      0.754893      0.548216E-01  0.319379E-01   1.31512      0.431383      0.398447      0.356447      0.128841       0.00000       0.00000    
  0.173775E-02   4.81019      0.607095      0.772574      0.548939      0.738712      0.581561E-01  0.338628E-01   1.28765      0.422867      0.392004      0.346708      0.126071       0.00000       0.00000    
  0.190540E-02   4.75603      0.599453      0.758765      0.537781      0.722874      0.616725E-01  0.358908E-01   1.26066      0.414460      0.385802      0.337073      0.123321       0.00000       0.00000    
  0.208923E-02   4.70276      0.592145      0.745422      0.526754      0.707388      0.653915E-01  0.380334E-01   1.23414      0.406168      0.379832      0.327556      0.120586       0.00000       0.00000    
  0.229079E-02   4.65040      0.585171      0.732545      0.515859      0.692254      0.693120E-01  0.402902E-01   1.20811      0.397991      0.374097      0.318157      0.117868       0.00000       0.00000    
  0.251180E-02   4.59875      0.578549      0.720141      0.505097      0.677470      0.734523E-01  0.426710E-01   1.18257      0.389934      0.368580      0.308890      0.115163       0.00000       0.00000    
  0.275413E-02   4.54779      0.572283      0.708215      0.494469      0.663037      0.778145E-01  0.451771E-01   1.15751      0.381997      0.363282      0.299756      0.112472       0.00000       0.00000    
  0.301984E-02   4.49737      0.566389      0.696763      0.483975      0.648946      0.824143E-01  0.478167E-01   1.13292      0.374185      0.358181      0.290765      0.109790       0.00000       0.00000    
  0.331118E-02   4.44739      0.560879      0.685788      0.473617      0.635193      0.872621E-01  0.505950E-01   1.10881      0.366498      0.353268      0.281925      0.107119       0.00000       0.00000    
  0.363064E-02   4.39777      0.555758      0.675284      0.463392      0.621768      0.923654E-01  0.535165E-01   1.08516      0.358937      0.348528      0.273239      0.104455       0.00000       0.00000    
  0.398091E-02   4.34830      0.551041      0.665247      0.453299      0.608655      0.977416E-01  0.565915E-01   1.06195      0.351503      0.343937      0.264718      0.101797       0.00000       0.00000    
  0.436498E-02   4.29897      0.546729      0.655671      0.443337      0.595851      0.103392      0.598204E-01   1.03919      0.344194      0.339488      0.256363      0.991433E-01   0.00000       0.00000    
  0.478610E-02   4.24945      0.542841      0.646535      0.433499      0.583321      0.109342      0.632143E-01   1.01682      0.337008      0.335136      0.248185      0.964916E-01   0.00000       0.00000    
  0.524785E-02   4.19976      0.539374      0.637840      0.423787      0.571068      0.115587      0.667723E-01  0.994855      0.329945      0.330886      0.240182      0.938418E-01   0.00000       0.00000    
  0.575415E-02   4.14954      0.536345      0.629556      0.414188      0.559047      0.122157      0.705090E-01  0.973235      0.322998      0.326680      0.232366      0.911903E-01   0.00000       0.00000    
  0.630929E-02   4.09883      0.533752      0.621685      0.404706      0.547263      0.129047      0.744229E-01  0.951968      0.316168      0.322527      0.224736      0.885375E-01   0.00000       0.00000    
  0.691799E-02   4.04718      0.531607      0.614188      0.395322      0.535661      0.136286      0.785277E-01  0.930982      0.309442      0.318364      0.217296      0.858801E-01   0.00000       0.00000    
  0.758542E-02   3.99463      0.529910      0.607067      0.386038      0.524244      0.143873      0.828231E-01  0.910281      0.302820      0.314195      0.210048      0.832180E-01   0.00000       0.00000    
  0.831724E-02   3.94074      0.528666      0.600282      0.376834      0.512961      0.151833      0.873213E-01  0.889795      0.296284      0.309970      0.202991      0.805492E-01   0.00000       0.00000    
