   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.909994      0.504851       1.09202      0.498699       1.08865      0.615199E-02  0.336942E-02   1.58735      0.498699      0.458141      0.630507       0.00000       0.00000       0.00000    
  0.109648E-03  0.916719      0.498246       1.07429      0.491658       1.07069      0.658776E-02  0.360854E-02   1.56234      0.491658      0.450481      0.620205       0.00000       0.00000       0.00000    
  0.120226E-03  0.924077      0.491728       1.05674      0.484674       1.05288      0.705420E-02  0.386413E-02   1.53755      0.484674      0.442907      0.609971       0.00000       0.00000       0.00000    
  0.131825E-03  0.932100      0.485292       1.03936      0.477743       1.03522      0.754953E-02  0.413640E-02   1.51296      0.477743      0.435419      0.599800       0.00000       0.00000       0.00000    
  0.144543E-03  0.940790      0.478941       1.02214      0.470865       1.01771      0.807577E-02  0.442607E-02   1.48858      0.470865      0.428019      0.589692       0.00000       0.00000       0.00000    
  0.158489E-03  0.950197      0.472679       1.00510      0.464035       1.00036      0.864406E-02  0.473800E-02   1.46440      0.464035      0.420713      0.579650       0.00000       0.00000       0.00000    
  0.173779E-03  0.960316      0.466505      0.988243      0.457252      0.983171      0.925340E-02  0.507170E-02   1.44042      0.457252      0.413499      0.569672       0.00000       0.00000       0.00000    
  0.190545E-03  0.971195      0.460418      0.971564      0.450516      0.966135      0.990205E-02  0.542962E-02   1.41665      0.450516      0.406385      0.559750       0.00000       0.00000       0.00000    
  0.208928E-03  0.982829      0.454417      0.955064      0.443829      0.949252      0.105882E-01  0.581168E-02   1.39308      0.443829      0.399368      0.549884       0.00000       0.00000       0.00000    
  0.229085E-03  0.995268      0.448508      0.938755      0.437184      0.932535      0.113232E-01  0.621933E-02   1.36972      0.437184      0.392458      0.540077       0.00000       0.00000       0.00000    
  0.251186E-03   1.00851      0.442692      0.922637      0.430583      0.915986      0.121084E-01  0.665129E-02   1.34657      0.430583      0.385656      0.530330       0.00000       0.00000       0.00000    
  0.275420E-03   1.02260      0.436971      0.906720      0.424022      0.899606      0.129490E-01  0.711374E-02   1.32363      0.424022      0.378966      0.520640       0.00000       0.00000       0.00000    
  0.301992E-03   1.03754      0.431344      0.891006      0.417496      0.883396      0.138484E-01  0.761013E-02   1.30089      0.417496      0.372387      0.511008       0.00000       0.00000       0.00000    
  0.331127E-03   1.05337      0.425816      0.875501      0.411008      0.867360      0.148077E-01  0.814044E-02   1.27837      0.411008      0.365928      0.501432       0.00000       0.00000       0.00000    
  0.363073E-03   1.07011      0.420386      0.860212      0.404557      0.851507      0.158283E-01  0.870543E-02   1.25606      0.404557      0.359598      0.491908       0.00000       0.00000       0.00000    
  0.398101E-03   1.08776      0.415058      0.845143      0.398144      0.835836      0.169140E-01  0.930713E-02   1.23398      0.398144      0.353397      0.482439       0.00000       0.00000       0.00000    
  0.436509E-03   1.10639      0.409841      0.830308      0.391765      0.820356      0.180756E-01  0.995159E-02   1.21212      0.391765      0.347330      0.473026       0.00000       0.00000       0.00000    
  0.478622E-03   1.12598      0.404734      0.815706      0.385421      0.805068      0.193122E-01  0.106383E-01   1.19049      0.385421      0.341397      0.463671       0.00000       0.00000       0.00000    
  0.524798E-03   1.14658      0.399745      0.801355      0.379111      0.789982      0.206339E-01  0.113725E-01   1.16909      0.379111      0.335610      0.454372       0.00000       0.00000       0.00000    
  0.575429E-03   1.16817      0.394874      0.787251      0.372834      0.775098      0.220396E-01  0.121536E-01   1.14793      0.372834      0.329969      0.445129       0.00000       0.00000       0.00000    
