   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   35.7990       2.90710       3.76319       2.89343       3.75576      0.136666E-01  0.743162E-02   6.64919       1.68923       1.64443       1.56345       1.20420      0.547882       0.00000    
  0.109648E-03   34.8016       2.83659       3.66975       2.82209       3.66187      0.145038E-01  0.788419E-02   6.48396       1.64968       1.60454       1.52631       1.17241      0.531019       0.00000    
  0.120226E-03   33.8275       2.76757       3.57830       2.75218       3.56993      0.153891E-01  0.836120E-02   6.32211       1.61087       1.56545       1.48991       1.14131      0.514576       0.00000    
  0.131825E-03   32.8755       2.69996       3.48874       2.68364       3.47986      0.163220E-01  0.887320E-02   6.16350       1.57279       1.52713       1.45420       1.11085      0.498534       0.00000    
  0.144543E-03   31.9457       2.63378       3.40109       2.61647       3.39167      0.173048E-01  0.941763E-02   6.00815       1.53542       1.48960       1.41918       1.08105      0.482894       0.00000    
  0.158489E-03   31.0373       2.56899       3.31529       2.55063       3.30530      0.183530E-01  0.999209E-02   5.85594       1.49875       1.45282       1.38484       1.05188      0.467640       0.00000    
  0.173779E-03   30.1504       2.50559       3.23136       2.48612       3.22076      0.194650E-01  0.105966E-01   5.70689       1.46278       1.41681       1.35118       1.02334      0.452774       0.00000    
  0.190545E-03   29.2840       2.44353       3.14922       2.42288       3.13798      0.206419E-01  0.112384E-01   5.56087       1.42748       1.38155       1.31815      0.995400      0.438277       0.00000    
  0.208928E-03   28.4380       2.38281       3.06888       2.36092       3.05696      0.218825E-01  0.119171E-01   5.41789       1.39286       1.34704       1.28578      0.968065      0.424149       0.00000    
  0.229085E-03   27.6119       2.32339       2.99029       2.30020       2.97766      0.231957E-01  0.126367E-01   5.27785       1.35889       1.31326       1.25402      0.941312      0.410377       0.00000    
  0.251186E-03   26.8054       2.26529       2.91346       2.24071       2.90006      0.245816E-01  0.133978E-01   5.14077       1.32557       1.28021       1.22289      0.915140      0.396959       0.00000    
  0.275420E-03   26.0181       2.20845       2.83834       2.18241       2.82414      0.260479E-01  0.142030E-01   5.00654       1.29288       1.24789       1.19236      0.889530      0.383883       0.00000    
