   3.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   3.77558      0.739670       1.12081      0.732015       1.11674      0.765536E-02  0.407189E-02   1.84876      0.621441      0.575927      0.540814      0.110574       0.00000       0.00000    
  0.109648E-03   3.74566      0.729074       1.10210      0.720905       1.09775      0.816909E-02  0.434674E-02   1.81866      0.611882      0.565777      0.531974      0.109023       0.00000       0.00000    
  0.120226E-03   3.71665      0.718623       1.08362      0.709908       1.07898      0.871582E-02  0.463952E-02   1.78889      0.602423      0.555763      0.523217      0.107485       0.00000       0.00000    
  0.131825E-03   3.68854      0.708315       1.06538      0.699016       1.06042      0.929866E-02  0.495213E-02   1.75944      0.593059      0.545887      0.514537      0.105957       0.00000       0.00000    
  0.144543E-03   3.66134      0.698149       1.04737      0.688231       1.04208      0.991794E-02  0.528466E-02   1.73032      0.583790      0.536149      0.505936      0.104441       0.00000       0.00000    
  0.158489E-03   3.63504      0.688131       1.02961      0.677551       1.02397      0.105799E-01  0.564026E-02   1.70152      0.574616      0.526559      0.497412      0.102935       0.00000       0.00000    
  0.173779E-03   3.60965      0.678261       1.01210      0.666977       1.00608      0.112840E-01  0.601857E-02   1.67306      0.565536      0.517116      0.488966      0.101440       0.00000       0.00000    
  0.190545E-03   3.58516      0.668537      0.994841      0.656503      0.988419      0.120348E-01  0.642204E-02   1.64492      0.556547      0.507825      0.480594      0.999555E-01   0.00000       0.00000    
  0.208928E-03   3.56156      0.658960      0.977833      0.646129      0.970983      0.128316E-01  0.685005E-02   1.61711      0.547648      0.498687      0.472296      0.984806E-01   0.00000       0.00000    
  0.229085E-03   3.53886      0.649535      0.961089      0.635854      0.953781      0.136814E-01  0.730749E-02   1.58964      0.538838      0.489710      0.464072      0.970154E-01   0.00000       0.00000    
