 First iteration    1365.9466444911170             1145   1.1929665017389668     
After minimisation    1365.95  1145     1.193

  Partial chi2s 
Dataset    1    443.12( +8.86)   377  HERA1+2 NCep 920                                
Dataset    2     65.68( +0.21)    70  HERA1+2 NCep 820                                
Dataset    3    218.66( +1.85)   254  HERA1+2 NCep 575                                
Dataset    4    217.19( -0.23)   204  HERA1+2 NCep 460                                
Dataset    5    217.19( -0.16)   159  HERA1+2 NCem                                    
Dataset    6     45.06( +0.40)    39  HERA1+2 CCep                                    
Dataset    7     57.52( -2.17)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.767620532329573     
 Log penalty Chi2    8.7608705102840450     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3779   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5085   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2394   +/-   0.5566        :N:M:D
    4  sysHZComb1004                          0.1178   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          1.2979   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.2237   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1250   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0572   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0062   +/-   0.8993        :N:M:D
   10  sysHZComb1010                         -0.3856   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8400   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3839   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6047   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0612   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0759   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.0844   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2847   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1881   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.3744   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3530   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0868   +/-   0.9743        :N:M:D
   22  sysHZComb1022                          0.1983   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.0570   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0878   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1364   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8923   +/-   0.9200        :N:M:D
   27  sysHZComb1027                         -1.0892   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.8024   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5801   +/-   0.9183        :N:M:D
   30  sysHZComb1030                         -0.2731   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -0.6913   +/-   0.8386        :N:M:D
   32  sysHZComb1032                          0.6063   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          0.7386   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4297   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0171   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.3661   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.4737   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.5697   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.4777   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1673   +/-   0.9301        :N:M:D
   41  sysHZComb1041                         -0.6395   +/-   0.8119        :N:M:D
   42  sysHZComb1042                         -0.1442   +/-   0.8743        :N:M:D
   43  sysHZComb1043                          0.0782   +/-   0.9095        :N:M:D
   44  sysHZComb1044                         -0.0519   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.4716   +/-   0.9309        :N:M:D
   46  sysHZComb1046                         -0.2533   +/-   0.9568        :N:M:D
   47  sysHZComb1047                          0.2411   +/-   0.9468        :N:M:D
   48  sysHZComb1048                         -0.0281   +/-   0.9609        :N:M:D
   49  sysHZComb1049                         -0.5321   +/-   0.9457        :N:M:D
   50  sysHZComb1050                          0.3840   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.2984   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.8594   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6308   +/-   0.9190        :N:M:D
   54  sysHZComb1054                          0.0350   +/-   0.9749        :N:M:D
   55  sysHZComb1055                         -1.6035   +/-   0.9056        :N:M:D
   56  sysHZComb1056                         -1.4150   +/-   0.8903        :N:M:D
   57  sysHZComb1057                          0.1238   +/-   0.9194        :N:M:D
   58  sysHZComb1058                          0.1116   +/-   0.9432        :N:M:D
   59  sysHZComb1059                         -1.0704   +/-   0.8697        :N:M:D
   60  sysHZComb1060                          0.1327   +/-   0.9789        :N:M:D
   61  sysHZComb1061                          0.1639   +/-   0.9830        :N:M:D
   62  sysHZComb1062                         -1.2706   +/-   0.8948        :N:M:D
   63  sysHZComb1063                          0.4284   +/-   0.8364        :N:M:D
   64  sysHZComb1064                          0.7109   +/-   0.9293        :N:M:D
   65  sysHZComb1065                         -0.8595   +/-   0.9468        :N:M:D
   66  sysHZComb1066                         -0.6502   +/-   0.9319        :N:M:D
   67  sysHZComb1067                         -0.1383   +/-   0.9638        :N:M:D
   68  sysHZComb1068                         -0.5249   +/-   0.9198        :N:M:D
   69  sysHZComb1069                         -0.1990   +/-   0.9123        :N:M:D
   70  sysHZComb1070                          0.3253   +/-   0.9073        :N:M:D
   71  sysHZComb1071                         -1.1906   +/-   0.8572        :N:M:D
   72  sysHZComb1072                         -0.0882   +/-   0.9702        :N:M:D
   73  sysHZComb1073                          0.1654   +/-   0.9036        :N:M:D
   74  sysHZComb1074                         -0.0084   +/-   0.9351        :N:M:D
   75  sysHZComb1075                          0.0878   +/-   0.8651        :N:M:D
   76  sysHZComb1076                         -0.0831   +/-   0.9605        :N:M:D
   77  sysHZComb1077                         -0.6526   +/-   0.9611        :N:M:D
   78  sysHZComb1078                          0.0221   +/-   0.9756        :N:M:D
   79  sysHZComb1079                         -0.0381   +/-   0.8842        :N:M:D
   80  sysHZComb1080                         -0.5790   +/-   0.9248        :N:M:D
   81  sysHZComb1081                         -0.1320   +/-   0.8872        :N:M:D
   82  sysHZComb1082                         -0.6670   +/-   0.8380        :N:M:D
   83  sysHZComb1083                         -1.4016   +/-   0.8902        :N:M:D
   84  sysHZComb1084                          0.2129   +/-   0.9683        :N:M:D
   85  sysHZComb1085                         -0.3185   +/-   0.8684        :N:M:D
   86  sysHZComb1086                         -0.0626   +/-   0.7916        :N:M:D
   87  sysHZComb1087                         -0.6374   +/-   0.8595        :N:M:D
   88  sysHZComb1088                          0.3031   +/-   0.9911        :N:M:D
   89  sysHZComb1089                          0.0741   +/-   0.9609        :N:M:D
   90  sysHZComb1090                          0.6294   +/-   0.9428        :N:M:D
   91  sysHZComb1091                          0.6501   +/-   0.8870        :N:M:D
   92  sysHZComb1092                          0.1833   +/-   0.8088        :N:M:D
   93  sysHZComb1093                          0.2288   +/-   0.7903        :N:M:D
   94  sysHZComb1094                          0.0772   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.4232   +/-   0.8457        :N:M:D
   96  sysHZComb1096                          0.2241   +/-   0.8946        :N:M:D
   97  sysHZComb1097                          0.4181   +/-   0.9880        :N:M:D
   98  sysHZComb1098                          1.6462   +/-   0.7355        :N:M:D
   99  sysHZComb1099                         -0.8630   +/-   0.6834        :N:M:D
  100  sysHZComb1100                         -0.9152   +/-   0.6876        :N:M:D
  101  sysHZComb1101                         -0.3948   +/-   0.7720        :N:M:D
  102  sysHZComb1102                         -0.4771   +/-   0.9019        :N:M:D
  103  sysHZComb1103                          0.3125   +/-   0.7905        :N:M:D
  104  sysHZComb1104                         -1.1949   +/-   0.7940        :N:M:D
  105  sysHZComb1105                          0.9219   +/-   0.6947        :N:M:D
  106  sysHZComb1106                         -0.6712   +/-   0.7719        :N:M:D
  107  sysHZComb1107                          0.7332   +/-   0.7413        :N:M:D
  108  sysHZComb1108                          1.6439   +/-   0.6794        :N:M:D
  109  sysHZComb1109                          0.2841   +/-   0.9899        :N:M:D
  110  sysHZComb1110                         -0.4996   +/-   0.7033        :N:M:D
