 First iteration    1366.0792745877861             1145   1.1930823358845293     
After minimisation    1366.08  1145     1.193

  Partial chi2s 
Dataset    1    445.10( +7.36)   377  HERA1+2 NCep 920                                
Dataset    2     66.74( -0.03)    70  HERA1+2 NCep 820                                
Dataset    3    219.19( +0.87)   254  HERA1+2 NCep 575                                
Dataset    4    217.37( -1.10)   204  HERA1+2 NCep 460                                
Dataset    5    220.41( -0.70)   159  HERA1+2 NCem                                    
Dataset    6     45.07( +0.48)    39  HERA1+2 CCep                                    
Dataset    7     55.61( -2.40)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.095864374708711     
 Log penalty Chi2    4.4883374193976744     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2764   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5054   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2408   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.1562   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          0.9308   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.9680   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1285   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0652   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0187   +/-   0.8995        :N:M:D
   10  sysHZComb1010                         -0.3649   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8169   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4466   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6364   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0389   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1198   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0773   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3050   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1913   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3726   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3468   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0759   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1630   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1027   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0628   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1210   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8737   +/-   0.9201        :N:M:D
   27  sysHZComb1027                         -1.0930   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8125   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5627   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.3466   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6885   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.6620   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7712   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4738   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0769   +/-   0.9782        :N:M:D
