 First iteration    1367.3359549093398             1145   1.1941798732832662     
After minimisation    1367.34  1145     1.194

  Partial chi2s 
Dataset    1    450.56( +6.39)   377  HERA1+2 NCep 920                                
Dataset    2     65.96( -0.27)    70  HERA1+2 NCep 820                                
Dataset    3    219.40( +0.23)   254  HERA1+2 NCep 575                                
Dataset    4    218.46( -1.57)   204  HERA1+2 NCep 460                                
Dataset    5    220.57( -0.61)   159  HERA1+2 NCem                                    
Dataset    6     45.38( +0.49)    39  HERA1+2 CCep                                    
Dataset    7     56.24( -2.30)    42  HERA1+2 CCem                                    

 Correlated Chi2    88.404403590360829     
 Log penalty Chi2    2.3509761967174443     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2121   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4689   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.1637   +/-   0.5568        :N:M:D
    4  sysHZComb1004                          0.1921   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.6774   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.7563   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1273   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0641   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0190   +/-   0.8996        :N:M:D
   10  sysHZComb1010                         -0.3733   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7598   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4678   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6201   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0309   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1094   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0898   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3331   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1885   +/-   0.8227        :N:M:D
   19  sysHZComb1019                         -0.3735   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3570   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0959   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1346   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.0690   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0629   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1087   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9046   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.0848   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8140   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5290   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3367   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6457   +/-   0.8388        :N:M:D
   32  sysHZComb1032                          0.6610   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7454   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4443   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0294   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4070   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4968   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6011   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.4399   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1783   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.5938   +/-   0.8123        :N:M:D
   42  sysHZComb1042                         -0.1095   +/-   0.8745        :N:M:D
   43  sysHZComb1043                          0.1260   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.0147   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.5074   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.3546   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.3753   +/-   0.9469        :N:M:D
   48  sysHZComb1048                         -0.0481   +/-   0.9610        :N:M:D
