   3.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   1.62596      0.622500       1.11758      0.618423       1.11676      0.407705E-02  0.822404E-03   1.73518      0.645211      0.644921      0.471885      -.267879E-01   0.00000       0.00000      0.471837    
  0.109648E-03   1.75217      0.616140       1.10353      0.611771       1.10265      0.436933E-02  0.886891E-03   1.71442      0.637143      0.636829      0.465867      -.253720E-01   0.00000       0.00000      0.465818    
  0.120226E-03   1.86816      0.609867       1.08962      0.605171       1.08866      0.469650E-02  0.960466E-03   1.69383      0.629156      0.628815      0.459892      -.239858E-01   0.00000       0.00000      0.459842    
  0.131825E-03   1.98016      0.603634       1.07576      0.598594       1.07472      0.503989E-02  0.103838E-02   1.67332      0.621205      0.620836      0.453937      -.226109E-01   0.00000       0.00000      0.453886    
  0.144543E-03   2.08642      0.597458       1.06198      0.592052       1.06086      0.540650E-02  0.112250E-02   1.65291      0.613304      0.612904      0.448009      -.212523E-01   0.00000       0.00000      0.447957    
  0.158489E-03   2.18520      0.591369       1.04833      0.585560       1.04711      0.580911E-02  0.121652E-02   1.63267      0.605475      0.605041      0.442122      -.199146E-01   0.00000       0.00000      0.442069    
  0.173779E-03   2.28038      0.585326       1.03473      0.579095       1.03341      0.623072E-02  0.131584E-02   1.61251      0.597682      0.597213      0.436255      -.185868E-01   0.00000       0.00000      0.436202    
  0.190545E-03   2.36875      0.579373       1.02125      0.572682       1.01983      0.669112E-02  0.142612E-02   1.59251      0.589959      0.589451      0.430431      -.172777E-01   0.00000       0.00000      0.430377    
  0.208928E-03   2.45204      0.573498       1.00788      0.566312       1.00633      0.718601E-02  0.154642E-02   1.57264      0.582294      0.581744      0.424640      -.159825E-01   0.00000       0.00000      0.424586    
  0.229085E-03   2.53203      0.567674      0.994561      0.559970      0.992888      0.770346E-02  0.167328E-02   1.55286      0.574667      0.574071      0.418872      -.146964E-01   0.00000       0.00000      0.418817    
  0.251186E-03   2.60445      0.561981      0.981407      0.553699      0.979588      0.828174E-02  0.181834E-02   1.53329      0.567130      0.566484      0.413159      -.134311E-01   0.00000       0.00000      0.413104    
  0.275420E-03   2.67374      0.556349      0.968324      0.547460      0.966351      0.888982E-02  0.197256E-02   1.51381      0.559634      0.558935      0.407472      -.121746E-01   0.00000       0.00000      0.407416    
  0.301992E-03   2.73884      0.550801      0.955337      0.541263      0.953198      0.953795E-02  0.213911E-02   1.49446      0.552192      0.551436      0.401818      -.109298E-01   0.00000       0.00000      0.401762    
  0.331127E-03   2.79820      0.545379      0.942493      0.535128      0.940167      0.102510E-01  0.232624E-02   1.47530      0.544830      0.544010      0.396214      -.970166E-02   0.00000       0.00000      0.396157    
  0.363073E-03   2.85486      0.540022      0.929720      0.529024      0.927196      0.109978E-01  0.252428E-02   1.45622      0.537505      0.536619      0.390633      -.848152E-02   0.00000       0.00000      0.390577    
  0.398101E-03   2.90652      0.534789      0.917081      0.522977      0.914337      0.118120E-01  0.274429E-02   1.43731      0.530254      0.529294      0.385099      -.727657E-02   0.00000       0.00000      0.385043    
  0.436509E-03   2.95426      0.529667      0.904556      0.516979      0.901571      0.126886E-01  0.298535E-02   1.41855      0.523063      0.522024      0.379603      -.608424E-02   0.00000       0.00000      0.379547    
  0.478622E-03   2.99953      0.524616      0.892103      0.511011      0.888863      0.136053E-01  0.323994E-02   1.39987      0.515911      0.514788      0.374131      -.489992E-02   0.00000       0.00000      0.374075    
  0.524798E-03   3.03921      0.519742      0.879825      0.505114      0.876294      0.146278E-01  0.353127E-02   1.38141      0.508849      0.507632      0.368717      -.373502E-02   0.00000       0.00000      0.368662    
  0.575429E-03   3.07648      0.514954      0.867628      0.499249      0.863786      0.157048E-01  0.384212E-02   1.36303      0.501828      0.500512      0.363328      -.257934E-02   0.00000       0.00000      0.363274    
  0.630945E-03   3.11068      0.510275      0.855534      0.493424      0.851356      0.168506E-01  0.417761E-02   1.34478      0.494860      0.493437      0.357973      -.143529E-02   0.00000       0.00000      0.357919    
  0.691816E-03   3.14050      0.505772      0.843597      0.487659      0.839041      0.181131E-01  0.455621E-02   1.32670      0.487969      0.486428      0.352666      -.309636E-03   0.00000       0.00000      0.352613    
  0.758561E-03   3.16832      0.501356      0.831736      0.481921      0.826779      0.194353E-01  0.495733E-02   1.30870      0.481114      0.479449      0.347381      0.806939E-03   0.00000       0.00000      0.347330    
