   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.02047      0.529524      0.877379      0.526432      0.876969      0.309215E-02  0.409872E-03   1.40340      0.526432      0.526182      0.350788       0.00000       0.00000       0.00000      0.350788    
  0.109648E-03  -.881916      0.523497      0.866948      0.520169      0.866497      0.332763E-02  0.450351E-03   1.38667      0.520169      0.519898      0.346599       0.00000       0.00000       0.00000      0.346599    
  0.120226E-03  -.751222      0.517612      0.856706      0.514019      0.856209      0.359280E-02  0.497542E-03   1.37023      0.514019      0.513725      0.342484       0.00000       0.00000       0.00000      0.342484    
  0.131825E-03  -.623602      0.511787      0.846543      0.507915      0.845995      0.387185E-02  0.547980E-03   1.35391      0.507915      0.507597      0.338398       0.00000       0.00000       0.00000      0.338398    
  0.144543E-03  -.500385      0.506047      0.836489      0.501876      0.835886      0.417075E-02  0.603069E-03   1.33776      0.501876      0.501532      0.334354       0.00000       0.00000       0.00000      0.334354    
  0.158489E-03  -.382914      0.500426      0.826586      0.495926      0.825920      0.450060E-02  0.665665E-03   1.32185      0.495926      0.495552      0.330368       0.00000       0.00000       0.00000      0.330368    
  0.173779E-03  -.268201      0.494865      0.816756      0.490019      0.816024      0.484683E-02  0.732311E-03   1.30604      0.490019      0.489614      0.326409       0.00000       0.00000       0.00000      0.326409    
  0.190545E-03  -.158699      0.489421      0.807067      0.484194      0.806260      0.522657E-02  0.807377E-03   1.29045      0.484194      0.483756      0.322504       0.00000       0.00000       0.00000      0.322504    
  0.208928E-03  -.530961E-01  0.484070      0.797488      0.478434      0.796597      0.563625E-02  0.890233E-03   1.27503      0.478434      0.477958      0.318639       0.00000       0.00000       0.00000      0.318639    
  0.229085E-03  0.499818E-01  0.478780      0.787979      0.472714      0.787001      0.606553E-02  0.978199E-03   1.25972      0.472714      0.472201      0.314800       0.00000       0.00000       0.00000      0.314800    
  0.251186E-03  0.147268      0.473641      0.778640      0.467093      0.777560      0.654789E-02  0.108047E-02   1.24465      0.467093      0.466536      0.311024       0.00000       0.00000       0.00000      0.311024    
  0.275420E-03  0.242167      0.468570      0.769373      0.461514      0.768183      0.705638E-02  0.119003E-02   1.22970      0.461514      0.460910      0.307273       0.00000       0.00000       0.00000      0.307273    
  0.301992E-03  0.333856      0.463590      0.760203      0.455990      0.758894      0.759998E-02  0.130940E-02   1.21488      0.455990      0.455336      0.303558       0.00000       0.00000       0.00000      0.303558    
  0.331127E-03  0.421161      0.458745      0.751171      0.450544      0.749726      0.820080E-02  0.144531E-02   1.20027      0.450544      0.449835      0.299890       0.00000       0.00000       0.00000      0.299890    
  0.363073E-03  0.506406      0.453968      0.742205      0.445136      0.740615      0.883145E-02  0.159004E-02   1.18575      0.445136      0.444369      0.296246       0.00000       0.00000       0.00000      0.296246    
  0.398101E-03  0.587824      0.449320      0.733364      0.439798      0.731612      0.952168E-02  0.175261E-02   1.17141      0.439798      0.438967      0.292645       0.00000       0.00000       0.00000      0.292645    
  0.436509E-03  0.666247      0.444784      0.724625      0.434516      0.722692      0.102675E-01  0.193243E-02   1.15721      0.434516      0.433615      0.289077       0.00000       0.00000       0.00000      0.289077    
  0.478622E-03  0.742782      0.440319      0.715949      0.429270      0.713826      0.110490E-01  0.212337E-02   1.14310      0.429270      0.428296      0.285530       0.00000       0.00000       0.00000      0.285530    
  0.524798E-03  0.815042      0.436030      0.707425      0.424105      0.705080      0.119251E-01  0.234472E-02   1.12919      0.424105      0.423048      0.282032       0.00000       0.00000       0.00000      0.282032    
  0.575429E-03  0.885445      0.431826      0.698968      0.418976      0.696386      0.128502E-01  0.258237E-02   1.11536      0.418976      0.417832      0.278554       0.00000       0.00000       0.00000      0.278554    
  0.630945E-03  0.953502      0.427730      0.690598      0.413893      0.687757      0.138371E-01  0.284061E-02   1.10165      0.413893      0.412654      0.275103       0.00000       0.00000       0.00000      0.275103    
  0.691816E-03   1.01820      0.423805      0.682356      0.408875      0.679220      0.149293E-01  0.313519E-02   1.08810      0.408875      0.407532      0.271688       0.00000       0.00000       0.00000      0.271688    
  0.758561E-03   1.08135      0.419964      0.674174      0.403888      0.670725      0.160756E-01  0.344887E-02   1.07461      0.403888      0.402435      0.268290       0.00000       0.00000       0.00000      0.268290    
  0.831745E-03   1.14168      0.416284      0.666105      0.398957      0.662304      0.173272E-01  0.380023E-02   1.06126      0.398957      0.397383      0.264922       0.00000       0.00000       0.00000      0.264922    
  0.911989E-03   1.19969      0.412752      0.658131      0.394071      0.653942      0.186814E-01  0.418961E-02   1.04801      0.394071      0.392365      0.261577       0.00000       0.00000       0.00000      0.261577    
  0.999975E-03   1.25627      0.409313      0.650218      0.389212      0.645615      0.201003E-01  0.460304E-02   1.03483      0.389212      0.387369      0.258246       0.00000       0.00000       0.00000      0.258246    
  0.109645E-02   1.30966      0.406103      0.642443      0.384416      0.637362      0.216865E-01  0.508077E-02   1.02178      0.384416      0.382417      0.254945       0.00000       0.00000       0.00000      0.254945    
  0.120223E-02   1.36159      0.403012      0.634735      0.379648      0.629140      0.233637E-01  0.559471E-02   1.00879      0.379648      0.377484      0.251656       0.00000       0.00000       0.00000      0.251656    
  0.131822E-02   1.41177      0.400061      0.627106      0.374913      0.620954      0.251487E-01  0.615159E-02  0.995867      0.374913      0.372573      0.248382       0.00000       0.00000       0.00000      0.248382    
  0.144540E-02   1.45934      0.397351      0.619602      0.370225      0.612815      0.271258E-01  0.678772E-02  0.983040      0.370225      0.367689      0.245126       0.00000       0.00000       0.00000      0.245126    
  0.158485E-02   1.50571      0.394759      0.612158      0.365559      0.604693      0.292000E-01  0.746493E-02  0.970252      0.365559      0.362816      0.241877       0.00000       0.00000       0.00000      0.241877    
  0.173775E-02   1.54994      0.392388      0.604821      0.360929      0.596600      0.314585E-01  0.822101E-02  0.957530      0.360929      0.357960      0.238640       0.00000       0.00000       0.00000      0.238640    
  0.190540E-02   1.59231      0.390233      0.597584      0.356329      0.588524      0.339041E-01  0.906006E-02  0.944853      0.356329      0.353114      0.235410       0.00000       0.00000       0.00000      0.235410    
  0.208923E-02   1.63357      0.388211      0.590407      0.351747      0.580456      0.364650E-01  0.995068E-02  0.932203      0.351747      0.348274      0.232182       0.00000       0.00000       0.00000      0.232182    
  0.229079E-02   1.67235      0.386517      0.583370      0.347199      0.572395      0.393180E-01  0.109758E-01  0.919593      0.347199      0.343437      0.228958       0.00000       0.00000       0.00000      0.228958    
  0.251180E-02   1.70990      0.385003      0.576408      0.342666      0.564328      0.423371E-01  0.120801E-01  0.906993      0.342666      0.338597      0.225731       0.00000       0.00000       0.00000      0.225731    
  0.275413E-02   1.74609      0.383690      0.569527      0.338148      0.556254      0.455414E-01  0.132729E-01  0.894403      0.338148      0.333753      0.222502       0.00000       0.00000       0.00000      0.222502    
  0.301984E-02   1.78008      0.382740      0.562789      0.333651      0.548153      0.490892E-01  0.146360E-01  0.881804      0.333651      0.328892      0.219261       0.00000       0.00000       0.00000      0.219261    
  0.331118E-02   1.81307      0.381968      0.556118      0.329160      0.540032      0.528077E-01  0.160859E-01  0.869192      0.329160      0.324019      0.216013       0.00000       0.00000       0.00000      0.216013    
  0.363064E-02   1.84430      0.381521      0.549569      0.324679      0.531871      0.568416E-01  0.176982E-01  0.856551      0.324679      0.319123      0.212748       0.00000       0.00000       0.00000      0.212748    
  0.398091E-02   1.87387      0.381409      0.543144      0.320202      0.523656      0.612076E-01  0.194878E-01  0.843858      0.320202      0.314194      0.209462       0.00000       0.00000       0.00000      0.209462    
  0.436498E-02   1.90247      0.381499      0.536792      0.315725      0.515407      0.657744E-01  0.213858E-01  0.831132      0.315725      0.309244      0.206163       0.00000       0.00000       0.00000      0.206163    
  0.478610E-02   1.92885      0.382079      0.530618      0.311243      0.507059      0.708362E-01  0.235585E-01  0.818302      0.311243      0.304236      0.202824       0.00000       0.00000       0.00000      0.202824    
  0.524785E-02   1.95406      0.382943      0.524545      0.306752      0.498645      0.761907E-01  0.259000E-01  0.805397      0.306752      0.299187      0.199458       0.00000       0.00000       0.00000      0.199458    
  0.575415E-02   1.97802      0.384104      0.518580      0.302252      0.490162      0.818520E-01  0.284186E-01  0.792414      0.302252      0.294097      0.196065       0.00000       0.00000       0.00000      0.196065    
  0.630929E-02   1.99977      0.385829      0.512819      0.297725      0.481528      0.881038E-01  0.312916E-01  0.779253      0.297725      0.288917      0.192611       0.00000       0.00000       0.00000      0.192611    
  0.691799E-02   2.02050      0.387824      0.507158      0.293182      0.472816      0.946426E-01  0.343419E-01  0.765998      0.293182      0.283690      0.189126       0.00000       0.00000       0.00000      0.189126    
  0.758542E-02   2.03943      0.390304      0.501676      0.288607      0.463962      0.101696      0.377139E-01  0.752569      0.288607      0.278377      0.185585       0.00000       0.00000       0.00000      0.185585    
  0.831724E-02   2.05650      0.393300      0.496389      0.283991      0.454940      0.109309      0.414492E-01  0.738931      0.283991      0.272964      0.181976       0.00000       0.00000       0.00000      0.181976    
  0.911966E-02   2.07247      0.396601      0.491220      0.279349      0.445818      0.117252      0.454016E-01  0.725168      0.279349      0.267491      0.178327       0.00000       0.00000       0.00000      0.178327    
  0.999950E-02   2.08591      0.400620      0.486334      0.274639      0.436446      0.125982      0.498874E-01  0.711085      0.274639      0.261868      0.174579       0.00000       0.00000       0.00000      0.174579    
  0.109642E-01   2.09822      0.404959      0.481579      0.269893      0.426957      0.135066      0.546218E-01  0.696850      0.269893      0.256174      0.170783       0.00000       0.00000       0.00000      0.170783    
  0.120220E-01   2.10832      0.409926      0.477085      0.265077      0.417232      0.144848      0.598529E-01  0.682309      0.265077      0.250339      0.166893       0.00000       0.00000       0.00000      0.166893    
  0.131819E-01   2.11628      0.415487      0.472850      0.260187      0.407274      0.155300      0.655760E-01  0.667460      0.260187      0.244364      0.162909       0.00000       0.00000       0.00000      0.162909    
  0.144536E-01   2.12203      0.421659      0.468891      0.255214      0.397067      0.166446      0.718235E-01  0.652281      0.255214      0.238240      0.158827       0.00000       0.00000       0.00000      0.158827    
  0.158481E-01   2.12559      0.428418      0.465208      0.250156      0.386615      0.178262      0.785929E-01  0.636771      0.250156      0.231969      0.154646       0.00000       0.00000       0.00000      0.154646    
  0.173770E-01   2.12684      0.435780      0.461820      0.245006      0.375903      0.190774      0.859172E-01  0.620909      0.245006      0.225542      0.150361       0.00000       0.00000       0.00000      0.150361    
  0.190535E-01   2.12539      0.443819      0.458781      0.239744      0.364891      0.204076      0.938901E-01  0.604634      0.239744      0.218934      0.145956       0.00000       0.00000       0.00000      0.145956    
  0.208917E-01   2.12113      0.452536      0.456107      0.234362      0.353570      0.218174      0.102537      0.587932      0.234362      0.212142      0.141428       0.00000       0.00000       0.00000      0.141428    
  0.229073E-01   2.11408      0.461894      0.453798      0.228859      0.341951      0.233035      0.111847      0.570810      0.228859      0.205171      0.136780       0.00000       0.00000       0.00000      0.136780    
