   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   81.3099       6.61632       9.44120       6.60204       9.43613      0.142782E-01  0.506756E-02   16.0382       3.59961       3.59870       3.44238       3.00243       2.39526       0.00000       3.44217    
  0.109648E-03   78.3939       6.40813       9.14057       6.39301       9.13518      0.151296E-01  0.538068E-02   15.5282       3.49065       3.48967       3.33529       2.90236       2.31044       0.00000       3.33508    
  0.120226E-03   75.6057       6.20811       8.85174       6.19204       8.84602      0.160632E-01  0.572691E-02   15.0381       3.38577       3.38472       3.23225       2.80627       2.22925       0.00000       3.23204    
  0.131825E-03   72.8687       6.01138       8.56769       5.99435       8.56160      0.170341E-01  0.608838E-02   14.5560       3.28256       3.28143       3.13086       2.71179       2.14953       0.00000       3.13065    
  0.144543E-03   70.2052       5.81938       8.29047       5.80133       8.28400      0.180585E-01  0.647167E-02   14.0853       3.18171       3.18050       3.03182       2.61962       2.07189       0.00000       3.03161    
  0.158489E-03   67.6401       5.63376       8.02243       5.61460       8.01554      0.191637E-01  0.688849E-02   13.6301       3.08405       3.08275       2.93594       2.53055       1.99706       0.00000       2.93573    
  0.173779E-03   65.1229       5.45126       7.75888       5.43095       7.75156      0.203111E-01  0.732288E-02   13.1825       2.98795       2.98656       2.84160       2.44299       1.92360       0.00000       2.84139    
  0.190545E-03   62.6972       5.27473       7.50392       5.25319       7.49612      0.215435E-01  0.779306E-02   12.7493       2.89485       2.89335       2.75023       2.35834       1.85275       0.00000       2.75002    
  0.208928E-03   60.3417       5.10282       7.25557       5.07997       7.24727      0.228496E-01  0.829475E-02   12.3272       2.80404       2.80244       2.66114       2.27593       1.78390       0.00000       2.66093    
  0.229085E-03   58.0318       4.93390       7.01151       4.90969       7.00270      0.242039E-01  0.881703E-02   11.9124       2.71473       2.71302       2.57353       2.19496       1.71635       0.00000       2.57332    
  0.251186E-03   55.8286       4.77205       6.77757       4.74636       6.76817      0.256850E-01  0.939440E-02   11.5145       2.62895       2.62711       2.48941       2.11742       1.65185       0.00000       2.48921    
  0.275420E-03   53.6704       4.61320       6.54791       4.58597       6.53791      0.272267E-01  0.999849E-02   11.1239       2.54466       2.54269       2.40677       2.04132       1.58865       0.00000       2.40657    
  0.301992E-03   51.5728       4.45840       6.32402       4.42955       6.31338      0.288496E-01  0.106385E-01   10.7429       2.46238       2.46028       2.32613       1.96717       1.52717       0.00000       2.32593    
  0.331127E-03   49.5598       4.30927       6.10820       4.27867       6.09687      0.306010E-01  0.113362E-01   10.3755       2.38292       2.38067       2.24827       1.89576       1.46811       0.00000       2.24808    
  0.363073E-03   47.5870       4.16287       5.89625       4.13045       5.88418      0.324181E-01  0.120637E-01   10.0146       2.30481       2.30240       2.17176       1.82565       1.41021       0.00000       2.17157    
  0.398101E-03   45.6896       4.02157       5.69154       3.98721       5.67869      0.343648E-01  0.128505E-01   9.66589       2.22922       2.22665       2.09774       1.75798       1.35447       0.00000       2.09756    
  0.436509E-03   43.8524       3.88439       5.49264       3.84796       5.47895      0.364284E-01  0.136917E-01   9.32690       2.15567       2.15292       2.02574       1.69229       1.30046       0.00000       2.02557    
  0.478622E-03   42.0533       3.74980       5.29741       3.71123       5.28284      0.385668E-01  0.145678E-01   8.99408       2.08340       2.08047       1.95501       1.62783       1.24753       0.00000       1.95484    
  0.524798E-03   40.3420       3.62125       5.11069       3.58035       5.09515      0.408978E-01  0.155353E-01   8.67551       2.01411       2.01097       1.88722       1.56625       1.19713       0.00000       1.88705    
  0.575429E-03   38.6694       3.49539       4.92775       3.45207       4.91120      0.433251E-01  0.165493E-01   8.36327       1.94613       1.94278       1.82073       1.50594       1.14784       0.00000       1.82058    
  0.630945E-03   37.0459       3.37294       4.74958       3.32706       4.73196      0.458739E-01  0.176221E-01   8.05902       1.87982       1.87625       1.75589       1.44724       1.09996       0.00000       1.75575    
  0.691816E-03   35.4937       3.25548       4.57840       3.20685       4.55961      0.486228E-01  0.187935E-01   7.76646       1.81595       1.81214       1.69347       1.39090       1.05413       0.00000       1.69334    
  0.758561E-03   33.9748       3.14035       4.41048       3.08888       4.39047      0.514721E-01  0.200151E-01   7.47935       1.75322       1.74915       1.63218       1.33566       1.00926       0.00000       1.63205    
  0.831745E-03   32.5169       3.02954       4.24857       2.97503       4.22723      0.545145E-01  0.213338E-01   7.20226       1.69259       1.68825       1.57295       1.28244      0.966145       0.00000       1.57284    
  0.911989E-03   31.1099       2.92235       4.09168       2.86461       4.06893      0.577381E-01  0.227456E-01   6.93354       1.63370       1.62908       1.51546       1.23091      0.924495       0.00000       1.51536    
  0.999975E-03   29.7341       2.81739       3.93788       2.75631       3.91366      0.610752E-01  0.242159E-01   6.66997       1.57589       1.57097       1.45904       1.18042      0.883745       0.00000       1.45894    
  0.109645E-02   28.4291       2.71752       3.79111       2.65283       3.76527      0.646970E-01  0.258355E-01   6.41810       1.52054       1.51528       1.40503       1.13229      0.845038       0.00000       1.40495    
  0.120223E-02   27.1570       2.62004       3.64762       2.55158       3.62009      0.684675E-01  0.275349E-01   6.17166       1.46632       1.46073       1.35215       1.08526      0.807278       0.00000       1.35208    
  0.131822E-02   25.9239       2.52540       3.50803       2.45298       3.47870      0.724145E-01  0.293289E-01   5.93168       1.41345       1.40750       1.30061       1.03953      0.770644       0.00000       1.30055    
  0.144540E-02   24.7500       2.43510       3.37438       2.35844       3.34309      0.766631E-01  0.312882E-01   5.70153       1.36264       1.35631       1.25110      0.995795      0.735720       0.00000       1.25106    
  0.158485E-02   23.6031       2.34680       3.24345       2.26574       3.21012      0.810600E-01  0.333300E-01   5.47586       1.31277       1.30604       1.20252      0.952963      0.701577       0.00000       1.20250    
  0.173775E-02   22.5047       2.26210       3.11743       2.17637       3.08190      0.857345E-01  0.355277E-01   5.25827       1.26460       1.25745       1.15562      0.911765      0.668839       0.00000       1.15561    
  0.190540E-02   21.4485       2.18057       2.99567       2.08989       2.95779      0.906788E-01  0.378801E-01   5.04768       1.21790       1.21030       1.11017      0.871988      0.637318       0.00000       1.11018    
  0.208923E-02   20.4174       2.10093       2.87649       2.00514       2.83616      0.957881E-01  0.403278E-01   4.84131       1.17208       1.16401       1.06559      0.833062      0.606529       0.00000       1.06562    
  0.229079E-02   19.4426       2.02557       2.76304       1.92427       2.72003      0.101300      0.430123E-01   4.64430       1.12823       1.11966       1.02296      0.796037      0.577367       0.00000       1.02300    
  0.251180E-02   18.4950       1.95230       2.65240       1.84527       2.60657      0.107030      0.458286E-01   4.45185       1.08534       1.07625      0.981267      0.759936      0.548997       0.00000      0.981331    
  0.275413E-02   17.5779       1.88138       2.54489       1.76838       2.49610      0.113004      0.487916E-01   4.26448       1.04351       1.03388      0.940634      0.724868      0.521510       0.00000      0.940716    
  0.301984E-02   16.7090       1.81422       2.44238       1.69482       2.39036      0.119408      0.520206E-01   4.08518       1.00338      0.993161      0.901676      0.691440      0.495426       0.00000      0.901777    
  0.331118E-02   15.8616       1.74876       2.34211       1.62274       2.28673      0.126017      0.553794E-01   3.90948      0.963999      0.953183      0.863466      0.658745      0.469967       0.00000      0.863584    
  0.363064E-02   15.0521       1.68630       2.24580       1.55330       2.18683      0.133002      0.589762E-01   3.74012      0.925954      0.914505      0.826573      0.627342      0.445612       0.00000      0.826710    
  0.398091E-02   14.2768       1.62658       2.15309       1.48622       2.09028      0.140359      0.628167E-01   3.57649      0.889110      0.876997      0.790870      0.597107      0.422254       0.00000      0.791026    
  0.436498E-02   13.5215       1.56847       2.06249       1.42053       1.99569      0.147939      0.668037E-01   3.41622      0.852969      0.840172      0.755863      0.567557      0.399480       0.00000      0.756038    
  0.478610E-02   12.8099       1.51391       1.97654       1.35787       1.90539      0.156045      0.711431E-01   3.26326      0.818362      0.804840      0.722379      0.539505      0.377983       0.00000      0.722572    
  0.524785E-02   12.1205       1.46119       1.89296       1.29675       1.81728      0.164441      0.756843E-01   3.11403      0.784536      0.770263      0.689669      0.512216      0.357136       0.00000      0.689880    
  0.575415E-02   11.4543       1.41040       1.81189       1.23725       1.73145      0.173143      0.804369E-01   2.96870      0.751526      0.736478      0.657771      0.485728      0.336972       0.00000      0.657999    
  0.630929E-02   10.8267       1.36283       1.73499       1.18044       1.64941      0.182396      0.855819E-01   2.82985      0.719868      0.704004      0.627219      0.460569      0.317940       0.00000      0.627465    
  0.691799E-02   10.2158       1.31669       1.65993       1.12479       1.56902      0.191901      0.909119E-01   2.69382      0.688799      0.672101      0.597256      0.435993      0.299404       0.00000      0.597518    
  0.758542E-02   9.63398       1.27302       1.58806       1.07117       1.49149      0.201852      0.965705E-01   2.56266      0.658747      0.641182      0.568308      0.412422      0.281723       0.00000      0.568586    
  0.831724E-02   9.07931       1.23170       1.51922       1.01945       1.41665      0.212250      0.102569       2.43610      0.629649      0.611188      0.540318      0.389801      0.264849       0.00000      0.540611    
  0.911966E-02   8.53841       1.19159       1.45193      0.968697       1.34317      0.222896      0.108759       2.31187      0.601035      0.581662      0.512814      0.367663      0.248384       0.00000      0.513122    
  0.999950E-02   8.01519       1.15327       1.38681      0.919226       1.27147      0.234040      0.115334       2.19070      0.573058      0.552741      0.485953      0.346169      0.232458       0.00000      0.486274    
  0.109642E-01   7.51457       1.11679       1.32415      0.871317       1.20200      0.245472      0.122145       2.07332      0.545861      0.524586      0.459881      0.325457      0.217199       0.00000      0.460215    
  0.120220E-01   7.04826       1.08320       1.26530      0.825798       1.13593      0.257406      0.129372       1.96172      0.519855      0.497600      0.435020      0.305943      0.202962       0.00000      0.435365    
  0.131819E-01   6.60374       1.05156       1.20899      0.781824       1.07205      0.269739      0.136942       1.85387      0.494615      0.471366      0.410943      0.287208      0.189382       0.00000      0.411298    
  0.144536E-01   6.18001       1.02178       1.15512      0.739332       1.01028      0.282453      0.144846       1.74961      0.470107      0.445855      0.387624      0.269224      0.176434       0.00000      0.387986    
  0.158481E-01   5.77490      0.993676       1.10347      0.698176      0.950412      0.295501      0.153055       1.64859      0.446258      0.420998      0.364989      0.251918      0.164056       0.00000      0.365358    
  0.173770E-01   5.38784      0.967184       1.05397      0.658322      0.892415      0.308863      0.161559       1.55074      0.423048      0.396784      0.343025      0.235274      0.152231       0.00000      0.343400    
  0.190535E-01   5.01985      0.942395       1.00679      0.619857      0.836417      0.322539      0.170371       1.45627      0.400519      0.373260      0.321783      0.219338      0.140996       0.00000      0.322161    
  0.208917E-01   4.66985      0.919198      0.961796      0.582714      0.782336      0.336484      0.179460       1.36505      0.378636      0.350400      0.301234      0.204077      0.130322       0.00000      0.301613    
  0.229073E-01   4.33606      0.897417      0.918793      0.546775      0.730011      0.350642      0.188782       1.27679      0.357342      0.328154      0.281321      0.189434      0.120156       0.00000      0.281700    
  0.251174E-01   4.01796      0.876987      0.877726      0.512018      0.679421      0.364969      0.198305       1.19144      0.336622      0.306518      0.262039      0.175395      0.110486       0.00000      0.262417    
  0.275406E-01   3.71656      0.857958      0.838725      0.478535      0.630722      0.379424      0.208003       1.10926      0.316524      0.285553      0.243446      0.162011      0.101349       0.00000      0.243820    
  0.301976E-01   3.43072      0.840193      0.801646      0.446260      0.583834      0.393933      0.217812       1.03009      0.297013      0.265238      0.225517      0.149247      0.927110E-01   0.00000      0.225885    
  0.331110E-01   3.15901      0.823528      0.766305      0.415103      0.538639      0.408426      0.227666      0.953741      0.278048      0.245537      0.208209      0.137055      0.845308E-01   0.00000      0.208570    
  0.363055E-01   2.90099      0.807877      0.732631      0.385049      0.495134      0.422828      0.237497      0.880183      0.259621      0.226459      0.191525      0.125428      0.767975E-01   0.00000      0.191878    
  0.398081E-01   2.65765      0.793238      0.700715      0.356206      0.453510      0.437033      0.247205      0.809715      0.241788      0.208084      0.175537      0.114418      0.695471E-01   0.00000      0.175879    
  0.436487E-01   2.42786      0.779449      0.670378      0.328509      0.413689      0.450940      0.256689      0.742197      0.224519      0.190393      0.160220      0.103989      0.627457E-01   0.00000      0.160550    
  0.478598E-01   2.21048      0.766350      0.641436      0.301889      0.375586      0.464461      0.265850      0.677475      0.207786      0.173367      0.145545      0.941033E-01  0.563581E-01   0.00000      0.145861    
  0.524772E-01   2.00514      0.753831      0.613789      0.276344      0.339219      0.477487      0.274571      0.615562      0.191589      0.157022      0.131520      0.847545E-01  0.503748E-01   0.00000      0.131822    
  0.575400E-01   1.81285      0.741811      0.587451      0.251998      0.304813      0.489814      0.282638      0.556811      0.175999      0.141462      0.118235      0.759983E-01  0.448308E-01   0.00000      0.118520    
  0.630913E-01   1.63248      0.730110      0.562202      0.228785      0.272286      0.501325      0.289917      0.501071      0.160990      0.126668      0.105660      0.677950E-01  0.396899E-01   0.00000      0.105928    
  0.691782E-01   1.46314      0.718568      0.537849      0.206654      0.241570      0.511913      0.296280      0.448224      0.146543      0.112624      0.937726E-01  0.601116E-01  0.349223E-01   0.00000      0.940232E-01
  0.758523E-01   1.30455      0.707037      0.514247      0.185612      0.212690      0.521425      0.301557      0.398302      0.132669      0.993547E-01  0.825852E-01  0.529427E-01  0.305181E-01   0.00000      0.828173E-01
