   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.6169       6.40869       9.12825       6.39465       9.12328      0.140319E-01  0.496268E-02   15.5179       3.49659       3.49570       3.33907       2.89806       2.28872       0.00000       3.33887    
  0.109648E-03   75.8358       6.20936       8.84096       6.19449       8.83569      0.148705E-01  0.526981E-02   15.0302       3.39206       3.39110       3.23642       2.80243       2.20838       0.00000       3.23621    
  0.120226E-03   73.1740       6.01772       8.56477       6.00193       8.55916      0.157903E-01  0.560949E-02   14.5611       3.29138       3.29035       3.13758       2.71055       2.13143       0.00000       3.13738    
  0.131825E-03   70.5601       5.82919       8.29306       5.81245       8.28710      0.167469E-01  0.596418E-02   14.0995       3.19226       3.19116       3.04030       2.62018       2.05585       0.00000       3.04009    
  0.144543E-03   68.0151       5.64512       8.02778       5.62737       8.02144      0.177564E-01  0.634033E-02   13.6488       3.09538       3.09419       2.94522       2.53198       1.98223       0.00000       2.94501    
  0.158489E-03   65.5622       5.46707       7.77115       5.44822       7.76440      0.188458E-01  0.674948E-02   13.2126       3.00151       3.00024       2.85313       2.44671       1.91124       0.00000       2.85292    
  0.173779E-03   63.1542       5.29196       7.51874       5.27198       7.51156      0.199768E-01  0.717594E-02   12.7835       2.90912       2.90775       2.76250       2.36287       1.84152       0.00000       2.76229    
  0.190545E-03   60.8320       5.12250       7.27442       5.10130       7.26679      0.211920E-01  0.763764E-02   12.3681       2.81954       2.81808       2.67466       2.28176       1.77425       0.00000       2.67446    
  0.208928E-03   58.5758       4.95740       7.03635       4.93492       7.02822      0.224801E-01  0.813039E-02   11.9631       2.73215       2.73058       2.58899       2.20277       1.70886       0.00000       2.58878    
  0.229085E-03   56.3624       4.79513       6.80233       4.77131       6.79369      0.238158E-01  0.864343E-02   11.5650       2.64617       2.64449       2.50471       2.12514       1.64469       0.00000       2.50451    
  0.251186E-03   54.2493       4.63956       6.57786       4.61428       6.56865      0.252771E-01  0.921076E-02   11.1829       2.56353       2.56173       2.42374       2.05075       1.58338       0.00000       2.42354    
  0.275420E-03   52.1787       4.48683       6.35743       4.46003       6.34763      0.267983E-01  0.980445E-02   10.8077       2.48230       2.48038       2.34417       1.97773       1.52328       0.00000       2.34397    
  0.301992E-03   50.1650       4.33793       6.14246       4.30953       6.13202      0.284000E-01  0.104336E-01   10.4416       2.40298       2.40092       2.26649       1.90655       1.46481       0.00000       2.26629    
  0.331127E-03   48.2311       4.19443       5.93513       4.16430       5.92401      0.301289E-01  0.111196E-01   10.0883       2.32634       2.32413       2.19145       1.83796       1.40862       0.00000       2.19126    
  0.363073E-03   46.3351       4.05351       5.73145       4.02158       5.71962      0.319230E-01  0.118351E-01   9.74120       2.25098       2.24861       2.11769       1.77061       1.35350       0.00000       2.11750    
  0.398101E-03   44.5103       3.91743       5.53463       3.88359       5.52202      0.338454E-01  0.126090E-01   9.40561       2.17801       2.17548       2.04629       1.70557       1.30043       0.00000       2.04611    
  0.436509E-03   42.7424       3.78527       5.34332       3.74938       5.32988      0.358838E-01  0.134368E-01   9.07927       2.10698       2.10428       1.97681       1.64240       1.24897       0.00000       1.97664    
  0.478622E-03   41.0105       3.65557       5.15549       3.61758       5.14119      0.379964E-01  0.142990E-01   8.75877       2.03717       2.03428       1.90854       1.58041       1.19855       0.00000       1.90837    
  0.524798E-03   39.3615       3.53162       4.97573       3.49132       4.96048      0.403000E-01  0.152515E-01   8.45180       1.97018       1.96709       1.84305       1.52114       1.15049       0.00000       1.84289    
  0.575429E-03   37.7493       3.41023       4.79955       3.36754       4.78330      0.426991E-01  0.162501E-01   8.15084       1.90445       1.90115       1.77882       1.46309       1.10349       0.00000       1.77866    
