 First iteration    1377.8953669812640             1145   1.2034020672325449     
After minimisation    1377.90  1145     1.203

  Partial chi2s 
Dataset    1    439.86(+15.29)   377  HERA1+2 NCep 920                                
Dataset    2     63.55( +1.16)    70  HERA1+2 NCep 820                                
Dataset    3    217.71( +5.16)   254  HERA1+2 NCep 575                                
Dataset    4    213.33( +2.58)   204  HERA1+2 NCep 460                                
Dataset    5    219.04( +2.20)   159  HERA1+2 NCem                                    
Dataset    6     45.90( +0.64)    39  HERA1+2 CCep                                    
Dataset    7     54.28( -1.47)    42  HERA1+2 CCem                                    

 Correlated Chi2    98.662808043468573     
 Log penalty Chi2    25.568078942207034     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.5274   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5910   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3496   +/-   0.5563        :N:M:D
    4  sysHZComb1004                         -0.1998   +/-   0.6186        :N:M:D
    5  sysHZComb1005                          2.0912   +/-   0.6091        :N:M:D
    6  sysHZComb1006                         -1.9615   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1299   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0496   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0482   +/-   0.8988        :N:M:D
   10  sysHZComb1010                         -0.4200   +/-   0.9935        :N:M:D
   11  sysHZComb1011                         -0.9698   +/-   0.9661        :N:M:D
   12  sysHZComb1012                          0.2566   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5651   +/-   0.9619        :N:M:D
   14  sysHZComb1014                         -0.1085   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0665   +/-   0.9631        :N:M:D
   16  sysHZComb1016                         -0.0641   +/-   0.9747        :N:M:D
   17  sysHZComb1017                         -0.2202   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1458   +/-   0.8222        :N:M:D
   19  sysHZComb1019                         -0.3666   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3864   +/-   0.9813        :N:M:D
   21  sysHZComb1021                         -0.0510   +/-   0.9742        :N:M:D
   22  sysHZComb1022                          0.2750   +/-   0.9686        :N:M:D
