   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   11.3411       1.23967       1.57590       1.23407       1.57441      0.559852E-02  0.149070E-02   2.80848      0.870034      0.869673      0.704741      0.364034       0.00000       0.00000    
  0.109648E-03   11.2557       1.22370       1.55577       1.21771       1.55416      0.599018E-02  0.160801E-02   2.77188      0.858969      0.858579      0.695585      0.358745       0.00000       0.00000    
  0.120226E-03   11.1618       1.20764       1.53555       1.20121       1.53381      0.642679E-02  0.174086E-02   2.73502      0.847870      0.847448      0.686360      0.353339       0.00000       0.00000    
  0.131825E-03   11.0648       1.19154       1.51530       1.18466       1.51342      0.688416E-02  0.188101E-02   2.69808      0.836764      0.836309      0.677113      0.347892       0.00000       0.00000    
  0.144543E-03   10.9632       1.17541       1.49503       1.16803       1.49299      0.737127E-02  0.203163E-02   2.66103      0.825648      0.825157      0.667837      0.342386       0.00000       0.00000    
  0.158489E-03   10.8561       1.15925       1.47473       1.15135       1.47253      0.790421E-02  0.219868E-02   2.62388      0.814533      0.814002      0.658532      0.336813       0.00000       0.00000    
  0.173779E-03   10.7463       1.14309       1.45444       1.13463       1.45206      0.846124E-02  0.237447E-02   2.58669      0.803420      0.802847      0.649216      0.331212       0.00000       0.00000    
  0.190545E-03   10.6318       1.12695       1.43415       1.11788       1.43158      0.906735E-02  0.256819E-02   2.54946      0.792319      0.791700      0.639885      0.325559       0.00000       0.00000    
  0.208928E-03   10.5138       1.11083       1.41389       1.10111       1.41112      0.971682E-02  0.277807E-02   2.51223      0.781235      0.780566      0.630550      0.319876       0.00000       0.00000    
  0.229085E-03   10.3937       1.09473       1.39365       1.08434       1.39066      0.103946E-01  0.299852E-02   2.47499      0.770162      0.769442      0.621214      0.314173       0.00000       0.00000    
  0.251186E-03   10.2689       1.07871       1.37348       1.06756       1.37024      0.111484E-01  0.324783E-02   2.43780      0.759129      0.758351      0.611885      0.308435       0.00000       0.00000    
  0.275420E-03   10.1422       1.06275       1.35335       1.05081       1.34984      0.119392E-01  0.351148E-02   2.40065      0.748119      0.747279      0.602564      0.302688       0.00000       0.00000    
  0.301992E-03   10.0132       1.04685       1.33328       1.03407       1.32949      0.127796E-01  0.379438E-02   2.36355      0.737137      0.736232      0.593254      0.296929       0.00000       0.00000    
  0.331127E-03   9.88107       1.03107       1.31331       1.01737       1.30920      0.137001E-01  0.410893E-02   2.32657      0.726207      0.725229      0.583968      0.291161       0.00000       0.00000    
  0.363073E-03   9.74761       1.01536       1.29339       1.00070       1.28895      0.146620E-01  0.444005E-02   2.28964      0.715304      0.714250      0.574696      0.285393       0.00000       0.00000    
  0.398101E-03   9.61172      0.999787       1.27358      0.984081       1.26877      0.157062E-01  0.480442E-02   2.25285      0.704456      0.703319      0.565454      0.279625       0.00000       0.00000    
  0.436509E-03   9.47414      0.984349       1.25387      0.967522       1.24867      0.168263E-01  0.520006E-02   2.21620      0.693657      0.692431      0.556243      0.273865       0.00000       0.00000    
  0.478622E-03   9.33549      0.968997       1.23424      0.951002       1.22862      0.179951E-01  0.561581E-02   2.17962      0.682890      0.681570      0.547050      0.268111       0.00000       0.00000    
  0.524798E-03   9.19471      0.953876       1.21478      0.934584       1.20869      0.192914E-01  0.608525E-02   2.14328      0.672206      0.670781      0.537910      0.262378       0.00000       0.00000    
  0.575429E-03   9.05312      0.938874       1.19541      0.918221       1.18882      0.206529E-01  0.658274E-02   2.10705      0.661562      0.660027      0.528797      0.256659       0.00000       0.00000    
  0.630945E-03   8.91051      0.924024       1.17615      0.901927       1.16903      0.220968E-01  0.711564E-02   2.07096      0.650970      0.649317      0.519718      0.250957       0.00000       0.00000    
  0.691816E-03   8.76669      0.909426       1.15708      0.885747       1.14937      0.236791E-01  0.770941E-02   2.03512      0.640459      0.638676      0.510694      0.245289       0.00000       0.00000    
  0.758561E-03   8.62238      0.894957       1.13810      0.869625       1.12977      0.253320E-01  0.833463E-02   1.99939      0.629988      0.628069      0.501698      0.239638       0.00000       0.00000    
  0.831745E-03   8.47725      0.880736       1.11930      0.853614       1.11028      0.271216E-01  0.902132E-02   1.96389      0.619592      0.617526      0.492755      0.234022       0.00000       0.00000    
  0.911989E-03   8.33163      0.866748       1.10067      0.837706       1.09090      0.290427E-01  0.976843E-02   1.92860      0.609265      0.607038      0.483860      0.228441       0.00000       0.00000    
