   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   34.2578       2.76300       3.65797       2.75451       3.65530      0.848343E-02  0.266815E-02   6.40981       1.62275       1.62221       1.46232       1.13176      0.570768       0.00000    
  0.109648E-03   33.4070       2.70397       3.57822       2.69492       3.57535      0.904513E-02  0.286259E-02   6.27028       1.59013       1.58955       1.43155       1.10479      0.554257       0.00000    
  0.120226E-03   32.5752       2.64605       3.50008       2.63639       3.49700      0.966719E-02  0.308058E-02   6.13339       1.55807       1.55745       1.40132       1.07831      0.538240       0.00000    
  0.131825E-03   31.7514       2.58862       3.42263       2.57830       3.41932      0.103169E-01  0.330953E-02   5.99762       1.52626       1.52559       1.37131       1.05204      0.522426       0.00000    
  0.144543E-03   30.9391       2.53187       3.34616       2.52087       3.34260      0.110063E-01  0.355418E-02   5.86347       1.49479       1.49407       1.34163       1.02607      0.506903       0.00000    
  0.158489E-03   30.1429       2.47611       3.27106       2.46435       3.26723      0.117563E-01  0.382319E-02   5.73158       1.46382       1.46304       1.31241       1.00053      0.491780       0.00000    
  0.173779E-03   29.3547       2.42084       3.19664       2.40830       3.19253      0.125380E-01  0.410505E-02   5.60083       1.43309       1.43225       1.28343      0.975208      0.476853       0.00000    
  0.190545E-03   28.5820       2.36653       3.12356       2.35314       3.11915      0.133840E-01  0.441321E-02   5.47229       1.40284       1.40194       1.25490      0.950305      0.462307       0.00000    
  0.208928E-03   27.8218       2.31301       3.05155       2.29872       3.04680      0.142865E-01  0.474475E-02   5.34552       1.37298       1.37200       1.22674      0.925743      0.448059       0.00000    
  0.229085E-03   27.0697       2.25999       2.98023       2.24477       2.97514      0.152258E-01  0.509160E-02   5.21991       1.34337       1.34232       1.19882      0.901404      0.434004       0.00000    
  0.251186E-03   26.3372       2.20824       2.91061       2.19198       2.90513      0.162632E-01  0.547976E-02   5.09711       1.31437       1.31325       1.17147      0.877611      0.420412       0.00000    
  0.275420E-03   25.6134       2.15705       2.84173       2.13970       2.83585      0.173479E-01  0.588819E-02   4.97555       1.28564       1.28444       1.14439      0.854059      0.407020       0.00000    
  0.301992E-03   24.9010       2.10661       2.77386       2.08811       2.76753      0.184961E-01  0.632384E-02   4.85564       1.25728       1.25598       1.11765      0.830832      0.393896       0.00000    
  0.331127E-03   24.2054       2.05727       2.70743       2.03753       2.70062      0.197458E-01  0.680369E-02   4.73815       1.22944       1.22805       1.09142      0.808080      0.381154       0.00000    
  0.363073E-03   23.5179       2.00847       2.64170       1.98743       2.63439      0.210477E-01  0.730653E-02   4.62182       1.20187       1.20037       1.06543      0.785560      0.368596       0.00000    
  0.398101E-03   22.8458       1.96071       2.57731       1.93826       2.56946      0.224532E-01  0.785523E-02   4.50772       1.17478       1.17317       1.03990      0.763481      0.356385       0.00000    
  0.436509E-03   22.1863       1.91382       2.51404       1.88987       2.50559      0.239531E-01  0.844654E-02   4.39546       1.14810       1.14637       1.01476      0.741769      0.344458       0.00000    
  0.478622E-03   21.5349       1.86747       2.45146       1.84196       2.44240      0.255136E-01  0.906519E-02   4.28436       1.12167       1.11982      0.989865      0.720290      0.332709       0.00000    
  0.524798E-03   20.9026       1.82245       2.39056       1.79522       2.38080      0.272314E-01  0.975607E-02   4.17602       1.09585       1.09387      0.965551      0.699368      0.321380       0.00000    
  0.575429E-03   20.2789       1.77805       2.33042       1.74902       2.31993      0.290289E-01  0.104842E-01   4.06895       1.07032       1.06819      0.941502      0.678701      0.310240       0.00000    
  0.630945E-03   19.6662       1.73442       2.27124       1.70349       2.25998      0.309270E-01  0.112593E-01   3.96347       1.04513       1.04285      0.917789      0.658357      0.299340       0.00000    
  0.691816E-03   19.0700       1.69197       2.21351       1.65898       2.20140      0.329927E-01  0.121141E-01   3.86038       1.02047       1.01803      0.894580      0.638501      0.288793       0.00000    
  0.758561E-03   18.4815       1.65009       2.15648       1.61494       2.14347      0.351431E-01  0.130098E-01   3.75841      0.996068      0.993446      0.871609      0.618876      0.278413       0.00000    
  0.831745E-03   17.9075       1.60927       2.10072       1.57181       2.08674      0.374573E-01  0.139849E-01   3.65855      0.972127      0.969316      0.849082      0.599683      0.268342       0.00000    
  0.911989E-03   17.3459       1.56937       2.04607       1.52944       2.03103      0.399272E-01  0.150371E-01   3.56048      0.948583      0.945570      0.826933      0.580861      0.258531       0.00000    
  0.999975E-03   16.7918       1.53005       1.99210       1.48755       1.97596      0.424949E-01  0.161376E-01   3.46352      0.925285      0.922062      0.805019      0.562269      0.248882       0.00000    
  0.109645E-02   16.2555       1.49208       1.93971       1.44677       1.92235      0.453106E-01  0.173633E-01   3.36911      0.902555      0.899100      0.783646      0.544211      0.239603       0.00000    
  0.120223E-02   15.7276       1.45476       1.88808       1.40650       1.86942      0.482577E-01  0.186566E-01   3.27593      0.880095      0.876397      0.762530      0.526410      0.230498       0.00000    
  0.131822E-02   15.2097       1.41823       1.83735       1.36687       1.81732      0.513607E-01  0.200300E-01   3.18419      0.857955      0.854000      0.741719      0.508913      0.221601       0.00000    
  0.144540E-02   14.7074       1.38294       1.78803       1.32820       1.76648      0.547342E-01  0.215455E-01   3.09469      0.836313      0.832077      0.721381      0.491892      0.213024       0.00000    
  0.158485E-02   14.2123       1.34823       1.73936       1.28999       1.71623      0.582421E-01  0.231325E-01   3.00622      0.814900      0.810373      0.701263      0.475092      0.204594       0.00000    
  0.173775E-02   13.7303       1.31460       1.69189       1.25260       1.66703      0.620028E-01  0.248551E-01   2.91963      0.793903      0.789062      0.681540      0.458694      0.196431       0.00000    
  0.190540E-02   13.2599       1.28194       1.64548       1.21593       1.61877      0.660131E-01  0.267145E-01   2.83470      0.773273      0.768097      0.662167      0.442656      0.188503       0.00000    
  0.208923E-02   12.7965       1.24987       1.59972       1.17970       1.57106      0.701767E-01  0.286581E-01   2.75076      0.752864      0.747339      0.643003      0.426834      0.180717       0.00000    
  0.229079E-02   12.3490       1.21918       1.55542       1.14446       1.52461      0.747194E-01  0.308140E-01   2.66907      0.732952      0.727046      0.624314      0.411505      0.173249       0.00000    
  0.251180E-02   11.9094       1.18918       1.51187       1.10971       1.47878      0.794714E-01  0.330898E-01   2.58849      0.713286      0.706981      0.605857      0.396423      0.165939       0.00000    
  0.275413E-02   11.4786       1.15996       1.46913       1.07551       1.43363      0.844569E-01  0.354992E-01   2.50914      0.693892      0.687168      0.587660      0.381615      0.158805       0.00000    
