   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.26127      0.514424      0.852604      0.511288      0.851840      0.313566E-02  0.763320E-03   1.36313      0.511288      0.511104      0.340736       0.00000       0.00000       0.00000      0.340736    
  0.109648E-03  -1.10330      0.508686      0.842687      0.505312      0.841855      0.337350E-02  0.831876E-03   1.34717      0.505312      0.505113      0.336742       0.00000       0.00000       0.00000      0.336742    
  0.120226E-03  -.954694      0.503083      0.832953      0.499442      0.832043      0.364121E-02  0.910712E-03   1.33148      0.499442      0.499226      0.332817       0.00000       0.00000       0.00000      0.332817    
  0.131825E-03  -.809758      0.497537      0.823294      0.493614      0.822300      0.392286E-02  0.994455E-03   1.31591      0.493614      0.493380      0.328920       0.00000       0.00000       0.00000      0.328920    
  0.144543E-03  -.670072      0.492072      0.813742      0.487848      0.812657      0.422447E-02  0.108522E-02   1.30050      0.487848      0.487594      0.325063       0.00000       0.00000       0.00000      0.325063    
  0.158489E-03  -.537238      0.486721      0.804336      0.482164      0.803149      0.455719E-02  0.118717E-02   1.28531      0.482164      0.481889      0.321259       0.00000       0.00000       0.00000      0.321259    
  0.173779E-03  -.407693      0.481427      0.795001      0.476521      0.793706      0.490636E-02  0.129511E-02   1.27023      0.476521      0.476223      0.317482       0.00000       0.00000       0.00000      0.317482    
  0.190545E-03  -.284363      0.476245      0.785803      0.470955      0.784388      0.528919E-02  0.141542E-02   1.25534      0.470955      0.470633      0.313755       0.00000       0.00000       0.00000      0.313755    
  0.208928E-03  -.165681      0.471152      0.776713      0.465450      0.775166      0.570208E-02  0.154702E-02   1.24062      0.465450      0.465100      0.310067       0.00000       0.00000       0.00000      0.310067    
  0.229085E-03  -.500088E-01  0.466117      0.767693      0.459983      0.766007      0.613464E-02  0.168601E-02   1.22599      0.459983      0.459604      0.306403       0.00000       0.00000       0.00000      0.306403    
  0.251186E-03  0.587598E-01  0.461228      0.758840      0.454608      0.756995      0.662048E-02  0.184545E-02   1.21160      0.454608      0.454197      0.302798       0.00000       0.00000       0.00000      0.302798    
  0.275420E-03  0.164683      0.456404      0.750059      0.449271      0.748044      0.713252E-02  0.201517E-02   1.19732      0.449271      0.448826      0.299218       0.00000       0.00000       0.00000      0.299218    
  0.301992E-03  0.266782      0.451667      0.741375      0.443987      0.739176      0.767977E-02  0.219871E-02   1.18316      0.443987      0.443506      0.295670       0.00000       0.00000       0.00000      0.295670    
  0.331127E-03  0.363659      0.447061      0.732829      0.438777      0.730424      0.828440E-02  0.240524E-02   1.16920      0.438777      0.438254      0.292169       0.00000       0.00000       0.00000      0.292169    
  0.363073E-03  0.458083      0.442520      0.724350      0.433601      0.721726      0.891893E-02  0.262392E-02   1.15533      0.433601      0.433035      0.288690       0.00000       0.00000       0.00000      0.288690    
  0.398101E-03  0.547952      0.438104      0.715997      0.428491      0.713130      0.961317E-02  0.286706E-02   1.14162      0.428491      0.427878      0.285252       0.00000       0.00000       0.00000      0.285252    
  0.436509E-03  0.634260      0.433797      0.707748      0.423433      0.704615      0.103631E-01  0.313353E-02   1.12805      0.423433      0.422769      0.281846       0.00000       0.00000       0.00000      0.281846    
  0.478622E-03  0.718321      0.429558      0.699566      0.418409      0.696151      0.111488E-01  0.341500E-02   1.11456      0.418409      0.417690      0.278460       0.00000       0.00000       0.00000      0.278460    
  0.524798E-03  0.797303      0.425490      0.691539      0.413461      0.687802      0.120292E-01  0.373702E-02   1.10126      0.413461      0.412681      0.275121       0.00000       0.00000       0.00000      0.275121    
  0.575429E-03  0.874081      0.421505      0.683584      0.408547      0.679503      0.129585E-01  0.408047E-02   1.08805      0.408547      0.407702      0.271801       0.00000       0.00000       0.00000      0.271801    
  0.630945E-03  0.948075      0.417625      0.675719      0.403675      0.671268      0.139498E-01  0.445099E-02   1.07494      0.403675      0.402761      0.268507       0.00000       0.00000       0.00000      0.268507    
  0.691816E-03   1.01809      0.413911      0.667990      0.398864      0.663121      0.150464E-01  0.486863E-02   1.06199      0.398864      0.397873      0.265248       0.00000       0.00000       0.00000      0.265248    
