 First iteration    51050.339425621729             1425   35.824799596927527     
After minimisation   51050.34  1425    35.825

  Partial chi2s 
Dataset    1    440.52( +6.39)   377  HERA1+2 NCep 920                                
   60  sysHZComb1060                          0.2475   +/-   0.9867        :N:M:D
   61  sysHZComb1061                          0.1546   +/-   0.9834        :N:M:D
   62  sysHZComb1062                         -0.9494   +/-   0.9102        :N:M:D
   63  sysHZComb1063                          0.4847   +/-   0.8384        :N:M:D
   64  sysHZComb1064                          0.7192   +/-   0.9316        :N:M:D
   65  sysHZComb1065                         -0.6226   +/-   0.9568        :N:M:D
   66  sysHZComb1066                         -0.4595   +/-   0.9471        :N:M:D
   67  sysHZComb1067                          0.0589   +/-   0.9718        :N:M:D
   68  sysHZComb1068                         -0.3539   +/-   0.9280        :N:M:D
   69  sysHZComb1069                         -0.6447   +/-   0.9314        :N:M:D
   70  sysHZComb1070                          0.6033   +/-   0.9302        :N:M:D
   71  sysHZComb1071                         -0.9734   +/-   0.8671        :N:M:D
   72  sysHZComb1072                          0.4812   +/-   0.9828        :N:M:D
   73  sysHZComb1073                          0.0507   +/-   0.9051        :N:M:D
   74  sysHZComb1074                         -0.0821   +/-   0.9372        :N:M:D
   75  sysHZComb1075                         -0.1724   +/-   0.9301        :N:M:D
   76  sysHZComb1076                         -0.1556   +/-   0.9610        :N:M:D
   77  sysHZComb1077                         -0.2848   +/-   0.9791        :N:M:D
   78  sysHZComb1078                          0.0655   +/-   0.9771        :N:M:D
   79  sysHZComb1079                          0.0619   +/-   0.8857        :N:M:D
   80  sysHZComb1080                          0.0975   +/-   0.9653        :N:M:D
   81  sysHZComb1081                          0.1670   +/-   0.9768        :N:M:D
   82  sysHZComb1082                         -0.7765   +/-   0.8821        :N:M:D
   83  sysHZComb1083                         -0.9032   +/-   0.9015        :N:M:D
   84  sysHZComb1084                          0.2965   +/-   0.9882        :N:M:D
   85  sysHZComb1085                         -0.0619   +/-   0.8923        :N:M:D
   86  sysHZComb1086                         -0.5160   +/-   0.8650        :N:M:D
   87  sysHZComb1087                         -0.6660   +/-   0.8856        :N:M:D
   88  sysHZComb1088                          0.2949   +/-   0.9913        :N:M:D
   89  sysHZComb1089                         -0.1122   +/-   0.9686        :N:M:D
   90  sysHZComb1090                          0.5576   +/-   0.9603        :N:M:D
   91  sysHZComb1091                          0.2849   +/-   0.9357        :N:M:D
   92  sysHZComb1092                          0.0223   +/-   0.8276        :N:M:D
   93  sysHZComb1093                         -0.3181   +/-   0.8548        :N:M:D
   94  sysHZComb1094                          0.0639   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.0013   +/-   0.9874        :N:M:D
   96  sysHZComb1096                         -0.1974   +/-   0.9714        :N:M:D
   97  sysHZComb1097                          0.2602   +/-   0.9963        :N:M:D
   98  sysHZComb1098                          1.2084   +/-   0.8791        :N:M:D
   99  sysHZComb1099                         -1.5400   +/-   0.8047        :N:M:D
  100  sysHZComb1100                         -0.8535   +/-   0.7914        :N:M:D
  101  sysHZComb1101                         -0.3713   +/-   0.8460        :N:M:D
  102  sysHZComb1102                          0.0533   +/-   0.9526        :N:M:D
  103  sysHZComb1103                         -0.4457   +/-   0.8643        :N:M:D
  104  sysHZComb1104                         -1.1143   +/-   0.8000        :N:M:D
  105  sysHZComb1105                          0.5271   +/-   0.7681        :N:M:D
  106  sysHZComb1106                          0.5274   +/-   0.8257        :N:M:D
  107  sysHZComb1107                         -0.2634   +/-   0.8578        :N:M:D
  108  sysHZComb1108                          2.0222   +/-   0.6965        :N:M:D
  109  sysHZComb1109                          0.2098   +/-   0.9906        :N:M:D
  110  sysHZComb1110                         -0.4308   +/-   0.7206        :N:M:D
  111  sysHZComb1111                         -1.1622   +/-   0.6160        :N:M:D
  112  sysHZComb1112                          0.3273   +/-   0.9909        :N:M:D
  113  sysHZComb1113                          0.4438   +/-   0.9916        :N:M:D
  114  sysHZComb1114                          2.0194   +/-   0.8282        :N:M:D
  115  sysHZComb1115                          1.3440   +/-   0.7683        :N:M:D
  116  sysHZComb1116                          0.0923   +/-   0.7827        :N:M:D
  117  sysHZComb1117                         -0.0719   +/-   0.9946        :N:M:D
  118  sysHZComb1118                         -0.1535   +/-   0.9966        :N:M:D
  119  sysHZComb1119                          0.5223   +/-   0.9754        :N:M:D
  120  sysHZComb1120                          0.0972   +/-   0.9903        :N:M:D
  121  sysHZComb1121                          0.2505   +/-   0.9901        :N:M:D
  122  sysHZComb1122                          0.2871   +/-   0.9589        :N:M:D
  123  sysHZComb1123                         -0.2297   +/-   0.9382        :N:M:D
  124  sysHZComb1124                         -0.7306   +/-   0.8858        :N:M:D
  125  sysHZComb1125                         -0.2042   +/-   0.9837        :N:M:D
  126  sysHZComb1126                         -0.3116   +/-   0.9179        :N:M:D
  127  sysHZComb1127                         -0.1010   +/-   0.9320        :N:M:D
  128  sysHZComb1128                         -0.3472   +/-   0.9598        :N:M:D
  129  sysHZComb1129                          0.1664   +/-   0.8654        :N:M:D
  130  sysHZComb1130                          0.3635   +/-   0.8372        :N:M:D
  131  sysHZComb1131                         -0.7051   +/-   0.8155        :N:M:D
  132  sysHZComb1132                         -0.3669   +/-   0.8432        :N:M:D
  133  sysHZComb1133                          0.2276   +/-   0.8507        :N:M:D
  134  sysHZComb1134                          0.5345   +/-   0.9816        :N:M:D
  135  sysHZComb1135                         -1.4629   +/-   0.8497        :N:M:D
  136  sysHZComb1136                          0.6950   +/-   0.9032        :N:M:D
  137  sysHZComb1137                         -0.6792   +/-   0.9115        :N:M:D
  138  sysHZComb1138                          0.0412   +/-   0.9626        :N:M:D
  139  sysHZComb1139                         -0.5564   +/-   0.9783        :N:M:D
  140  sysHZComb1140                         -0.1431   +/-   0.9670        :N:M:D
  141  sysHZComb1141                         -0.2263   +/-   0.9714        :N:M:D
  142  sysHZComb1142                          0.7606   +/-   0.8970        :N:M:D
  143  sysHZComb1143                          0.6388   +/-   0.9039        :N:M:D
  144  sysHZComb1144                          1.0148   +/-   0.8645        :N:M:D
  145  sysHZComb1145                          0.3013   +/-   0.9861        :N:M:D
  146  sysHZComb1146                          0.2258   +/-   0.9898        :N:M:D
  147  sysHZComb1147                          0.7622   +/-   0.8209        :N:M:D
  148  sysHZComb1148                         -0.4927   +/-   0.7980        :N:M:D
  149  sysHZComb1149                          0.1066   +/-   0.8309        :N:M:D
  150  sysHZComb1150                         -0.1762   +/-   0.9550        :N:M:D
  151  sysHZComb1151                         -0.0071   +/-   0.9638        :N:M:D
  152  sysHZComb1152                          0.2293   +/-   0.9112        :N:M:D
  153  sysHZComb1153                         -1.4486   +/-   0.8842        :N:M:D
  154  sysHZComb1154                         -0.9267   +/-   0.8877        :N:M:D
  155  sysHZComb1155                          0.8534   +/-   0.8857        :N:M:D
  156  sysHZComb1156                          0.2327   +/-   0.9456        :N:M:D
  157  sysHZComb1157                          1.1469   +/-   0.7261        :N:M:D
  158  sysHZComb1158                         -0.5483   +/-   0.9071        :N:M:D
  159  sysHZComb1159                         -0.0277   +/-   1.0000        :N:M:D
  160  sysHZComb1160                         -0.2905   +/-   0.9260        :N:M:D
  161  sysHZComb1161                          0.7502   +/-   0.8448        :N:M:D
  162  sysHZComb1162                          0.4339   +/-   0.9394        :N:M:D
  163  proc_nrl                               0.3429   +/-   0.4221        :N:M:D
  164  proc_tb21                             -3.1680   +/-   0.6730        :N:M:D
  165  proc_tb22                             -1.5685   +/-   0.3545        :N:M:D
  166  proc_tb23                             -0.8185   +/-   0.5095        :N:M:D
  167  proc_tb24                             -0.5832   +/-   0.4232        :N:M:D
  168  proc_gp                               -0.0435   +/-   0.4616        :N:M:D
  169  proc_had                               0.2171   +/-   0.5539        :N:M:D
  170  D0_Jets_sys1                           1.3752   +/-   0.8779        :N:M:D
  171  D0_Jets_sys2                           0.0237   +/-   0.7130        :N:M:D
  172  D0_Jets_sys3                          -0.7331   +/-   0.5945        :N:M:D
  173  D0_Jets_sys4                          -0.5953   +/-   0.5935        :N:M:D
  174  D0_Jets_sys5                           2.9877   +/-   0.8360        :N:M:D
  175  D0_Jets_sys6                          12.0560   +/-   0.4509        :N:M:D
  176  D0_Jets_sys7                           0.3953   +/-   0.1770        :N:M:D
  177  D0_Jets_sys8                          -0.1114   +/-   0.5315        :N:M:D
  178  D0_Jets_sys9                          -0.3959   +/-   0.4755        :N:M:D
  179  D0_Jets_sys10                         -0.8232   +/-   0.6000        :N:M:D
  180  D0_Jets_sys11                          0.6688   +/-   0.2701        :N:M:D
  181  D0_Jets_sys12                          1.6424   +/-   0.4361        :N:M:D
  182  D0_Jets_sys13                          0.4631   +/-   0.6411        :N:M:D
  183  D0_Jets_sys14                         -1.1555   +/-   0.8318        :N:M:D
  184  D0_Jets_sys15                         -2.0539   +/-   0.6717        :N:M:D
  185  D0_Jets_sys16                          0.3528   +/-   0.6674        :N:M:D
  186  D0_Jets_sys17                          0.4114   +/-   0.5950        :N:M:D
  187  D0_Jets_sys18                         -0.6469   +/-   0.8709        :N:M:D
  188  D0_Jets_sys19                          1.2886   +/-   0.3841        :N:M:D
  189  D0_Jets_sys20                          1.0939   +/-   0.3014        :N:M:D
  190  D0_Jets_sys21                         -1.1662   +/-   0.3862        :N:M:D
  191  D0_Jets_sys22                         -0.3061   +/-   0.2485        :N:M:D
  192  D0_Jets_sys23                         -2.1901   +/-   0.7970        :N:M:D
  193  npcorerr                               0.3761   +/-   0.7286        :N:M:D
  194  CMS_lumierr                            2.8052   +/-   0.7573        :N:M:D
  195  unf_err                               -2.9570   +/-   0.7480        :N:M:D
  196  JEC0                                  -1.7350   +/-   0.7379        :N:M:D
