 First iteration    1367.4804438547937             1145   1.1943060645020034     
After minimisation    1367.48  1145     1.194

  Partial chi2s 
Dataset    1    443.39( +7.24)   377  HERA1+2 NCep 920                                
Dataset    2     65.54( -0.07)    70  HERA1+2 NCep 820                                
Dataset    3    220.32( +0.65)   254  HERA1+2 NCep 575                                
Dataset    4    217.57( -1.26)   204  HERA1+2 NCep 460                                
Dataset    5    219.51( -0.57)   159  HERA1+2 NCem                                    
Dataset    6     47.14( +1.10)    39  HERA1+2 CCep                                    
Dataset    7     56.47( -2.41)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.849133157779420     
 Log penalty Chi2    4.6825655007207878     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2491   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5264   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3038   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.2084   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.8022   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.8748   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1286   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0683   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0274   +/-   0.8996        :N:M:D
   10  sysHZComb1010                         -0.3923   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7785   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4327   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5988   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0565   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1116   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1094   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3260   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1674   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3597   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3738   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1071   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1287   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1144   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0340   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1228   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9024   +/-   0.9201        :N:M:D
   27  sysHZComb1027                         -1.1238   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8382   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5255   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.3562   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.7770   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.6305   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7427   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4168   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0570   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4732   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4542   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6835   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.5135   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1464   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6290   +/-   0.8123        :N:M:D
   42  sysHZComb1042                         -0.1436   +/-   0.8744        :N:M:D
   43  sysHZComb1043                          0.1563   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.0485   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.5596   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.3282   +/-   0.9568        :N:M:D
   47  sysHZComb1047                          0.3224   +/-   0.9468        :N:M:D
   48  sysHZComb1048                         -0.0150   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.4043   +/-   0.9456        :N:M:D
   50  sysHZComb1050                          0.3600   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.3764   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.8771   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.7330   +/-   0.9191        :N:M:D
   54  sysHZComb1054                         -0.0231   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.5966   +/-   0.9056        :N:M:D
   56  sysHZComb1056                         -1.4260   +/-   0.8904        :N:M:D
   57  sysHZComb1057                          0.0405   +/-   0.9194        :N:M:D
   58  sysHZComb1058                          0.0755   +/-   0.9433        :N:M:D
