 First iteration    1368.3628906803053             1145   1.1950767604194807     
After minimisation    1368.36  1145     1.195

  Partial chi2s 
Dataset    1    443.36( +7.69)   377  HERA1+2 NCep 920                                
Dataset    2     68.00( -0.12)    70  HERA1+2 NCep 820                                
Dataset    3    218.66( +0.57)   254  HERA1+2 NCep 575                                
Dataset    4    219.52( -1.23)   204  HERA1+2 NCep 460                                
Dataset    5    221.17( +0.12)   159  HERA1+2 NCem                                    
Dataset    6     44.42( +0.33)    39  HERA1+2 CCep                                    
Dataset    7     54.89( -2.04)    42  HERA1+2 CCem                                    

 Correlated Chi2    93.027852347581018     
 Log penalty Chi2    5.3081001005301882     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3787   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5193   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3385   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.3913   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.0651   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.9466   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1299   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0615   +/-   0.9983        :N:M:D
    9  sysHZComb1009                         -0.0092   +/-   0.8996        :N:M:D
   10  sysHZComb1010                         -0.3245   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8647   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.5154   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.7336   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0026   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1002   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0387   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2933   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.3117   +/-   0.8227        :N:M:D
   19  sysHZComb1019                         -0.3435   +/-   0.9837        :N:M:D
