 First iteration    1370.2757992991517             1145   1.1967474229686914     
After minimisation    1370.28  1145     1.197

  Partial chi2s 
Dataset    1    444.95( +9.54)   377  HERA1+2 NCep 920                                
Dataset    2     64.33( +0.30)    70  HERA1+2 NCep 820                                
Dataset    3    218.78( +2.25)   254  HERA1+2 NCep 575                                
Dataset    4    216.68( +0.06)   204  HERA1+2 NCep 460                                
Dataset    5    220.54( +0.03)   159  HERA1+2 NCem                                    
Dataset    6     45.75( +0.88)    39  HERA1+2 CCep                                    
Dataset    7     55.94( -2.17)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.412347070960251     
 Log penalty Chi2    10.887168594070779     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2876   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4947   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.1522   +/-   0.5566        :N:M:D
    4  sysHZComb1004                         -0.0780   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.1686   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.2283   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1259   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0589   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0364   +/-   0.8992        :N:M:D
   10  sysHZComb1010                         -0.4096   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8211   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3534   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5603   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0835   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0801   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.1154   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2980   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1127   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.3807   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3659   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1039   +/-   0.9743        :N:M:D
   22  sysHZComb1022                          0.1541   +/-   0.9686        :N:M:D
   23  sysHZComb1023                          0.0118   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0464   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1161   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9297   +/-   0.9199        :N:M:D
   27  sysHZComb1027                         -1.1650   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.8549   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4978   +/-   0.9183        :N:M:D
   30  sysHZComb1030                         -0.3408   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -0.8452   +/-   0.8385        :N:M:D
   32  sysHZComb1032                          0.5782   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          0.7333   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4238   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0993   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.4045   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.4033   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.7440   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.5621   +/-   0.9534        :N:M:D
   40  sysHZComb1040                         -0.1121   +/-   0.9301        :N:M:D
   41  sysHZComb1041                         -0.6361   +/-   0.8119        :N:M:D
   42  sysHZComb1042                         -0.1052   +/-   0.8742        :N:M:D
   43  sysHZComb1043                          0.2742   +/-   0.9095        :N:M:D
   44  sysHZComb1044                         -0.0790   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.6397   +/-   0.9309        :N:M:D
   46  sysHZComb1046                         -0.3887   +/-   0.9568        :N:M:D
   47  sysHZComb1047                          0.3160   +/-   0.9468        :N:M:D
   48  sysHZComb1048                         -0.0199   +/-   0.9609        :N:M:D
   49  sysHZComb1049                         -0.4586   +/-   0.9456        :N:M:D
   50  sysHZComb1050                          0.3762   +/-   0.9428        :N:M:D
   51  sysHZComb1051                          0.2668   +/-   0.9522        :N:M:D
   52  sysHZComb1052                          0.9690   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6556   +/-   0.9190        :N:M:D
   54  sysHZComb1054                          0.0443   +/-   0.9749        :N:M:D
   55  sysHZComb1055                         -1.7012   +/-   0.9055        :N:M:D
   56  sysHZComb1056                         -1.2738   +/-   0.8903        :N:M:D
   57  sysHZComb1057                          0.0584   +/-   0.9194        :N:M:D
   58  sysHZComb1058                          0.0616   +/-   0.9432        :N:M:D
   59  sysHZComb1059                         -0.9815   +/-   0.8697        :N:M:D
   60  sysHZComb1060                          0.1149   +/-   0.9789        :N:M:D
   61  sysHZComb1061                          0.1488   +/-   0.9830        :N:M:D
   62  sysHZComb1062                         -1.3901   +/-   0.8949        :N:M:D
   63  sysHZComb1063                          0.4525   +/-   0.8363        :N:M:D
   64  sysHZComb1064                          0.7922   +/-   0.9293        :N:M:D
   65  sysHZComb1065                         -0.9395   +/-   0.9468        :N:M:D
   66  sysHZComb1066                         -0.6495   +/-   0.9319        :N:M:D
   67  sysHZComb1067                         -0.1413   +/-   0.9638        :N:M:D
   68  sysHZComb1068                         -0.5183   +/-   0.9198        :N:M:D
   69  sysHZComb1069                         -0.2672   +/-   0.9124        :N:M:D
   70  sysHZComb1070                          0.4101   +/-   0.9073        :N:M:D
   71  sysHZComb1071                         -1.2625   +/-   0.8572        :N:M:D
   72  sysHZComb1072                         -0.0228   +/-   0.9702        :N:M:D
   73  sysHZComb1073                          0.0937   +/-   0.9035        :N:M:D
   74  sysHZComb1074                         -0.0307   +/-   0.9350        :N:M:D
   75  sysHZComb1075                          0.0267   +/-   0.8652        :N:M:D
   76  sysHZComb1076                         -0.0623   +/-   0.9604        :N:M:D
   77  sysHZComb1077                         -0.5156   +/-   0.9610        :N:M:D
   78  sysHZComb1078                          0.0247   +/-   0.9756        :N:M:D
