   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1.86160      0.518811      0.859380      0.515543      0.858976      0.326807E-02  0.404136E-03   1.37452      0.515543      0.515385      0.343590       0.00000       0.00000       0.00000    
  0.109648E-03  -1.67772      0.512865      0.849079      0.509351      0.848635      0.351443E-02  0.444117E-03   1.35799      0.509351      0.509181      0.339454       0.00000       0.00000       0.00000    
  0.120226E-03  -1.50475      0.507064      0.838970      0.503272      0.838479      0.379152E-02  0.490739E-03   1.34175      0.503272      0.503088      0.335392       0.00000       0.00000       0.00000    
  0.131825E-03  -1.33605      0.501322      0.828939      0.497239      0.828398      0.408295E-02  0.540576E-03   1.32564      0.497239      0.497039      0.331359       0.00000       0.00000       0.00000    
  0.144543E-03  -1.17346      0.495666      0.819020      0.491271      0.818425      0.439492E-02  0.595015E-03   1.30970      0.491271      0.491055      0.327370       0.00000       0.00000       0.00000    
  0.158489E-03  -1.01885      0.490130      0.809251      0.485391      0.808595      0.473885E-02  0.656886E-03   1.29399      0.485391      0.485157      0.323438       0.00000       0.00000       0.00000    
  0.173779E-03  -.868065      0.484654      0.799557      0.479555      0.798835      0.509966E-02  0.722767E-03   1.27839      0.479555      0.479301      0.319534       0.00000       0.00000       0.00000    
  0.190545E-03  -.724513      0.479296      0.790006      0.473801      0.789209      0.549506E-02  0.796986E-03   1.26301      0.473801      0.473526      0.315684       0.00000       0.00000       0.00000    
  0.208928E-03  -.586369      0.474032      0.780566      0.468110      0.779687      0.592129E-02  0.878922E-03   1.24780      0.468110      0.467812      0.311875       0.00000       0.00000       0.00000    
  0.229085E-03  -.451727      0.468829      0.771198      0.462462      0.770232      0.636771E-02  0.965919E-03   1.23269      0.462462      0.462139      0.308093       0.00000       0.00000       0.00000    
  0.251186E-03  -.325115      0.463779      0.762002      0.456911      0.760935      0.686875E-02  0.106709E-02   1.21785      0.456911      0.456561      0.304374       0.00000       0.00000       0.00000    
  0.275420E-03  -.201812      0.458798      0.752879      0.451401      0.751704      0.739664E-02  0.117549E-02   1.20310      0.451401      0.451022      0.300681       0.00000       0.00000       0.00000    
  0.301992E-03  -.829554E-01  0.453908      0.743855      0.445947      0.742562      0.796062E-02  0.129360E-02   1.18851      0.445947      0.445537      0.297025       0.00000       0.00000       0.00000    
  0.331127E-03  0.298320E-01  0.449155      0.734973      0.440571      0.733544      0.858334E-02  0.142811E-02   1.17412      0.440571      0.440127      0.293418       0.00000       0.00000       0.00000    
  0.363073E-03  0.139768      0.444470      0.726158      0.435233      0.724586      0.923665E-02  0.157136E-02   1.15982      0.435233      0.434752      0.289834       0.00000       0.00000       0.00000    
  0.398101E-03  0.244411      0.439916      0.717471      0.429965      0.715739      0.995105E-02  0.173231E-02   1.14570      0.429965      0.429443      0.286295       0.00000       0.00000       0.00000    
  0.436509E-03  0.344917      0.435474      0.708889      0.424752      0.706978      0.107224E-01  0.191037E-02   1.13173      0.424752      0.424187      0.282791       0.00000       0.00000       0.00000    
