 First iteration    1371.0676072707913             1145   1.1974389583151015     
After minimisation    1371.07  1145     1.197

  Partial chi2s 
Dataset    1    442.42( +7.77)   377  HERA1+2 NCep 920                                
Dataset    2     65.03( +0.22)    70  HERA1+2 NCep 820                                
Dataset    3    220.25( +1.39)   254  HERA1+2 NCep 575                                
Dataset    4    217.47( -0.74)   204  HERA1+2 NCep 460                                
Dataset    5    220.51( -0.80)   159  HERA1+2 NCem                                    
Dataset    6     44.94( -0.00)    39  HERA1+2 CCep                                    
Dataset    7     57.19( -2.31)    42  HERA1+2 CCem                                    

 Correlated Chi2    97.733331863921421     
 Log penalty Chi2    5.5276479254344384     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2604   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4909   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.1934   +/-   0.5566        :N:M:D
    4  sysHZComb1004                          0.1083   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          0.9158   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.9682   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1203   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0686   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0407   +/-   0.8993        :N:M:D
   10  sysHZComb1010                         -0.4138   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7454   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3457   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5138   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.1022   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0878   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1756   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3227   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.0635   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.3856   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3544   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1480   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.0674   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1833   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0349   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1452   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8301   +/-   0.9200        :N:M:D
   27  sysHZComb1027                         -1.2175   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.9474   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4135   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.5375   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.9256   +/-   0.8386        :N:M:D
   32  sysHZComb1032                          0.5768   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7883   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4122   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.1059   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4948   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.4788   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6835   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.5476   +/-   0.9535        :N:M:D
   40  sysHZComb1040                          0.0468   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6251   +/-   0.8120        :N:M:D
   42  sysHZComb1042                         -0.2225   +/-   0.8743        :N:M:D
   43  sysHZComb1043                          0.3901   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.1068   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.6784   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.4086   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.2653   +/-   0.9469        :N:M:D
   48  sysHZComb1048                          0.0699   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.5540   +/-   0.9458        :N:M:D
   50  sysHZComb1050                          0.5491   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.2524   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          1.1095   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.7698   +/-   0.9191        :N:M:D
   54  sysHZComb1054                          0.0188   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.6875   +/-   0.9056        :N:M:D
   56  sysHZComb1056                         -1.3302   +/-   0.8904        :N:M:D
   57  sysHZComb1057                          0.0382   +/-   0.9195        :N:M:D
