   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   2.39643      0.760882       1.24916      0.756213       1.24820      0.466937E-02  0.961986E-03   2.00441      0.709179      0.708924      0.539343      0.470334E-01   0.00000       0.00000    
  0.109648E-03   2.56406      0.753077       1.23362      0.748081       1.23258      0.499567E-02  0.103292E-02   1.98066      0.700361      0.700085      0.532571      0.477198E-01   0.00000       0.00000    
  0.120226E-03   2.71578      0.745229       1.21807      0.739869       1.21696      0.535996E-02  0.111341E-02   1.95683      0.691557      0.691257      0.525774      0.483116E-01   0.00000       0.00000    
  0.131825E-03   2.86129      0.737373       1.20253      0.731631       1.20133      0.574186E-02  0.119845E-02   1.93297      0.682763      0.682438      0.518971      0.488681E-01   0.00000       0.00000    
  0.144543E-03   2.99791      0.729508       1.18701      0.723359       1.18572      0.614897E-02  0.129000E-02   1.90908      0.673984      0.673632      0.512160      0.493741E-01   0.00000       0.00000    
  0.158489E-03   3.12297      0.721647       1.17151      0.715052       1.17012      0.659508E-02  0.139189E-02   1.88517      0.665234      0.664852      0.505348      0.498174E-01   0.00000       0.00000    
  0.173779E-03   3.24249      0.713794       1.15604      0.706732       1.15454      0.706172E-02  0.149932E-02   1.86128      0.656501      0.656087      0.498536      0.502312E-01   0.00000       0.00000    
  0.190545E-03   3.35156      0.705963       1.14062      0.698393       1.13900      0.757027E-02  0.161818E-02   1.83740      0.647802      0.647353      0.491730      0.505909E-01   0.00000       0.00000    
  0.208928E-03   3.45285      0.698164       1.12525      0.690048       1.12350      0.811597E-02  0.174746E-02   1.81355      0.639136      0.638649      0.484934      0.509122E-01   0.00000       0.00000    
  0.229085E-03   3.54909      0.690386       1.10991      0.681700       1.10803      0.868598E-02  0.188357E-02   1.78973      0.630491      0.629965      0.478145      0.512086E-01   0.00000       0.00000    
  0.251186E-03   3.63384      0.682678       1.09467      0.673357       1.09263      0.932136E-02  0.203858E-02   1.76599      0.621906      0.621334      0.471379      0.514509E-01   0.00000       0.00000    
  0.275420E-03   3.71386      0.675009       1.07948      0.665021       1.07727      0.998869E-02  0.220310E-02   1.74230      0.613349      0.612730      0.464626      0.516720E-01   0.00000       0.00000    
  0.301992E-03   3.78754      0.667394       1.06435      0.656695       1.06197      0.106989E-01  0.238040E-02   1.71866      0.604830      0.604160      0.457892      0.518646E-01   0.00000       0.00000    
  0.331127E-03   3.85262      0.659870       1.04933      0.648392       1.04675      0.114786E-01  0.257901E-02   1.69514      0.596371      0.595646      0.451188      0.520203E-01   0.00000       0.00000    
  0.363073E-03   3.91366      0.652397       1.03437      0.640102       1.03158      0.122944E-01  0.278889E-02   1.67168      0.587943      0.587158      0.444500      0.521591E-01   0.00000       0.00000    
  0.398101E-03   3.96724      0.645024       1.01951      0.631842       1.01649      0.131819E-01  0.302150E-02   1.64833      0.579574      0.578724      0.437845      0.522674E-01   0.00000       0.00000    
