   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   496.094       265.719       436.830       265.716       436.822      0.287618E-02  0.817467E-02   702.538       257.191       257.204       175.008       8.52520       4.61021       0.00000       175.007    
  0.109648E-03   453.855       247.918       407.881       247.915       407.873      0.306437E-02  0.849734E-02   655.787       240.309       240.322       163.392       7.60616       4.15867       0.00000       163.392    
  0.120226E-03   416.280       231.899       381.816       231.896       381.808      0.327348E-02  0.884019E-02   613.703       225.099       225.113       152.935       6.79656       3.75983       0.00000       152.935    
  0.131825E-03   380.437       216.546       356.829       216.542       356.819      0.349227E-02  0.919191E-02   573.362       210.515       210.529       142.910       6.02750       3.38052       0.00000       142.910    
  0.144543E-03   347.077       202.146       333.383       202.142       333.373      0.372493E-02  0.955633E-02   535.515       196.825       196.840       133.504       5.31648       3.02917       0.00000       133.504    
  0.158489E-03   316.792       188.932       311.857       188.928       311.847      0.397898E-02  0.993941E-02   500.775       184.251       184.265       124.870       4.67710       2.71236       0.00000       124.869    
  0.173779E-03   287.943       176.274       291.231       176.270       291.221      0.424430E-02  0.103320E-01   467.490       172.198       172.213       116.596       4.07112       2.41166       0.00000       116.596    
  0.190545E-03   261.743       164.642       272.267       164.638       272.256      0.453259E-02  0.107436E-01   436.894       161.111       161.127       108.989       3.52656       2.14059       0.00000       108.989    
  0.208928E-03   237.422       153.743       254.489       153.739       254.478      0.484121E-02  0.111713E-01   408.217       150.713       150.729       101.859       3.02539       1.89047       0.00000       101.859    
  0.229085E-03   214.314       143.318       237.478       143.313       237.466      0.516315E-02  0.116093E-01   380.779       140.760       140.777       95.0361       2.55224       1.65388       0.00000       95.0360    
  0.251186E-03   193.853       133.930       222.148       133.924       222.136      0.552085E-02  0.120740E-01   356.060       131.784       131.801       88.8883       2.13991       1.44668       0.00000       88.8881    
  0.275420E-03   174.427       124.950       207.479       124.944       207.466      0.589603E-02  0.125512E-01   332.410       123.192       123.210       83.0059       1.75122       1.25091       0.00000       83.0057    
  0.301992E-03   156.390       116.518       193.699       116.512       193.686      0.629467E-02  0.130449E-01   310.197       115.117       115.135       77.4802       1.39430       1.07051       0.00000       77.4801    
  0.331127E-03   140.151       108.800       181.076       108.794       181.063      0.673130E-02  0.135642E-01   289.856       107.716       107.734       72.4193       1.07824      0.909894       0.00000       72.4191    
  0.363073E-03   124.731       101.410       168.984       101.403       168.970      0.718763E-02  0.140963E-01   270.372       100.622       100.641       67.5710      0.780739      0.758270       0.00000       67.5709    
  0.398101E-03   110.796       94.6134       157.855       94.6057       157.840      0.768324E-02  0.146535E-01   252.446       94.0889       94.1081       63.1096      0.516785      0.622906       0.00000       63.1095    
  0.436509E-03   97.9602       88.2599       147.445       88.2517       147.430      0.821524E-02  0.152326E-01   235.682       87.9742       87.9940       58.9367      0.277480      0.499502       0.00000       58.9366    
  0.478622E-03   85.8130       82.1846       137.487       82.1758       137.471      0.877059E-02  0.158258E-01   219.647       82.1222       82.1425       54.9450      0.536266E-01  0.383599       0.00000       54.9448    
  0.524798E-03   75.1467       76.7117       128.506       76.7023       128.490      0.938748E-02  0.164543E-01   205.192       76.8395       76.8604       51.3456      -.137235      0.283728       0.00000       51.3455    
  0.575429E-03   65.0872       71.4880       119.930       71.4779       119.913      0.100360E-01  0.171001E-01   191.391       71.7926       71.8140       47.9087      -.314681      0.190385       0.00000       47.9085    
  0.630945E-03   55.7939       66.5788       111.865       66.5681       111.847      0.107246E-01  0.177675E-01   178.415       67.0433       67.0653       44.6768      -.475190      0.105284       0.00000       44.6767    
  0.691816E-03   47.5338       62.0981       104.496       62.0866       104.478      0.114809E-01  0.184699E-01   166.564       62.6997       62.7223       41.7243      -.613057      0.312209E-01   0.00000       41.7242    
  0.758561E-03   39.7329       57.8091       97.4389       57.7968       97.4197      0.122719E-01  0.191896E-01   155.217       58.5378       58.5610       38.8968      -.740914      -.379582E-01   0.00000       38.8967    
  0.831745E-03   32.7497       53.8629       90.9390       53.8498       90.9190      0.131303E-01  0.199422E-01   144.769       54.7008       54.7247       36.2930      -.851019      -.984686E-01   0.00000       36.2928    
  0.911989E-03   26.3957       50.1836       84.8732       50.1695       84.8525      0.140542E-01  0.207251E-01   135.022       51.1172       51.1417       33.8633      -.947603      -.152363       0.00000       33.8631    
  0.999975E-03   20.4254       46.6673       79.0726       46.6523       79.0511      0.150191E-01  0.215270E-01   125.703       47.6882       47.7135       31.5400      -1.03596      -.202229       0.00000       31.5399    
  0.109645E-02   15.2660       43.4994       73.8392       43.4833       73.8168      0.160904E-01  0.223755E-01   117.300       44.5904       44.6164       29.4443      -1.10708      -.243645       0.00000       29.4441    
