   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -47.9597       322.780       537.989       322.780       537.984      0.369645E-03  0.537957E-02   860.764       322.780       322.790       215.193       0.00000       0.00000       0.00000       215.193    
  0.109648E-03  -47.0480       302.095       503.514       302.095       503.509      0.403925E-03  0.559772E-02   805.603       302.095       302.105       201.403       0.00000       0.00000       0.00000       201.403    
  0.120226E-03  -46.1668       283.434       472.414       283.434       472.408      0.443524E-03  0.583023E-02   755.841       283.434       283.445       188.963       0.00000       0.00000       0.00000       188.963    
  0.131825E-03  -45.2976       265.530       442.574       265.529       442.568      0.485675E-03  0.606908E-02   708.097       265.529       265.541       177.027       0.00000       0.00000       0.00000       177.027    
  0.144543E-03  -44.4459       248.709       414.540       248.708       414.533      0.531479E-03  0.631702E-02   663.242       248.708       248.720       165.813       0.00000       0.00000       0.00000       165.813    
  0.158489E-03  -43.6175       233.238       388.756       233.238       388.749      0.583125E-03  0.657836E-02   621.987       233.238       233.250       155.500       0.00000       0.00000       0.00000       155.500    
  0.173779E-03  -42.8004       218.401       364.027       218.400       364.021      0.637908E-03  0.684658E-02   582.421       218.400       218.412       145.608       0.00000       0.00000       0.00000       145.608    
  0.190545E-03  -42.0048       204.733       341.249       204.733       341.242      0.699186E-03  0.712853E-02   545.974       204.733       204.745       136.497       0.00000       0.00000       0.00000       136.497    
  0.208928E-03  -41.2257       191.902       319.864       191.901       319.856      0.766420E-03  0.742209E-02   511.757       191.901       191.914       127.943       0.00000       0.00000       0.00000       127.943    
  0.229085E-03  -40.4573       179.610       299.379       179.609       299.371      0.837558E-03  0.772323E-02   478.981       179.609       179.623       119.748       0.00000       0.00000       0.00000       119.748    
  0.251186E-03  -39.7138       168.505       280.871       168.504       280.863      0.919537E-03  0.804386E-02   449.367       168.504       168.518       112.345       0.00000       0.00000       0.00000       112.345    
  0.275420E-03  -38.9808       157.867       263.141       157.866       263.133      0.100699E-02  0.837358E-02   420.998       157.866       157.880       105.253       0.00000       0.00000       0.00000       105.253    
  0.301992E-03  -38.2620       147.856       246.458       147.855       246.449      0.110181E-02  0.871550E-02   394.304       147.855       147.869       98.5796       0.00000       0.00000       0.00000       98.5796    
  0.331127E-03  -37.5627       138.665       231.139       138.663       231.130      0.120895E-02  0.907627E-02   369.794       138.663       138.678       92.4521       0.00000       0.00000       0.00000       92.4521    
  0.363073E-03  -36.8728       129.848       216.446       129.847       216.437      0.132262E-02  0.944654E-02   346.284       129.847       129.862       86.5747       0.00000       0.00000       0.00000       86.5747    
  0.398101E-03  -36.2002       121.715       202.891       121.713       202.881      0.144946E-02  0.983540E-02   324.594       121.713       121.729       81.1524       0.00000       0.00000       0.00000       81.1524    
  0.436509E-03  -35.5414       114.091       190.185       114.089       190.175      0.158893E-02  0.102407E-01   304.264       114.089       114.105       76.0700       0.00000       0.00000       0.00000       76.0700    
  0.478622E-03  -34.8912       106.787       178.013       106.785       178.003      0.173652E-02  0.106565E-01   284.788       106.785       106.802       71.2010       0.00000       0.00000       0.00000       71.2010    
  0.524798E-03  -34.2610       100.178       166.999       100.176       166.988      0.190619E-02  0.110987E-01   267.164       100.176       100.193       66.7953       0.00000       0.00000       0.00000       66.7953    
  0.575429E-03  -33.6395       93.8571       156.465       93.8550       156.454      0.208760E-02  0.115540E-01   250.309       93.8550       93.8723       62.5815       0.00000       0.00000       0.00000       62.5815    
  0.630945E-03  -33.0289       87.8998       146.537       87.8975       146.525      0.228384E-02  0.120256E-01   234.423       87.8975       87.9152       58.6102       0.00000       0.00000       0.00000       58.6102    
  0.691816E-03  -32.4341       82.4389       137.437       82.4364       137.424      0.250602E-02  0.125238E-01   219.861       82.4364       82.4546       54.9697       0.00000       0.00000       0.00000       54.9697    
  0.758561E-03  -31.8467       77.2004       128.707       77.1976       128.694      0.274178E-02  0.130351E-01   205.892       77.1976       77.2163       51.4776       0.00000       0.00000       0.00000       51.4776    
  0.831745E-03  -31.2724       72.3599       120.640       72.3569       120.627      0.300424E-02  0.135716E-01   192.984       72.3569       72.3762       48.2508       0.00000       0.00000       0.00000       48.2508    
  0.911989E-03  -30.7091       67.8303       113.092       67.8270       113.078      0.329344E-02  0.141313E-01   180.905       67.8270       67.8468       45.2312       0.00000       0.00000       0.00000       45.2312    
  0.999975E-03  -30.1523       63.4905       105.860       63.4869       105.845      0.359953E-02  0.147056E-01   169.332       63.4869       63.5072       42.3382       0.00000       0.00000       0.00000       42.3382    
  0.109645E-02  -29.6102       59.5576       99.3062       59.5537       99.2909      0.395053E-02  0.153159E-01   158.845       59.5537       59.5745       39.7164       0.00000       0.00000       0.00000       39.7164    
  0.120223E-02  -29.0748       55.8021       93.0480       55.7978       93.0320      0.432663E-02  0.159447E-01   148.830       55.7978       55.8192       37.2128       0.00000       0.00000       0.00000       37.2128    
  0.131822E-02  -28.5472       52.2570       87.1405       52.2523       87.1239      0.473251E-02  0.165957E-01   139.376       52.2523       52.2743       34.8496       0.00000       0.00000       0.00000       34.8496    
  0.144540E-02  -28.0310       49.0128       81.7343       49.0076       81.7170      0.519298E-02  0.172840E-01   130.725       49.0076       49.0302       32.6868       0.00000       0.00000       0.00000       32.6868    
  0.158485E-02  -27.5199       45.9004       76.5479       45.8947       76.5299      0.568163E-02  0.179905E-01   122.425       45.8947       45.9179       30.6120       0.00000       0.00000       0.00000       30.6120    
  0.173775E-02  -27.0177       43.0200       71.7483       43.0138       71.7295      0.622429E-02  0.187312E-01   114.743       43.0138       43.0377       28.6918       0.00000       0.00000       0.00000       28.6918    
  0.190540E-02  -26.5227       40.3291       67.2643       40.3223       67.2448      0.682344E-02  0.195049E-01   107.567       40.3223       40.3469       26.8979       0.00000       0.00000       0.00000       26.8979    
  0.208923E-02  -26.0322       37.7507       62.9678       37.7433       62.9475      0.745768E-02  0.202987E-01   100.691       37.7433       37.7685       25.1790       0.00000       0.00000       0.00000       25.1790    
  0.229079E-02  -25.5506       35.4106       59.0685       35.4024       59.0473      0.818303E-02  0.211416E-01   94.4498       35.4024       35.4284       23.6189       0.00000       0.00000       0.00000       23.6189    
  0.251180E-02  -25.0730       33.1797       55.3510       33.1707       55.3290      0.896188E-02  0.220112E-01   88.4997       33.1707       33.1974       22.1316       0.00000       0.00000       0.00000       22.1316    
  0.275413E-02  -24.5998       31.0704       51.8363       31.0606       51.8134      0.980039E-02  0.229106E-01   82.8741       31.0606       31.0880       20.7254       0.00000       0.00000       0.00000       20.7254    
  0.301984E-02  -24.1329       29.1435       48.6254       29.1328       48.6016      0.107534E-01  0.238628E-01   77.7343       29.1328       29.1609       19.4406       0.00000       0.00000       0.00000       19.4406    
  0.331118E-02  -23.6685       27.2948       45.5448       27.2830       45.5199      0.117647E-01  0.248404E-01   72.8030       27.2830       27.3120       18.2080       0.00000       0.00000       0.00000       18.2080    
  0.363064E-02  -23.2082       25.5814       42.6896       25.5685       42.6637      0.128849E-01  0.258645E-01   68.2322       25.5685       25.5982       17.0655       0.00000       0.00000       0.00000       17.0655    
  0.398091E-02  -22.7511       23.9833       40.0266       23.9692       39.9996      0.141240E-01  0.269355E-01   63.9688       23.9692       23.9998       15.9999       0.00000       0.00000       0.00000       15.9999    
  0.436498E-02  -22.2956       22.4521       37.4748       22.4366       37.4468      0.154357E-01  0.280348E-01   59.8834       22.4366       22.4681       14.9787       0.00000       0.00000       0.00000       14.9787    
  0.478610E-02  -21.8431       21.0604       35.1555       21.0435       35.1263      0.169315E-01  0.292014E-01   56.1697       21.0435       21.0758       14.0505       0.00000       0.00000       0.00000       14.0505    
  0.524785E-02  -21.3915       19.7359       32.9479       19.7173       32.9175      0.185406E-01  0.304065E-01   52.6349       19.7173       19.7505       13.1670       0.00000       0.00000       0.00000       13.1670    
  0.575415E-02  -20.9410       18.4817       30.8577       18.4615       30.8260      0.202686E-01  0.316519E-01   49.2875       18.4615       18.4956       12.3304       0.00000       0.00000       0.00000       12.3304    
  0.630929E-02  -20.4911       17.3382       28.9514       17.3159       28.9184      0.222353E-01  0.329726E-01   46.2343       17.3159       17.3510       11.5674       0.00000       0.00000       0.00000       11.5674    
  0.691799E-02  -20.0413       16.2410       27.1223       16.2167       27.0880      0.243221E-01  0.343290E-01   43.3047       16.2167       16.2528       10.8352       0.00000       0.00000       0.00000       10.8352    
  0.758542E-02  -19.5914       15.2229       25.4246       15.1962       25.3889      0.266269E-01  0.357493E-01   40.5851       15.1962       15.2333       10.1556       0.00000       0.00000       0.00000       10.1556    
  0.831724E-02  -19.1408       14.2751       23.8440       14.2459       23.8067      0.291799E-01  0.372372E-01   38.0526       14.2459       14.2840       9.52269       0.00000       0.00000       0.00000       9.52269    
  0.911966E-02  -18.6898       13.3670       22.3293       13.3351       22.2905      0.318818E-01  0.387649E-01   35.6256       13.3351       13.3743       8.91621       0.00000       0.00000       0.00000       8.91621    
