   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   286.671       286.544       475.299       286.542       475.292      0.156672E-02  0.682870E-02   761.834       284.215       284.226       191.065       2.32745       0.00000       0.00000       191.065    
  0.109648E-03   262.791       267.858       444.488       267.857       444.481      0.167501E-02  0.710162E-02   712.338       265.824       265.836       178.645       2.03213       0.00000       0.00000       178.645    
  0.120226E-03   241.459       251.016       416.710       251.015       416.703      0.179622E-02  0.739195E-02   667.718       249.242       249.254       167.449       1.77233       0.00000       0.00000       167.449    
  0.131825E-03   221.076       234.863       390.065       234.861       390.058      0.192346E-02  0.768996E-02   624.919       233.335       233.348       156.710       1.52568       0.00000       0.00000       156.710    
  0.144543E-03   202.053       219.696       365.042       219.694       365.034      0.205933E-02  0.799897E-02   584.728       218.396       218.409       146.625       1.29788       0.00000       0.00000       146.625    
  0.158489E-03   184.720       205.758       342.041       205.756       342.032      0.220865E-02  0.832413E-02   547.788       204.662       204.676       137.357       1.09336       0.00000       0.00000       137.357    
  0.173779E-03   168.177       192.396       319.987       192.393       319.978      0.236508E-02  0.865757E-02   512.371       191.494       191.507       128.471      0.899697       0.00000       0.00000       128.471    
  0.190545E-03   153.092       180.098       299.683       180.095       299.674      0.253608E-02  0.900753E-02   479.770       179.369       179.383       120.291      0.726006       0.00000       0.00000       120.291    
  0.208928E-03   139.047       168.560       280.631       168.557       280.622      0.272010E-02  0.937139E-02   449.179       167.991       168.005       112.616      0.566437       0.00000       0.00000       112.616    
  0.229085E-03   125.672       157.514       262.387       157.511       262.377      0.291264E-02  0.974433E-02   419.888       157.095       157.109       105.268      0.415986       0.00000       0.00000       105.268    
  0.251186E-03   113.765       147.545       245.917       147.542       245.906      0.312830E-02  0.101406E-01   393.448       147.256       147.272       98.6350      0.285346       0.00000       0.00000       98.6349    
  0.275420E-03   102.433       138.000       230.145       137.997       230.134      0.335537E-02  0.105476E-01   368.131       137.835       137.850       92.2839      0.162414       0.00000       0.00000       92.2838    
  0.301992E-03   91.8753       129.026       215.311       129.023       215.300      0.359775E-02  0.109691E-01   344.323       128.973       128.989       86.3116      0.498413E-01   0.00000       0.00000       86.3115    
  0.331127E-03   82.3216       120.796       201.702       120.792       201.691      0.386517E-02  0.114131E-01   322.483       120.841       120.858       80.8331      -.493939E-01   0.00000       0.00000       80.8329    
  0.363073E-03   73.2267       112.906       188.653       112.901       188.642      0.414565E-02  0.118682E-01   301.543       113.044       113.061       75.5807      -.142566       0.00000       0.00000       75.5806    
  0.398101E-03   64.9648       105.635       176.625       105.630       176.612      0.445229E-02  0.123453E-01   282.243       105.855       105.873       70.7397      -.224775       0.00000       0.00000       70.7396    
  0.436509E-03   57.3219       98.8266       165.357       98.8218       165.344      0.478341E-02  0.128418E-01   264.166       99.1207       99.1386       66.2059      -.298919       0.00000       0.00000       66.2058    
  0.478622E-03   50.0673       92.3086       154.568       92.3034       154.555      0.513024E-02  0.133506E-01   246.858       92.6715       92.6898       61.8650      -.368005       0.00000       0.00000       61.8649    
  0.524798E-03   43.6512       86.4202       144.816       86.4147       144.802      0.551892E-02  0.138905E-01   231.217       86.8410       86.8598       57.9423      -.426279       0.00000       0.00000       57.9422    
  0.575429E-03   37.5805       80.7927       135.494       80.7868       135.479      0.592936E-02  0.144457E-01   216.266       81.2669       81.2863       54.1930      -.480150       0.00000       0.00000       54.1928    
  0.630945E-03   31.9458       75.4945       126.714       75.4881       126.699      0.636726E-02  0.150200E-01   202.187       76.0166       76.0365       50.6624      -.528461       0.00000       0.00000       50.6623    
  0.691816E-03   26.9024       70.6455       118.674       70.6386       118.659      0.685223E-02  0.156252E-01   189.297       71.2079       71.2284       47.4303      -.569326       0.00000       0.00000       47.4302    
  0.758561E-03   22.1228       65.9976       110.966       65.9903       110.950      0.736145E-02  0.162457E-01   176.940       66.5972       66.6182       44.3319      -.606895       0.00000       0.00000       44.3317    
  0.831745E-03   17.8139       61.7098       103.852       61.7019       103.835      0.791805E-02  0.168955E-01   165.536       62.3405       62.3621       41.4727      -.638614       0.00000       0.00000       41.4725    
  0.911989E-03   13.8698       57.7028       97.1999       57.6942       97.1823      0.852109E-02  0.175721E-01   154.877       58.3601       58.3823       38.8001      -.665869       0.00000       0.00000       38.8000    
  0.999975E-03   10.1480       53.8672       90.8309       53.8581       90.8127      0.915338E-02  0.182656E-01   144.671       54.5485       54.5713       36.2415      -.690404       0.00000       0.00000       36.2414    
  0.109645E-02   6.89971       50.3990       85.0677       50.3891       85.0487      0.986202E-02  0.190007E-01   135.438       51.0984       51.1219       33.9270      -.709235       0.00000       0.00000       33.9269    
  0.120223E-02   3.85587       47.0908       79.5684       47.0801       79.5487      0.106125E-01  0.197572E-01   126.629       47.8058       47.8299       31.7189      -.725645       0.00000       0.00000       31.7187    
  0.131822E-02   1.05465       43.9723       74.3822       43.9609       74.3616      0.114125E-01  0.205390E-01   118.323       44.7001       44.7249       29.6369      -.739183       0.00000       0.00000       29.6368    
  0.144540E-02  -1.40316       41.1249       69.6431       41.1126       69.6218      0.123016E-01  0.213637E-01   110.734       41.8613       41.8868       27.7351      -.748736       0.00000       0.00000       27.7349    
  0.158485E-02  -3.71146       38.3962       65.1000       38.3829       65.0777      0.132360E-01  0.222093E-01   103.461       39.1395       39.1657       25.9122      -.756577       0.00000       0.00000       25.9120    
  0.173775E-02  -5.75757       35.8763       60.9016       35.8621       60.8785      0.142568E-01  0.230939E-01   96.7405       36.6235       36.6505       24.2281      -.761442       0.00000       0.00000       24.2280    
  0.190540E-02  -7.59219       33.5267       56.9842       33.5114       56.9602      0.153660E-01  0.240160E-01   90.4716       34.2753       34.3030       22.6573      -.763967       0.00000       0.00000       22.6572    
  0.208923E-02  -9.30134       31.2783       53.2339       31.2618       53.2089      0.165300E-01  0.249612E-01   84.4707       32.0269       32.0553       21.1537      -.765110       0.00000       0.00000       21.1536    
  0.229079E-02  -10.7477       29.2438       49.8368       29.2260       49.8109      0.178339E-01  0.259621E-01   79.0369       29.9894       30.0187       19.7923      -.763427       0.00000       0.00000       19.7922    
  0.251180E-02  -12.0752       27.3072       46.6015       27.2879       46.5745      0.192183E-01  0.269933E-01   73.8624       28.0484       28.0785       18.4961      -.760509       0.00000       0.00000       18.4960    
  0.275413E-02  -13.2702       25.4797       43.5464       25.4590       43.5183      0.206924E-01  0.280581E-01   68.9773       26.2152       26.2461       17.2724      -.756214       0.00000       0.00000       17.2723    
  0.301984E-02  -14.2697       23.8154       40.7610       23.7930       40.7319      0.223355E-01  0.291826E-01   64.5249       24.5430       24.5748       16.1572      -.749966       0.00000       0.00000       16.1571    
  0.331118E-02  -15.1862       22.2210       38.0912       22.1969       38.0609      0.240634E-01  0.303358E-01   60.2578       22.9398       22.9725       15.0885      -.742916       0.00000       0.00000       15.0884    
  0.363064E-02  -15.9598       20.7475       35.6214       20.7216       35.5899      0.259487E-01  0.315413E-01   56.3115       21.4561       21.4897       14.1002      -.734506       0.00000       0.00000       14.1002    
  0.398091E-02  -16.6137       19.3771       33.3218       19.3491       33.2890      0.280026E-01  0.327995E-01   52.6381       20.0741       20.1086       13.1805      -.725022       0.00000       0.00000       13.1804    
  0.436498E-02  -17.1987       18.0662       31.1207       18.0360       31.0866      0.301589E-01  0.340893E-01   49.1226       18.7509       18.7864       12.3003      -.714927       0.00000       0.00000       12.3002    
  0.478610E-02  -17.6417       16.8795       29.1252       16.8470       29.0898      0.325710E-01  0.354546E-01   45.9367       17.5506       17.5871       11.5027      -.703647       0.00000       0.00000       11.5027    
  0.524785E-02  -18.0179       15.7526       27.2285       15.7174       27.1916      0.351375E-01  0.368629E-01   42.9090       16.4093       16.4468       10.7449      -.691861       0.00000       0.00000       10.7448    
  0.575415E-02  -18.3242       14.6882       25.4353       14.6503       25.3969      0.378660E-01  0.383162E-01   40.0472       15.3298       15.3684       10.0286      -.679543       0.00000       0.00000       10.0286    
  0.630929E-02  -18.5233       13.7217       23.8043       13.6808       23.7644      0.409132E-01  0.398532E-01   37.4453       14.3473       14.3870       9.37748      -.666507       0.00000       0.00000       9.37745    
  0.691799E-02  -18.6784       12.7964       22.2413       12.7523       22.1999      0.441182E-01  0.414300E-01   34.9522       13.4055       13.4463       8.75366      -.653208       0.00000       0.00000       8.75364    
  0.758542E-02  -18.7593       11.9409       20.7940       11.8933       20.7509      0.476083E-01  0.430776E-01   32.6441       12.5327       12.5747       8.17624      -.639491       0.00000       0.00000       8.17623    
  0.831724E-02  -18.7764       11.1474       19.4494       11.0959       19.4046      0.514166E-01  0.448000E-01   30.5005       11.7214       11.7645       7.64003      -.625496       0.00000       0.00000       7.64003    
  0.911966E-02  -18.7623       10.3882       18.1618       10.3328       18.1152      0.554130E-01  0.465752E-01   28.4480       10.9442       10.9885       7.12666      -.611448       0.00000       0.00000       7.12667    
  0.999950E-02  -18.7157       9.69541       16.9853       9.63555       16.9367      0.598575E-01  0.485327E-01   26.5723       10.2335       10.2792       6.65752      -.597995       0.00000       0.00000       6.65754    
  0.109642E-01  -18.6203       9.03363       15.8595       8.96910       15.8090      0.645239E-01  0.504969E-01   24.7781       9.55314       9.60010       6.20888      -.584042       0.00000       0.00000       6.20891    
  0.120220E-01  -18.4553       8.42640       14.8236       8.35678       14.7711      0.696258E-01  0.525128E-01   23.1279       8.92638       8.97469       5.79639      -.569606       0.00000       0.00000       5.79643    
  0.131819E-01  -18.2531       7.86179       13.8584       7.78663       13.8038      0.751514E-01  0.546153E-01   21.5904       8.34186       8.39156       5.41216      -.555231       0.00000       0.00000       5.41222    
  0.144536E-01  -18.0185       7.33646       12.9583       7.25533       12.9015      0.811294E-01  0.568073E-01   20.1568       7.79630       7.84744       5.05398      -.540976       0.00000       0.00000       5.05405    
  0.158481E-01  -17.7576       6.84521       12.1147       6.75765       12.0556      0.875589E-01  0.590862E-01   18.8133       7.28454       7.33715       4.71838      -.526883       0.00000       0.00000       4.71846    
