   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   136.072       301.161       503.531       301.160       503.525      0.952706E-03  0.611738E-02   804.685       301.685       301.696       201.828      -.525105       0.00000       0.00000       201.828    
  0.109648E-03   123.764       281.730       471.101       281.729       471.095      0.102309E-02  0.636361E-02   752.824       282.270       282.282       188.813      -.541153       0.00000       0.00000       188.813    
  0.120226E-03   112.775       264.206       441.853       264.205       441.846      0.110251E-02  0.662576E-02   706.052       264.759       264.771       177.076      -.553746       0.00000       0.00000       177.076    
  0.131825E-03   102.277       247.395       413.793       247.394       413.786      0.118618E-02  0.689495E-02   661.180       247.959       247.971       165.815      -.565079       0.00000       0.00000       165.815    
  0.144543E-03   92.4841       231.605       387.436       231.603       387.429      0.127594E-02  0.717420E-02   619.032       232.178       232.190       155.238      -.574608       0.00000       0.00000       155.238    
  0.158489E-03   83.5660       217.086       363.200       217.084       363.192      0.137527E-02  0.746827E-02   580.277       217.666       217.679       145.514      -.581946       0.00000       0.00000       145.514    
  0.173779E-03   75.0575       203.163       339.958       203.162       339.951      0.147969E-02  0.776993E-02   543.112       203.750       203.763       136.188      -.588273       0.00000       0.00000       136.188    
  0.190545E-03   67.3048       190.342       318.555       190.341       318.547      0.159456E-02  0.808675E-02   508.888       190.933       190.947       127.600      -.592756       0.00000       0.00000       127.600    
  0.208928E-03   60.0905       178.309       298.465       178.307       298.456      0.171886E-02  0.841637E-02   476.763       178.903       178.916       119.540      -.595961       0.00000       0.00000       119.540    
  0.229085E-03   53.2237       166.783       279.223       166.782       279.214      0.184932E-02  0.875433E-02   445.996       167.380       167.394       111.820      -.598343       0.00000       0.00000       111.820    
  0.251186E-03   47.1180       156.375       261.844       156.373       261.835      0.199666E-02  0.911372E-02   418.208       156.972       156.986       104.848      -.598972       0.00000       0.00000       104.848    
  0.275420E-03   41.3107       146.406       245.198       146.404       245.189      0.215240E-02  0.948308E-02   391.593       147.003       147.018       98.1710      -.598935       0.00000       0.00000       98.1710    
  0.301992E-03   35.9047       137.028       229.538       137.026       229.529      0.231941E-02  0.986584E-02   366.555       137.624       137.639       91.8895      -.598003       0.00000       0.00000       91.8895    
  0.331127E-03   31.0198       128.421       215.164       128.419       215.154      0.250500E-02  0.102692E-01   343.573       129.015       129.030       86.1242      -.595949       0.00000       0.00000       86.1241    
  0.363073E-03   26.3731       120.167       201.380       120.164       201.369      0.270035E-02  0.106830E-01   321.533       120.758       120.774       80.5953      -.593393       0.00000       0.00000       80.5952    
  0.398101E-03   22.1588       112.555       188.666       112.552       188.655      0.291528E-02  0.111171E-01   301.207       113.142       113.159       75.4966      -.589940       0.00000       0.00000       75.4965    
  0.436509E-03   18.2661       105.423       176.753       105.420       176.742      0.314869E-02  0.115692E-01   282.161       106.006       106.022       70.7192      -.585847       0.00000       0.00000       70.7191    
  0.478622E-03   14.5753       98.5919       165.343       98.5885       165.331      0.339399E-02  0.120326E-01   263.919       99.1699       99.1872       66.1435      -.581355       0.00000       0.00000       66.1435    
  0.524798E-03   11.3203       92.4144       155.023       92.4107       155.010      0.367115E-02  0.125249E-01   247.421       92.9868       93.0046       62.0056      -.576033       0.00000       0.00000       62.0055    
  0.575429E-03   8.24514       86.5077       145.154       86.5038       145.141      0.396501E-02  0.130313E-01   231.645       87.0742       87.0925       58.0490      -.570387       0.00000       0.00000       58.0489    
  0.630945E-03   5.39686       80.9430       135.857       80.9387       135.843      0.427998E-02  0.135555E-01   216.782       81.5031       81.5219       54.3214      -.564329       0.00000       0.00000       54.3213    
  0.691816E-03   2.85660       75.8449       127.338       75.8403       127.324      0.463139E-02  0.141085E-01   203.164       76.3980       76.4174       50.9063      -.557744       0.00000       0.00000       50.9063    
  0.758561E-03  0.453869       70.9559       119.168       70.9509       119.153      0.500170E-02  0.146757E-01   190.104       71.5018       71.5217       47.6313      -.550931       0.00000       0.00000       47.6312    
  0.831745E-03  -1.70330       66.4410       111.622       66.4356       111.607      0.540902E-02  0.152702E-01   178.042       66.9793       66.9998       44.6069      -.543721       0.00000       0.00000       44.6068    
  0.911989E-03  -3.66996       62.2182       104.563       62.2124       104.548      0.585291E-02  0.158898E-01   166.760       62.7486       62.7696       41.7780      -.536223       0.00000       0.00000       41.7779    
  0.999975E-03  -5.52034       58.1738       97.8027       58.1675       97.7861      0.631989E-02  0.165250E-01   155.954       58.6960       58.7176       39.0686      -.528552       0.00000       0.00000       39.0685    
  0.109645E-02  -7.12297       54.5116       91.6797       54.5047       91.6625      0.684751E-02  0.171991E-01   146.167       55.0253       55.0474       36.6152      -.520533       0.00000       0.00000       36.6151    
  0.120223E-02  -8.61831       51.0159       85.8348       51.0085       85.8169      0.740863E-02  0.178933E-01   136.825       51.5209       51.5437       34.2733      -.512377       0.00000       0.00000       34.2732    
  0.131822E-02  -9.98638       47.7179       80.3197       47.7099       80.3011      0.800949E-02  0.186111E-01   128.011       48.2140       48.2374       32.0637      -.504057       0.00000       0.00000       32.0637    
  0.144540E-02  -11.1738       44.7024       75.2759       44.6937       75.2565      0.868231E-02  0.193691E-01   119.950       45.1892       45.2133       30.0433      -.495528       0.00000       0.00000       30.0432    
  0.158485E-02  -12.2825       41.8105       70.4386       41.8011       70.4184      0.939198E-02  0.201467E-01   112.220       42.2880       42.3128       28.1057      -.486915       0.00000       0.00000       28.1056    
  0.173775E-02  -13.2527       39.1365       65.9648       39.1264       65.9438      0.101720E-01  0.209609E-01   105.070       39.6045       39.6300       26.3139      -.478161       0.00000       0.00000       26.3138    
  0.190540E-02  -14.1110       36.6402       61.7875       36.6292       61.7657      0.110248E-01  0.218104E-01   98.3948       37.0985       37.1246       24.6411      -.469309       0.00000       0.00000       24.6410    
  0.208923E-02  -14.9027       34.2495       57.7864       34.2375       57.7637      0.119226E-01  0.226814E-01   92.0013       34.6979       34.7248       23.0390      -.460400       0.00000       0.00000       23.0389    
  0.229079E-02  -15.5545       32.0822       54.1582       32.0692       54.1346      0.129364E-01  0.236050E-01   86.2038       32.5206       32.5483       21.5864      -.451394       0.00000       0.00000       21.5863    
  0.251180E-02  -16.1428       30.0172       50.7008       30.0032       50.6762      0.140175E-01  0.245571E-01   80.6794       30.4455       30.4739       20.2023      -.442355       0.00000       0.00000       20.2023    
  0.275413E-02  -16.6601       28.0664       47.4337       28.0512       47.4082      0.151737E-01  0.255409E-01   75.4594       28.4845       28.5136       18.8946      -.433280       0.00000       0.00000       18.8945    
  0.301984E-02  -17.0721       26.2863       44.4517       26.2698       44.4252      0.164724E-01  0.265810E-01   70.6950       26.6940       26.7240       17.7012      -.424176       0.00000       0.00000       17.7011    
  0.331118E-02  -17.4391       24.5795       41.5919       24.5617       41.5643      0.178430E-01  0.276482E-01   66.1260       24.9767       25.0076       16.5568      -.415067       0.00000       0.00000       16.5567    
  0.363064E-02  -17.7286       22.9994       38.9436       22.9801       38.9148      0.193477E-01  0.287649E-01   61.8949       23.3860       23.4177       15.4971      -.405957       0.00000       0.00000       15.4971    
  0.398091E-02  -17.9524       21.5273       36.4754       21.5063       36.4455      0.209969E-01  0.299314E-01   57.9518       21.9032       21.9358       14.5097      -.396868       0.00000       0.00000       14.5097    
  0.436498E-02  -18.1384       20.1178       34.1115       20.0950       34.0803      0.227343E-01  0.311279E-01   54.1754       20.4828       20.5163       13.5641      -.387794       0.00000       0.00000       13.5640    
  0.478610E-02  -18.2459       18.8387       31.9653       18.8140       31.9329      0.246933E-01  0.323960E-01   50.7470       19.1928       19.2272       12.7057      -.378775       0.00000       0.00000       12.7057    
  0.524785E-02  -18.3159       17.6224       29.9239       17.5957       29.8902      0.267871E-01  0.337048E-01   47.4858       17.9655       18.0009       11.8894      -.369802       0.00000       0.00000       11.8893    
  0.575415E-02  -18.3466       16.4720       27.9922       16.4429       27.9571      0.290225E-01  0.350565E-01   44.4001       16.8038       16.8402       11.1169      -.360877       0.00000       0.00000       11.1169    
  0.630929E-02  -18.3166       15.4247       26.2327       15.3932       26.1962      0.315390E-01  0.364877E-01   41.5894       15.7453       15.7827       10.4135      -.352062       0.00000       0.00000       10.4135    
  0.691799E-02  -18.2613       14.4208       24.5454       14.3866       24.5074      0.341956E-01  0.379569E-01   38.8941       14.7300       14.7684       9.73900      -.343308       0.00000       0.00000       9.73898    
  0.758542E-02  -18.1632       13.4906       22.9809       13.4535       22.9414      0.371060E-01  0.394935E-01   36.3949       13.7882       13.8277       9.11368      -.334665       0.00000       0.00000       9.11366    
  0.831724E-02  -18.0279       12.6260       21.5257       12.5856       21.4846      0.403022E-01  0.411016E-01   34.0702       12.9118       12.9525       8.53211      -.326156       0.00000       0.00000       8.53211    
  0.911966E-02  -17.8736       11.7980       20.1316       11.7543       20.0889      0.436686E-01  0.427558E-01   31.8432       12.0721       12.1139       7.97501      -.317735       0.00000       0.00000       7.97501    
