   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.0624       6.35322       9.05936       6.33925       9.05426      0.139656E-01  0.510763E-02   15.3935       3.46965       3.46898       3.31243       2.86960       2.27305       0.00000       3.31222    
  0.109648E-03   75.3327       6.15898       8.77866       6.14418       8.77324      0.148006E-01  0.542377E-02   14.9174       3.36766       3.36694       3.21230       2.77652       2.19421       0.00000       3.21209    
  0.120226E-03   72.7163       5.97185       8.50830       5.95613       8.50253      0.157165E-01  0.577336E-02   14.4587       3.26923       3.26846       3.11570       2.68690       2.11858       0.00000       3.11549    
  0.131825E-03   70.1455       5.78761       8.24214       5.77094       8.23601      0.166692E-01  0.613834E-02   14.0069       3.17226       3.17142       3.02054       2.59868       2.04425       0.00000       3.02033    
  0.144543E-03   67.6403       5.60752       7.98200       5.58984       7.97548      0.176745E-01  0.652538E-02   13.5653       3.07736       3.07646       2.92744       2.51248       1.97178       0.00000       2.92723    
  0.158489E-03   65.2231       5.43305       7.73001       5.41429       7.72306      0.187596E-01  0.694627E-02   13.1374       2.98529       2.98432       2.83714       2.42901       1.90181       0.00000       2.83693    
  0.173779E-03   62.8490       5.26135       7.48199       5.24147       7.47461      0.198861E-01  0.738492E-02   12.7161       2.89459       2.89355       2.74820       2.34687       1.83307       0.00000       2.74799    
  0.190545E-03   60.5572       5.09496       7.24164       5.07386       7.23378      0.210964E-01  0.785971E-02   12.3076       2.80655       2.80544       2.66189       2.26731       1.76667       0.00000       2.66168    
  0.208928E-03   58.3288       4.93269       7.00722       4.91031       6.99885      0.223795E-01  0.836632E-02   11.9092       2.72057       2.71937       2.57762       2.18974       1.70207       0.00000       2.57741    
  0.229085E-03   56.1416       4.77309       6.77665       4.74938       6.76775      0.237101E-01  0.889374E-02   11.5171       2.63593       2.63464       2.49467       2.11346       1.63865       0.00000       2.49446    
  0.251186E-03   54.0514       4.61985       6.55519       4.59469       6.54571      0.251658E-01  0.947677E-02   11.1404       2.55445       2.55307       2.41486       2.04024       1.57799       0.00000       2.41465    
  0.275420E-03   52.0021       4.46933       6.33761       4.44265       6.32752      0.266813E-01  0.100868E-01   10.7702       2.47432       2.47284       2.33638       1.96832       1.51849       0.00000       2.33618    
  0.301992E-03   50.0081       4.32245       6.12525       4.29418       6.11451      0.282771E-01  0.107330E-01   10.4087       2.39601       2.39443       2.25971       1.89816       1.46057       0.00000       2.25951    
  0.331127E-03   48.0914       4.18074       5.92024       4.15074       5.90880      0.299999E-01  0.114376E-01   10.0595       2.32027       2.31857       2.18557       1.83047       1.40486       0.00000       2.18538    
  0.363073E-03   46.2116       4.04149       5.71874       4.00971       5.70657      0.317875E-01  0.121722E-01   9.71628       2.24574       2.24392       2.11264       1.76396       1.35019       0.00000       2.11246    
  0.398101E-03   44.4011       3.90691       5.52387       3.87321       5.51090      0.337032E-01  0.129666E-01   9.38411       2.17353       2.17158       2.04200       1.69968       1.29751       0.00000       2.04182    
  0.436509E-03   42.6461       3.77610       5.33433       3.74036       5.32051      0.357346E-01  0.138159E-01   9.06087       2.10317       2.10108       1.97320       1.63719       1.24641       0.00000       1.97303    
  0.478622E-03   40.9262       3.64766       5.14816       3.60982       5.13346      0.378401E-01  0.147005E-01   8.74328       2.03400       2.03176       1.90556       1.57583       1.19631       0.00000       1.90540    
  0.524798E-03   39.2873       3.52478       4.96982       3.48465       4.95415      0.401361E-01  0.156772E-01   8.43879       1.96755       1.96515       1.84063       1.51710       1.14852       0.00000       1.84047    
  0.575429E-03   37.6845       3.40439       4.79498       3.36186       4.77828      0.425275E-01  0.167009E-01   8.14014       1.90232       1.89976       1.77691       1.45954       1.10177       0.00000       1.77675    
  0.630945E-03   36.1271       3.28714       4.62455       3.24210       4.60677      0.450393E-01  0.177838E-01   7.84887       1.83863       1.83590       1.71470       1.40347       1.05632       0.00000       1.71456    
  0.691816E-03   34.6362       3.17453       4.46061       3.12678       4.44165      0.477494E-01  0.189663E-01   7.56842       1.77721       1.77428       1.65474       1.34957       1.01276       0.00000       1.65461    
  0.758561E-03   33.1763       3.06408       4.29970       3.01352       4.27950      0.505590E-01  0.201992E-01   7.29303       1.71684       1.71371       1.59582       1.29668      0.970093       0.00000       1.59570    
  0.831745E-03   31.7734       2.95766       4.14439       2.90410       4.12285      0.535603E-01  0.215302E-01   7.02695       1.65842       1.65508       1.53883       1.24567      0.929056       0.00000       1.53872    
  0.911989E-03   30.4180       2.85461       3.99376       2.79787       3.97080      0.567414E-01  0.229549E-01   6.76867       1.60164       1.59807       1.48346       1.19623      0.889381       0.00000       1.48336    
  0.999975E-03   29.0918       2.75365       3.84602       2.69361       3.82158      0.600351E-01  0.244386E-01   6.51519       1.54586       1.54205       1.42908       1.14776      0.850543       0.00000       1.42899    
  0.109645E-02   27.8322       2.65746       3.70488       2.59385       3.67880      0.636117E-01  0.260727E-01   6.27265       1.49237       1.48830       1.37697       1.10148      0.813610       0.00000       1.37689    
  0.120223E-02   26.6034       2.56352       3.56682       2.49618       3.53903      0.673362E-01  0.277871E-01   6.03521       1.43995       1.43562       1.32592       1.05623      0.777562       0.00000       1.32585    
  0.131822E-02   25.4113       2.47224       3.43241       2.40100       3.40282      0.712362E-01  0.295969E-01   5.80382       1.38880       1.38418       1.27612       1.01220      0.742566       0.00000       1.27607    
  0.144540E-02   24.2751       2.38506       3.30362       2.30963       3.27205      0.754363E-01  0.315731E-01   5.58168       1.33959       1.33467       1.22824      0.970036      0.709172       0.00000       1.22820    
  0.158485E-02   23.1644       2.29978       3.17739       2.21999       3.14376      0.797841E-01  0.336323E-01   5.36375       1.29127       1.28603       1.18124      0.928722      0.676511       0.00000       1.18122    
  0.173775E-02   22.0996       2.21790       3.05580       2.13349       3.01995      0.844085E-01  0.358484E-01   5.15345       1.24455       1.23897       1.13582      0.888943      0.645167       0.00000       1.13582    
  0.190540E-02   21.0747       2.13902       2.93826       2.04972       2.90004      0.893019E-01  0.382202E-01   4.94976       1.19922       1.19328       1.09178      0.850501      0.614969       0.00000       1.09179    
  0.208923E-02   20.0737       2.06195       2.82316       1.96759       2.78247      0.943598E-01  0.406878E-01   4.75006       1.15473       1.14842       1.04857      0.812863      0.585458       0.00000       1.04859    
  0.229079E-02   19.1260       1.98894       2.71351       1.88912       2.67012      0.998198E-01  0.433936E-01   4.55924       1.11210       1.10539       1.00720      0.777019      0.557481       0.00000       1.00724    
  0.251180E-02   18.2043       1.91793       2.60654       1.81243       2.56030      0.105498      0.462318E-01   4.37274       1.07038       1.06326      0.966733      0.742051      0.530251       0.00000      0.966795    
  0.275413E-02   17.3116       1.84916       2.50254       1.73774       2.45333      0.111419      0.492175E-01   4.19107       1.02968       1.02212      0.927271      0.708059      0.503855       0.00000      0.927352    
  0.301984E-02   16.4649       1.78399       2.40333       1.66622       2.35086      0.117771      0.524704E-01   4.01708      0.990594      0.982566      0.889409      0.675624      0.478784       0.00000      0.889508    
  0.331118E-02   15.6387       1.72044       2.30626       1.59611       2.25040      0.124329      0.558537E-01   3.84652      0.952228      0.943717      0.852262      0.643885      0.454306       0.00000      0.852379    
  0.363064E-02   14.8487       1.65977       2.21297       1.52851       2.15350      0.131262      0.594759E-01   3.68201      0.915134      0.906113      0.816375      0.613374      0.430873       0.00000      0.816511    
  0.398091E-02   14.0915       1.60174       2.12314       1.46317       2.05980      0.138570      0.633427E-01   3.52297      0.879190      0.869632      0.781629      0.583976      0.408386       0.00000      0.781783    
  0.436498E-02   13.3534       1.54525       2.03534       1.39915       1.96798      0.146101      0.673564E-01   3.36713      0.843918      0.833808      0.747551      0.555231      0.386453       0.00000      0.747724    
  0.478610E-02   12.6572       1.49219       1.95200       1.33803       1.88028      0.154160      0.717236E-01   3.21831      0.810118      0.799419      0.714936      0.527914      0.365733       0.00000      0.715126    
  0.524785E-02   11.9823       1.44091       1.87096       1.27839       1.79466      0.162513      0.762928E-01   3.07306      0.777066      0.765758      0.683065      0.501327      0.345632       0.00000      0.683274    
  0.575415E-02   11.3298       1.39148       1.79232       1.22030       1.71124      0.171173      0.810740E-01   2.93155      0.744799      0.732861      0.651976      0.475506      0.326180       0.00000      0.652202    
  0.630929E-02   10.7143       1.34518       1.71771       1.16479       1.63146      0.180388      0.862480E-01   2.79625      0.713832      0.701228      0.622184      0.450958      0.307807       0.00000      0.622428    
  0.691799E-02   10.1150       1.30026       1.64488       1.11040       1.55327      0.189859      0.916069E-01   2.66367      0.683431      0.670145      0.592960      0.426969      0.289907       0.00000      0.593220    
  0.758542E-02   9.54364       1.25774       1.57512       1.05796       1.47783      0.199780      0.972946E-01   2.53578      0.654010      0.640014      0.564716      0.403945      0.272823       0.00000      0.564993    
  0.831724E-02   8.99851       1.21749       1.50830       1.00734       1.40497      0.210154      0.103322       2.41232      0.625508      0.610776      0.537397      0.381833      0.256510       0.00000      0.537689    
  0.911966E-02   8.46668       1.17844       1.44298      0.957660       1.33344      0.220781      0.109540       2.29110      0.597474      0.581992      0.510549      0.360186      0.240589       0.00000      0.510855    
  0.999950E-02   7.95208       1.14114       1.37978      0.909225       1.26363      0.231913      0.116145       2.17286      0.570060      0.553798      0.484328      0.339165      0.225186       0.00000      0.484648    
  0.109642E-01   7.45925       1.10563       1.31895      0.862289       1.19596      0.243338      0.122983       2.05825      0.543396      0.526342      0.458867      0.318893      0.210422       0.00000      0.459199    
  0.120220E-01   6.99952       1.07293       1.26179      0.817654       1.13156      0.255276      0.130236       1.94921      0.517879      0.500010      0.434572      0.299775      0.196632       0.00000      0.434916    
  0.131819E-01   6.56091       1.04214       1.20710      0.774514       1.06927      0.267623      0.137829       1.84378      0.493103      0.474403      0.411037      0.281411      0.183475       0.00000      0.411390    
  0.144536E-01   6.14247       1.01317       1.15476      0.732807       1.00901      0.280360      0.145754       1.74182      0.469035      0.449493      0.388233      0.263772      0.170924       0.00000      0.388594    
  0.158481E-01   5.74212      0.985836       1.10457      0.692394      0.950592      0.293442      0.153981       1.64299      0.445603      0.425212      0.366090      0.246791      0.158921       0.00000      0.366458    
  0.173770E-01   5.35930      0.960093       1.05647      0.653243      0.893969      0.306850      0.162499       1.54721      0.422790      0.401548      0.344596      0.230453      0.147452       0.00000      0.344969    
  0.190535E-01   4.99505      0.936024       1.01059      0.615439      0.839270      0.320586      0.171321       1.45471      0.400636      0.378545      0.323797      0.214803      0.136551       0.00000      0.324173    
  0.208917E-01   4.64831      0.913522      0.966826      0.578918      0.786411      0.334605      0.180415       1.36533      0.379107      0.356177      0.303665      0.199811      0.126191       0.00000      0.304043    
  0.229073E-01   4.31738      0.892417      0.924974      0.543566      0.735237      0.348850      0.189736       1.27880      0.358146      0.334392      0.284145      0.185420      0.116322       0.00000      0.284523    
  0.251174E-01   4.00176      0.872642      0.884978      0.509362      0.685725      0.363280      0.199253       1.19509      0.337741      0.313185      0.265230      0.171621      0.106933       0.00000      0.265607    
  0.275406E-01   3.70247      0.854251      0.846956      0.476398      0.638020      0.377853      0.208936       1.11442      0.317936      0.292612      0.246976      0.158462      0.980597E-01   0.00000      0.247348    
  0.301976E-01   3.41841      0.837107      0.810764      0.444608      0.592042      0.392499      0.218722       1.03665      0.298698      0.272649      0.229354      0.145910      0.896709E-01   0.00000      0.229722    
  0.331110E-01   3.14820      0.821048      0.776217      0.413906      0.547674      0.407142      0.228543      0.961581      0.279985      0.253263      0.212325      0.133922      0.817264E-01   0.00000      0.212685    
  0.363055E-01   2.89143      0.805990      0.743243      0.384278      0.504912      0.421712      0.238331      0.889191      0.261790      0.234456      0.195889      0.122488      0.742161E-01   0.00000      0.196240    
  0.398081E-01   2.64910      0.791930      0.711914      0.355829      0.463930      0.436100      0.247985      0.819759      0.244166      0.216301      0.180112      0.111663      0.671758E-01   0.00000      0.180453    
  0.436487E-01   2.42011      0.778704      0.682051      0.328496      0.424651      0.450208      0.257401      0.753147      0.227084      0.198780      0.164969      0.101412      0.605729E-01   0.00000      0.165298    
  0.478598E-01   2.20338      0.766155      0.653472      0.302212      0.386991      0.463943      0.266480      0.689203      0.210514      0.181871      0.150432      0.916975E-01  0.543735E-01   0.00000      0.150747    
  0.524772E-01   1.99856      0.754169      0.626070      0.276973      0.350964      0.477196      0.275106      0.627937      0.194458      0.165588      0.136506      0.825148E-01  0.485686E-01   0.00000      0.136807    
  0.575400E-01   1.80667      0.742664      0.599840      0.252901      0.316778      0.489763      0.283062      0.569679      0.178981      0.150025      0.123275      0.739197E-01  0.431928E-01   0.00000      0.123560    
  0.630913E-01   1.62663      0.731456      0.574566      0.229931      0.284353      0.501525      0.290213      0.514284      0.164058      0.135164      0.110710      0.658732E-01  0.382111E-01   0.00000      0.110978    
  0.691782E-01   1.45756      0.720385      0.550058      0.208012      0.253625      0.512372      0.296433      0.461637      0.149669      0.120991      0.987892E-01  0.583431E-01  0.335941E-01   0.00000      0.990396E-01
  0.758523E-01   1.29921      0.709300      0.526169      0.187151      0.224618      0.522149      0.301551      0.411769      0.135827      0.107528      0.875245E-01  0.513241E-01  0.293326E-01   0.00000      0.877567E-01
  0.831703E-01   1.15257      0.698000      0.502781      0.167484      0.197570      0.530516      0.305211      0.365054      0.122613      0.948896E-01  0.770097E-01  0.448709E-01  0.254576E-01   0.00000      0.772231E-01
  0.911943E-01   1.01656      0.686293      0.479668      0.148939      0.172375      0.537354      0.307293      0.321315      0.110002      0.830439E-01  0.672061E-01  0.389371E-01  0.219308E-01   0.00000      0.674006E-01
  0.999925E-01  0.888410      0.674028      0.456543      0.131284      0.148679      0.542744      0.307864      0.279963      0.978791E-01  0.718566E-01  0.579821E-01  0.334045E-01  0.186647E-01   0.00000      0.581576E-01
  0.109639      0.771068      0.660995      0.433413      0.114819      0.126940      0.546176      0.306474      0.241758      0.864213E-01  0.615280E-01  0.495118E-01  0.283974E-01  0.157429E-01   0.00000      0.496686E-01
  0.120217      0.665208      0.646812      0.410047      0.996700E-01  0.107361      0.547142      0.302685      0.207031      0.757182E-01  0.521643E-01  0.418765E-01  0.239518E-01  0.131817E-01   0.00000      0.420151E-01
  0.131815      0.568675      0.631304      0.386240      0.856503E-01  0.896321E-01  0.545654      0.296607      0.175282      0.656830E-01  0.436434E-01  0.349589E-01  0.199673E-01  0.109088E-01   0.00000      0.350799E-01
  0.144533      0.481592      0.614105      0.361819      0.728158E-01  0.738205E-01  0.541289      0.287999      0.146636      0.563684E-01  0.360079E-01  0.287868E-01  0.164473E-01  0.892139E-02   0.00000      0.288912E-01
