   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   9.96795       1.34090       1.82115       1.33473       1.81938      0.617025E-02  0.177420E-02   3.15411      0.994197      0.993903      0.825593      0.340533       0.00000       0.00000      0.825473    
  0.109648E-03   9.97953       1.32135       1.79394       1.31477       1.79204      0.658153E-02  0.189574E-02   3.10681      0.979551      0.979233      0.812930      0.335217       0.00000       0.00000      0.812808    
  0.120226E-03   9.97540       1.30181       1.76677       1.29477       1.76474      0.703839E-02  0.203215E-02   3.05952      0.964943      0.964597      0.800269      0.329831       0.00000       0.00000      0.800145    
  0.131825E-03   9.96526       1.28230       1.73965       1.27478       1.73748      0.751626E-02  0.217557E-02   3.01226      0.950359      0.949984      0.787617      0.324426       0.00000       0.00000      0.787491    
  0.144543E-03   9.94650       1.26283       1.71258       1.25480       1.71026      0.802423E-02  0.232899E-02   2.96506      0.935810      0.935404      0.774979      0.318991       0.00000       0.00000      0.774851    
  0.158489E-03   9.91675       1.24344       1.68563       1.23486       1.68314      0.857852E-02  0.249812E-02   2.91799      0.921327      0.920887      0.762377      0.313532       0.00000       0.00000      0.762248    
  0.173779E-03   9.88181       1.22410       1.65875       1.21495       1.65607      0.915711E-02  0.267559E-02   2.87102      0.906881      0.906404      0.749798      0.308065       0.00000       0.00000      0.749668    
  0.190545E-03   9.83716       1.20488       1.63200       1.19510       1.62913      0.978522E-02  0.287018E-02   2.82423      0.892512      0.891995      0.737268      0.302587       0.00000       0.00000      0.737137    
  0.208928E-03   9.78545       1.18578       1.60539       1.17533       1.60231      0.104570E-01  0.308019E-02   2.77764      0.878214      0.877654      0.724788      0.297112       0.00000       0.00000      0.724656    
  0.229085E-03   9.72917       1.16676       1.57887       1.15560       1.57557      0.111573E-01  0.330030E-02   2.73117      0.863963      0.863358      0.712341      0.291638       0.00000       0.00000      0.712209    
  0.251186E-03   9.66271       1.14796       1.55259       1.13602       1.54904      0.119341E-01  0.354797E-02   2.68506      0.849840      0.849184      0.699989      0.286181       0.00000       0.00000      0.699855    
  0.275420E-03   9.59220       1.12926       1.52643       1.11651       1.52262      0.127480E-01  0.380933E-02   2.63913      0.835778      0.835068      0.687683      0.280737       0.00000       0.00000      0.687549    
  0.301992E-03   9.51624       1.11072       1.50043       1.09711       1.49634      0.136118E-01  0.408908E-02   2.59344      0.821798      0.821030      0.675440      0.275309       0.00000       0.00000      0.675306    
  0.331127E-03   9.43310       1.09242       1.47468       1.07786       1.47028      0.145560E-01  0.439911E-02   2.54814      0.807947      0.807115      0.663298      0.269916       0.00000       0.00000      0.663165    
  0.363073E-03   9.34666       1.07424       1.44906       1.05870       1.44434      0.155416E-01  0.472501E-02   2.50304      0.794161      0.793262      0.651208      0.264542       0.00000       0.00000      0.651075    
