   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   32.9413       2.99851       3.99707       2.98912       3.99394      0.938502E-02  0.313512E-02   6.98306       1.80885       1.80842       1.64562       1.18027      0.540073       0.00000       1.64545    
  0.109648E-03   32.2158       2.93173       3.90835       2.92176       3.90502      0.997501E-02  0.333698E-02   6.82677       1.77060       1.77013       1.60930       1.15115      0.525764       0.00000       1.60912    
  0.120226E-03   31.4971       2.86624       3.82129       2.85561       3.81773      0.106261E-01  0.356159E-02   6.67334       1.73302       1.73251       1.57360       1.12260      0.511791       0.00000       1.57343    
  0.131825E-03   30.7818       2.80131       3.73493       2.79000       3.73114      0.113050E-01  0.379678E-02   6.52114       1.69572       1.69517       1.53819       1.09428      0.497962       0.00000       1.53800    
  0.144543E-03   30.0711       2.73717       3.64960       2.72515       3.64555      0.120240E-01  0.404711E-02   6.37070       1.65883       1.65824       1.50316       1.06631      0.484335       0.00000       1.50297    
  0.158489E-03   29.3678       2.67419       3.56572       2.66138       3.56140      0.128041E-01  0.432092E-02   6.22278       1.62254       1.62190       1.46869       1.03885      0.470994       0.00000       1.46851    
  0.173779E-03   28.6684       2.61178       3.48256       2.59816       3.47796      0.136160E-01  0.460712E-02   6.07612       1.58654       1.58584       1.43450       1.01163      0.457795       0.00000       1.43432    
  0.190545E-03   27.9769       2.55051       3.40084       2.53602       3.39593      0.144928E-01  0.491865E-02   5.93194       1.55111       1.55037       1.40087      0.984903      0.444872       0.00000       1.40069    
  0.208928E-03   27.2922       2.49017       3.32028       2.47474       3.31503      0.154262E-01  0.525270E-02   5.78978       1.51616       1.51536       1.36769      0.958581      0.432171       0.00000       1.36750    
  0.229085E-03   26.6118       2.43044       3.24048       2.41404       3.23488      0.163966E-01  0.560150E-02   5.64892       1.48152       1.48065       1.33480      0.932519      0.419613       0.00000       1.33461    
  0.251186E-03   25.9429       2.37219       3.16253       2.35473       3.15654      0.174654E-01  0.599010E-02   5.51127       1.44763       1.44669       1.30263      0.907101      0.407403       0.00000       1.30244    
  0.275420E-03   25.2793       2.31462       3.08540       2.29604       3.07900      0.185816E-01  0.639822E-02   5.37504       1.41407       1.41306       1.27078      0.881969      0.395346       0.00000       1.27059    
  0.301992E-03   24.6227       2.25794       3.00937       2.23818       3.00254      0.197615E-01  0.683260E-02   5.24072       1.38096       1.37987       1.23935      0.857220      0.383495       0.00000       1.23917    
  0.331127E-03   23.9769       2.20258       2.93496       2.18153       2.92765      0.210429E-01  0.730962E-02   5.10918       1.34850       1.34733       1.20856      0.833032      0.371939       0.00000       1.20838    
  0.363073E-03   23.3365       2.14786       2.86133       2.12548       2.85352      0.223766E-01  0.780884E-02   4.97900       1.31636       1.31510       1.17807      0.809117      0.360527       0.00000       1.17789    
  0.398101E-03   22.7065       2.09437       2.78920       2.07056       2.78085      0.238137E-01  0.835236E-02   4.85140       1.28483       1.28347       1.14816      0.785724      0.349387       0.00000       1.14799    
  0.436509E-03   22.0853       2.04192       2.71832       2.01657       2.70938      0.253454E-01  0.893712E-02   4.72595       1.25381       1.25234       1.11874      0.762765      0.338472       0.00000       1.11857    
  0.478622E-03   21.4698       1.99012       2.64823       1.96318       2.63868      0.269374E-01  0.954833E-02   4.60186       1.22310       1.22152       1.08963      0.740081      0.327700       0.00000       1.08946    
  0.524798E-03   20.8681       1.93990       2.58004       1.91121       2.56981      0.286867E-01  0.102296E-01   4.48101       1.19316       1.19146       1.06125      0.718053      0.317264       0.00000       1.06108    
  0.575429E-03   20.2729       1.89040       2.51271       1.85989       2.50176      0.305154E-01  0.109469E-01   4.36165       1.16356       1.16174       1.03320      0.696326      0.306981       0.00000       1.03304    
  0.630945E-03   19.6859       1.84183       2.44648       1.80939       2.43477      0.324445E-01  0.117100E-01   4.24415       1.13441       1.13245       1.00558      0.674978      0.296892       0.00000       1.00543    
  0.691816E-03   19.1115       1.79466       2.38190       1.76012       2.36935      0.345406E-01  0.125507E-01   4.12947       1.10592       1.10381      0.978597      0.654202      0.287093       0.00000      0.978450    
  0.758561E-03   18.5433       1.74816       2.31812       1.71144       2.30468      0.367213E-01  0.134312E-01   4.01612       1.07774       1.07548      0.951916      0.633697      0.277431       0.00000      0.951777    
  0.831745E-03   17.9864       1.70292       2.25580       1.66385       2.24141      0.390653E-01  0.143892E-01   3.90526       1.05015       1.04772      0.925798      0.613697      0.268024       0.00000      0.925666    
  0.911989E-03   17.4395       1.65876       2.19474       1.61719       2.17932      0.415644E-01  0.154226E-01   3.79651       1.02306       1.02045      0.900162      0.594129      0.258833       0.00000      0.900039    
  0.999975E-03   16.8989       1.61527       2.13447       1.57111       2.11797      0.441609E-01  0.165033E-01   3.68908      0.996285      0.993480      0.874824      0.574828      0.249777       0.00000      0.874709    
  0.109645E-02   16.3728       1.57337       2.07602       1.52637       2.05831      0.470044E-01  0.177068E-01   3.58468      0.970223      0.967210      0.850176      0.556146      0.241031       0.00000      0.850071    
  0.120223E-02   15.8539       1.53224       2.01844       1.48226       1.99946      0.499788E-01  0.189768E-01   3.48173      0.944502      0.941271      0.825857      0.537759      0.232432       0.00000      0.825762    
  0.131822E-02   15.3434       1.49202       1.96190       1.43891       1.94157      0.531085E-01  0.203257E-01   3.38048      0.919187      0.915725      0.801926      0.519721      0.224008       0.00000      0.801842    
  0.144540E-02   14.8463       1.45324       1.90699       1.39673       1.88517      0.565073E-01  0.218146E-01   3.28190      0.894501      0.890787      0.778602      0.502229      0.215856       0.00000      0.778530    
  0.158485E-02   14.3554       1.41513       1.85283       1.35509       1.82946      0.600399E-01  0.233743E-01   3.18455      0.870106      0.866129      0.755558      0.484988      0.207829       0.00000      0.755498    
  0.173775E-02   13.8760       1.37827       1.80005       1.31444       1.77498      0.638242E-01  0.250682E-01   3.08943      0.846239      0.841979      0.733021      0.468204      0.200030       0.00000      0.732974    
  0.190540E-02   13.4070       1.34252       1.74851       1.27466       1.72161      0.678567E-01  0.268976E-01   2.99627      0.822838      0.818275      0.710933      0.451825      0.192434       0.00000      0.710899    
  0.208923E-02   12.9442       1.30745       1.69770       1.23541       1.66889      0.720418E-01  0.288108E-01   2.90430      0.799718      0.794840      0.689115      0.435689      0.184959       0.00000      0.689094    
  0.229079E-02   12.4958       1.27394       1.64860       1.19734       1.61767      0.766040E-01  0.309352E-01   2.81500      0.777231      0.772008      0.667905      0.420105      0.177759       0.00000      0.667899    
  0.251180E-02   12.0546       1.24122       1.60035       1.15985       1.56717      0.813743E-01  0.331792E-01   2.72702      0.755055      0.749471      0.646996      0.404792      0.170696       0.00000      0.647005    
  0.275413E-02   11.6214       1.20939       1.55305       1.12301       1.51750      0.863767E-01  0.355566E-01   2.64051      0.733229      0.727265      0.626423      0.389784      0.163785       0.00000      0.626447    
  0.301984E-02   11.2016       1.17903       1.50732       1.08723       1.46913      0.917968E-01  0.381803E-01   2.55636      0.711962      0.705585      0.606388      0.375267      0.157121       0.00000      0.606428    
  0.331118E-02   10.7878       1.14934       1.46229       1.05192       1.42136      0.974197E-01  0.409260E-01   2.47328      0.690946      0.684141      0.586596      0.360972      0.150569       0.00000      0.586652    
  0.363064E-02   10.3848       1.12086       1.41853       1.01744       1.37463      0.103414      0.438967E-01   2.39208      0.670375      0.663112      0.567232      0.347069      0.144215       0.00000      0.567305    
  0.398091E-02   9.99193       1.09352       1.37595      0.983734       1.32885      0.109787      0.471028E-01   2.31258      0.650209      0.642459      0.548259      0.333525      0.138043       0.00000      0.548348    
  0.436498E-02   9.60497       1.06686       1.33407      0.950471       1.28362      0.116386      0.504513E-01   2.23410      0.630279      0.622025      0.529514      0.320192      0.131978       0.00000      0.529620    
  0.478610E-02   9.23133       1.04173       1.29376      0.918196       1.23962      0.123530      0.541482E-01   2.15781      0.610870      0.602070      0.511272      0.307325      0.126151       0.00000      0.511396    
  0.524785E-02   8.86466       1.01741       1.25428      0.886425       1.19623      0.130985      0.580496E-01   2.08266      0.591726      0.582356      0.493288      0.294700      0.120448       0.00000      0.493428    
  0.575415E-02   8.50530      0.993949       1.21566      0.855185       1.15350      0.138764      0.621652E-01   2.00868      0.572859      0.562896      0.475573      0.282326      0.114874       0.00000      0.475730    
  0.630929E-02   8.15842      0.971975       1.17854      0.824829       1.11185      0.147146      0.666894E-01   1.93668      0.554454      0.543851      0.458306      0.270376      0.109519       0.00000      0.458480    
  0.691799E-02   7.81710      0.950672       1.14208      0.794861       1.07067      0.155811      0.714104E-01   1.86554      0.536248      0.524987      0.441236      0.258612      0.104261       0.00000      0.441426    
  0.758542E-02   7.48545      0.930542       1.10680      0.765562       1.03032      0.164980      0.764836E-01   1.79588      0.518389      0.506432      0.424504      0.247173      0.991721E-01   0.00000      0.424711    
  0.831724E-02   7.16313      0.911566       1.07266      0.736895      0.990724      0.174671      0.819336E-01   1.72762      0.500852      0.488164      0.408092      0.236042      0.942452E-01   0.00000      0.408314    
  0.911966E-02   6.84566      0.893216       1.03913      0.708557      0.951529      0.184659      0.875988E-01   1.66009      0.483483      0.470043      0.391845      0.225073      0.894026E-01   0.00000      0.392083    
  0.999950E-02   6.53544      0.875985       1.00663      0.680711      0.912907      0.195275      0.937271E-01   1.59362      0.466362      0.452126      0.375843      0.214349      0.846849E-01   0.00000      0.376096    
  0.109642E-01   6.23263      0.859578      0.974996      0.653344      0.874876      0.206235      0.100120       1.52822      0.449481      0.434429      0.360085      0.203862      0.800962E-01   0.00000      0.360351    
  0.120220E-01   5.94151      0.844554      0.944767      0.626732      0.837770      0.217821      0.106997       1.46450      0.432978      0.417070      0.344709      0.193755      0.757113E-01   0.00000      0.344988    
  0.131819E-01   5.65848      0.830581      0.915585      0.600636      0.801284      0.229945      0.114301       1.40192      0.416726      0.399932      0.329594      0.183910      0.714673E-01   0.00000      0.329885    
  0.144536E-01   5.38327      0.817636      0.887434      0.575035      0.765396      0.242601      0.122038       1.34043      0.400714      0.383005      0.314730      0.174321      0.673604E-01   0.00000      0.315031    
  0.158481E-01   5.11519      0.805631      0.860234      0.549880      0.730048      0.255751      0.130186       1.27993      0.384914      0.366266      0.300092      0.164966      0.633791E-01   0.00000      0.300403    
  0.173770E-01   4.85410      0.794550      0.833977      0.525160      0.695228      0.269391      0.138749       1.22039      0.369319      0.349709      0.285678      0.155841      0.595218E-01   0.00000      0.285997    
  0.190535E-01   4.60052      0.784462      0.808748      0.500905      0.660979      0.283557      0.147770       1.16188      0.353939      0.333349      0.271505      0.146967      0.557990E-01   0.00000      0.271830    
  0.208917E-01   4.35414      0.775317      0.784513      0.477096      0.627278      0.298221      0.157235       1.10437      0.338761      0.317178      0.257564      0.138335      0.522060E-01   0.00000      0.257894    
  0.229073E-01   4.11434      0.767025      0.761195      0.453694      0.594088      0.313332      0.167107       1.04778      0.323766      0.301182      0.243839      0.129928      0.487331E-01   0.00000      0.244173    
  0.251174E-01   3.88102      0.759557      0.738780      0.430694      0.561408      0.328863      0.177372      0.992102      0.308949      0.285362      0.230330      0.121745      0.453796E-01   0.00000      0.230667    
  0.275406E-01   3.65471      0.752954      0.717343      0.408133      0.529297      0.344821      0.188046      0.937430      0.294322      0.269740      0.217063      0.113811      0.421567E-01   0.00000      0.217401    
  0.301976E-01   3.43507      0.747140      0.696825      0.385993      0.497744      0.361147      0.199081      0.883737      0.279875      0.254315      0.204034      0.106118      0.390595E-01   0.00000      0.204370    
  0.331110E-01   3.22159      0.742016      0.677143      0.364249      0.466729      0.377767      0.210414      0.830978      0.265596      0.239084      0.191233      0.986522E-01  0.360798E-01   0.00000      0.191566    
  0.363055E-01   3.01421      0.737531      0.658266      0.342902      0.436271      0.394628      0.221995      0.779173      0.251485      0.224056      0.178669      0.914173E-01  0.332176E-01   0.00000      0.178997    
  0.398081E-01   2.81353      0.733681      0.640232      0.322004      0.406457      0.411678      0.233775      0.728461      0.237562      0.209272      0.166378      0.844420E-01  0.304854E-01   0.00000      0.166700    
  0.436487E-01   2.61921      0.730359      0.622948      0.301540      0.377293      0.428819      0.245655      0.678832      0.223821      0.194739      0.154362      0.777191E-01  0.278776E-01   0.00000      0.154676    
  0.478598E-01   2.43089      0.727454      0.606308      0.281498      0.348777      0.445956      0.257531      0.630275      0.210259      0.180464      0.142622      0.712395E-01  0.253874E-01   0.00000      0.142926    
  0.524772E-01   2.24856      0.724884      0.590244      0.261890      0.320951      0.462993      0.269293      0.582842      0.196882      0.166470      0.131172      0.650084E-01  0.230151E-01   0.00000      0.131466    
  0.575400E-01   2.07297      0.722572      0.574718      0.242786      0.293950      0.479786      0.280768      0.536736      0.183725      0.152823      0.120071      0.590614E-01  0.207747E-01   0.00000      0.120352    
  0.630913E-01   1.90379      0.720382      0.559584      0.224179      0.267786      0.496204      0.291798      0.491965      0.170789      0.139538      0.109322      0.533893E-01  0.186592E-01   0.00000      0.109589    
  0.691782E-01   1.74080      0.718188      0.544701      0.206065      0.242478      0.512123      0.302223      0.448544      0.158081      0.126631      0.989321E-01  0.479849E-01  0.166626E-01   0.00000      0.991842E-01
