   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.80613      0.528397      0.875676      0.525333      0.875229      0.306410E-02  0.447458E-03   1.40056      0.525333      0.525137      0.350091       0.00000       0.00000       0.00000      0.350091    
  0.109648E-03  -1.62123      0.522452      0.865395      0.519154      0.864903      0.329772E-02  0.491167E-03   1.38406      0.519154      0.518942      0.345961       0.00000       0.00000       0.00000      0.345961    
  0.120226E-03  -1.44745      0.516646      0.855301      0.513086      0.854759      0.356083E-02  0.542038E-03   1.36784      0.513086      0.512855      0.341903       0.00000       0.00000       0.00000      0.341903    
  0.131825E-03  -1.27802      0.510899      0.845283      0.507062      0.844687      0.383771E-02  0.596371E-03   1.35175      0.507062      0.506812      0.337875       0.00000       0.00000       0.00000      0.337875    
  0.144543E-03  -1.11482      0.505236      0.835375      0.501102      0.834719      0.413433E-02  0.655658E-03   1.33582      0.501102      0.500831      0.333888       0.00000       0.00000       0.00000      0.333888    
  0.158489E-03  -.959743      0.499690      0.825614      0.495228      0.824892      0.446170E-02  0.722929E-03   1.32012      0.495228      0.494935      0.329957       0.00000       0.00000       0.00000      0.329957    
  0.173779E-03  -.808570      0.494202      0.815927      0.489397      0.815132      0.480533E-02  0.794506E-03   1.30453      0.489397      0.489079      0.326053       0.00000       0.00000       0.00000      0.326053    
  0.190545E-03  -.664768      0.488829      0.806379      0.483646      0.805504      0.518227E-02  0.875023E-03   1.28915      0.483646      0.483303      0.322202       0.00000       0.00000       0.00000      0.322202    
  0.208928E-03  -.526480      0.483548      0.796941      0.477959      0.795977      0.558897E-02  0.963799E-03   1.27394      0.477959      0.477586      0.318391       0.00000       0.00000       0.00000      0.318391    
  0.229085E-03  -.391762      0.478327      0.787572      0.472312      0.786514      0.601515E-02  0.105799E-02   1.25883      0.472312      0.471909      0.314606       0.00000       0.00000       0.00000      0.314606    
  0.251186E-03  -.265230      0.473255      0.778373      0.466761      0.777205      0.649409E-02  0.116732E-02   1.24397      0.466761      0.466323      0.310882       0.00000       0.00000       0.00000      0.310882    
  0.275420E-03  -.142071      0.468250      0.769245      0.461251      0.767961      0.699901E-02  0.128436E-02   1.22921      0.461251      0.460777      0.307184       0.00000       0.00000       0.00000      0.307184    
  0.301992E-03  -.234456E-01  0.463334      0.760215      0.455795      0.758803      0.753883E-02  0.141176E-02   1.21460      0.455795      0.455282      0.303521       0.00000       0.00000       0.00000      0.303521    
  0.331127E-03  0.889925E-01  0.458552      0.751323      0.450417      0.749766      0.813555E-02  0.155661E-02   1.20018      0.450417      0.449860      0.299907       0.00000       0.00000       0.00000      0.299907    
  0.363073E-03  0.198523      0.453837      0.742498      0.445075      0.740787      0.876193E-02  0.171074E-02   1.18586      0.445075      0.444472      0.296315       0.00000       0.00000       0.00000      0.296315    
